batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.7133,1,1,4,1111,20000,4,1151.375,1179.892,0,0,0,0,0,0,0,56
1,1.7139,1,1,4,1111,20000,4,1123.509,1178.960,0,0,0,0,0,0,0,56
2,1.7140,1,1,4,1111,20000,4,1102.375,1176.270,0,0,0,0,0,0,0,56
3,1.7141,1,1,4,1111,20000,4,1078.860,1174.523,0,0,0,0,0,0,0,56
4,1.7142,1,1,4,1111,20000,4,1050.401,1171.998,0,0,0,0,0,0,0,56
5,1.7143,1,1,4,1111,20000,4,1022.027,1143.212,1,1,1,0,0,0,0,56
6,1.7143,1,1,4,1111,20000,4,993.661,1111.222,0,1,0,0,0,0,0,56
7,1.7144,1,1,4,1111,20000,4,965.305,1079.262,0,1,0,0,0,0,0,56
8,1.7145,1,1,4,1111,20000,4,942.902,1047.339,0,1,0,0,0,0,0,56
9,1.7145,1,1,4,1111,20000,4,919.266,1015.409,0,1,0,0,0,0,0,56
10,1.7146,1,1,4,1111,20000,4,890.812,983.459,0,1,0,0,0,0,0,56
11,1.7147,1,1,4,1111,20000,4,862.383,951.509,0,1,0,0,0,0,0,56
12,1.7147,1,1,4,1111,20000,4,833.972,919.541,0,1,0,0,0,0,0,56
13,1.7148,1,1,4,1111,20000,4,805.616,887.579,0,1,0,0,0,0,0,56
14,1.7150,2,2,4,1111,20000,4,783.307,855.711,0,1,0,0,0,0,0,56
15,1.7151,2,2,4,1111,20000,4,760.459,823.810,0,1,0,0,0,0,0,56
16,1.7152,2,2,4,1111,20000,4,736.916,791.920,0,1,0,0,0,0,0,56
17,1.7153,1,1,4,1111,20000,4,708.532,759.955,0,1,0,0,0,0,0,56
18,1.7153,2,2,4,1111,20000,4,687.582,728.006,0,1,0,0,0,0,0,56
19,1.7154,2,2,4,1111,20000,4,664.621,696.077,0,1,0,0,0,0,0,56
20,1.7155,2,2,4,1111,20000,4,641.086,664.133,0,1,0,0,0,0,0,56
21,1.7156,1,1,4,1111,20000,4,612.655,632.161,0,1,0,0,0,0,0,56
22,1.7156,2,2,4,1111,20000,4,591.811,609.270,0,1,0,0,0,0,0,56
23,1.7157,2,2,4,1111,20000,4,568.204,577.286,1,2,0,0,0,1,0,56
24,1.7158,1,1,4,1111,20000,4,545.236,545.328,1,2,0,0,0,1,0,56
25,1.7159,1,1,4,1111,20000,4,513.311,513.389,1,2,0,0,0,1,0,56
26,1.7160,1,1,4,1111,20000,4,481.335,481.427,1,2,0,0,0,1,0,56
27,1.7160,1,1,4,1111,20000,4,449.399,449.459,1,2,0,0,0,1,0,56
28,1.7161,1,1,4,1111,20000,4,417.407,417.476,1,2,0,0,0,1,0,56
29,1.7162,1,1,4,1111,20000,4,385.454,385.516,1,2,0,0,0,1,0,56
30,1.7162,1,1,4,1111,20000,4,353.466,353.534,1,2,0,0,0,1,0,56
31,1.7163,1,1,4,1111,20000,4,321.485,321.562,1,2,0,0,0,1,0,56
32,1.7164,1,1,4,1111,20000,4,289.539,289.604,1,2,0,0,0,1,0,56
33,1.7165,1,1,4,1111,20000,4,257.554,257.621,1,2,0,0,0,1,0,56
34,1.7169,1,1,4,1111,20000,4,235.071,235.170,0,2,0,0,0,0,0,56
35,1.7170,1,1,4,1111,20000,4,206.685,226.154,1,2,0,0,0,1,0,56
36,1.7173,2,2,4,1111,20000,4,185.948,203.580,1,2,0,0,0,1,0,56
37,1.7174,2,2,4,1111,20000,4,162.420,171.675,1,2,0,0,0,1,0,56
38,1.7176,1,1,4,1111,20000,4,139.750,139.814,0,2,0,0,0,0,0,56
39,1.7177,1,1,4,1111,20000,4,111.320,130.691,1,2,0,0,0,1,0,56
40,1.7179,2,2,4,1111,20000,4,90.341,108.070,1,2,0,0,0,1,0,56
41,1.7181,2,2,4,1111,20000,4,66.894,76.206,1,2,0,0,0,1,0,56
42,1.7182,1,1,4,1111,20000,4,44.239,44.314,0,2,0,0,0,0,0,56
43,1.7203,1,1,4,1111,20000,4,14.284,14.365,0,2,0,0,0,0,0,56
44,1.7451,2,2,4,1111,20000,4,17.063,22.408,1,2,0,0,0,1,0,66
45,1.7778,3,3,4,1111,20000,4,22.143,54.846,1,2,0,0,0,1,0,69
46,1.8008,3,3,4,1111,20000,4,22.265,75.521,1,2,0,0,0,1,0,71
47,1.8244,3,3,4,1111,20000,4,22.249,98.629,1,2,0,0,0,1,0,74
48,1.8524,2,2,4,1111,20000,4,21.729,124.385,1,2,0,0,0,1,0,78
49,1.8736,3,3,4,1111,20000,4,21.818,145.178,1,2,0,0,0,1,0,79
50,1.8909,2,2,4,1111,20000,4,16.303,159.976,0,2,0,0,0,0,0,81
51,1.9203,3,3,4,1111,20000,4,22.031,164.574,1,2,0,0,0,1,0,84
52,1.9497,2,2,4,1111,20000,4,23.035,171.207,1,2,0,0,0,1,0,88
53,1.9700,3,3,4,1111,20000,4,22.099,167.814,1,2,0,0,0,1,0,89
