batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.7045,1,1,4,1111,10000,4,1152.937,1168.785,0,0,0,0,0,0,0,55
1,1.7051,1,1,4,1111,10000,4,1126.928,1167.414,0,0,0,0,0,0,0,55
2,1.7053,1,1,4,1111,10000,4,1116.462,1165.274,0,0,0,0,0,0,0,55
3,1.7053,1,1,4,1111,10000,4,1097.874,1163.021,0,0,0,0,0,0,0,55
4,1.7054,1,1,4,1111,10000,4,1079.350,1154.007,0,0,0,0,0,0,0,55
5,1.7055,1,1,4,1111,10000,4,1059.396,1121.971,1,1,1,0,0,0,0,55
6,1.7055,1,1,4,1111,10000,4,1040.960,1089.991,0,1,0,0,0,0,0,55
7,1.7057,1,1,4,1111,10000,4,1026.043,1058.201,0,1,0,0,0,0,0,55
8,1.7058,1,1,4,1111,10000,4,1007.442,1026.261,0,1,0,0,0,0,0,55
9,1.7059,1,1,4,1111,10000,4,994.235,994.329,0,1,0,0,0,0,0,55
10,1.7060,1,1,4,1111,10000,4,962.320,962.404,0,1,0,0,0,0,0,55
11,1.7060,1,1,4,1111,10000,4,930.372,930.469,0,1,0,0,0,0,0,55
12,1.7061,1,1,4,1111,10000,4,898.442,898.521,0,1,0,0,0,0,0,55
13,1.7062,1,1,4,1111,10000,4,866.450,866.555,0,1,0,0,0,0,0,55
14,1.7062,1,1,4,1111,10000,4,834.515,834.592,0,1,0,0,0,0,0,55
15,1.7063,1,1,4,1111,10000,4,802.456,802.577,0,1,0,0,0,0,0,55
16,1.7074,1,1,4,1111,10000,4,780.815,780.919,0,1,0,0,0,0,0,55
17,1.7075,1,1,4,1111,10000,4,762.391,771.875,0,1,0,0,0,0,0,55
18,1.7076,1,1,4,1111,10000,4,748.946,749.043,0,1,0,0,0,0,0,55
19,1.7077,1,1,4,1111,10000,4,730.452,739.987,0,1,0,0,0,0,0,55
20,1.7077,1,1,4,1111,10000,4,716.918,717.167,0,1,0,0,0,0,0,55
21,1.7078,1,1,4,1111,10000,4,698.433,708.107,0,1,0,0,0,0,0,55
22,1.7079,1,1,4,1111,10000,4,685.113,685.245,0,1,0,0,0,0,0,55
23,1.7079,1,1,4,1111,10000,4,666.643,676.187,0,1,0,0,0,0,0,55
24,1.7080,1,1,4,1111,10000,4,653.246,653.324,0,1,0,0,0,0,0,55
25,1.7080,1,1,4,1111,10000,4,634.749,644.209,0,1,0,0,0,0,0,55
26,1.7081,1,1,4,1111,10000,4,621.309,621.395,0,1,0,0,0,0,0,55
27,1.7082,1,1,4,1111,10000,4,602.875,612.407,0,1,0,0,0,0,0,55
