cam,pts_ns,mono_ns,real_ns
0,64041999,10621333021236,1783482364156401204
0,96063000,10621336211080,1783482364159591016
0,128083999,10621337406415,1783482364160786383
0,160104999,10621340832772,1783482364164212708
0,192126000,10621341820491,1783482364165200427
0,224146999,10621344754365,1783482364168134301
0,256167999,10621533223600,1783482364356603568
3,567200000,10621683109235,1783482364506489171
0,288189000,10621691904106,1783482364515284042
0,320209999,10621691923338,1783482364515303306
3,599242666,10621715150010,1783482364538529946
0,352230999,10621723819792,1783482364547199728
0,448293999,10621741808704,1783482364565188640
0,576378000,10621741824992,1783482364565204960
3,631285332,10621747151617,1783482364570531585
3,663328000,10621779208392,1783482364602588360
3,695370666,10621811250735,1783482364634630703
0,608398999,10621819791428,1783482364643171396
3,727413332,10621843270262,1783482364666650230
3,759456000,10621950330415,1783482364773710383
0,640419999,10621950331151,1783482364773711119
0,672441000,10621950353423,1783482364773733391
0,704461999,10621950358639,1783482364773738575
0,736482999,10621950363247,1783482364773743215
3,791498666,10622158847935,1783482364982227871
0,864567000,10622158849599,1783482364982229567
3,823541332,10622158875999,1783482364982255935
0,896587999,10622158896543,1783482364982276511
0,928608999,10622158956031,1783482364982335999
1,1134800000,10622250691897,1783482365074071833
0,960630000,10622259236526,1783482365082616494
0,1056693000,10622259254703,1783482365082634639
3,855584000,10622259315887,1783482365082695855
3,887626666,10622259326671,1783482365082706639
1,1166832999,10622282710944,1783482365106090944
3,1047840000,10622291170261,1783482365114550197
0,1088713999,10622291176789,1783482365114556757
1,1198865999,10622314724999,1783482365138104935
3,1079882666,10622323165564,1783482365146545500
1,1230899000,10622346769966,1783482365170149902
3,1143968000,10622355225507,1783482365178605443
0,1120734999,10622363902649,1783482365187282617
3,1176010666,10622363903833,1783482365187283769
1,1262931999,10622378782229,1783482365202162197
1,1294964999,10622410807772,1783482365234187708
0,1152756000,10622572496393,1783482365395876329
3,1208053332,10622572502473,1783482365395882441
0,1184776999,10622572521801,1783482365395901737
3,1240096000,10622572522441,1783482365395902409
0,1216797999,10622572533865,1783482365395913769
1,1326998000,10622572537385,1783482365395917353
0,1248819000,10622572538601,1783482365395918537
3,1272138666,10622572808267,1783482365396188203
1,1359030999,10622781111545,1783482365604491481
1,1391063999,10622781131449,1783482365604511417
1,1423097000,10622781200826,1783482365604580762
1,1487162999,10622781230170,1783482365604610138
0,1472965999,10622781253498,1783482365604633434
0,1504986999,10622781261050,1783482365604640986
0,1537008000,10622781264890,1783482365604644858
0,1569028999,10622781268794,1783482365604648762
3,1304181332,10622781282778,1783482365604662714
3,1464394666,10622781288218,1783482365604668186
3,1496437332,10622781318522,1783482365604698490
3,1528480000,10622781323802,1783482365604703770
3,1688693332,10622804554955,1783482365627934891
0,1697112999,10622812958175,1783482365636338111
2,1702100000,10622817959486,1783482365641339422
3,1720736000,10622836587730,1783482365659967666
0,1729134000,10622844981030,1783482365668360934
2,1734128999,10622849983653,1783482365673363621
1,1679360999,10622858745691,1783482365682125627
2,1766157999,10622882011212,1783482365705391180
1,1711394000,10622890450560,1783482365713830528
2,1798187000,10622914048467,1783482365737428435
1,1743426999,10622922487175,1783482365745867111
3,1816864000,10622932726695,1783482365756106631
2,1830215999,10622946080154,1783482365769460122
1,1775459999,10622954552367,1783482365777932303
2,1862244999,10622978098017,1783482365801477953
1,1807493000,10622989560168,1783482365812940136
1,1839525999,10622989569544,1783482365812949512
0,1761154999,10622989577416,1783482365812957384
3,1848906666,10622989581576,1783482365812961512
0,1793175999,10623198144664,1783482366021524600
2,1894274000,10623198150072,1783482366021530008
1,1871558999,10623198158200,1783482366021538136
0,1825197000,10623198167384,1783482366021547352
0,1857217999,10623198174616,1783482366021554584
2,1926302999,10623198267257,1783482366021647225
3,1880949332,10623198275097,1783482366021655065
3,1912992000,10623198285657,1783482366021665625
3,1945034666,10623198290297,1783482366021670265
3,1977077332,10623198294489,1783482366021674457
2,1958331999,10623198405882,1783482366021785818
1,1903592000,10623198415482,1783482366021795450
1,1935624999,10623198428218,1783482366021808154
1,1967657999,10623198526043,1783482366021905979
2,1990361000,10623198659899,1783482366022039867
0,1889238999,10623198757692,1783482366022137660
2,2086448000,10623202298834,1783482366025678770
1,2095790000,10623211641260,1783482366035021228
3,2105248000,10623221119911,1783482366044499847
0,2113386000,10623229248346,1783482366052628346
2,2118476999,10623234330617,1783482366057710553
1,2127822999,10623243689715,1783482366067069683
3,2137290666,10623253141454,1783482366076521422
0,2145406999,10623261283649,1783482366084663585
2,2150505999,10623266369664,1783482366089749600
1,2159855999,10623275726394,1783482366099106362
3,2169333332,10623285192053,1783482366108572021
0,2177427999,10623293282087,1783482366116662055
3,2201376000,10623317231516,1783482366140611484
0,2209449000,10623325299342,1783482366148679342
3,2233418666,10623349295940,1783482366172675908
0,2241469999,10623357329013,1783482366180708949
0,2273490999,10623389335420,1783482366212715420
3,2265461332,10623469987282,1783482366293367250
0,2305512000,10623469990994,1783482366293370962
2,2182535000,10623470005042,1783482366293384978
1,2191889000,10623470036562,1783482366293416530
1,2223921999,10623470045170,1783482366293425106
2,2214563999,10623470090930,1783482366293470930
0,2337532999,10623470092178,1783482366293472146
3,2297504000,10623470093298,1783482366293473234
1,2255954999,10623470107442,1783482366293487410
3,2329546666,10623678693250,1783482366502073218
1,2287988000,10623678728739,1783482366502108707
1,2384087000,10623678737347,1783482366502117283
1,2416119999,10623678741699,1783482366502121635
0,2369553999,10623678750051,1783482366502129987
2,2246592999,10623678754947,1783482366502134883
3,2361589332,10623678808195,1783482366502188163
2,2278622000,10623678813219,1783482366502193187
2,2374709000,10623678820227,1783482366502200195
2,2406737999,10623678824899,1783482366502204835
0,2401575000,10623678832963,1783482366502212931
1,2448152999,10623678838147,1783482366502218115
0,2433595999,10623678897476,1783482366502277412
3,2393632000,10623678908420,1783482366502288356
3,2425674666,10623679013636,1783482366502393604
0,2465616999,10623679023940,1783482366502403876
