batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,10621533195376,1783482364356575344,1
1,224146999,10621741687231,1783482364565067199,1
2,567200000,10621950308207,1783482364773688143,2
3,640419999,10622158832223,1783482364982212191,2
4,864567000,10622363892633,1783482365187272569,2
5,1134800000,10622572477641,1783482365395857609,3
6,1262931999,10622781090521,1783482365604470489,2
7,1487162999,10622989551688,1783482365812931624,3
8,1702100000,10623198127736,1783482366021507672,4
9,1734128999,10623198276921,1783482366021656889,4
10,1816864000,10623198399130,1783482366021779098,4
11,1848906666,10623198537371,1783482366021917307,4
12,1880949332,10623198621947,1783482366022001915,4
13,1912992000,10623229349402,1783482366052729370,4
14,1945034666,10623261404705,1783482366084784673,4
15,2113386000,10623469968081,1783482366293348017,4
16,2145406999,10623470082258,1783482366293462226,4
17,2177427999,10623678679170,1783482366502059106,4
18,2209449000,10623678801059,1783482366502181027,4
19,2241469999,10623678889252,1783482366502269220,4
20,2273490999,10623678962756,1783482366502342692,4
21,2305512000,10623679158405,1783482366502538341,4
22,2384087000,10623700652651,1783482366524032619,4
23,2416119999,10623732702002,1783482366556081970,4
24,2566883000,10623941262402,1783482366764642338,4
25,2598911999,10623941365923,1783482366764745891,4
26,2630940999,10624149956531,1783482366973336467,4
27,2662970000,10624150112372,1783482366973492308,4
28,2694998999,10624150195700,1783482366973575668,4
29,2727027999,10624150272021,1783482366973651989,4
30,2759057000,10624150356853,1783482366973736789,4
31,2791085999,10624150769272,1783482366974149208,4
32,2881890000,10624230408711,1783482367053788679,4
33,2913910999,10624230540456,1783482367053920424,4
34,3041994999,10624439087960,1783482367262467896,4
35,3074016000,10624439216952,1783482367262596888,4
36,3106036999,10624439564987,1783482367262944955,4
37,3138057999,10624648148139,1783482367471528107,4
38,3226741332,10624648268876,1783482367471648844,4
39,3258784000,10624648358316,1783482367471738252,4
40,3290826666,10624648451917,1783482367471831853,4
41,3322869332,10624648528621,1783482367471908589,4
42,3354912000,10624671495164,1783482367494875100,4
43,3386954666,10624703556995,1783482367526936963,4
44,3418997332,10624735603722,1783482367558983626,4
45,3473208999,10624944101594,1783482367767481530,4
46,3554331000,10624944219099,1783482367767599035,4
47,3586351999,10624944305947,1783482367767685883,4
48,3618372999,10624944375772,1783482367767755740,4
49,3650394000,10625152948620,1783482367976328556,4
50,3682414999,10625153069613,1783482367976449549,4
51,3714435999,10625153159053,1783482367976539021,4
52,3746457000,10625153237902,1783482367976617870,4
53,3778477999,10625153327694,1783482367976707662,4
54,3857604999,10625174199344,1783482367997579280,4
55,3889637999,10625206123702,1783482368029503670,4
56,3921671000,10625238237246,1783482368061617214,4
57,3953703999,10625270240069,1783482368093620037,4
58,4049802999,10625478825429,1783482368302205365,4
59,4081835999,10625478959158,1783482368302339126,4
60,4113869000,10625479044663,1783482368302424631,4
61,4145901999,10625479122935,1783482368302502903,4
62,4177934999,10625687717672,1783482368511097608,4
63,4209968000,10625687845192,1783482368511225160,4
64,4290813999,10625687945097,1783482368511325033,4
65,4322835000,10625688280843,1783482368511660779,4
66,4354855999,10625688373772,1783482368511753708,4
67,4392536000,10625709018860,1783482368532398828,4
68,4424564999,10625741050323,1783482368564430291,4
69,4456593999,10625773057370,1783482368596437338,4
70,4488623000,10625805084865,1783482368628464769,4
71,4584710000,10626013612657,1783482368836992625,4
72,4636618666,10626013725586,1783482368837105618,4
73,4668661332,10626013812466,1783482368837192402,4
74,4700704000,10626222384995,1783482369045764931,4
75,4732746666,10626222509731,1783482369045889699,4
