cam,pts_ns,mono_ns,real_ns
0,64041999,10321872716819,1783482064696096787
0,96063000,10321874782208,1783482064698162176
0,128083999,10321877030989,1783482064700410957
0,160104999,10321879428027,1783482064702807995
0,192126000,10321881473480,1783482064704853416
0,224146999,10321883380531,1783482064706760467
0,256167999,10322072926978,1783482064896306914
3,567200000,10322218526729,1783482065041906633
0,288189000,10322227234941,1783482065050614909
0,320209999,10322227250141,1783482065050630141
3,599242666,10322250530761,1783482065073910729
0,352230999,10322259122396,1783482065082502332
0,448293999,10322267603855,1783482065090983791
0,576378000,10322275982689,1783482065099362657
3,631285332,10322282563368,1783482065105943336
3,663328000,10322314590664,1783482065137970600
3,695370666,10322346634920,1783482065170014856
0,608398999,10322355161915,1783482065178541883
0,640419999,10322363603757,1783482065186983693
3,727413332,10322378694664,1783482065202074632
3,759456000,10322484508769,1783482065307888705
0,672441000,10322484510177,1783482065307890113
0,704461999,10322484541121,1783482065307921089
0,736482999,10322484546465,1783482065307926433
0,768504000,10322693072706,1783482065516452674
3,791498666,10322693074946,1783482065516454882
3,823541332,10322693092002,1783482065516471938
0,864567000,10322693105922,1783482065516485890
0,896587999,10322693112450,1783482065516492354
1,1134800000,10322786093583,1783482065609473519
0,928608999,10322794731234,1783482065618111170
3,855584000,10322794739010,1783482065618118946
0,1056693000,10322794748098,1783482065618128066
3,887626666,10322794772323,1783482065618152291
3,1047840000,10322794779523,1783482065618159459
1,1166832999,10322818098510,1783482065641478446
0,1088713999,10322826604001,1783482065649983969
3,1079882666,10322835015347,1783482065658395315
0,1120734999,10322843453734,1783482065666833702
1,1198865999,10322850137742,1783482065673517710
1,1230899000,10322882171726,1783482065705551662
3,1143968000,10322890764225,1783482065714144193
3,1176010666,10322890792897,1783482065714172865
0,1152756000,10322901559554,1783482065724939490
3,1208053332,10322901566370,1783482065724946338
1,1262931999,10322914196173,1783482065737576109
1,1294964999,10322946231629,1783482065769611565
1,1326998000,10323110203907,1783482065933583875
3,1240096000,10323110212131,1783482065933592067
0,1184776999,10323110212739,1783482065933592675
0,1216797999,10323110236675,1783482065933616643
0,1248819000,10323110243139,1783482065933623107
3,1272138666,10323110250243,1783482065933630179
1,1359030999,10323318821860,1783482066142201796
0,1280839999,10323318828324,1783482066142208292
