batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,10322072897825,1783482064896277793,1
1,224146999,10322275967809,1783482065099347777,1
2,567200000,10322484488161,1783482065307868097,2
3,640419999,10322693052002,1783482065516431970,2
4,864567000,10322901554274,1783482065724934242,2
5,1134800000,10323110176195,1783482065933556131,3
6,1262931999,10323318798212,1783482066142178148,1
7,1487162999,10323527330372,1783482066350710340,3
8,1702100000,10323735911941,1783482066559291877,4
9,1734128999,10323736034790,1783482066559414726,4
10,1816864000,10323736157702,1783482066559537670,4
11,1848906666,10323736227591,1783482066559607559,4
12,1880949332,10323736289063,1783482066559669031,4
13,1912992000,10323764766802,1783482066588146770,4
14,1945034666,10323796802354,1783482066620182290,4
15,1977077332,10323828969298,1783482066652349234,4
16,2113386000,10324037565107,1783482066860945043,4
17,2145406999,10324037688404,1783482066861068372,4
18,2177427999,10324037783828,1783482066861163796,4
19,2209449000,10324246420982,1783482067069800950,4
20,2241469999,10324246527030,1783482067069906998,4
21,2273490999,10324246597143,1783482067069977207,4
22,2305512000,10324246655639,1783482067070035575,4
23,2337532999,10324247144122,1783482067070524058,4
24,2416119999,10324277764945,1783482067101144881,4
25,2448152999,10324309869490,1783482067133249458,4
26,2480186000,10324341907633,1783482067165287601,4
27,2512218999,10324374013650,1783482067197393618,4
28,2625721999,10324582618547,1783482067405998483,4
29,2657742999,10324582750836,1783482067406130804,4
30,2689764000,10324582867700,1783482067406247636,4
31,2721784999,10324582942869,1783482067406322805,4
32,2753805999,10324605698813,1783482067429078749,4
33,2785827000,10324637773661,1783482067461153629,4
34,2881890000,10324846329694,1783482067669709630,4
35,2913910999,10324846511263,1783482067669891231,4
36,2945931999,10324846615552,1783482067669995520,4
37,2977953000,10324846701344,1783482067670081312,4
38,3015288999,10325055296705,1783482067878676673,4
39,3047318000,10325055417858,1783482067878797826,4
40,3079346999,10325055511971,1783482067878891939,4
41,3111375999,10325055590595,1783482067878970563,4
42,3226741332,10325078845102,1783482067902225038,4
43,3258784000,10325110857006,1783482067934236974,4
44,3290826666,10325142825166,1783482067966205134,4
45,3322869332,10325174817133,1783482067998197101,4
46,3495723999,10325383412206,1783482068206792142,4
47,3527753000,10325383532463,1783482068206912399,4
48,3559781999,10325592197201,1783482068415577169,4
49,3591810999,10325592309266,1783482068415689234,4
50,3623840000,10325592379186,1783482068415759154,4
51,3655868999,10325592822357,1783482068416202293,4
52,3746457000,10325622018915,1783482068445398883,4
53,3778477999,10325653997475,1783482068477377443,4
54,3810498999,10325685992067,1783482068509372035,4
55,3842520000,10325718013474,1783482068541393410,4
56,3970603999,10325926633764,1783482068750013732,4
57,4002624999,10325926749317,1783482068750129253,4
58,4034646000,10325927202695,1783482068750582663,4
59,4066666999,10325927285736,1783482068750665704,4
60,4098687999,10326135915561,1783482068959295497,4
61,4130709000,10326136048330,1783482068959428266,4
62,4162729999,10326136224011,1783482068959603947,4
63,4194750999,10326136302988,1783482068959682956,4
64,4306067000,10326344923437,1783482069168303405,4
65,4338099999,10326345034510,1783482069168414446,4
66,4370132999,10326345123727,1783482069168503663,4
67,4402166000,10326345201391,1783482069168581327,4
