cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10321872712851,1783482064696092787
0,-1,96063000,10321874780160,1783482064698160096
0,-1,128083999,10321877029261,1783482064700409229
0,-1,160104999,10321879426427,1783482064702806363
0,-1,192126000,10321881472072,1783482064704852008
0,-1,224146999,10321883378771,1783482064706758739
0,-1,256167999,10322072923425,1783482064896303361
3,-1,567200000,10322218519369,1783482065041899337
0,-1,288189000,10322227232989,1783482065050612957
0,-1,320209999,10322227249277,1783482065050629213
3,-1,599242666,10322250527561,1783482065073907561
0,-1,352230999,10322259119932,1783482065082499900
0,-1,448293999,10322267602735,1783482065090982703
0,-1,576378000,10322275980769,1783482065099360737
3,-1,631285332,10322282560552,1783482065105940520
3,-1,663328000,10322314589000,1783482065137969000
3,-1,695370666,10322346633800,1783482065170013736
0,-1,608398999,10322355160123,1783482065178540059
0,-1,640419999,10322363602477,1783482065186982413
3,-1,727413332,10322378691304,1783482065202071240
3,-1,759456000,10322484505569,1783482065307885505
0,-1,672441000,10322484505633,1783482065307885601
0,-1,704461999,10322484540289,1783482065307920225
0,-1,736482999,10322484545889,1783482065307925825
0,-1,768504000,10322693069954,1783482065516449954
3,-1,791498666,10322693073058,1783482065516453026
3,-1,823541332,10322693091330,1783482065516471266
0,-1,864567000,10322693105058,1783482065516485026
0,-1,896587999,10322693111810,1783482065516491778
1,-1,1134800000,10322786087183,1783482065609467151
0,-1,928608999,10322794729282,1783482065618109250
3,-1,855584000,10322794737314,1783482065618117250
0,-1,1056693000,10322794747330,1783482065618127266
3,-1,887626666,10322794771491,1783482065618151459
3,-1,1047840000,10322794778851,1783482065618158787
1,-1,1166832999,10322818095854,1783482065641475854
0,-1,1088713999,10322826602049,1783482065649981985
3,-1,1079882666,10322835014131,1783482065658394067
0,-1,1120734999,10322843452134,1783482065666832102
1,-1,1198865999,10322850135150,1783482065673515118
1,-1,1230899000,10322882168014,1783482065705548014
3,-1,1143968000,10322890762209,1783482065714142177
3,-1,1176010666,10322890792161,1783482065714172129
0,-1,1152756000,10322901557922,1783482065724937890
3,-1,1208053332,10322901565314,1783482065724945282
1,-1,1262931999,10322914193645,1783482065737573613
1,-1,1294964999,10322946230349,1783482065769610285
1,-1,1326998000,10323110200643,1783482065933580611
3,-1,1240096000,10323110209667,1783482065933589603
0,-1,1184776999,10323110210467,1783482065933590403
0,-1,1216797999,10323110235875,1783482065933615843
0,-1,1248819000,10323110242531,1783482065933622467
3,-1,1272138666,10323110249411,1783482065933629379
1,-1,1359030999,10323318818340,1783482066142198276
0,-1,1280839999,10323318825412,1783482066142205380
3,-1,1304181332,10323318832164,1783482066142212132
1,-1,1391063999,10323318841636,1783482066142221604
0,-1,1472965999,10323318848484,1783482066142228420
3,-1,1336224000,10323318851844,1783482066142231812
0,-1,1504986999,10323318881796,1783482066142261764
3,-1,1464394666,10323318885508,1783482066142265444
0,-1,1537008000,10323318916772,1783482066142296740
1,-1,1423097000,10323318921796,1783482066142301764
3,-1,1496437332,10323319151750,1783482066142531686
1,-1,1487162999,10323319201574,1783482066142581510
3,-1,1688693332,10323339961634,1783482066163341570
0,-1,1697112999,10323348374677,1783482066171754645
2,-1,1702100000,10323353387507,1783482066176767475
3,-1,1720736000,10323372769959,1783482066196149927
0,-1,1729134000,10323380403700,1783482066203783668
2,-1,1734128999,10323385407890,1783482066208787858
1,-1,1679360999,10323385738228,1783482066209118164
0,-1,1761154999,10323412437044,1783482066235817012
2,-1,1766157999,10323417439442,1783482066240819378
1,-1,1711394000,10323426010374,1783482066249390342
1,-1,1743426999,10323434432472,1783482066257812440
2,-1,1798187000,10323449472466,1783482066272852434
3,-1,1816864000,10323468142178,1783482066291522114
1,-1,1775459999,10323476583764,1783482066299963732
2,-1,1830215999,10323481482354,1783482066304862258
3,-1,1848906666,10323500172002,1783482066323551970
2,-1,1862244999,10323513521458,1783482066336901394
1,-1,1807493000,10323527341188,1783482066350721156
0,-1,1793175999,10323527345764,1783482066350725732
1,-1,1839525999,10323527352196,1783482066350732164
3,-1,1880949332,10323532223713,1783482066355603681
0,-1,1825197000,10323735884805,1783482066559264773
3,-1,1912992000,10323735920261,1783482066559300229
0,-1,1857217999,10323735928101,1783482066559308069
3,-1,1945034666,10323735933221,1783482066559313157
1,-1,1871558999,10323735961189,1783482066559341125
2,-1,1894274000,10323735977861,1783482066559357797
2,-1,1926302999,10323736040806,1783482066559420742
1,-1,1903592000,10323736047910,1783482066559427846
0,-1,1889238999,10323736054310,1783482066559434278
3,-1,1977077332,10323736063782,1783482066559443718
0,-1,1921260000,10323736066150,1783482066559446086
2,-1,1958331999,10323736162983,1783482066559542951
2,-1,1990361000,10323736299879,1783482066559679815
1,-1,1935624999,10323736327880,1783482066559707816
1,-1,1967657999,10323736336744,1783482066559716648
3,-1,2009120000,10323736348200,1783482066559728136
2,-1,2086448000,10323737719216,1783482066561099184
1,-1,2095790000,10323747050632,1783482066570430568
3,-1,2105248000,10323756522464,1783482066579902400
0,-1,2113386000,10323764652401,1783482066588032337
2,-1,2118476999,10323769742960,1783482066593122928
1,-1,2127822999,10323779082439,1783482066602462375
3,-1,2137290666,10323788560736,1783482066611940672
0,-1,2145406999,10323796686353,1783482066620066353
2,-1,2150505999,10323801795535,1783482066625175503
1,-1,2159855999,10323811161928,1783482066634541864
3,-1,2169333332,10323821189572,1783482066644569508
0,-1,2177427999,10323828762705,1783482066652142705
2,-1,2182535000,10323833840783,1783482066657220751
1,-1,2191889000,10323843218055,1783482066666598023
3,-1,2201376000,10323852695712,1783482066676075712
0,-1,2209449000,10323860789041,1783482066684169009
3,-1,2233418666,10323884751808,1783482066708131808
0,-1,2241469999,10323892865585,1783482066716245553
0,-1,2273490999,10323924896465,1783482066748276401
1,-1,2223921999,10324037585971,1783482066860965907
2,-1,2214563999,10324037597107,1783482066860977075
0,-1,2305512000,10324037599315,1783482066860979283
1,-1,2255954999,10324037611891,1783482066860991827
3,-1,2265461332,10324037612659,1783482066860992627
1,-1,2287988000,10324037619987,1783482066860999923
2,-1,2246592999,10324037623859,1783482066861003827
0,-1,2337532999,10324037698228,1783482066861078164
2,-1,2278622000,10324037703508,1783482066861083476
3,-1,2297504000,10324037713524,1783482066861093492
1,-1,2320020999,10324037713812,1783482066861093812
3,-1,2329546666,10324037791924,1783482066861171892
0,-1,2369553999,10324037806325,1783482066861186261
2,-1,2310650999,10324037921205,1783482066861301141
1,-1,2416119999,10324067397990,1783482066890777958
0,-1,2401575000,10324246443734,1783482067069823734
1,-1,2448152999,10324246496662,1783482067069876630
0,-1,2433595999,10324246543862,1783482067069923798
2,-1,2406737999,10324246708535,1783482067070088471
2,-1,2438766999,10324246733239,1783482067070113175
2,-1,2470796000,10324246740600,1783482067070120568
2,-1,2502824999,10324246745624,1783482067070125560
1,-1,2480186000,10324246862744,1783482067070242680
1,-1,2512218999,10324246942905,1783482067070322873
1,-1,2544251999,10324246949849,1783482067070329817
3,-1,2361589332,10324246997561,1783482067070377497
0,-1,2465616999,10324247003673,1783482067070383641
0,-1,2497638000,10324247017433,1783482067070397369
3,-1,2393632000,10324247018713,1783482067070398649
3,-1,2425674666,10324247024569,1783482067070404505
3,-1,2457717332,10324247028569,1783482067070408537
2,-1,2598911999,10324250194604,1783482067073574572
1,-1,2608317999,10324259651717,1783482067083031653
3,-1,2617930666,10324269219646,1783482067092599614
0,-1,2625721999,10324277024525,1783482067100404493
2,-1,2630940999,10324282260972,1783482067105640940
1,-1,2640350999,10324291669829,1783482067115049797
3,-1,2649973332,10324301284670,1783482067124664638
0,-1,2657742999,10324309059949,1783482067132439885
2,-1,2662970000,10324314314572,1783482067137694540
1,-1,2672384000,10324323710212,1783482067147090148
3,-1,2682016000,10324333331838,1783482067156711806
0,-1,2689764000,10324341111533,1783482067164491469
2,-1,2694998999,10324346302252,1783482067169682220
