cam,pts_ns,mono_ns,real_ns
0,64041999,10421782217371,1783482164605597339
0,96063000,10421784826539,1783482164608206475
0,128083999,10421786607958,1783482164609987958
0,160104999,10421789407911,1783482164612787847
0,192126000,10421791041137,1783482164614421105
0,224146999,10421793491392,1783482164616871360
0,256167999,10421982427452,1783482164805807388
3,567200000,10422119798910,1783482164943178878
3,599242666,10422151797217,1783482164975177185
3,631285332,10422183835811,1783482165007215747
0,288189000,10422184073829,1783482165007453797
0,320209999,10422184091525,1783482165007471493
3,663328000,10422215893670,1783482165039273606
3,695370666,10422247924969,1783482165071304905
0,352230999,10422256466429,1783482165079846365
3,727413332,10422279955468,1783482165103335468
3,759456000,10422392619992,1783482165215999960
0,448293999,10422392707545,1783482165216087481
0,640419999,10422392727705,1783482165216107673
0,672441000,10422392734969,1783482165216114905
0,704461999,10422392752537,1783482165216132473
0,864567000,10422417122573,1783482165240502509
0,896587999,10422601193644,1783482165424573612
3,791498666,10422601194924,1783482165424574860
0,928608999,10422601294796,1783482165424674796
0,960630000,10422601309132,1783482165424689100
1,1134800000,10422687356951,1783482165510736919
1,1166832999,10422719362426,1783482165542742362
3,823541332,10422727835693,1783482165551215629
1,1198865999,10422751476701,1783482165574856669
0,992650999,10422760078385,1783482165583458353
3,855584000,10422760174578,1783482165583554546
1,1230899000,10422783424095,1783482165606804063
3,887626666,10422791982707,1783482165615362675
0,1056693000,10422791990003,1783482165615369971
0,1088713999,10422809635103,1783482165633015039
3,1079882666,10422809635967,1783482165633015871
1,1262931999,10422815457506,1783482165638837442
1,1294964999,10422847492421,1783482165670872389
3,1176010666,10423018214738,1783482165841594706
0,1120734999,10423018215186,1783482165841595154
1,1326998000,10423018227954,1783482165841607890
3,1208053332,10423018236434,1783482165841616402
0,1216797999,10423018238290,1783482165841618258
3,1240096000,10423018242322,1783482165841622258
0,1248819000,10423018245810,1783482165841625746
3,1272138666,10423018246770,1783482165841626706
3,1496437332,10423048962573,1783482165872342669
1,1359030999,10423226806598,1783482166050186566
3,1528480000,10423226807174,1783482166050187142
0,1280839999,10423226807238,1783482166050187142
3,1560522666,10423226831014,1783482166050210950
0,1472965999,10423226858566,1783482166050238502
0,1504986999,10423226866406,1783482166050246342
0,1537008000,10423226884070,1783482166050264006
0,1697112999,10423249664177,1783482166073044145
2,1702100000,10423254647183,1783482166078027119
2,1734128999,10423286682930,1783482166110062866
3,1592565332,10423295195269,1783482166118575237
1,1391063999,10423295208070,1783482166118588038
2,1766157999,10423318716436,1783482166142096372
3,1624608000,10423327175144,1783482166150555112
1,1423097000,10423327271464,1783482166150651400
0,1729134000,10423335675131,1783482166159055099
2,1798187000,10423350726903,1783482166174106871
3,1688693332,10423359189034,1783482166182569002
1,1487162999,10423359260459,1783482166182640427
0,1761154999,10423367688830,1783482166191068766
2,1830215999,10423382761690,1783482166206141658
1,1679360999,10423391429230,1783482166214809166
2,1862244999,10423414802620,1783482166238182556
0,1793175999,10423435370649,1783482166258750617
1,1743426999,10423435372121,1783482166258752057
3,1720736000,10423435376281,1783482166258756249
1,1775459999,10423435398106,1783482166258778074
0,1825197000,10423643947309,1783482166467327277
1,1807493000,10423644000077,1783482166467380013
2,1894274000,10423644020462,1783482166467400430
1,1839525999,10423644033006,1783482166467412974
0,1857217999,10423644039662,1783482166467419598
1,1903592000,10423644040238,1783482166467420206
1,1935624999,10423644050126,1783482166467430094
2,1926302999,10423644082670,1783482166467462638
3,1816864000,10423644170255,1783482166467550191
3,1848906666,10423644180079,1783482166467560015
2,1958331999,10423644348016,1783482166467727952
2,1990361000,10423644420528,1783482166467800496
3,1880949332,10423644443568,1783482166467823568
3,1912992000,10423644452944,1783482166467832912
0,1889238999,10423644576177,1783482166467956113
0,1921260000,10423644588497,1783482166467968465
1,2095790000,10423648327752,1783482166471707688
3,2105248000,10423657778145,1783482166481158081
0,2113386000,10423665913587,1783482166489293555
2,2118476999,10423671019442,1783482166494399410
1,2127822999,10423680364619,1783482166503744555
3,2137290666,10423689831524,1783482166513211492
0,2145406999,10423697937653,1783482166521317621
2,2150505999,10423703038484,1783482166526418452
1,2159855999,10423712388077,1783482166535768013
3,2169333332,10423721859943,1783482166545239879
0,2177427999,10423729969080,1783482166553349048
2,2182535000,10423735067799,1783482166558447735
1,2191889000,10423744428976,1783482166567808944
3,2201376000,10423753914250,1783482166577294218
0,2209449000,10423761975963,1783482166585355931
1,2223921999,10423776464019,1783482166599843987
0,2241469999,10423794004189,1783482166617384157
1,2255954999,10423808495829,1783482166631875765
3,2233418666,10423897376273,1783482166720756209
1,2287988000,10423897377106,1783482166720757042
0,2273490999,10423897380306,1783482166720760242
2,2214563999,10423897388050,1783482166720768018
3,2265461332,10423897472562,1783482166720852498
0,2305512000,10423897487666,1783482166720867602
1,2320020999,10423897497330,1783482166720877266
2,2246592999,10423897503346,1783482166720883282
2,2278622000,10424106033862,1783482166929413766
0,2337532999,10424106039942,1783482166929419910
1,2352053999,10424106045638,1783482166929425606
2,2310650999,10424106054662,1783482166929434630
3,2297504000,10424106074822,1783482166929454758
3,2329546666,10424106120550,1783482166929500518
0,2369553999,10424106125286,1783482166929505254
2,2374709000,10424106138182,1783482166929518150
1,2384087000,10424106149958,1783482166929529926
3,2361589332,10424106223879,1783482166929603847
0,2401575000,10424106235815,1783482166929615751
1,2416119999,10424106242791,1783482166929622727
2,2406737999,10424106251655,1783482166929631623
1,2448152999,10424106568937,1783482166929948873
3,2393632000,10424106815594,1783482166930195530
0,2433595999,10424106826283,1783482166930206251
3,2553845332,10424106864747,1783482166930244715
0,2561679999,10424114216151,1783482166937596151
2,2566883000,10424119415735,1783482166942795703
1,2576285000,10424128842128,1783482166952222064
3,2585888000,10424138423467,1783482166961803403
0,2593701000,10424146231770,1783482166969611706
2,2598911999,10424151437018,1783482166974816954
1,2608317999,10424160851475,1783482166984231411
3,2617930666,10424170463981,1783482166993843917
0,2625721999,10424178256061,1783482167001635997
2,2630940999,10424183469180,1783482167006849116
1,2640350999,10424192886486,1783482167016266454
3,2649973332,10424202509040,1783482167025889008
0,2657742999,10424210275263,1783482167033655199
2,2662970000,10424215505855,1783482167038885823
