cam,pts_ns,mono_ns,real_ns
0,64041999,10488274990196,1783482231098370164
0,96063000,10488277052833,1783482231100432769
0,128083999,10488279346383,1783482231102726351
0,160104999,10488281582045,1783482231104962109
0,192126000,10488283791946,1783482231107171882
0,224146999,10488285774550,1783482231109154614
0,256167999,10488475213503,1783482231298593439
3,567200000,10488611242881,1783482231434622849
0,288189000,10488620084247,1783482231443464215
0,320209999,10488620106967,1783482231443486935
0,352230999,10488620199384,1783482231443579352
3,599242666,10488643240837,1783482231466620805
3,631285332,10488675287369,1783482231498667305
0,448293999,10488675494955,1783482231498874891
0,576378000,10488675509611,1783482231498889547
3,663328000,10488707338190,1783482231530718158
3,695370666,10488739382034,1783482231562762002
0,608398999,10488747918438,1783482231571298374
0,640419999,10488756372506,1783482231579752442
3,727413332,10488771408534,1783482231594788470
3,759456000,10488883956712,1783482231707336776
0,672441000,10488883985064,1783482231707365032
0,704461999,10488883993288,1783482231707373256
0,736482999,10488884017352,1783482231707397288
0,768504000,10489092522566,1783482231915902502
3,791498666,10489092528646,1783482231915908582
0,864567000,10489092558438,1783482231915938374
3,823541332,10489092581254,1783482231915961190
0,896587999,10489092596167,1783482231915976135
3,855584000,10489092689863,1783482231916069799
1,1134800000,10489178819927,1783482232002199863
3,887626666,10489187372619,1783482232010752587
3,1079882666,10489187392172,1783482232010772108
0,928608999,10489187464908,1783482232010844876
0,1056693000,10489187478988,1783482232010858924
1,1166832999,10489210827259,1783482232034207227
0,1088713999,10489219273871,1783482232042653807
3,1111925332,10489227684578,1783482232051064514
0,1120734999,10489236132694,1783482232059512662
1,1198865999,10489242893504,1783482232066273472
1,1230899000,10489274920836,1783482232098300772
3,1143968000,10489283514009,1783482232106893945
3,1176010666,10489283536761,1783482232106916729
0,1152756000,10489301083588,1783482232124463556
3,1208053332,10489301095684,1783482232124475652
1,1262931999,10489306943976,1783482232130323944
1,1294964999,10489338998477,1783482232162378413
0,1184776999,10489509658883,1783482232333038851
1,1326998000,10489509678147,1783482232333058115
0,1216797999,10489509683491,1783482232333063459
0,1248819000,10489509689155,1783482232333069091
3,1240096000,10489509715331,1783482232333095267
3,1272138666,10489509754531,1783482232333134531
1,1359030999,10489718287073,1783482232541667041
0,1280839999,10489718288193,1783482232541668129
0,1472965999,10489718311137,1783482232541691073
1,1391063999,10489718316673,1783482232541696641
3,1304181332,10489718328994,1783482232541708930
0,1504986999,10489718347234,1783482232541727202
0,1537008000,10489718352418,1783482232541732354
3,1336224000,10489718388706,1783482232541768674
1,1423097000,10489718507203,1783482232541887235
1,1487162999,10489718563491,1783482232541943459
3,1496437332,10489718563939,1783482232541943971
3,1528480000,10489718580579,1783482232541960515
3,1688693332,10489732679001,1783482232556058969
0,1697112999,10489741092365,1783482232564472301
2,1702100000,10489746085964,1783482232569465964
3,1720736000,10489764730174,1783482232588110174
0,1729134000,10489773117745,1783482232596497713
2,1734128999,10489778108816,1783482232601488752
1,1679360999,10489778383730,1783482232601763666
