cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10488274984468,1783482231098364436
0,-1,96063000,10488277048961,1783482231100428929
0,-1,128083999,10488279343599,1783482231102723535
0,-1,160104999,10488281579165,1783482231104959133
0,-1,192126000,10488283789834,1783482231107169802
0,-1,224146999,10488285772822,1783482231109152790
0,-1,256167999,10488475209983,1783482231298589919
3,-1,567200000,10488611236289,1783482231434616257
0,-1,288189000,10488620081047,1783482231443460983
0,-1,320209999,10488620106295,1783482231443486263
0,-1,352230999,10488620197624,1783482231443577592
3,-1,599242666,10488643235973,1783482231466615973
3,-1,631285332,10488675282185,1783482231498662153
0,-1,448293999,10488675493483,1783482231498873451
0,-1,576378000,10488675508715,1783482231498888683
3,-1,663328000,10488707332270,1783482231530712206
3,-1,695370666,10488739376594,1783482231562756594
0,-1,608398999,10488747915366,1783482231571295366
0,-1,640419999,10488756369466,1783482231579749402
3,-1,727413332,10488771405078,1783482231594785078
3,-1,759456000,10488883954312,1783482231707334248
0,-1,672441000,10488883983848,1783482231707363784
0,-1,704461999,10488883992520,1783482231707372456
0,-1,736482999,10488884016488,1783482231707396424
0,-1,768504000,10489092519270,1783482231915899270
3,-1,791498666,10489092526566,1783482231915906502
0,-1,864567000,10489092557638,1783482231915937574
3,-1,823541332,10489092580454,1783482231915960390
0,-1,896587999,10489092595271,1783482231915975207
3,-1,855584000,10489092688775,1783482231916068711
1,-1,1134800000,10489178813783,1783482232002193719
3,-1,887626666,10489187369515,1783482232010749483
3,-1,1079882666,10489187391500,1783482232010771404
0,-1,928608999,10489187463116,1783482232010843084
0,-1,1056693000,10489187478284,1783482232010858220
1,-1,1166832999,10489210823483,1783482232034203451
0,-1,1088713999,10489219271087,1783482232042651023
3,-1,1111925332,10489227683042,1783482232051063010
0,-1,1120734999,10489236130326,1783482232059510294
1,-1,1198865999,10489242888160,1783482232066268128
1,-1,1230899000,10489274914532,1783482232098294532
3,-1,1143968000,10489283510745,1783482232106890681
3,-1,1176010666,10489283536057,1783482232106916025
0,-1,1152756000,10489301081188,1783482232124461124
3,-1,1208053332,10489301093700,1783482232124473636
1,-1,1262931999,10489306939368,1783482232130319368
1,-1,1294964999,10489338992973,1783482232162372941
0,-1,1184776999,10489509655555,1783482232333035523
1,-1,1326998000,10489509675171,1783482232333055171
0,-1,1216797999,10489509682243,1783482232333062211
0,-1,1248819000,10489509688451,1783482232333068387
3,-1,1240096000,10489509714211,1783482232333094179
3,-1,1272138666,10489509753411,1783482232333133379
1,-1,1359030999,10489718283841,1783482232541663809
0,-1,1280839999,10489718284257,1783482232541664225
0,-1,1472965999,10489718310305,1783482232541690241
1,-1,1391063999,10489718315585,1783482232541695521
3,-1,1304181332,10489718327010,1783482232541706978
0,-1,1504986999,10489718346594,1783482232541726562
0,-1,1537008000,10489718351810,1783482232541731778
3,-1,1336224000,10489718387842,1783482232541767810
1,-1,1423097000,10489718505859,1783482232541885795
3,-1,1496437332,10489718559907,1783482232541939843
1,-1,1487162999,10489718562339,1783482232541942371
3,-1,1528480000,10489718579619,1783482232541959555
3,-1,1688693332,10489732676217,1783482232556056185
0,-1,1697112999,10489741088813,1783482232564468813
2,-1,1702100000,10489746081164,1783482232569461100
3,-1,1720736000,10489764725982,1783482232588105982
0,-1,1729134000,10489773114865,1783482232596494801
2,-1,1734128999,10489778106288,1783482232601486256
1,-1,1679360999,10489778381362,1783482232601761298
0,-1,1761154999,10489805127766,1783482232628507734
2,-1,1766157999,10489810136916,1783482232633516884
1,-1,1711394000,10489818609736,1783482232641989704
1,-1,1743426999,10489827042460,1783482232650422396
2,-1,1798187000,10489842158648,1783482232665538616
3,-1,1816864000,10489860851435,1783482232684231403
1,-1,1775459999,10489869333919,1783482232692713887
2,-1,1830215999,10489874186109,1783482232697566109
3,-1,1848906666,10489892884719,1783482232716264687
2,-1,1862244999,10489906213633,1783482232729593601
