cam,pts_ns,mono_ns,real_ns
0,64041999,10222015696438,1783481964839076406
0,96063000,10222016187769,1783481964839567737
0,128083999,10222019484365,1783481964842864301
0,160104999,10222020144273,1783481964843524209
0,192126000,10222023431716,1783481964846811684
0,224146999,10222023912103,1783481964847292071
0,256167999,10222215912975,1783481965039292943
3,567200000,10222362357611,1783481965185737547
0,288189000,10222371091614,1783481965194471550
0,320209999,10222371109439,1783481965194489375
0,352230999,10222371117087,1783481965194497055
3,599242666,10222394366567,1783481965217746503
0,448293999,10222403032634,1783481965226412570
0,576378000,10222424413176,1783481965247793080
0,608398999,10222424429464,1783481965247809432
3,631285332,10222426399875,1783481965249779843
3,663328000,10222458441568,1783481965281821504
3,695370666,10222490473628,1783481965313853564
0,640419999,10222498915310,1783481965322295278
3,727413332,10222522523160,1783481965345903128
0,672441000,10222633013665,1783481965456393601
3,759456000,10222633017121,1783481965456397057
0,704461999,10222633040674,1783481965456420642
0,736482999,10222633046882,1783481965456426850
3,791498666,10222841597899,1783481965664977835
0,768504000,10222841598635,1783481965664978603
0,864567000,10222841623915,1783481965665003851
3,823541332,10222841626955,1783481965665006923
0,896587999,10222841630571,1783481965665010539
3,855584000,10222841742028,1783481965665121996
0,928608999,10222841760780,1783481965665140748
1,1134800000,10222929949586,1783481965753329554
3,887626666,10222938501828,1783481965761881764
0,1056693000,10222938533477,1783481965761913445
3,1047840000,10222938536005,1783481965761915973
0,1088713999,10222938558181,1783481965761938149
1,1166832999,10222962000462,1783481965785380398
3,1079882666,10222970832130,1783481965794212066
0,1120734999,10222970861667,1783481965794241603
1,1198865999,10222994002123,1783481965817382091
3,1111925332,10223002597661,1783481965825977629
1,1230899000,10223026057159,1783481965849437095
3,1143968000,10223034564761,1783481965857944697
0,1152756000,10223043026923,1783481965866406891
3,1176010666,10223043028299,1783481965866408267
1,1262931999,10223058076739,1783481965881456707
1,1294964999,10223090092511,1783481965913472447
1,1326998000,10223251613172,1783481966074993140
3,1208053332,10223251624884,1783481966075004820
0,1184776999,10223251637300,1783481966075017236
3,1240096000,10223251641268,1783481966075021204
3,1272138666,10223251651924,1783481966075031892
0,1216797999,10223251657524,1783481966075037492
0,1248819000,10223251665909,1783481966075045845
