cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10222015691702,1783481964839071702
0,-1,96063000,10222016186361,1783481964839566329
0,-1,128083999,10222019481869,1783481964842861805
0,-1,160104999,10222020143121,1783481964843523057
0,-1,192126000,10222023429284,1783481964846809284
0,-1,224146999,10222023910503,1783481964847290471
0,-1,256167999,10222215910127,1783481965039290095
3,-1,567200000,10222362350443,1783481965185730443
0,-1,288189000,10222371089374,1783481965194469342
0,-1,320209999,10222371108607,1783481965194488543
0,-1,352230999,10222371116511,1783481965194496479
3,-1,599242666,10222394362151,1783481965217742151
0,-1,448293999,10222403030714,1783481965226410682
0,-1,576378000,10222424411032,1783481965247791000
0,-1,608398999,10222424428568,1783481965247808504
3,-1,631285332,10222426397571,1783481965249777539
3,-1,663328000,10222458439616,1783481965281819584
3,-1,695370666,10222490472284,1783481965313852220
0,-1,640419999,10222498913902,1783481965322293870
3,-1,727413332,10222522521432,1783481965345901400
0,-1,672441000,10222633010689,1783481965456390657
3,-1,759456000,10222633013985,1783481965456393953
0,-1,704461999,10222633039650,1783481965456419586
0,-1,736482999,10222633046210,1783481965456426178
3,-1,791498666,10222841591915,1783481965664971883
0,-1,768504000,10222841592779,1783481965664972747
0,-1,864567000,10222841622827,1783481965665002763
3,-1,823541332,10222841625771,1783481965665005707
0,-1,896587999,10222841629611,1783481965665009579
3,-1,855584000,10222841740460,1783481965665120428
0,-1,928608999,10222841759276,1783481965665139212
1,-1,1134800000,10222929943122,1783481965753323090
3,-1,887626666,10222938499268,1783481965761879204
0,-1,1056693000,10222938530373,1783481965761910373
3,-1,1047840000,10222938534661,1783481965761914597
0,-1,1088713999,10222938557029,1783481965761936965
1,-1,1166832999,10222961994606,1783481965785374574
3,-1,1079882666,10222970828674,1783481965794208610
0,-1,1120734999,10222970858691,1783481965794238691
1,-1,1198865999,10222993997738,1783481965817377674
3,-1,1111925332,10223002596093,1783481965825976029
1,-1,1230899000,10223026053287,1783481965849433287
3,-1,1143968000,10223034562713,1783481965857942681
0,-1,1152756000,10223043023819,1783481965866403787
3,-1,1176010666,10223043025643,1783481965866405611
1,-1,1262931999,10223058071651,1783481965881451651
1,-1,1294964999,10223090089791,1783481965913469759
1,-1,1326998000,10223251610004,1783481966074989940
3,-1,1208053332,10223251622388,1783481966075002388
0,-1,1184776999,10223251634004,1783481966075013972
3,-1,1240096000,10223251639860,1783481966075019796
3,-1,1272138666,10223251651348,1783481966075031284
0,-1,1216797999,10223251656308,1783481966075036276
0,-1,1248819000,10223251665269,1783481966075045237
1,-1,1359030999,10223460211262,1783481966283591230
0,-1,1280839999,10223460216286,1783481966283596254
3,-1,1304181332,10223460222430,1783481966283602398
3,-1,1464394666,10223460263774,1783481966283643742
1,-1,1391063999,10223460271295,1783481966283651263
0,-1,1472965999,10223460295071,1783481966283675007
0,-1,1504986999,10223460320447,1783481966283700415
0,-1,1537008000,10223460330463,1783481966283710399
3,-1,1496437332,10223460431359,1783481966283811327
3,-1,1528480000,10223460447936,1783481966283827872
1,-1,1423097000,10223460483456,1783481966283863392
1,-1,1487162999,10223460552992,1783481966283932960
1,-1,1679360999,10223474486930,1783481966297866898
3,-1,1688693332,10223483804009,1783481966307183945
0,-1,1697112999,10223492242202,1783481966315622202
2,-1,1702100000,10223497231224,1783481966320611192
3,-1,1720736000,10223515850597,1783481966339230597
0,-1,1729134000,10223524258871,1783481966347638839
1,-1,1711394000,10223524316119,1783481966347696055
2,-1,1734128999,10223529248148,1783481966352628116
0,-1,1761154999,10223556278515,1783481966379658483
2,-1,1766157999,10223561275824,1783481966384655792
1,-1,1743426999,10223569720898,1783481966393100834
2,-1,1798187000,10223593344109,1783481966416724109
1,-1,1775459999,10223602000863,1783481966425380799
3,-1,1816864000,10223612037466,1783481966435417466
2,-1,1830215999,10223625351785,1783481966448731849
1,-1,1807493000,10223634129148,1783481966457509116
2,-1,1862244999,10223657391749,1783481966480771749
1,-1,1839525999,10223668766568,1783481966492146536
3,-1,1848906666,10223668766760,1783481966492146728
0,-1,1793175999,10223668886953,1783481966492266921
3,-1,1880949332,10223676037427,1783481966499417395
2,-1,1894274000,10223877337010,1783481966700716978
2,-1,1926302999,10223877417522,1783481966700797458
2,-1,1958331999,10223877480882,1783481966700860850
0,-1,1825197000,10223877585843,1783481966700965811
0,-1,1857217999,10223877620915,1783481966701000851
1,-1,1871558999,10223877654323,1783481966701034259
3,-1,1912992000,10223877660883,1783481966701040851
0,-1,1889238999,10223877713332,1783481966701093268
0,-1,1921260000,10223877723956,1783481966701103892
3,-1,1945034666,10223877749396,1783481966701129332
3,-1,1977077332,10223877757972,1783481966701137940
3,-1,2009120000,10223877762932,1783481966701142900
1,-1,1903592000,10223877765396,1783481966701145332
1,-1,1935624999,10223877775444,1783481966701155380
1,-1,1967657999,10223877780788,1783481966701160724
2,-1,1990361000,10223877957973,1783481966701337909
2,-1,2086448000,10223881561802,1783481966704941770
1,-1,2095790000,10223890894337,1783481966714274305
3,-1,2105248000,10223900354649,1783481966723734649
0,-1,2113386000,10223908500009,1783481966731879977
2,-1,2118476999,10223913585031,1783481966736964967
1,-1,2127822999,10223922924861,1783481966746304797
3,-1,2137290666,10223932393557,1783481966755773493
0,-1,2145406999,10223940523173,1783481966763903173
2,-1,2150505999,10223945641987,1783481966769021955
1,-1,2159855999,10223955004730,1783481966778384730
3,-1,2169333332,10223964479314,1783481966787859282
0,-1,2177427999,10223972553953,1783481966795933921
2,-1,2182535000,10223977649791,1783481966801029727
1,-1,2191889000,10223987025430,1783481966810405398
3,-1,2201376000,10223996493550,1783481966819873550
0,-1,2209449000,10224004570141,1783481966827950109
1,-1,2223921999,10224019052530,1783481966842432498
3,-1,2233418666,10224028530090,1783481966851910090
0,-1,2241469999,10224036585081,1783481966859965049
0,-1,2273490999,10224068612598,1783481966891992534
3,-1,2265461332,10224181264780,1783481967004644716
1,-1,2255954999,10224181301356,1783481967004681324
1,-1,2287988000,10224181310412,1783481967004690380
2,-1,2214563999,10224181324716,1783481967004704684
3,-1,2297504000,10224181356748,1783481967004736716
2,-1,2246592999,10224181387532,1783481967004767468
2,-1,2278622000,10224181396173,1783481967004776141
0,-1,2305512000,10224181401421,1783481967004781357
1,-1,2320020999,10224181407021,1783481967004786989
3,-1,2329546666,10224181433613,1783481967004813549
1,-1,2352053999,10224181445997,1783481967004825965
0,-1,2337532999,10224181455885,1783481967004835853
2,-1,2310650999,10224181460621,1783481967004840589
0,-1,2369553999,10224181465389,1783481967004845325
2,-1,2406737999,10224390024311,1783481967213404311
1,-1,2416119999,10224390026615,1783481967213406583
0,-1,2401575000,10224390039959,1783481967213419895
1,-1,2448152999,10224390067287,1783481967213447255
3,-1,2361589332,10224390103447,1783481967213483383
2,-1,2438766999,10224390105847,1783481967213485815
3,-1,2393632000,10224390110743,1783481967213490711
2,-1,2470796000,10224390115863,1783481967213495831
3,-1,2425674666,10224390158488,1783481967213538424
0,-1,2433595999,10224390170648,1783481967213550616
1,-1,2480186000,10224390199416,1783481967213579384
2,-1,2502824999,10224390202264,1783481967213582232
3,-1,2457717332,10224390312089,1783481967213692057
1,-1,2512218999,10224390511994,1783481967213891930
0,-1,2465616999,10224390544410,1783481967213924346
0,-1,2497638000,10224390551994,1783481967213931930
2,-1,2598911999,10224394024718,1783481967217404654
1,-1,2608317999,10224403433254,1783481967226813222
3,-1,2617930666,10224413040638,1783481967236420574
2,-1,2630940999,10224426056139,1783481967249436075
1,-1,2640350999,10224598910851,1783481967422290819
0,-1,2625721999,10224598932835,1783481967422312771
1,-1,2672384000,10224598937411,1783481967422317379
3,-1,2649973332,10224598946371,1783481967422326339
0,-1,2657742999,10224598948419,1783481967422328355
0,-1,2689764000,10224598955299,1783481967422335267
0,-1,2721784999,10224598959619,1783481967422339587
3,-1,2682016000,10224598967363,1783481967422347299
3,-1,2714058666,10224598972739,1783481967422352675
3,-1,2746101332,10224598977731,1783481967422357699
2,-1,2662970000,10224598989443,1783481967422369379
1,-1,2704416999,10224599051748,1783481967422431748
2,-1,2694998999,10224599129956,1783481967422509892
3,-1,2810186666,10224605294056,1783481967428674024
0,-1,2881890000,10224677061614,1783481967500441550
0,-1,2913910999,10224807669902,1783481967631049870
0,-1,2945931999,10224807730638,1783481967631110606
3,-1,2842229332,10224807735438,1783481967631115406
1,-1,2736449999,10224807748622,1783481967631128590
1,-1,2832548999,10224807759406,1783481967631139342
1,-1,2864582000,10224807764494,1783481967631144398
2,-1,2727027999,10224807766702,1783481967631146638
1,-1,2896614999,10224807768174,1783481967631148142
2,-1,2759057000,10224807798895,1783481967631178831
2,-1,2823114999,10224807826095,1783481967631206031
2,-1,2855144000,10224807852271,1783481967631232239
0,-1,2977953000,10224807965648,1783481967631345584
3,-1,2874272000,10224807973776,1783481967631353744
3,-1,2906314666,10224808109552,1783481967631489488
0,-1,3009973999,10224808162737,1783481967631542641
3,-1,2938357332,10224808203697,1783481967631583665
2,-1,3015288999,10224810407646,1783481967633787646
1,-1,3024746999,10224819871446,1783481967643251414
0,-1,3041994999,10224837132859,1783481967660512827
2,-1,3047318000,10224842435546,1783481967665815482
1,-1,3056780000,10224851917458,1783481967675297394
2,-1,3079346999,10224874482935,1783481967697862935
1,-1,3088812999,10224883964014,1783481967707343982
0,-1,3074016000,10225016949052,1783481967840329020
1,-1,3120845999,10225016949116,1783481967840329052
0,-1,3106036999,10225017079965,1783481967840459933
1,-1,3152879000,10225017083645,1783481967840463613
0,-1,3138057999,10225017166397,1783481967840546333
2,-1,3111375999,10225017243678,1783481967840623646
2,-1,3143405000,10225017260574,1783481967840640510
2,-1,3175433999,10225017265534,1783481967840645502
2,-1,3207462999,10225017270238,1783481967840650174
1,-1,3184911999,10225017272158,1783481967840652126
3,-1,3034485332,10225019890861,1783481967843270797
3,-1,3066528000,10225019919213,1783481967843299181
3,-1,3098570666,10225019939086,1783481967843319054
3,-1,3130613332,10225019974862,1783481967843354830
3,-1,3226741332,10225021894233,1783481967845274201
1,-1,3216944999,10225225756647,1783481968049136647
3,-1,3258784000,10225225770312,1783481968049150280
0,-1,3170079000,10225225776904,1783481968049156872
1,-1,3248978000,10225225785256,1783481968049165224
0,-1,3234120999,10225225796936,1783481968049176872
2,-1,3239492000,10225225804008,1783481968049183976
0,-1,3266142000,10225225810888,1783481968049190856
3,-1,3290826666,10225225818792,1783481968049198728
2,-1,3271520999,10225225881128,1783481968049261096
0,-1,3298162999,10225225884712,1783481968049264648
3,-1,3322869332,10225225891560,1783481968049271496
1,-1,3281010999,10225225902856,1783481968049282824
2,-1,3303549999,10225226050217,1783481968049430185
3,-1,3354912000,10225226071561,1783481968049451529
2,-1,3335579000,10225226091817,1783481968049471785
1,-1,3313043999,10225226105194,1783481968049485130
3,-1,3451040000,10225246160991,1783481968069540959
0,-1,3458268000,10225253388234,1783481968076768170
1,-1,3473208999,10225268323970,1783481968091703938
3,-1,3483082666,10225278189020,1783481968101568988
0,-1,3490288999,10225285396998,1783481968108776998
2,-1,3495723999,10225290857414,1783481968114237350
1,-1,3505241999,10225300364862,1783481968123744862
3,-1,3515125332,10225310233848,1783481968133613848
0,-1,3522309999,10225317426978,1783481968140806978
2,-1,3527753000,10225322878242,1783481968146258210
1,-1,3537275000,10225332386010,1783481968155765978
3,-1,3547168000,10225342270868,1783481968165650836
0,-1,3554331000,10225349444255,1783481968172824255
2,-1,3559781999,10225354917311,1783481968178297279
1,-1,3569307999,10225364447735,1783481968187827703
3,-1,3579210666,10225374351697,1783481968197731665
0,-1,3586351999,10225381477211,1783481968204857211
2,-1,3591810999,10225386947451,1783481968210327419
1,-1,3601340999,10225396455955,1783481968219835891
0,-1,3618372999,10225413481815,1783481968236861783
0,-1,3650394000,10225539897886,1783481968363277854
3,-1,3611253332,10225539908926,1783481968363288926
1,-1,3633374000,10225539941759,1783481968363321727
2,-1,3623840000,10225539950079,1783481968363330015
1,-1,3665406999,10225539982719,1783481968363362687
3,-1,3643296000,10225539999679,1783481968363379647
1,-1,3697439999,10225540024671,1783481968363404639
0,-1,3682414999,10225540033471,1783481968363413407
2,-1,3655868999,10225540412705,1783481968363792673
2,-1,3687897999,10225540427458,1783481968363807426
2,-1,3719927000,10225540434530,1783481968363814466
2,-1,3751955999,10225748630954,1783481968572010954
2,-1,3783984999,10225748948747,1783481968572328715
0,-1,3714435999,10225749212781,1783481968572592717
0,-1,3746457000,10225749259149,1783481968572639085
1,-1,3729473000,10225749274541,1783481968572654477
3,-1,3675338666,10225749278509,1783481968572658477
3,-1,3707381332,10225749290765,1783481968572670701
1,-1,3761505999,10225749293038,1783481968572672974
3,-1,3771466666,10225749295758,1783481968572675726
1,-1,3793538999,10225749302830,1783481968572682766
3,-1,3803509332,10225749302958,1783481968572682926
0,-1,3778477999,10225749349198,1783481968572729166
0,-1,3810498999,10225749355758,1783481968572735694
2,-1,3816014000,10225749356430,1783481968572736366
1,-1,3825572000,10225749365134,1783481968572745070
2,-1,3848042999,10225749549775,1783481968572929743
3,-1,3963722666,10225758852390,1783481968582232390
0,-1,3970603999,10225765722958,1783481968589102926
2,-1,3976158999,10225771544016,1783481968594923984
1,-1,3985736999,10225780864519,1783481968604244487
3,-1,3995765332,10225790897506,1783481968614277474
0,-1,4002624999,10225797735498,1783481968621115466
2,-1,4008188000,10225803313643,1783481968626693611
1,-1,4017770000,10225812925956,1783481968636305956
3,-1,4027808000,10225822970559,1783481968646350495
0,-1,4034646000,10225829792039,1783481968653172007
