batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.7251,1,1,4,1111,33300,4,1157.144,1199.029,0,0,0,0,0,0,0,62
1,1.7258,1,1,4,1111,33300,4,1115.974,1197.490,0,0,0,0,0,0,0,62
2,1.7259,1,1,4,1111,33300,4,1074.234,1196.660,0,0,0,0,0,0,0,62
3,1.7260,1,1,4,1111,33300,4,1032.471,1193.330,0,0,0,0,0,0,0,62
4,1.7261,1,1,4,1111,33300,4,990.712,1178.124,0,0,0,0,0,0,0,62
5,1.7262,1,1,4,1111,33300,4,949.028,1146.212,1,1,1,0,0,0,0,62
6,1.7263,1,1,4,1111,33300,4,907.327,1082.256,0,1,0,0,0,0,0,63
7,1.7264,1,1,4,1111,33300,4,865.647,1050.354,0,1,0,0,0,0,0,63
8,1.7265,1,1,4,1111,33300,4,823.957,1018.434,0,1,0,0,0,0,0,63
9,1.7266,1,1,4,1111,33300,4,782.185,949.369,0,1,0,0,0,0,0,63
10,1.7278,2,2,4,1111,33300,4,741.523,908.755,0,1,0,0,0,0,0,63
11,1.7279,2,2,4,1111,33300,4,700.231,891.728,0,1,0,0,0,0,0,63
12,1.7280,2,2,4,1111,33300,4,658.530,825.358,0,1,0,0,0,0,0,63
13,1.7281,2,2,4,1111,33300,4,616.788,783.645,0,1,0,0,0,0,0,63
14,1.7282,2,2,4,1111,33300,4,580.555,763.900,0,1,0,0,0,0,0,63
15,1.7282,2,2,4,1111,33300,4,540.301,731.967,0,1,0,0,0,0,0,63
16,1.7283,2,2,4,1111,33300,4,498.567,658.836,0,1,0,0,0,0,0,63
17,1.7284,2,2,4,1111,33300,4,456.872,636.067,1,2,0,0,0,1,0,63
18,1.7285,2,2,4,1111,33300,4,420.791,604.115,1,2,0,0,0,1,0,63
19,1.7286,2,2,4,1111,33300,4,380.416,572.180,1,2,0,0,0,1,0,63
20,1.7287,2,2,4,1111,33300,4,338.769,498.918,1,2,0,0,0,1,0,63
21,1.7288,2,2,4,1111,33300,4,297.120,476.352,1,2,0,0,0,1,0,64
22,1.7289,2,2,4,1111,33300,4,255.406,444.433,1,2,0,0,0,1,0,64
23,1.7290,2,2,4,1111,33300,4,213.594,389.353,1,2,0,0,0,1,0,64
24,1.7297,2,2,4,1111,33300,4,174.872,358.101,1,2,0,0,0,1,0,64
25,1.7299,2,2,4,1111,33300,4,134.540,326.186,1,2,0,0,0,1,0,64
26,1.7299,2,2,4,1111,33300,4,92.805,262.178,1,2,0,0,0,1,0,64
27,1.7300,2,2,4,1111,33300,4,51.114,230.225,1,2,0,0,0,1,0,64
28,1.7493,2,2,4,1111,33300,4,34.307,217.484,1,2,0,0,0,1,0,68
29,1.7758,2,2,4,1111,33300,4,22.677,211.860,1,2,0,0,0,1,0,74
30,1.8189,3,3,4,1111,33300,4,24.309,222.964,1,2,0,0,0,1,0,81
31,1.8531,3,3,4,1111,33300,4,24.187,193.092,1,2,0,0,0,1,0,85
32,1.8914,3,3,4,1111,33300,4,22.109,199.364,1,2,0,0,0,1,0,88
33,1.9297,3,3,4,1111,33300,4,22.495,200.993,1,2,0,0,0,1,0,92
34,1.9709,3,3,4,1111,33300,4,23.271,214.766,1,2,0,0,0,1,0,95
35,2.0174,3,3,4,1111,33300,4,28.325,188.489,1,2,0,0,0,1,0,100
36,2.0515,3,3,4,1111,33300,4,22.121,199.259,2,2,1,0,0,1,0,103
37,2.0934,3,3,4,1111,33300,4,22.158,209.100,2,2,1,0,0,1,0,109
38,2.1791,4,4,4,1111,33300,4,65.862,262.709,2,2,1,0,0,1,0,117
39,2.1793,4,4,4,1111,33300,4,48.799,230.911,2,2,1,0,0,1,0,117
40,2.2047,4,4,4,1111,33300,4,32.264,215.537,2,2,1,0,0,1,0,120
41,2.2418,4,4,4,1111,33300,4,28.506,206.631,2,2,1,0,0,1,0,125
42,2.2736,4,4,4,1111,33300,4,28.305,206.382,2,2,1,0,0,1,0,129
43,2.3051,4,4,4,1111,33300,4,27.823,205.870,1,2,0,0,0,1,0,133
44,2.3372,4,4,4,1111,33300,4,27.804,205.901,1,2,0,0,0,1,0,137
45,2.3692,4,4,4,1111,33300,4,27.747,205.845,1,2,0,0,0,1,0,140
46,2.4018,4,4,4,1111,33300,4,28.361,206.418,1,2,0,0,0,1,0,142
47,2.4337,4,4,4,1111,33300,4,28.206,206.256,1,2,0,0,0,1,0,145
48,2.4644,3,3,4,1111,33300,4,22.048,205.010,1,2,0,0,0,1,0,149
49,2.5111,4,4,4,1111,33300,4,28.326,219.616,2,3,0,0,1,1,0,155
50,2.5430,4,4,4,1111,33300,4,28.179,219.484,2,3,0,0,1,1,0,159
51,2.5750,4,4,4,1111,33300,4,28.161,201.834,2,3,0,0,1,1,0,163
52,2.6071,4,4,4,1111,33300,4,28.201,201.889,2,3,0,0,1,1,0,167
53,2.6390,4,4,4,1111,33300,4,28.182,201.864,2,3,0,0,1,1,0,171
54,2.6711,4,4,4,1111,33300,4,28.178,201.866,2,3,0,0,1,1,0,175
55,2.7029,4,4,4,1111,33300,4,27.945,201.651,2,3,1,0,0,1,0,179
56,2.7620,4,4,4,1111,33300,4,54.931,228.717,2,3,1,0,0,1,0,186
57,2.7696,4,4,4,1111,33300,4,30.593,204.363,3,3,1,0,1,1,0,187
58,2.7991,4,4,4,1111,33300,4,27.988,201.807,2,3,1,0,0,1,0,191
59,2.8311,4,4,4,1111,33300,4,28.002,201.795,3,3,1,0,1,1,0,195
60,2.8630,4,4,4,1111,33300,4,27.905,201.696,2,3,1,0,0,1,0,199
61,2.8950,4,4,4,1111,33300,4,27.880,201.647,3,3,1,0,1,1,0,203
62,2.9273,4,4,4,1111,33300,4,28.215,201.922,2,3,1,0,0,1,0,207
63,2.9663,4,4,4,1111,33300,4,35.045,208.884,2,3,1,0,0,1,0,212
64,3.0141,4,4,4,1111,33300,4,50.790,224.640,2,3,1,0,0,1,0,218
