batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,10554932902415,1783482297756282351,1
1,224146999,10555136094069,1783482297959474037,1
2,567200000,10555344641725,1783482298168021693,2
3,672441000,10555553201572,1783482298376581508,2
4,864567000,10555759218876,1783482298582598812,2
5,1134800000,10555967829828,1783482298791209764,3
6,1294964999,10556176448780,1783482298999828748,1
7,1496437332,10556385000083,1783482299208380051,3
8,1711394000,10556593591099,1783482299416971067,4
9,1743426999,10556593707228,1783482299417087132,4
10,1816864000,10556593795965,1783482299417175933,4
11,1848906666,10556593883741,1783482299417263645,4
12,1880949332,10556593948541,1783482299417328509,4
13,1912992000,10556618066802,1783482299441446738,4
14,1945034666,10556641719268,1783482299465099236,4
15,1977077332,10556673725226,1783482299497105194,4
16,2113386000,10556882271026,1783482299705650962,4
17,2145406999,10556882384082,1783482299705764050,4
18,2177427999,10556882494515,1783482299705874483,4
19,2209449000,10557091054299,1783482299914434267,4
20,2241469999,10557091160987,1783482299914540955,4
21,2273490999,10557091250236,1783482299914630172,4
22,2305512000,10557091370269,1783482299914750237,4
23,2337532999,10557091444125,1783482299914824093,4
24,2369553999,10557091538494,1783482299914918462,4
25,2416119999,10557112956450,1783482299936336386,4
26,2448152999,10557144994024,1783482299968373960,4
27,2480186000,10557177026382,1783482300000406350,4
28,2617930666,10557385585845,1783482300208965813,4
29,2649973332,10557385729366,1783482300209109334,4
30,2682016000,10557385900055,1783482300209280023,4
31,2714058666,10557594742689,1783482300418122625,4
32,2746101332,10557594861858,1783482300418241826,4
33,2778144000,10557594945506,1783482300418325442,4
34,2810186666,10557595023331,1783482300418403267,4
35,2881890000,10557595089315,1783482300418469283,4
36,2913910999,10557616051204,1783482300439431140,4
37,2945931999,10557648109098,1783482300471489034,4
38,2977953000,10557680153264,1783482300503533232,4
39,3009973999,10557712145878,1783482300535525814,4
40,3120845999,10557920691838,1783482300744071774,4
41,3152879000,10557920792798,1783482300744172766,4
42,3248978000,10558129370374,1783482300952750342,4
43,3281010999,10558129487271,1783482300952867239,4
44,3313043999,10558129583847,1783482300952963783,4
45,3345077000,10558129866729,1783482300953246665,4
46,3377109999,10558129959530,1783482300953339466,4
47,3473208999,10558170164290,1783482300993544226,4
48,3505241999,10558202180200,1783482301025560136,4
49,3650394000,10558410731312,1783482301234111248,4
50,3682414999,10558410833040,1783482301234213008,4
51,3714435999,10558410907889,1783482301234287857,4
52,3746457000,10558619458553,1783482301442838489,4
53,3778477999,10558619604186,1783482301442984154,4
54,3810498999,10558619685626,1783482301443065594,4
55,3842520000,10558619752122,1783482301443132058,4
56,3874540999,10558619836507,1783482301443216443,4
57,3944129999,10558828488963,1783482301651868931,4
58,3976158999,10558828687237,1783482301652067205,4
59,4008188000,10558828758629,1783482301652138565,4
60,4155978666,10559037464494,1783482301860844462,4
61,4188021332,10559037581743,1783482301860961679,4
62,4220064000,10559037687023,1783482301861066991,4
63,4290813999,10559037764080,1783482301861144048,4
64,4348234666,10559141238927,1783482301964618863,4
65,4380277332,10559141341295,1783482301964721263,4
66,4412320000,10559141419696,1783482301964799664,4
67,4636618666,10559349940568,1783482302173320536,4
68,4675065999,10559558530688,1783482302381910656,4
69,4707087000,10559558662945,1783482302382042881,4
70,4739107999,10559558777890,1783482302382157826,4
71,4771128999,10559558847618,1783482302382227554,4
72,4904999999,10559625576574,1783482302448956542,4
73,4937028999,10559657538116,1783482302480918052,4
74,5091339000,10559866084364,1783482302689464332,4
75,5123359999,10559866311981,1783482302689691917,4
76,5155380999,10559866442670,1783482302689822638,4
77,5193260999,10560075011158,1783482302898391126,4
78,5225289999,10560075158871,1783482302898538807,4
79,5257319000,10560075264759,1783482302898644727,4
80,5373600000,10560075351352,1783482302898731288,4
81,5405642666,10560283957696,1783482303107337600,4
82,5437685332,10560284117889,1783482303107497857,4
83,5469728000,10560284257858,1783482303107637826,4
84,5609637999,10560492911403,1783482303316291339,4
85,5699737999,10560493051308,1783482303316431276,4
86,5731758999,10560493307726,1783482303316687694,4
87,5763780000,10560493561871,1783482303316941839,4
88,5811617999,10560551185203,1783482303374565139,4
89,5843651000,10560551277204,1783482303374657172,4
90,5875683999,10560572525271,1783482303395905239,4
91,5907716999,10560604627293,1783482303428007229,4
92,6046496000,10560813195877,1783482303636575813,4
93,6078538666,10560813310374,1783482303636690310,4
94,6110581332,10560813398951,1783482303636778887,4
95,6142624000,10561021982351,1783482303845362319,4
96,6174666666,10561022095440,1783482303845475408,4
97,6206709332,10561022187920,1783482303845567856,4
98,6292112999,10561022693715,1783482303846073683,4
99,6324146000,10561022797972,1783482303846177908,4
100,6356178999,10561053112847,1783482303876492815,4
101,6388211999,10561085115253,1783482303908495221,4
102,6420245000,10561117073690,1783482303940453626,4
103,6452277999,10561149105184,1783482303972485152,4
104,6548376999,10561357676457,1783482304181056425,4
105,6580409999,10561357814761,1783482304181194729,4
106,6612443000,10561358193836,1783482304181573772,4
107,6644475999,10561358324525,1783482304181704461,4
108,6676508999,10561566876277,1783482304390256213,4
109,6708542000,10561566994390,1783482304390374326,4
110,6740574999,10561567080374,1783482304390460310,4
111,6772607999,10561567164311,1783482304390544247,4
112,6804641000,10561567239671,1783482304390619639,4
113,6890798000,10561775829024,1783482304599208992,4
114,6922826999,10561776059905,1783482304599439873,4
115,6954855999,10561776175074,1783482304599555042,4
116,6986885000,10561776254882,1783482304599634850,4
117,7108662000,10561984811787,1783482304808191755,4
