batch_idx,source_id,frame_num,buf_pts_ns,ntp_ns
0,0,0,64041999,1783482297556128000
1,0,1,224146999,1783482297567778000
2,0,2,448293999,1783482297959587000
2,3,0,567200000,1783482297886880000
3,0,3,672441000,1783482298168059000
3,3,1,663328000,1783482297982986000
4,0,4,864567000,1783482298376631000
4,3,2,855584000,1783482298376724000
5,0,5,1088713999,1783482298463042000
5,1,0,1134800000,1783482298454444000
5,3,3,1079882666,1783482298463062000
6,1,1,1294964999,1783482298614588000
7,0,6,1472965999,1783482298999916000
7,1,2,1487162999,1783482299000179000
7,3,4,1496437332,1783482299000033000
8,0,7,1697112999,1783482299016727000
8,1,3,1711394000,1783482299030999000
8,2,0,1702100000,1783482299021724000
8,3,5,1688693332,1783482299008288000
9,0,8,1729134000,1783482299048754000
9,1,4,1743426999,1783482299070729000
9,2,1,1734128999,1783482299053763000
9,3,6,1720736000,1783482299040334000
10,0,9,1761154999,1783482299080767000
10,1,5,1775459999,1783482299126319000
10,2,2,1766157999,1783482299085796000
10,3,7,1816864000,1783482299136483000
11,0,10,1793175999,1783482299208405000
11,1,6,1807493000,1783482299134739000
11,2,3,1798187000,1783482299117820000
11,3,8,1848906666,1783482299168494000
12,0,11,1825197000,1783482299416979000
12,1,7,1839525999,1783482299208404000
12,2,4,1830215999,1783482299149810000
12,3,9,1880949332,1783482299208508000
13,0,12,1857217999,1783482299416992000
13,1,8,1871558999,1783482299208416000
13,2,5,1862244999,1783482299181847000
13,3,10,1912992000,1783482299417001000
14,0,13,1889238999,1783482299417091000
14,1,9,1903592000,1783482299417009000
14,2,6,1894274000,1783482299417001000
14,3,11,1945034666,1783482299417040000
15,0,14,1921260000,1783482299417099000
15,1,10,1935624999,1783482299417181000
15,2,7,1926302999,1783482299417095000
15,3,12,1977077332,1783482299417108000
16,0,15,2113386000,1783482299432995000
16,1,11,2063756999,1783482299417274000
16,2,8,1990361000,1783482299417352000
16,3,13,2009120000,1783482299417196000
17,0,16,2145406999,1783482299465021000
17,1,12,2127822999,1783482299447437000
17,2,9,2118476999,1783482299438094000
17,3,14,2105248000,1783482299424902000
18,0,17,2177427999,1783482299497041000
18,1,13,2159855999,1783482299479455000
18,2,10,2150505999,1783482299470113000
18,3,15,2137290666,1783482299456920000
19,0,18,2209449000,1783482299529053000
19,1,14,2191889000,1783482299511492000
19,2,11,2182535000,1783482299502154000
19,3,16,2201376000,1783482299520972000
20,0,19,2241469999,1783482299561060000
20,1,15,2223921999,1783482299543527000
20,2,12,2214563999,1783482299534174000
20,3,17,2233418666,1783482299553012000
21,0,20,2273490999,1783482299593082000
21,1,16,2255954999,1783482299705683000
21,2,13,2246592999,1783482299705684000
21,3,18,2265461332,1783482299705699000
22,0,21,2305512000,1783482299705695000
22,1,17,2287988000,1783482299705695000
22,2,14,2278622000,1783482299705697000
22,3,19,2297504000,1783482299705781000
23,0,22,2337532999,1783482299706008000
23,1,18,2320020999,1783482299705774000
23,2,15,2310650999,1783482299705771000
23,3,20,2329546666,1783482299705904000
24,0,23,2369553999,1783482299706016000
24,1,19,2352053999,1783482299705895000
24,2,16,2342679999,1783482299705881000
24,3,21,2361589332,1783482299914466000
25,0,24,2401575000,1783482299914477000
25,1,20,2416119999,1783482299914479000
25,2,17,2406737999,1783482299914465000
25,3,22,2393632000,1783482299914490000
26,0,25,2433595999,1783482299914564000
26,1,21,2448152999,1783482299914559000
26,2,18,2438766999,1783482299914552000
26,3,23,2425674666,1783482299914568000
27,0,26,2465616999,1783482299914677000
27,1,22,2480186000,1783482299914656000
27,2,19,2470796000,1783482299914637000
27,3,24,2457717332,1783482299914646000
28,0,27,2497638000,1783482299914772000
