cam,pts_ns,mono_ns,real_ns
0,64041999,10554732727131,1783482297556107099
0,96063000,10554736051600,1783482297559431568
0,128083999,10554737013046,1783482297560392982
0,160104999,10554740472235,1783482297563852171
0,192126000,10554741482545,1783482297564862481
0,224146999,10554744396099,1783482297567776067
0,256167999,10554932937391,1783482297756317327
3,567200000,10555063475253,1783482297886855317
0,288189000,10555072216459,1783482297895596427
0,320209999,10555072231083,1783482297895611051
0,352230999,10555072281675,1783482297895661611
3,599242666,10555095504603,1783482297918884571
3,631285332,10555127552832,1783482297950932832
0,448293999,10555136202998,1783482297959582966
0,576378000,10555136219894,1783482297959599862
3,663328000,10555159587238,1783482297982967206
3,695370666,10555191628780,1783482298015008780
0,608398999,10555200188353,1783482298023568321
0,640419999,10555208622197,1783482298032002165
3,727413332,10555223653202,1783482298047033170
0,672441000,10555344667005,1783482298168046909
3,759456000,10555344672445,1783482298168052381
0,704461999,10555344696221,1783482298168076157
0,736482999,10555344702845,1783482298168082813
0,768504000,10555553219716,1783482298376599684
3,791498666,10555553231012,1783482298376610980
0,864567000,10555553248420,1783482298376628452
3,823541332,10555553251876,1783482298376631812
0,896587999,10555553257956,1783482298376637924
3,855584000,10555553341477,1783482298376721445
0,928608999,10555553357701,1783482298376737669
1,1134800000,10555631041477,1783482298454421413
3,887626666,10555639646842,1783482298463026810
0,1088713999,10555639651066,1783482298463031034
3,1079882666,10555639678010,1783482298463058042
1,1166832999,10555663065738,1783482298486445706
0,1120734999,10555671617567,1783482298494997503
3,1111925332,10555680023507,1783482298503403475
0,1152756000,10555688413959,1783482298511793927
1,1198865999,10555695079920,1783482298518459856
1,1230899000,10555727108310,1783482298550488246
3,1143968000,10555735605098,1783482298558985034
3,1176010666,10555743989918,1783482298567369854
1,1262931999,10555759147996,1783482298582527964
3,1208053332,10555759224956,1783482298582604924
0,1184776999,10555759235292,1783482298582615228
1,1294964999,10555791194209,1783482298614574273
1,1326998000,10555967843236,1783482298791223172
3,1240096000,10555967851492,1783482298791231428
0,1216797999,10555967857316,1783482298791237284
3,1272138666,10555967871524,1783482298791251460
0,1248819000,10555967873988,1783482298791253956
0,1280839999,10555967884036,1783482298791264004
1,1359030999,10556176472108,1783482298999852044
0,1312860999,10556176477964,1783482298999857868
3,1304181332,10556176486732,1783482298999866700
3,1336224000,10556176503916,1783482298999883884
0,1472965999,10556176522028,1783482298999901964
0,1504986999,10556176543148,1783482298999923116
0,1537008000,10556176559244,1783482298999939212
3,1496437332,10556176650445,1783482299000030381
3,1528480000,10556176659821,1783482299000039757
1,1391063999,10556176699661,1783482299000079597
1,1423097000,10556176752142,1783482299000132110
1,1487162999,10556176797070,1783482299000177038
3,1688693332,10556184903808,1783482299008283744
0,1697112999,10556193336692,1783482299016716628
2,1702100000,10556198333971,1783482299021713907
1,1711394000,10556207612140,1783482299030992108
3,1720736000,10556216948550,1783482299040328518
0,1729134000,10556225364826,1783482299048744794
2,1734128999,10556230368537,1783482299053748505
1,1743426999,10556247341313,1783482299070721377
0,1761154999,10556257376895,1783482299080756831
2,1766157999,10556262402974,1783482299085782910
2,1798187000,10556294422788,1783482299117802788
1,1775459999,10556302929561,1783482299126309497
1,1807493000,10556311336877,1783482299134716845
3,1816864000,10556313096471,1783482299136476439
2,1830215999,10556326426602,1783482299149806570
3,1848906666,10556345111741,1783482299168491677
2,1862244999,10556358462224,1783482299181842192
0,1793175999,10556385014259,1783482299208394195
1,1839525999,10556385016788,1783482299208396756
1,1871558999,10556385034804,1783482299208414772
3,1880949332,10556385125300,1783482299208505268
0,1825197000,10556593570779,1783482299416950747
2,1894274000,10556593609371,1783482299416989339
0,1857217999,10556593609787,1783482299416989723
3,1912992000,10556593609435,1783482299416989403
1,1903592000,10556593619483,1783482299416999451
3,1945034666,10556593647292,1783482299417027260
0,1889238999,10556593706428,1783482299417086396
2,1926302999,10556593712252,1783482299417092188
0,1921260000,10556593717788,1783482299417097756
3,1977077332,10556593726908,1783482299417106844
1,1935624999,10556593772668,1783482299417152636
2,1958331999,10556593812413,1783482299417192381
3,2009120000,10556593813821,1783482299417193789
1,1967657999,10556593826525,1783482299417206493
1,2063756999,10556593891805,1783482299417271741
2,1990361000,10556593968894,1783482299417348894
3,2105248000,10556601502604,1783482299424882572
0,2113386000,10556609605566,1783482299432985534
2,2118476999,10556614703550,1783482299438083518
1,2127822999,10556624047479,1783482299447427415
3,2137290666,10556633527186,1783482299456907122
0,2145406999,10556641630948,1783482299465010852
2,2150505999,10556646724483,1783482299470104419
1,2159855999,10556656059101,1783482299479439069
3,2169333332,10556665562968,1783482299488942904
0,2177427999,10556673651082,1783482299497031050
2,2182535000,10556678761961,1783482299502141929
1,2191889000,10556688107875,1783482299511487811
3,2201376000,10556697586749,1783482299520966685
0,2209449000,10556705662543,1783482299529042479
2,2214563999,10556710784079,1783482299534164015
1,2223921999,10556720143401,1783482299543523337
3,2233418666,10556729629731,1783482299553009667
0,2241469999,10556737675797,1783482299561055765
0,2273490999,10556769700891,1783482299593080795
1,2255954999,10556882290482,1783482299705670450
2,2246592999,10556882297714,1783482299705677650
0,2305512000,10556882304786,1783482299705684754
3,2265461332,10556882308562,1783482299705688530
1,2287988000,10556882313170,1783482299705693106
2,2278622000,10556882314930,1783482299705694866
