cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10854601777343,1783482597425157311
0,-1,96063000,10854604425857,1783482597427805825
0,-1,128083999,10854606028754,1783482597429408690
0,-1,160104999,10854608781948,1783482597432161948
0,-1,192126000,10854610605339,1783482597433985339
0,-1,224146999,10854617255306,1783482597440635306
0,-1,256167999,10854802090392,1783482597625470392
3,-1,567200000,10854960347463,1783482597783727431
0,-1,288189000,10854969168037,1783482597792548005
3,-1,599242666,10854992472720,1783482597815852752
0,-1,320209999,10855001130963,1783482597824510931
0,-1,352230999,10855009695276,1783482597833075244
3,-1,631285332,10855024427041,1783482597847806977
3,-1,663328000,10855056617884,1783482597879997852
0,-1,416272999,10855065419614,1783482597888799614
3,-1,695370666,10855088519705,1783482597911899673
0,-1,576378000,10855097166335,1783482597920546271
3,-1,727413332,10855120588560,1783482597943968528
3,-1,759456000,10855218360317,1783482598041740285
0,-1,608398999,10855218411473,1783482598041791409
0,-1,640419999,10855218424974,1783482598041804942
0,-1,672441000,10855218429805,1783482598041809741
0,-1,704461999,10855218434412,1783482598041814348
0,-1,832545999,10855225789276,1783482598049169244
0,-1,864567000,10855427222437,1783482598250602469
3,-1,791498666,10855428238269,1783482598251618269
1,-1,1134800000,10855527962084,1783482598351342116
3,-1,823541332,10855536696345,1783482598360076313
0,-1,896587999,10855536717877,1783482598360097845
3,-1,855584000,10855536824220,1783482598360204188
0,-1,928608999,10855536949952,1783482598360329888
0,-1,960630000,10855536969275,1783482598360349243
1,-1,1166832999,10855559966423,1783482598383346423
0,-1,1056693000,10855568523188,1783482598391903156
3,-1,887626666,10855568562443,1783482598391942411
1,-1,1198865999,10855591984166,1783482598415364198
3,-1,1047840000,10855600602229,1783482598423982165
1,-1,1230899000,10855624009491,1783482598447389459
0,-1,1152756000,10855632498752,1783482598455878752
3,-1,1143968000,10855632512669,1783482598455892637
3,-1,1176010666,10855632527514,1783482598455907450
1,-1,1262931999,10855656060091,1783482598479440059
1,-1,1294964999,10855688041778,1783482598511421778
0,-1,1184776999,10855841152152,1783482598664532120
1,-1,1326998000,10855841152248,1783482598664532248
3,-1,1208053332,10855841163382,1783482598664543350
0,-1,1216797999,10855841183793,1783482598664563729
0,-1,1248819000,10855841190256,1783482598664570191
3,-1,1240096000,10855841193199,1783482598664573167
0,-1,1280839999,10855841194894,1783482598664574830
3,-1,1272138666,10855841201709,1783482598664581645
3,-1,1304181332,10855841206668,1783482598664586604
0,-1,1472965999,10855866062015,1783482598689441983
1,-1,1359030999,10856049723651,1783482598873103651
3,-1,1464394666,10856049724291,1783482598873104259
0,-1,1504986999,10856049736128,1783482598873116128
1,-1,1391063999,10856049751708,1783482598873131644
0,-1,1537008000,10856049753628,1783482598873133564
0,-1,1569028999,10856049759675,1783482598873139579
3,-1,1496437332,10856049843463,1783482598873223431
3,-1,1528480000,10856049853445,1783482598873233381
2,-1,1702100000,10856095249893,1783482598918629861
1,-1,1423097000,10856104034062,1783482598927414062
3,-1,1560522666,10856104066215,1783482598927446151
2,-1,1734128999,10856127263157,1783482598950643125
3,-1,1656650666,10856136083574,1783482598959463542
0,-1,1601049999,10856136089269,1783482598959469237
1,-1,1455129999,10856136137098,1783482598959517066
2,-1,1766157999,10856159322331,1783482598982702299
0,-1,1665091999,10856168100518,1783482598991480486
3,-1,1688693332,10856168100678,1783482598991480646
1,-1,1679360999,10856168238406,1783482598991618342
2,-1,1798187000,10856191439384,1783482599014819384
1,-1,1711394000,10856201048489,1783482599024428489
2,-1,1830215999,10856223347469,1783482599046727469
1,-1,1743426999,10856231996953,1783482599055376953
2,-1,1862244999,10856255367944,1783482599078747912
3,-1,1720736000,10856258360094,1783482599081740094
1,-1,1775459999,10856258673302,1783482599082053270
1,-1,1807493000,10856258694066,1783482599082074034
0,-1,1697112999,10856258950327,1783482599082330327
3,-1,1816864000,10856467201854,1783482599290581822
3,-1,1848906666,10856467215195,1783482599290595163
3,-1,1880949332,10856467231287,1783482599290611255
3,-1,1912992000,10856467235894,1783482599290615862
2,-1,1894274000,10856467255474,1783482599290635442
0,-1,1729134000,10856467311845,1783482599290691813
0,-1,1761154999,10856467321091,1783482599290701059
0,-1,1793175999,10856467325826,1783482599290705794
0,-1,1889238999,10856467362905,1783482599290742873
2,-1,1926302999,10856467676242,1783482599291056210
2,-1,1958331999,10856467684304,1783482599291064240
2,-1,1990361000,10856467719048,1783482599291098984
1,-1,1839525999,10856467723207,1783482599291103239
1,-1,1871558999,10856467746946,1783482599291126882
1,-1,1903592000,10856467752832,1783482599291132768
1,-1,1935624999,10856467756799,1783482599291136767
0,-1,2081364999,10856474500798,1783482599297880766
2,-1,2086448000,10856479602675,1783482599302982675
1,-1,2095790000,10856488954814,1783482599312334814
3,-1,2105248000,10856498379130,1783482599321759130
0,-1,2113386000,10856506590505,1783482599329970473
2,-1,2118476999,10856511798822,1783482599335178822
1,-1,2127822999,10856520977177,1783482599344357145
3,-1,2137290666,10856530529175,1783482599353909143
0,-1,2145406999,10856538631776,1783482599362011744
1,-1,2159855999,10856553032461,1783482599376412429
3,-1,2169333332,10856562587594,1783482599385967530
0,-1,2177427999,10856570655739,1783482599394035867
3,-1,2201376000,10856594549907,1783482599417929875
0,-1,2209449000,10856602726474,1783482599426106442
3,-1,2233418666,10856626568367,1783482599449948303
0,-1,2241469999,10856634701488,1783482599458081456
2,-1,2150505999,10856709622262,1783482599533002230
3,-1,2265461332,10856709623446,1783482599533003446
0,-1,2273490999,10856709623510,1783482599533003478
3,-1,2297504000,10856709772052,1783482599533152020
2,-1,2182535000,10856710281728,1783482599533661728
0,-1,2305512000,10856711193840,1783482599534573808
1,-1,2191889000,10856714166122,1783482599537546090
1,-1,2223921999,10856714199171,1783482599537579139
2,-1,2214563999,10856915145803,1783482599738525803
0,-1,2337532999,10856915153481,1783482599738533417
2,-1,2246592999,10856915178084,1783482599738558020
2,-1,2342679999,10856915186914,1783482599738566850
1,-1,2255954999,10856915205438,1783482599738585406
2,-1,2374709000,10856915243317,1783482599738623317
0,-1,2369553999,10856915250451,1783482599738630451
1,-1,2287988000,10856915255634,1783482599738635602
1,-1,2352053999,10856915261713,1783482599738641681
1,-1,2384087000,10856915322499,1783482599738702467
0,-1,2401575000,10856915322435,1783482599738702403
0,-1,2433595999,10856915394163,1783482599738774130
3,-1,2329546666,10856915774460,1783482599739154428
3,-1,2361589332,10856915797687,1783482599739177622
3,-1,2393632000,10856915803477,1783482599739183413
3,-1,2425674666,10856915808756,1783482599739188692
0,-1,2529658999,10856922849359,1783482599746229295
2,-1,2534853999,10856928086917,1783482599751466885
1,-1,2544251999,10856937468682,1783482599760848650
3,-1,2553845332,10856946968436,1783482599770348468
0,-1,2561679999,10856955145515,1783482599778525451
2,-1,2566883000,10856960128827,1783482599783508795
1,-1,2576285000,10856969438416,1783482599792818416
3,-1,2585888000,10856979009002,1783482599802389002
0,-1,2593701000,10856986873321,1783482599810253289
2,-1,2598911999,10856992175025,1783482599815555024
1,-1,2608317999,10857001479463,1783482599824859463
3,-1,2617930666,10857011169606,1783482599834549542
0,-1,2625721999,10857018901603,1783482599842281571
2,-1,2630940999,10857024185838,1783482599847565934
1,-1,2640350999,10857033527260,1783482599856907260
3,-1,2649973332,10857043138573,1783482599866518541
2,-1,2662970000,10857056180111,1783482599879560111
1,-1,2672384000,10857065532699,1783482599888912667
2,-1,2694998999,10857088226181,1783482599911606149
0,-1,2657742999,10857186779170,1783482600010159170
1,-1,2704416999,10857186779330,1783482600010159330
3,-1,2682016000,10857186815769,1783482600010195705
3,-1,2714058666,10857186902118,1783482600010282086
0,-1,2689764000,10857186914819,1783482600010294787
2,-1,2727027999,10857186939229,1783482600010319197
2,-1,2759057000,10857186999248,1783482600010379184
1,-1,2736449999,10857187202209,1783482600010582145
1,-1,2768483000,10857395620853,1783482600219000821
1,-1,2800515999,10857395830469,1783482600219210437
1,-1,2832548999,10857395907476,1783482600219287444
1,-1,2864582000,10857395920049,1783482600219299953
0,-1,2721784999,10857395967462,1783482600219347398
0,-1,2753805999,10857395981315,1783482600219361283
0,-1,2881890000,10857395987298,1783482600219367266
0,-1,2913910999,10857395992129,1783482600219372097
3,-1,2746101332,10857396030360,1783482600219410296
3,-1,2778144000,10857396037750,1783482600219417686
3,-1,2810186666,10857396041717,1783482600219421621
3,-1,2842229332,10857396045876,1783482600219425812
2,-1,2791085999,10857396575100,1783482600219955100
2,-1,2823114999,10857396591192,1783482600219971160
2,-1,2855144000,10857396597079,1783482600219977047
2,-1,2887172999,10857396601782,1783482600219981718
0,-1,3009973999,10857403098223,1783482600226478191
2,-1,3015288999,10857408478503,1783482600231858471
1,-1,3024746999,10857417959321,1783482600241339289
3,-1,3034485332,10857427622338,1783482600251002338
0,-1,3041994999,10857435153168,1783482600258533136
2,-1,3047318000,10857440510060,1783482600263890028
1,-1,3056780000,10857449983040,1783482600273363008
3,-1,3066528000,10857459658374,1783482600283038374
0,-1,3074016000,10857467168473,1783482600290548441
2,-1,3079346999,10857472479808,1783482600295859808
1,-1,3088812999,10857481950932,1783482600305330900
3,-1,3098570666,10857491803058,1783482600315183026
0,-1,3106036999,10857499269871,1783482600322649839
2,-1,3111375999,10857606203932,1783482600429583900
0,-1,3138057999,10857606249970,1783482600429629938
1,-1,3120845999,10857606256688,1783482600429636624
3,-1,3130613332,10857606765884,1783482600430145852
1,-1,3152879000,10857606766780,1783482600430146780
2,-1,3143405000,10857606797173,1783482600430177109
0,-1,3170079000,10857606898750,1783482600430278718
2,-1,3175433999,10857607285670,1783482600430665638
0,-1,3202099999,10857607320350,1783482600430700286
1,-1,3184911999,10857607359029,1783482600430738997
3,-1,3226741332,10857619878164,1783482600443258132
3,-1,3258784000,10857652418854,1783482600475798822
1,-1,3216944999,10857815907148,1783482600639287084
2,-1,3207462999,10857815907180,1783482600639287148
3,-1,3290826666,10857815916426,1783482600639296426
0,-1,3234120999,10857815975292,1783482600639355260
0,-1,3266142000,10857816100096,1783482600639480064
2,-1,3239492000,10857816142454,1783482600639522422
2,-1,3271520999,10857816209607,1783482600639589543
0,-1,3298162999,10857816255324,1783482600639635292
2,-1,3303549999,10857816286709,1783482600639666677
1,-1,3248978000,10857816351878,1783482600639731878
1,-1,3281010999,10857816365731,1783482600639745699
1,-1,3313043999,10857816371682,1783482600639751650
0,-1,3330183999,10857816970938,1783482600640350874
3,-1,3322869332,10857816977048,1783482600640357016
3,-1,3354912000,10857816992181,1783482600640372117
3,-1,3386954666,10857816997332,1783482600640377300
2,-1,3495723999,10858025016482,1783482600848396482
0,-1,3426246999,10858025027648,1783482600848407648
3,-1,3451040000,10858025035166,1783482600848415166
2,-1,3527753000,10858025046747,1783482600848426683
3,-1,3483082666,10858025133512,1783482600848513480
2,-1,3559781999,10858025142853,1783482600848522789
0,-1,3458268000,10858025143525,1783482600848523461
3,-1,3515125332,10858025223955,1783482600848603955
0,-1,3490288999,10858025252780,1783482600848632748
3,-1,3547168000,10858025289540,1783482600848669508
0,-1,3522309999,10858025290148,1783482600848670084
2,-1,3591810999,10858025306880,1783482600848686816
1,-1,3473208999,10858025656817,1783482600849036816
1,-1,3505241999,10858025673517,1783482600849053453
1,-1,3537275000,10858025679371,1783482600849059339
1,-1,3569307999,10858025683818,1783482600849063786
1,-1,3633374000,10858026527210,1783482600849907178
3,-1,3643296000,10858036432700,1783482600859812700
0,-1,3650394000,10858043523694,1783482600866903662
2,-1,3655868999,10858048988306,1783482600872368306
1,-1,3665406999,10858058597479,1783482600881977415
2,-1,3687897999,10858081086441,1783482600904466409
0,-1,3682414999,10858234664468,1783482601058044436
2,-1,3719927000,10858234666068,1783482601058046068
1,-1,3697439999,10858234666164,1783482601058046132
0,-1,3714435999,10858234689870,1783482601058069838
3,-1,3675338666,10858234709162,1783482601058089098
1,-1,3729473000,10858234771676,1783482601058151612
2,-1,3751955999,10858234773371,1783482601058153339
1,-1,3761505999,10858234846443,1783482601058226379
2,-1,3783984999,10858234855497,1783482601058235465
2,-1,3816014000,10858234917882,1783482601058297850
