batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,10854802050913,1783482597625430881,1
1,160104999,10855009668274,1783482597833048210,1
2,567200000,10855218298539,1783482598041678507,2
3,599242666,10855426872277,1783482598250252245,2
4,832545999,10855632490562,1783482598455870498,2
5,1134800000,10855841130077,1783482598664510013,3
6,1216797999,10856049698473,1783482598873078409,3
7,1472965999,10856258329157,1783482599081709125,3
8,1702100000,10856466997133,1783482599290377069,4
9,1734128999,10856467480926,1783482599290860894,4
10,1766157999,10856467556461,1783482599290936397,4
11,1816864000,10856467618495,1783482599290998463,4
12,1848906666,10856468322239,1783482599291702207,4
13,1889238999,10856497587054,1783482599320966990,4
14,2081364999,10856709601019,1783482599532980987,4
15,2113386000,10856709762006,1783482599533141942,4
16,2145406999,10856915116530,1783482599738496466,4
17,2177427999,10856915242325,1783482599738622293,4
18,2209449000,10856915316260,1783482599738696228,4
19,2241469999,10856915379062,1783482599738758998,4
20,2273490999,10856915439208,1783482599738819176,4
21,2305512000,10856916884735,1783482599740264671,4
22,2342679999,10856936664193,1783482599760044129,4
23,2374709000,10856978107288,1783482599801487224,4
24,2534853999,10857186750504,1783482600010130440,4
25,2566883000,10857186896295,1783482600010276263,4
26,2598911999,10857395593243,1783482600218973211,4
27,2630940999,10857395724637,1783482600219104573,4
28,2662970000,10857395797197,1783482600219177165,4
29,2694998999,10857395860958,1783482600219240894,4
30,2727027999,10857396123971,1783482600219503939,4
31,2759057000,10857396921037,1783482600220300973,4
32,2791085999,10857397008697,1783482600220388633,4
33,2881890000,10857606190271,1783482600429570239,4
34,2913910999,10857606748672,1783482600430128608,4
35,3009973999,10857607272105,1783482600430652041,4
36,3041994999,10857815884305,1783482600639264273,4
37,3074016000,10857816052747,1783482600639432715,4
38,3106036999,10857816196298,1783482600639576266,4
39,3138057999,10857816274008,1783482600639653976,4
40,3226741332,10858024981194,1783482600848361162,4
41,3258784000,10858025126921,1783482600848506825,4
42,3290826666,10858025210134,1783482600848590070,4
43,3322869332,10858025279494,1783482600848659462,4
44,3354912000,10858025987365,1783482600849367301,4
45,3495723999,10858234631324,1783482601058011292,4
46,3527753000,10858234760606,1783482601058140574,4
47,3559781999,10858234837517,1783482601058217485,4
48,3591810999,10858234907741,1783482601058287677,4
49,3655868999,10858443778173,1783482601267158141,4
50,3687897999,10858444390066,1783482601267770034,4
51,3719927000,10858444908316,1783482601268288284,4
52,3751955999,10858445312768,1783482601268692736,4
53,3783984999,10858445750013,1783482601269129949,4
54,3867594666,10858463567565,1783482601286947533,4
55,3899637332,10858493687345,1783482601317067313,4
56,3931680000,10858526058934,1783482601349438870,4
57,3963722666,10858557715326,1783482601381095294,4
58,4059850666,10858766550246,1783482601589930182,4
59,4091893332,10858767968644,1783482601591348612,4
60,4123936000,10858768125600,1783482601591505568,4
61,4155978666,10858768815331,1783482601592195267,4
62,4188021332,10858977477139,1783482601800857075,4
63,4220064000,10858977636655,1783482601801016591,4
64,4290813999,10858977717564,1783482601801097532,4
65,4322835000,10858977782062,1783482601801162030,4
66,4354855999,10858977843552,1783482601801223520,4
67,4386876999,10859186450718,1783482602009830654,4
68,4418898000,10859186595197,1783482602009975165,4
69,4450918999,10859186680362,1783482602010060330,4
70,4482939999,10859186749018,1783482602010128986,4
71,4514961000,10859186812396,1783482602010192364,4
72,4636618666,10859395441910,1783482602218821878,4
73,4668661332,10859395586997,1783482602218966933,4
74,4700704000,10859395665571,1783482602219045507,4
75,4732746666,10859395727157,1783482602219107093,4
76,4764789332,10859395785192,1783482602219165160,4
77,4882661000,10859604366172,1783482602427746140,4
78,4914693999,10859604494655,1783482602427874623,4
79,4946726999,10859604580620,1783482602427960556,4
80,4978760000,10859604662041,1783482602428041977,4
81,5010792999,10859604759331,1783482602428139267,4
82,5042825999,10859804941929,1783482602628321897,4
83,5074859000,10859805135133,1783482602628515069,4
84,5106891999,10859805225160,1783482602628605096,4
85,5138924999,10859805288442,1783482602628668410,4
86,5170958000,10859805360298,1783482602628740234,4
87,5235023999,10860005509399,1783482602828889367,4
88,5267057000,10860005679184,1783482602829059152,4
89,5299089999,10860005761502,1783482602829141438,4
90,5331122999,10860005825263,1783482602829205199,4
91,5363156000,10860006395982,1783482602829775918,4
92,5443569999,10860206559394,1783482603029939362,4
93,5475591000,10860206740569,1783482603030120505,4
94,5507611999,10860206830117,1783482603030210085,4
95,5539632999,10860206897429,1783482603030277397,4
96,5571654000,10860206961319,1783482603030341255,4
97,5699737999,10860415734883,1783482603239114819,4
98,5731758999,10860415974700,1783482603239354668,4
99,5763780000,10860416131305,1783482603239511241,4
100,5795800999,10860416216757,1783482603239596725,4
101,5843651000,10860624988594,1783482603448368530,4
102,5875683999,10860625168105,1783482603448548041,4
103,5907716999,10860625252854,1783482603448632790,4
104,5939750000,10860625324805,1783482603448704741,4
105,5971782999,10860625394198,1783482603448774166,4
106,6046496000,10860693912732,1783482603517292700,4
107,6078538666,10860694132171,1783482603517512139,4
108,6110581332,10860715996373,1783482603539376309,4
109,6142624000,10860736683369,1783482603560063337,4
110,6292112999,10860945271214,1783482603768651150,4
111,6324146000,10860945417517,1783482603768797485,4
112,6356178999,10861153975674,1783482603977355642,4
113,6388211999,10861154096926,1783482603977476894,4
114,6420245000,10861154190953,1783482603977570921,4
115,6452277999,10861154270807,1783482603977650775,4
116,6484310999,10861154469354,1783482603977849290,4
117,6516344000,10861154551639,1783482603977931607,4
118,6548376999,10861154620392,1783482603978000328,4
119,6580409999,10861174272902,1783482603997652870,4
120,6612443000,10861206298462,1783482604029678398,4
121,6788451999,10861414927021,1783482604238306989,4
122,6820473000,10861415087657,1783482604238467593,4
123,6852493999,10861623648071,1783482604447028007,4
124,6884514999,10861623791527,1783482604447171463,4
125,6916536000,10861623881906,1783482604447261842,4
126,6948556999,10861623971486,1783482604447351454,4
127,6980577999,10861624069960,1783482604447449896,4
128,7012599000,10861624135865,1783482604447515833,4
129,7108662000,10861832706901,1783482604656086837,4
130,7140682999,10861832833752,1783482604656213688,4
131,7172703999,10861832923620,1783482604656303588,4
132,7204725000,10861833023757,1783482604656403693,4
133,7253102999,10862041669496,1783482604865049432,4
134,7285136000,10862041832435,1783482604865212371,4
135,7317168999,10862041920863,1783482604865300831,4
136,7349201999,10862041998606,1783482604865378574,4
137,7381235000,10862042071709,1783482604865451645,4
138,7456373332,10862250711334,1783482605074091270,4
139,7488416000,10862250879296,1783482605074259264,4
140,7520458666,10862250969004,1783482605074348972,4
141,7552501332,10862251044826,1783482605074424794,4
142,7584544000,10862251918709,1783482605075298677,4
143,7723551999,10862460508799,1783482605283888767,4
144,7755581000,10862460629412,1783482605284009380,4
145,7787609999,10862460707091,1783482605284087059,4
146,7819638999,10862460781858,1783482605284161794,4
147,7851668000,10862460864847,1783482605284244815,4
148,7883696999,10862669427903,1783482605492807871,4
149,7915725999,10862669547428,1783482605492927396,4
150,7947755000,10862669634225,1783482605493014161,4
151,7979783999,10862669710879,1783482605493090815,4
152,8011812999,10862669791405,1783482605493171341,4
153,8097226666,10862878389141,1783482605701769077,4
154,8129269332,10862878523159,1783482605701903127,4
155,8161312000,10862878625216,1783482605702005152,4
156,8193354666,10862878709709,1783482605702089677,4
157,8225397332,10862879197887,1783482605702577823,4
158,8300073999,10863087744851,1783482605911124819,4
159,8332103000,10863087862008,1783482605911241976,4
160,8364131999,10863087948901,1783482605911328869,4
161,8396160999,10863088037841,1783482605911417809,4
162,8428190000,10863088228518,1783482605911608454,4
163,8517585999,10863296877808,1783482606120257776,4
164,8549607000,10863297013970,1783482606120393938,4
165,8581627999,10863297100318,1783482606120480286,4
166,8613648999,10863297165264,1783482606120545328,4
167,8645670000,10863297232704,1783482606120612672,4
168,8726621000,10863497417474,1783482606320797410,4
169,8758653999,10863497625459,1783482606321005427,4
170,8790686999,10863497706657,1783482606321086593,4
171,8866250666,10863497780368,1783482606321160336,4
172,8898293332,10863497845249,1783482606321225185,4
173,8933859000,10863706469046,1783482606529848950,4
174,8965879999,10863706631825,1783482606530011761,4
175,8997900999,10863706723773,1783482606530103741,4
176,9029922000,10863706799020,1783482606530178988,4
177,9111017000,10863706869980,1783482606530249916,4
178,9143049999,10863907007528,1783482606730387496,4
179,9175082999,10863907165444,1783482606730545412,4
180,9207116000,10863907275275,1783482606730655211,4
181,9239148999,10863907381811,1783482606730761779,4
182,9271181999,10863907465920,1783482606730845856,4
183,9335247999,10864107603084,1783482606930983052,4
184,9367280999,10864107751659,1783482606931131595,4
185,9399314000,10864107836568,1783482606931216536,4
186,9431346999,10864107912679,1783482606931292647,4
187,9463379999,10864107987254,1783482606931367190,4
188,9542257999,10864308106552,1783482607131486520,4
189,9574278999,10864308267476,1783482607131647412,4
190,9606300000,10864308350433,1783482607131730369,4
191,9638320999,10864308424785,1783482607131804721,4
192,9670341999,10864308494657,1783482607131874625,4
193,9741378999,10864517122151,1783482607340502087,4
194,9773408000,10864517267878,1783482607340647846,4
195,9805436999,10864517356818,1783482607340736754,4
196,9837465999,10864517427650,1783482607340807586,4
197,9943874999,10864725998581,1783482607549378549,4
198,9975908000,10864726126968,1783482607549506936,4
199,10007940999,10864726211781,1783482607549591749,4
200,10039973999,10864726284116,1783482607549664052,4
201,10072007000,10864726372193,1783482607549752161,4
202,10147957332,10864761928486,1783482607585308454,4
203,10180000000,10864793942345,1783482607617322281,4
204,10276128000,10865002474212,1783482607825854180,4
205,10308170666,10865002588042,1783482607825967978,4
206,10360304000,10865002689428,1783482607826069396,4
207,10392336999,10865002767874,1783482607826147810,4
208,10424369999,10865211315078,1783482608034695046,4
209,10520468999,10865211437643,1783482608034817611,4
210,10552502000,10865211519384,1783482608034899352,4
211,10584534999,10865211588521,1783482608034968457,4
212,10616567999,10865211662776,1783482608035042712,4
213,10648601000,10865420376316,1783482608243756284,4
214,10680633999,10865420515837,1783482608243895773,4
215,10712666999,10865420598059,1783482608243978027,4
216,10744700000,10865420672090,1783482608244052058,4
217,10823097999,10865420734348,1783482608244114316,4
218,10855119000,10865448929364,1783482608272309332,4
219,10887139999,10865480955200,1783482608304335136,4
220,10919160999,10865512997385,1783482608336377353,4
221,10951182000,10865545159830,1783482608368539766,4
222,11047245000,10865753745943,1783482608577125911,4
223,11079265999,10865753879641,1783482608577259609,4
224,11111286999,10865753956744,1783482608577336680,4
225,11143308000,10865754022937,1783482608577402905,4
226,11175328999,10865962612185,1783482608785992121,4
227,11207349999,10865962746203,1783482608786126171,4
228,11239371000,10865962826985,1783482608786206921,4
229,11335434000,10865962894234,1783482608786274170,4
230,11367454999,10865962980742,1783482608786360710,4
231,11399475999,10866171617436,1783482608994997404,4
232,11431497000,10866171731362,1783482608995111330,4
233,11463517999,10866171818191,1783482608995198159,4
234,11495538999,10866171887999,1783482608995267935,4
235,11599061000,10866380492777,1783482609203872745,4
236,11686005332,10866380632906,1783482609204012873,4
237,11718048000,10866380717367,1783482609204097335,4
238,11750090666,10866380788519,1783482609204168487,4
239,11782133332,10866380856567,1783482609204236503,4
240,11814176000,10866589416688,1783482609412796656,4
241,11846218666,10866589535349,1783482609412915285,4
242,11929920999,10866589625409,1783482609413005377,4
243,11961953999,10866589732233,1783482609413112169,4
244,12007875000,10866798302527,1783482609621682495,4
245,12039895999,10866798424260,1783482609621804196,4
246,12071916999,10866798515504,1783482609621895472,4
247,12103938000,10866798587807,1783482609621967743,4
248,12135958999,10866798676492,1783482609622056428,4
249,12200001000,10866798740925,1783482609622120893,4
250,12232021999,10866833549062,1783482609656929030,4
251,12264042999,10866865594555,1783482609688974491,4
252,12296064000,10866897519306,1783482609720899242,4
253,12328084999,10866929478514,1783482609752858482,4
254,12431814999,10867129620264,1783482609953000200,4
255,12463844000,10867129779109,1783482609953159045,4
256,12495872999,10867129866097,1783482609953246001,4
257,12527901999,10867129942048,1783482609953321984,4
258,12559931000,10867338563399,1783482610161943367,4
259,12591959999,10867338699593,1783482610162079561,4
260,12623988999,10867338804721,1783482610162184657,4
261,12656018000,10867338872642,1783482610162252610,4
262,12744357999,10867338944018,1783482610162323954,4
263,12776379000,10867547568270,1783482610370948238,4
264,12808399999,10867547715821,1783482610371095757,4
265,12840420999,10867547800826,1783482610371180762,4
266,12872442000,10867547869003,1783482610371248971,4
267,12904462999,10867547940443,1783482610371320411,4
268,12976307999,10867756512834,1783482610579892802,4
269,13008336999,10867756633895,1783482610580013863,4
270,13095882666,10867756738511,1783482610580118479,4
271,13127925332,10867756823804,1783482610580203740,4
272,13159968000,10867756896812,1783482610580276780,4
273,13192010666,10867965475346,1783482610788855314,4
274,13224053332,10867965609780,1783482610788989748,4
275,13256096000,10867965695489,1783482610789075457,4
276,13339373000,10867965771056,1783482610789151024,4
277,13371405999,10867965842176,1783482610789222112,4
278,13403438999,10868165982693,1783482610989362661,4
279,13435472000,10868166133923,1783482610989513859,4
280,13467504999,10868166222255,1783482610989602223,4
281,13499537999,10868166311835,1783482610989691771,4
282,13531571000,10868166403303,1783482610989783239,4
283,13595636999,10868366559537,1783482611189939505,4
284,13627670000,10868367245624,1783482611190625592,4
285,13659702999,10868367340259,1783482611190720195,4
286,13691735999,10868367440812,1783482611190820748,4
287,13723769000,10868367515228,1783482611190895196,4
288,13801050999,10868567660014,1783482611391039982,4
289,13833072000,10868567820394,1783482611391200362,4
290,13865092999,10868567907511,1783482611391287479,4
291,13897113999,10868567982534,1783482611391362502,4
292,13929135000,10868568074577,1783482611391454513,4
293,14001236000,10868776639820,1783482611600019788,4
294,14033264999,10868776766671,1783482611600146639,4
295,14065293999,10868776841023,1783482611600220959,4
296,14153281999,10868776904305,1783482611600284273,4
297,14204264000,10868985486503,1783482611808866439,4
298,14236296999,10868985593487,1783482611808973423,4
