cam,pts_ns,mono_ns,real_ns
0,64041999,10854601784861,1783482597425164829
0,96063000,10854604430144,1783482597427810112
0,128083999,10854606033265,1783482597429413169
0,160104999,10854608785756,1783482597432165724
0,192126000,10854610608826,1783482597433988794
0,224146999,10854617259657,1783482597440639625
0,256167999,10854802094615,1783482597625474551
3,567200000,10854960354501,1783482597783734469
0,288189000,10854969171236,1783482597792551204
3,599242666,10854992478639,1783482597815858607
0,320209999,10855001134675,1783482597824514675
0,352230999,10855009698539,1783482597833078507
3,631285332,10855024432768,1783482597847812736
3,663328000,10855056626042,1783482597880006010
0,416272999,10855065422878,1783482597888802846
3,695370666,10855088525464,1783482597911905432
0,576378000,10855097169598,1783482597920549566
3,727413332,10855120595598,1783482597943975566
3,759456000,10855218363612,1783482598041743580
0,608398999,10855218413137,1783482598041793073
0,640419999,10855218425710,1783482598041805646
0,672441000,10855218430381,1783482598041810317
0,704461999,10855218434988,1783482598041814956
0,832545999,10855225843792,1783482598049223760
0,864567000,10855427226532,1783482598250606500
3,791498666,10855428242140,1783482598251622076
1,1134800000,10855527970051,1783482598351350147
3,823541332,10855536700281,1783482598360080217
0,896587999,10855536721140,1783482598360101076
3,855584000,10855536825788,1783482598360205756
0,928608999,10855536952095,1783482598360332095
0,960630000,10855536970011,1783482598360349979
1,1166832999,10855559971797,1783482598383351733
0,1056693000,10855568525204,1783482598391910323
3,887626666,10855568564139,1783482598391944107
1,1198865999,10855591989861,1783482598415369829
3,1047840000,10855600604309,1783482598423984245
1,1230899000,10855624012563,1783482598447392595
0,1152756000,10855632501568,1783482598455881536
3,1143968000,10855632514781,1783482598455894749
3,1176010666,10855632528218,1783482598455908154
1,1262931999,10855656063802,1783482598479443738
1,1294964999,10855688045554,1783482598511425554
0,1184776999,10855841155032,1783482598664535000
1,1326998000,10855841156407,1783482598664536343
3,1208053332,10855841165493,1783482598664545397
0,1216797999,10855841184657,1783482598664564593
0,1248819000,10855841190831,1783482598664570799
3,1240096000,10855841194095,1783482598664574031
0,1280839999,10855841195566,1783482598664575502
3,1272138666,10855841202509,1783482598664582445
