cam,pts_ns,mono_ns,real_ns
0,64041999,10521552061929,1783482264375441897
0,96063000,10521553616083,1783482264376996051
0,128083999,10521556353252,1783482264379733220
0,160104999,10521558236751,1783482264381616719
0,192126000,10521560727263,1783482264384107199
0,224146999,10521562184072,1783482264385564008
0,256167999,10521752274425,1783482264575654393
3,567200000,10521901190701,1783482264724570669
0,288189000,10521910061124,1783482264733441060
0,320209999,10521910077764,1783482264733457732
0,352230999,10521910127044,1783482264733506980
3,599242666,10521933197842,1783482264756577778
0,448293999,10521960805084,1783482264784185020
0,576378000,10521960818652,1783482264784198588
3,631285332,10521965231895,1783482264788611831
3,663328000,10521997284732,1783482264820664700
3,695370666,10522029347361,1783482264852727297
0,608398999,10522037940662,1783482264861320598
0,640419999,10522046343306,1783482264869723242
3,727413332,10522061360966,1783482264884740902
3,759456000,10522169258142,1783482264992638110
0,672441000,10522169282046,1783482264992662014
0,704461999,10522169289854,1783482264992669822
0,736482999,10522169294526,1783482264992674494
0,768504000,10522377901314,1783482265201281250
0,864567000,10522377932130,1783482265201312066
0,896587999,10522377939042,1783482265201319010
3,791498666,10522378402405,1783482265201782373
3,823541332,10522378425765,1783482265201805701
1,1134800000,10522468787953,1783482265292167921
0,928608999,10522477572583,1783482265300952551
0,1056693000,10522477592967,1783482265300972903
3,855584000,10522477593799,1783482265300973735
3,887626666,10522477641735,1783482265301021703
3,1047840000,10522477649511,1783482265301029447
1,1166832999,10522500806358,1783482265324186326
3,1079882666,10522509486795,1783482265332866731
0,1088713999,10522509524779,1783482265332904715
1,1198865999,10522532822299,1783482265356202235
0,1120734999,10522541406511,1783482265364786447
3,1143968000,10522549819331,1783482265373199267
1,1230899000,10522564844128,1783482265388224096
0,1152756000,10522586359076,1783482265409738980
3,1176010666,10522586361668,1783482265409741636
3,1208053332,10522586374692,1783482265409754660
1,1262931999,10522596856837,1783482265420236773
1,1294964999,10522628917162,1783482265452297098
0,1184776999,10522794908551,1783482265618288487
0,1216797999,10522794930855,1783482265618310823
0,1248819000,10522794938247,1783482265618318215
1,1326998000,10522794938151,1783482265618318119
3,1240096000,10522794950887,1783482265618330855
3,1272138666,10522794968839,1783482265618348775
1,1359030999,10523003556907,1783482265826936875
1,1391063999,10523003577899,1783482265826957867
1,1423097000,10523003648971,1783482265827028939
1,1487162999,10523003678251,1783482265827058219
3,1304181332,10523003849612,1783482265827229580
3,1336224000,10523003871372,1783482265827251340
3,1464394666,10523003896973,1783482265827276941
3,1496437332,10523003971085,1783482265827351053
0,1280839999,10523004031341,1783482265827411277
0,1472965999,10523004071150,1783482265827451118
0,1504986999,10523004098382,1783482265827478318
0,1537008000,10523004113134,1783482265827493070
3,1688693332,10523022622784,1783482265846002752
0,1697112999,10523031043316,1783482265854423316
2,1702100000,10523036047250,1783482265859427218
3,1720736000,10523054671301,1783482265878051365
0,1729134000,10523063063193,1783482265886443129
2,1734128999,10523068069751,1783482265891449751
1,1679360999,10523068340057,1783482265891720025
0,1761154999,10523095081502,1783482265918461470
2,1766157999,10523100082876,1783482265923462844
1,1711394000,10523108548784,1783482265931928720
1,1743426999,10523116961956,1783482265940341924
2,1798187000,10523132121409,1783482265955501377
3,1816864000,10523150815060,1783482265974195028
1,1775459999,10523159306281,1783482265982686217
2,1830215999,10523164140902,1783482265987520870
3,1848906666,10523182831129,1783482266006211033
2,1862244999,10523196168331,1783482266019548299
1,1807493000,10523212097613,1783482266035477581
0,1793175999,10523212108366,1783482266035488302
1,1839525999,10523212109646,1783482266035489582
3,1880949332,10523214889311,1783482266038269279
3,1912992000,10523420711985,1783482266244091921
0,1825197000,10523420712465,1783482266244092433
0,1857217999,10523420763313,1783482266244143281
3,1945034666,10523420766481,1783482266244146449
3,1977077332,10523420826130,1783482266244206098
2,1894274000,10523420842354,1783482266244222322
0,1889238999,10523420854386,1783482266244234322
2,1926302999,10523420859858,1783482266244239826
0,1921260000,10523420866130,1783482266244246066
1,1871558999,10523420946130,1783482266244326066
1,1903592000,10523420991475,1783482266244371475
1,1935624999,10523420996723,1783482266244376691
3,2009120000,10523421026483,1783482266244406451
2,1958331999,10523421106899,1783482266244486835
1,1967657999,10523421138996,1783482266244518964
2,1990361000,10523421154548,1783482266244534484
1,2095790000,10523429752553,1783482266253132521
3,2105248000,10523439232803,1783482266262612739
0,2113386000,10523447333109,1783482266270713077
2,2118476999,10523452415220,1783482266275795188
1,2127822999,10523461765646,1783482266285145614
3,2137290666,10523471243656,1783482266294623624
0,2145406999,10523479339770,1783482266302719738
2,2150505999,10523484476313,1783482266307856377
1,2159855999,10523493781075,1783482266317160979
3,2169333332,10523503258413,1783482266326638381
0,2177427999,10523511349759,1783482266334729727
2,2182535000,10523516459038,1783482266339838974
1,2191889000,10523525810744,1783482266349190712
3,2201376000,10523535292402,1783482266358672370
0,2209449000,10523543365540,1783482266366745476
2,2214563999,10523548489987,1783482266371869955
3,2233418666,10523567363191,1783482266390743095
0,2241469999,10523575400137,1783482266398780105
0,2273490999,10523607453486,1783482266430833486
1,2223921999,10523720017442,1783482266543397378
2,2246592999,10523720074691,1783482266543454627
0,2305512000,10523720082755,1783482266543462723
3,2265461332,10523720085987,1783482266543465923
2,2278622000,10523720097795,1783482266543477763
1,2255954999,10523720114979,1783482266543494915
1,2287988000,10523720128067,1783482266543508035
2,2310650999,10523720196964,1783482266543576932
3,2297504000,10523720204612,1783482266543584580
0,2337532999,10523720224100,1783482266543604068
1,2320020999,10523720229284,1783482266543609252
0,2369553999,10523720751015,1783482266544130983
3,2329546666,10523720769159,1783482266544149127
2,2342679999,10523720769255,1783482266544149191
1,2416119999,10523750054587,1783482266573434555
3,2361589332,10523929314378,1783482266752694314
1,2448152999,10523929321546,1783482266752701482
3,2393632000,10523929338698,1783482266752718666
0,2401575000,10523929339050,1783482266752718986
2,2406737999,10523929341770,1783482266752721738
1,2480186000,10523929431179,1783482266752811147
0,2433595999,10523929433003,1783482266752812939
3,2425674666,10523929437995,1783482266752817963
2,2438766999,10523929446219,1783482266752826187
3,2457717332,10523929552364,1783482266752932332
0,2465616999,10523929552652,1783482266752932620
2,2470796000,10523929562284,1783482266752942220
0,2497638000,10523929636268,1783482266753016204
1,2512218999,10523929648908,1783482266753028844
1,2544251999,10523929657772,1783482266753037708
2,2502824999,10523929668684,1783482266753048620
2,2598911999,10523932837824,1783482266756217792
1,2608317999,10523942247898,1783482266765627866
3,2617930666,10523951859893,1783482266775239861
0,2625721999,10523959655461,1783482266783035397
2,2630940999,10523964869189,1783482266788249253
1,2640350999,10523974283455,1783482266797663391
3,2649973332,10523983915930,1783482266807295930
0,2657742999,10523991677866,1783482266815057866
2,2662970000,10523996902410,1783482266820282346
1,2672384000,10524006316228,1783482266829696196
3,2682016000,10524015933247,1783482266839313215
0,2689764000,10524023686159,1783482266847066127
2,2694998999,10524028926383,1783482266852306319
1,2704416999,10524038338217,1783482266861718153
3,2714058666,10524047986564,1783482266871366596
0,2721784999,10524055718836,1783482266879098772
2,2727027999,10524060955604,1783482266884335604
1,2736449999,10524070374254,1783482266893754222
3,2746101332,10524080027626,1783482266903407530
0,2753805999,10524087734009,1783482266911113977
3,2778144000,10524112068271,1783482266935448207
0,2785827000,10524265054940,1783482267088434876
3,2810186666,10524265056252,1783482267088436220
1,2768483000,10524265057340,1783482267088437276
0,2881890000,10524265076924,1783482267088456860
1,2800515999,10524265159325,1783482267088539261
2,2759057000,10524265163197,1783482267088543165
3,2842229332,10524265173981,1783482267088553917
0,2913910999,10524265189405,1783482267088569373
1,2832548999,10524265378110,1783482267088758078
3,2874272000,10524265394430,1783482267088774398
3,2906314666,10524265586527,1783482267088966495
2,2791085999,10524265718560,1783482267089098528
2,2823114999,10524265735008,1783482267089114944
2,2855144000,10524265755552,1783482267089135488
1,2864582000,10524265790592,1783482267089170528
0,2945931999,10524279871991,1783482267103251959
2,2951231000,10524285164280,1783482267108544216
3,2938357332,10524288336619,1783482267111716587
1,2960681000,10524294607026,1783482267117986994
0,2977953000,10524311878172,1783482267135258140
2,2983259999,10524317180989,1783482267140560925
3,2970400000,10524320320208,1783482267143700176
1,2992713999,10524326637015,1783482267150016919
0,3009973999,10524343914977,1783482267167294945
2,3015288999,10524349220226,1783482267172600162
0,3041994999,10524375926854,1783482267199306822
2,3047318000,10524528886195,1783482267352266163
0,3074016000,10524528891379,1783482267352271315
1,3024746999,10524528893715,1783482267352273651
1,3056780000,10524528915540,1783482267352295508
2,3079346999,10524528985364,1783482267352365332
1,3088812999,10524529020756,1783482267352400692
3,3002442666,10524529051124,1783482267352431060
0,3106036999,10524529072085,1783482267352452053
3,3034485332,10524529095861,1783482267352475861
2,3111375999,10524529104149,1783482267352484117
3,3066528000,10524529105173,1783482267352485109
0,3138057999,10524529119509,1783482267352499445
1,3120845999,10524529212149,1783482267352592117
3,3098570666,10524529306678,1783482267352686646
0,3170079000,10524529314166,1783482267352694102
2,3143405000,10524529329750,1783482267352709718
1,3216944999,10524550884955,1783482267374264923
1,3248978000,10524737795225,1783482267561175193
2,3207462999,10524737804665,1783482267561184601
0,3202099999,10524737805817,1783482267561185753
2,3239492000,10524737824345,1783482267561204313
2,3271520999,10524737882169,1783482267561262137
0,3234120999,10524737893529,1783482267561273465
1,3281010999,10524737930650,1783482267561310586
2,3303549999,10524738000026,1783482267561379994
0,3266142000,10524738016090,1783482267561396058
3,3226741332,10524738066587,1783482267561446523
3,3258784000,10524738082875,1783482267561462843
3,3290826666,10524738089915,1783482267561469883
0,3298162999,10524738091163,1783482267561471131
3,3322869332,10524738095483,1783482267561475451
1,3313043999,10524738123131,1783482267561503067
1,3345077000,10524738188571,1783482267561568507
3,3418997332,10524752923894,1783482267576303862
0,3426246999,10524761399754,1783482267584779722
3,3451040000,10524784991675,1783482267608371611
0,3458268000,10524793473999,1783482267616853967
1,3473208999,10524807182596,1783482267630562564
3,3483082666,10524817026176,1783482267640406112
0,3490288999,10524825479732,1783482267648859668
2,3495723999,10524829658254,1783482267653038190
1,3505241999,10524839166857,1783482267662546825
3,3515125332,10524849050437,1783482267672430373
0,3522309999,10524857507353,1783482267680887321
2,3527753000,10524861682291,1783482267685062227
1,3537275000,10524871203694,1783482267694583662
3,3547168000,10524881099371,1783482267704479307
2,3559781999,10524893731480,1783482267717111384
1,3569307999,10524903247059,1783482267726627027
3,3579210666,10524913138032,1783482267736518000
2,3591810999,10524925741437,1783482267749121405
2,3623840000,10524957778626,1783482267781158562
1,3601340999,10525066022365,1783482267889402333
2,3655868999,10525066023677,1783482267889403613
2,3687897999,10525066045117,1783482267889425053
0,3554331000,10525066050077,1783482267889430045
1,3633374000,10525066060733,1783482267889440701
3,3611253332,10525066061117,1783482267889441085
0,3586351999,10525066066589,1783482267889446557
0,3618372999,10525066078525,1783482267889458461
0,3650394000,10525066156061,1783482267889536029
3,3643296000,10525066158493,1783482267889538461
1,3665406999,10525066170557,1783482267889550525
2,3719927000,10525066208734,1783482267889588670
1,3697439999,10525274735073,1783482268098115009
0,3746457000,10525274735489,1783482268098115425
3,3675338666,10525274739905,1783482268098119873
1,3761505999,10525274771585,1783482268098151553
2,3751955999,10525274772193,1783482268098152129
0,3778477999,10525274775297,1783482268098155233
3,3707381332,10525274778369,1783482268098158337
0,3810498999,10525274783361,1783482268098163297
3,3739424000,10525274790593,1783482268098170561
0,3842520000,10525274876226,1783482268098256226
3,3771466666,10525274877218,1783482268098257186
1,3793538999,10525274886466,1783482268098266434
2,3783984999,10525274900706,1783482268098280642
2,3816014000,10525274965186,1783482268098345154
1,3825572000,10525274994498,1783482268098374434
2,3848042999,10525275196996,1783482268098576932
1,3953703999,10525287661968,1783482268111041904
3,3963722666,10525297664110,1783482268121044078
0,3970603999,10525304534904,1783482268127914840
2,3944129999,10525304806202,1783482268128186170
1,3985736999,10525319656053,1783482268143035989
3,3995765332,10525329687027,1783482268153066995
0,4002624999,10525336545405,1783482268159925373
2,3976158999,10525336623774,1783482268160003742
1,4017770000,10525351700347,1783482268175080411
3,4027808000,10525361750456,1783482268185130392
0,4034646000,10525368570274,1783482268191950210
2,4008188000,10525368676995,1783482268192056963
1,4049802999,10525383730784,1783482268207110752
3,4059850666,10525393782909,1783482268217162877
0,4066666999,10525400600359,1783482268223980327
2,4040216999,10525400683304,1783482268224063272
1,4081835999,10525415762597,1783482268239142565
3,4091893332,10525425840483,1783482268249220451
0,4098687999,10525432614348,1783482268255994316
3,4123936000,10525457918152,1783482268281298088
0,4130709000,10525464666770,1783482268288046770
2,4072245999,10525609313388,1783482268432693324
3,4155978666,10525609324364,1783482268432704332
0,4162729999,10525609325036,1783482268432704972
1,4113869000,10525609351756,1783482268432731660
1,4145901999,10525609359660,1783482268432739628
3,4188021332,10525609708366,1783482268433088334
2,4104275000,10525609740078,1783482268433120046
2,4136303999,10525609755599,1783482268433135567
2,4168332999,10525609785167,1783482268433165135
3,4220064000,10525609832335,1783482268433212303
3,4252106666,10525609912912,1783482268433292848
0,4194750999,10525609939280,1783482268433319216
1,4177934999,10525609972752,1783482268433352720
1,4209968000,10525610038672,1783482268433418640
0,4290813999,10525624768139,1783482268448148075
2,4296449000,10525630401486,1783482268453781422
1,4306067000,10525640032521,1783482268463412585
0,4322835000,10525656796624,1783482268480176592
2,4328477999,10525662428595,1783482268485808531
3,4284149332,10525818546771,1783482268641926835
0,4354855999,10525818547283,1783482268641927251
2,4360506999,10525818557588,1783482268641937524
1,4338099999,10525818662708,1783482268642042644
2,4392536000,10525818665940,1783482268642045908
1,4370132999,10525818673204,1783482268642053140
0,4386876999,10525818676052,1783482268642056020
1,4402166000,10525818768149,1783482268642148117
0,4418898000,10525818772053,1783482268642152021
2,4424564999,10525818774901,1783482268642154869
3,4316192000,10525818831157,1783482268642211093
3,4348234666,10525818844597,1783482268642224565
1,4434198999,10525818919222,1783482268642299190
0,4450918999,10525818937622,1783482268642317558
2,4456593999,10525818956694,1783482268642336662
3,4380277332,10525819163863,1783482268642543799
1,4498265000,10526027450393,1783482268850830329
0,4514961000,10526027485561,1783482268850865529
1,4530297999,10526027491417,1783482268850871353
3,4508448000,10526027496505,1783482268850876473
2,4488623000,10526027503865,1783482268850883801
3,4540490666,10526027509529,1783482268850889497
3,4636618666,10526027515321,1783482268850895289
2,4520651999,10526027584986,1783482268850964954
1,4562330999,10526027586970,1783482268850966938
0,4546981999,10526027588346,1783482268850968314
3,4668661332,10526027589402,1783482268850969338
2,4552680999,10526027810939,1783482268851190907
1,4594364000,10526027815771,1783482268851195707
0,4579002999,10526027821115,1783482268851201051
0,4611024000,10526028083357,1783482268851463325
2,4584710000,10526028089565,1783482268851469501
3,4700704000,10526034628549,1783482268858008517
1,4722495999,10526056429899,1783482268879809835
3,4732746666,10526066677514,1783482268890057450
0,4707087000,10526236742689,1783482269060122657
1,4754528999,10526236743937,1783482269060123873
0,4739107999,10526236779937,1783482269060159905
1,4786562000,10526236784353,1783482269060164321
0,4771128999,10526236785825,1783482269060165761
0,4803150000,10526236825794,1783482269060205730
3,4764789332,10526236844386,1783482269060224322
3,4796832000,10526236851266,1783482269060231234
2,4712825999,10526236869858,1783482269060249794
2,4744854999,10526236878018,1783482269060257986
2,4776884000,10526236883042,1783482269060263010
2,4808912999,10526236887362,1783482269060267298
3,4828874666,10526236928962,1783482269060308930
3,4860917332,10526237004643,1783482269060384579
1,4882661000,10526237647623,1783482269061027591
2,4904999999,10526238935631,1783482269062315567
1,4914693999,10526248624490,1783482269072004458
3,4925002666,10526258938954,1783482269082318922
0,4931233999,10526265175184,1783482269088555120
2,4937028999,10526270986612,1783482269094366580
1,4946726999,10526280657839,1783482269104037807
3,4957045332,10526290979887,1783482269114359855
0,4963254999,10526297181653,1783482269120561621
2,4969058000,10526302992217,1783482269126372185
1,4978760000,10526312691317,1783482269136071285
3,4989088000,10526323010708,1783482269146390644
0,4995276000,10526329195194,1783482269152575130
2,5001086999,10526335016382,1783482269158396318
1,5010792999,10526344717018,1783482269168096986
0,5027296999,10526361225727,1783482269184605663
2,5033115999,10526367048835,1783482269190428803
1,5042825999,10526376751327,1783482269200131295
0,5059317999,10526393245508,1783482269216625444
2,5065145000,10526529743244,1783482269353123212
0,5091339000,10526529751916,1783482269353131884
1,5074859000,10526529752556,1783482269353132492
3,5021130666,10526529753740,1783482269353133708
0,5123359999,10526529871469,1783482269353251437
2,5097173999,10526529893421,1783482269353273357
3,5053173332,10526529895789,1783482269353275725
1,5106891999,10526530094991,1783482269353474959
2,5129202999,10526530361520,1783482269353741456
1,5138924999,10526530382928,1783482269353762832
0,5155380999,10526530390416,1783482269353770384
3,5085216000,10526530406448,1783482269353786384
2,5161232000,10526530475025,1783482269353854961
