cam,pts_ns,mono_ns,real_ns
0,64041999,10255292777078,1783481998116157014
0,96063000,10255294760386,1783481998118140322
0,128083999,10255297190800,1783481998120570736
0,160104999,10255299093596,1783481998122473564
0,192126000,10255302809618,1783481998126189586
0,224146999,10255309457241,1783481998132837177
0,256167999,10255492989430,1783481998316369398
3,567200000,10255652547366,1783481998475927334
0,288189000,10255661270234,1783481998484650138
0,320209999,10255661286010,1783481998484665946
0,352230999,10255661291610,1783481998484671546
3,599242666,10255684588036,1783481998507968004
0,416272999,10255693251799,1783481998516631735
0,576378000,10255693270199,1783481998516650167
3,631285332,10255716594081,1783481998539974049
3,663328000,10255748643326,1783481998572023294
0,608398999,10255757103793,1783481998580483729
3,695370666,10255780683452,1783481998604063420
0,640419999,10255789132046,1783481998612511982
3,727413332,10255812720409,1783481998636100345
0,672441000,10255901716648,1783481998725096584
3,759456000,10255901720360,1783481998725100328
0,704461999,10255901742120,1783481998725122088
0,736482999,10255901752328,1783481998725132264
3,791498666,10256110283545,1783481998933663513
0,768504000,10256110285689,1783481998933665657
0,832545999,10256110311354,1783481998933691322
0,864567000,10256110320378,1783481998933700314
3,823541332,10256110321434,1783481998933701402
1,1134800000,10256220135747,1783481999043515715
0,896587999,10256228779030,1783481999052158998
3,855584000,10256228880887,1783481999052260823
3,887626666,10256228932023,1783481999052311959
0,1056693000,10256228946615,1783481999052326551
0,1088713999,10256228961079,1783481999052341047
3,1047840000,10256228971256,1783481999052351224
1,1166832999,10256252159873,1783481999075539841
3,1079882666,10256260799604,1783481999084179540
0,1120734999,10256260803508,1783481999084183476
1,1198865999,10256284231486,1783481999107611422
3,1143968000,10256292884274,1783481999116264242
1,1230899000,10256316260028,1783481999139639964
0,1152756000,10256316477597,1783481999139857533
3,1176010666,10256316485437,1783481999139865373
3,1208053332,10256316499645,1783481999139879613
1,1262931999,10256348420602,1783481999171800570
0,1184776999,10256357148142,1783481999180528078
1,1294964999,10256380328183,1783481999203708119
1,1326998000,10256525096463,1783481999348476431
3,1240096000,10256525562898,1783481999348942866
3,1272138666,10256525583090,1783481999348963058
0,1216797999,10256525600498,1783481999348980434
0,1248819000,10256525608242,1783481999348988210
0,1280839999,10256733782050,1783481999557162018
0,1312860999,10256733810434,1783481999557190370
0,1472965999,10256733816162,1783481999557196098
1,1359030999,10256733837250,1783481999557217186
0,1504986999,10256733840386,1783481999557220322
1,1391063999,10256733978915,1783481999557358883
1,1423097000,10256734267525,1783481999557647493
3,1304181332,10256734279557,1783481999557659525
3,1336224000,10256734300677,1783481999557680613
3,1464394666,10256734332421,1783481999557712357
1,1455129999,10256734369349,1783481999557749317
3,1496437332,10256734421606,1783481999557801542
3,1656650666,10256741950418,1783481999565330386
0,1665091999,10256750433444,1783481999573813380
2,1702100000,10256787428607,1783481999610808575
0,1697112999,10256796021714,1783481999619401682
3,1688693332,10256796061362,1783481999619441330
1,1679360999,10256796142227,1783481999619522195
3,1720736000,10256806040429,1783481999629420365
0,1729134000,10256814435295,1783481999637815263
2,1734128999,10256819442461,1783481999642822525
1,1711394000,10256819535869,1783481999642915837
0,1761154999,10256846461756,1783481999669841724
2,1766157999,10256851462234,1783481999674842170
1,1743426999,10256859907564,1783481999683287500
2,1798187000,10256883497400,1783481999706877368
1,1775459999,10256891968778,1783481999715348714
3,1816864000,10256902183142,1783481999725563110
2,1830215999,10256915570229,1783481999738950165
1,1807493000,10256924185256,1783481999747565224
1,1839525999,10256942221875,1783481999765601843
0,1793175999,10256942226643,1783481999765606611
3,1848906666,10256942234451,1783481999765614355
2,1862244999,10256947546194,1783481999770926162
1,1871558999,10257150793637,1783481999974173605
0,1825197000,10257150798949,1783481999974178885
2,1894274000,10257150803333,1783481999974183269
0,1857217999,10257150821573,1783481999974201541
2,1926302999,10257150894341,1783481999974274309
3,1880949332,10257150897349,1783481999974277285
3,1912992000,10257150910117,1783481999974290085
3,1945034666,10257150914693,1783481999974294629
3,1977077332,10257150919238,1783481999974299206
0,1889238999,10257150971686,1783481999974351622
0,1921260000,10257150981414,1783481999974361382
2,1958331999,10257151151495,1783481999974531463
1,1903592000,10257151356008,1783481999974735976
2,1990361000,10257151408968,1783481999974788904
1,1935624999,10257151434825,1783481999974814793
1,1967657999,10257151468137,1783481999974848105
3,2073205332,10257158508594,1783481999981888562
0,2081364999,10257166664387,1783481999990044291
3,2105248000,10257190562032,1783482000013941968
2,2086448000,10257359814745,1783482000183194681
3,2137290666,10257359818873,1783482000183198841
1,2095790000,10257359846426,1783482000183226394
2,2118476999,10257359883066,1783482000183263002
1,2127822999,10257359893722,1783482000183273658
1,2159855999,10257359904282,1783482000183284282
1,2191889000,10257359910266,1783482000183290202
3,2169333332,10257359923194,1783482000183303162
2,2150505999,10257359943578,1783482000183323546
