batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,10255492961878,1783481998316341846,1
1,224146999,10255693159894,1783481998516539862,1
2,567200000,10255901696776,1783481998725076744,2
3,640419999,10256110256889,1783481998933636857,2
4,855584000,10256316460317,1783481999139840285,2
5,1134800000,10256525069839,1783481999348449775,3
6,1262931999,10256733726753,1783481999557106689,1
7,1472965999,10256942211443,1783481999765591379,3
8,1702100000,10257150773573,1783481999974153541,4
9,1734128999,10257150885573,1783481999974265509,4
10,1816864000,10257150975110,1783481999974355078,4
11,1848906666,10257151059270,1783481999974439238,4
12,1894274000,10257359750777,1783482000183130713,4
13,1926302999,10257359866010,1783482000183245946,4
14,2105248000,10257568888591,1783482000392268559,4
15,2137290666,10257569024815,1783482000392404783,4
16,2169333332,10257569105296,1783482000392485264,4
17,2201376000,10257569191056,1783482000392570992,4
18,2287988000,10257575179476,1783482000398559444,4
19,2320020999,10257606043050,1783482000429422986,4
20,2352053999,10257638114792,1783482000461494728,4
21,2489760000,10257846814619,1783482000670194587,4
22,2521802666,10257847024316,1783482000670404284,4
23,2553845332,10257847150909,1783482000670530845,4
24,2593701000,10258055725487,1783482000879105455,4
25,2625721999,10258055847664,1783482000879227632,4
26,2657742999,10258055935472,1783482000879315408,4
27,2689764000,10258056018961,1783482000879398865,4
28,2785827000,10258103743883,1783482000927123819,4
29,2881890000,10258312459646,1783482001135839582,4
30,2913910999,10258312589279,1783482001135969247,4
31,3002442666,10258313005698,1783482001136385666,4
32,3034485332,10258333499803,1783482001156879771,4
33,3066528000,10258352631372,1783482001176011340,4
34,3098570666,10258384734858,1783482001208114826,4
35,3130613332,10258416789864,1783482001240169768,4
36,3258784000,10258625387514,1783482001448767482,4
37,3290826666,10258625532155,1783482001448912091,4
38,3322869332,10258625628892,1783482001449008860,4
39,3367607999,10258834214318,1783482001657594286,4
40,3399636999,10258834330319,1783482001657710287,4
41,3495723999,10258834456591,1783482001657836527,4
42,3554331000,10258872274959,1783482001695654927,4
43,3586351999,10258872375792,1783482001695755728,4
44,3618372999,10258904320525,1783482001727700493,4
45,3778477999,10259112865919,1783482001936245823,4
46,3810498999,10259113003488,1783482001936383456,4
47,3857604999,10259321677555,1783482002145057523,4
48,3889637999,10259321848692,1783482002145228628,4
49,3921671000,10259321982773,1783482002145362709,4
50,4049802999,10259358399084,1783482002181779052,4
51,4081835999,10259391057742,1783482002214437678,4
52,4113869000,10259422004293,1783482002245384229,4
53,4290813999,10259630584343,1783482002453964279,4
54,4322835000,10259630693624,1783482002454073560,4
55,4380277332,10259839305291,1783482002662685259,4
56,4412320000,10259839435756,1783482002662815724,4
57,4444362666,10259839514220,1783482002662894156,4
58,4636618666,10260048171039,1783482002871551007,4
59,4668661332,10260048723715,1783482002872103683,4
60,4796832000,10260257307861,1783482003080687829,4
61,4882661000,10260257463862,1783482003080843830,4
62,4914693999,10260257552439,1783482003080932375,4
63,4963254999,10260257621271,1783482003081001239,4
64,4995276000,10260304811790,1783482003128191726,4
65,5027296999,10260336856748,1783482003160236716,4
66,5059317999,10260368965130,1783482003192345098,4
67,5187402000,10260577585565,1783482003400965501,4
68,5219422999,10260577710430,1783482003401090398,4
69,5251443999,10260577809855,1783482003401189823,4
70,5283465000,10260577887039,1783482003401267007,4
71,5321376999,10260786455538,1783482003609835474,4
72,5353406000,10260786576595,1783482003609956531,4
73,5385434999,10260786662323,1783482003610042291,4
74,5533813332,10260995288614,1783482003818668582,4
75,5565856000,10260995393671,1783482003818773575,4
76,5597898666,10260995474695,1783482003818854631,4
77,5726069332,10261017645195,1783482003841025163,4
78,5758112000,10261140346689,1783482003963726689,4
79,5790154666,10261140456162,1783482003963836098,4
80,5918325332,10261204388188,1783482004027768156,4
81,5950368000,10261236434714,1783482004059814650,4
82,6046496000,10261445033037,1783482004268413005,4
83,6078538666,10261445455824,1783482004268835792,4
84,6110581332,10261445554512,1783482004268934480,4
85,6142624000,10261445649521,1783482004269029489,4
86,6174666666,10261472273359,1783482004295653327,4
87,6206709332,10261504284908,1783482004327664844,4
88,6238752000,10261536300010,1783482004359679946,4
89,6270794666,10261568329351,1783482004391709287,4
90,6378333999,10261776939643,1783482004600319611,4
91,6410363000,10261777054779,1783482004600434747,4
92,6442391999,10261777130044,1783482004600509980,4
93,6474420999,10261777193884,1783482004600573820,4
94,6527136000,10261985822095,1783482004809202063,4
95,6559178666,10261985943632,1783482004809323568,4
96,6591221332,10261986041297,1783482004809421233,4
97,6719392000,10262005420323,1783482004828800291,4
98,6751434666,10262037489985,1783482004860869953,4
99,6783477332,10262069507903,1783482004892887871,4
100,6815520000,10262101563549,1783482004924943517,4
101,6932772999,10262310226257,1783482005133606225,4
102,6964805999,10262310349201,1783482005133729137,4
103,6996839000,10262310968789,1783482005134348725,4
104,7028871999,10262337007119,1783482005160387055,4
105,7060904999,10262369001421,1783482005192381389,4
106,7092938000,10262401087179,1783482005224467147,4
107,7124970999,10262433129544,1783482005256509480,4
108,7243116999,10262641787292,1783482005465167228,4
109,7275146000,10262642348384,1783482005465728352,4
110,7307174999,10262642537153,1783482005465917121,4
