batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.6959,4,4,4,1111,33333,4,1264.970,1266.064,0,0,0,0,0,0,0,20
1,1.6965,4,4,4,1111,33333,4,1259.918,1265.405,0,0,0,0,0,0,0,20
2,1.6966,4,4,4,1111,33333,4,1258.231,1263.553,0,0,0,0,0,0,0,20
3,1.6967,4,4,4,1111,33333,4,1256.689,1261.338,0,0,0,0,0,0,0,20
4,1.6967,4,4,4,1111,33333,4,1254.777,1259.259,0,0,0,0,0,0,0,20
5,1.7237,1,1,4,1111,33333,4,18.356,18.456,1,1,1,0,0,0,0,39
6,1.8444,4,4,4,1111,33333,4,135.684,138.921,1,1,1,0,0,0,0,41
7,1.8464,4,4,4,1111,33333,4,136.253,140.812,1,1,1,0,0,0,0,45
8,1.8524,4,4,4,1111,33333,4,141.333,144.921,1,2,0,0,0,1,0,46
9,1.8592,4,4,4,1111,33333,4,147.031,149.969,1,2,0,0,0,1,0,48
10,1.8617,4,4,4,1111,33333,4,128.799,149.641,1,2,0,0,0,1,0,49
11,1.8793,2,2,4,1111,33333,4,34.126,34.247,2,3,0,0,1,1,0,56
12,1.9713,4,4,4,1111,33333,4,111.681,126.051,1,3,0,0,0,1,0,63
13,1.9795,4,4,4,1111,33333,4,108.201,127.032,2,3,0,0,1,1,0,67
14,1.9989,4,4,4,1111,33333,4,119.139,136.826,2,3,0,0,1,1,0,71
15,2.0053,4,4,4,1111,33333,4,117.723,131.843,2,3,0,0,1,1,0,75
16,2.0110,4,4,4,1111,33333,4,118.621,128.807,2,3,0,0,1,1,0,79
17,2.0741,3,3,4,1111,33333,4,102.027,102.136,2,3,0,0,1,1,0,83
18,2.0817,4,4,4,1111,33333,4,95.413,109.676,2,3,0,0,1,1,0,86
19,2.1021,4,4,4,1111,33333,4,102.119,121.918,1,3,0,0,0,1,0,90
20,2.1086,4,4,4,1111,33333,4,96.806,108.842,1,3,0,0,0,1,0,94
21,2.1341,4,4,4,1111,33333,4,117.587,128.185,2,3,0,0,1,1,0,98
22,2.1359,1,1,4,1111,33333,4,72.791,123.117,0,3,0,0,0,0,0,102
23,2.2290,4,4,4,1111,33333,4,143.369,154.314,1,3,0,0,0,1,0,103
24,2.2499,4,4,4,1111,33333,4,147.032,167.567,2,3,0,0,1,1,0,107
25,2.2600,4,4,4,1111,33333,4,143.442,157.300,1,3,0,0,0,1,0,111
26,2.2636,4,4,4,1111,33333,4,128.802,154.540,2,3,0,0,1,1,0,114
27,2.2778,4,4,4,1111,33333,4,135.814,143.129,1,3,0,0,0,1,0,119
28,2.2801,3,3,4,1111,33333,4,50.314,50.423,0,3,0,0,0,0,0,121
29,2.3751,4,4,4,1111,33333,4,124.347,145.417,1,3,0,0,0,1,0,126
30,2.3806,4,4,4,1111,33333,4,115.469,130.053,2,3,0,0,1,1,0,130
31,2.3945,4,4,4,1111,33333,4,115.893,133.732,1,3,0,0,0,1,0,134
32,2.3970,4,4,4,1111,33333,4,112.394,125.878,2,3,0,0,1,1,0,136
33,2.3995,4,4,4,1111,33333,4,107.984,117.080,1,3,0,0,0,1,0,137
34,2.4177,2,2,4,1111,33333,4,41.868,41.967,0,3,0,0,0,0,0,146
35,2.4963,4,4,4,1111,33333,4,106.382,120.460,1,3,0,0,0,1,0,148
36,2.5123,4,4,4,1111,33333,4,110.492,130.997,1,3,0,0,0,1,0,152
37,2.5260,4,4,4,1111,33333,4,113.482,130.797,2,3,0,0,1,1,0,156
38,2.5575,4,4,4,1111,33333,4,139.400,151.427,1,3,0,0,0,1,0,160
39,2.5701,4,4,4,1111,33333,4,146.008,157.661,1,3,0,0,0,1,0,164
40,2.6225,4,4,4,1111,33333,4,125.392,125.533,2,3,0,0,1,1,0,168
41,2.6358,4,4,4,1111,33333,4,114.252,122.835,2,3,0,0,1,1,0,172
42,2.6483,4,4,4,1111,33333,4,121.454,121.764,1,3,0,0,0,1,0,176
43,2.6637,4,4,4,1111,33333,4,105.287,105.494,1,3,0,0,0,1,0,180
44,2.6660,4,4,4,1111,33333,4,85.236,95.436,1,3,0,0,0,1,0,184
45,2.7191,3,3,4,1111,33333,4,95.700,95.812,0,3,0,0,0,0,0,188
46,2.7371,4,4,4,1111,33333,4,100.468,113.795,1,3,0,0,0,1,0,191
47,2.7445,4,4,4,1111,33333,4,95.442,107.543,1,3,0,0,0,1,0,195
48,2.7848,4,4,4,1111,33333,4,120.335,135.941,1,3,0,0,0,1,0,199
49,2.7878,4,4,4,1111,33333,4,111.442,123.460,1,3,0,0,0,1,0,203
50,2.8014,1,1,4,1111,33333,4,83.063,125.154,1,3,0,0,0,1,0,207
51,2.9257,4,4,4,1111,33333,4,180.457,206.079,1,3,0,0,0,1,0,208
52,2.9271,4,4,4,1111,33333,4,180.812,189.309,2,4,0,0,1,1,0,212
53,2.9282,3,3,4,1111,33333,4,144.093,183.111,1,4,0,0,1,0,0,212
54,2.9298,4,4,4,1111,33333,4,144.076,144.230,2,4,0,0,1,1,0,213
55,2.9318,4,4,4,1111,33333,4,129.429,142.890,1,4,0,0,0,1,0,213
56,2.9374,1,1,4,1111,33333,4,93.079,125.963,1,4,0,0,0,1,0,215
57,3.0123,4,4,4,1111,33333,4,85.799,85.940,3,5,1,0,1,1,0,228
58,3.0367,4,4,4,1111,33333,4,96.051,107.010,3,5,1,0,1,1,0,232
59,3.0460,4,4,4,1111,33333,4,93.668,102.660,2,5,0,0,1,1,0,236
60,3.0644,4,4,4,1111,33333,4,101.174,110.134,2,6,0,1,0,1,0,240
61,3.0708,4,4,4,1111,33333,4,94.171,107.703,2,6,0,1,0,1,0,244
62,3.1558,4,4,4,1111,33333,4,142.625,142.785,2,6,0,1,0,1,0,248
63,3.1631,4,4,4,1111,33333,4,125.491,125.771,2,6,0,1,0,1,0,252
64,3.1825,4,4,4,1111,33333,4,122.998,135.938,2,6,0,1,0,1,0,256
65,3.1849,4,4,4,1111,33333,4,119.717,119.906,2,6,0,1,0,1,0,260
66,3.1879,4,4,4,1111,33333,4,111.102,116.481,2,6,0,1,0,1,0,262
67,3.2932,3,3,4,1111,33333,4,136.435,136.547,2,6,0,1,0,1,0,268
68,3.2986,4,4,4,1111,33333,4,127.957,141.864,2,6,0,1,0,1,0,271
69,3.3102,4,4,4,1111,33333,4,126.607,139.663,2,6,0,1,0,1,0,275
70,3.3122,4,4,4,1111,33333,4,120.534,129.065,2,6,0,1,0,1,0,277
71,3.3143,4,4,4,1111,33333,4,115.560,128.798,2,6,0,1,0,1,0,278
72,3.3228,1,1,4,1111,33333,4,82.092,129.014,1,6,1,0,0,0,0,281
73,3.3865,3,3,4,1111,33333,4,92.591,92.717,2,6,0,1,0,1,0,288
74,3.4001,4,4,4,1111,33333,4,89.190,100.915,3,6,1,1,0,1,0,291
75,3.4171,4,4,4,1111,33333,4,101.451,106.331,4,6,1,1,1,1,0,295
76,3.4232,4,4,4,1111,33333,4,95.398,104.539,4,6,1,1,1,1,0,299
77,3.4536,4,4,4,1111,33333,4,120.227,125.961,3,6,1,1,0,1,0,303
78,3.4565,1,1,4,1111,33333,4,78.702,119.717,1,6,1,0,0,0,0,307
