batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,1.6403,4,4,4,1111,33333,4,1214.015,1214.772,0,0,0,0,0,0
1,1.6413,4,4,4,1111,33333,4,1210.081,1214.756,0,0,0,0,0,0
2,1.6745,4,4,4,1111,33333,4,1241.614,1243.233,0,0,0,0,0,0
3,1.7078,4,4,4,1111,33333,4,1273.669,1275.283,0,0,0,0,0,0
4,1.7412,4,4,4,1111,33333,4,99.743,1308.001,0,0,0,0,0,0
5,1.7746,4,4,4,1111,33333,4,99.881,123.430,1,1,1,0,0,0
6,1.8079,4,4,4,1111,33333,4,99.869,133.144,1,1,1,0,0,0
7,1.8412,4,4,4,1111,33333,4,99.868,133.126,2,2,1,0,0,1
8,1.8746,4,4,4,1111,33333,4,99.721,133.092,1,2,0,0,0,1
9,1.9093,4,4,4,1111,33333,4,67.496,101.138,1,2,0,0,0,1
10,1.9412,4,4,4,1111,33333,4,98.177,132.067,2,3,0,0,1,1
11,1.9744,4,4,4,1111,33333,4,99.560,132.893,1,3,0,0,0,1
12,2.0078,4,4,4,1111,33333,4,98.081,132.984,2,3,0,0,1,1
13,2.0412,4,4,4,1111,33333,4,99.506,131.722,2,3,0,0,1,1
14,2.0746,4,4,4,1111,33333,4,99.847,133.128,2,3,0,0,1,1
15,2.1080,4,4,4,1111,33333,4,99.985,133.216,2,3,0,0,1,1
16,2.1413,4,4,4,1111,33333,4,99.521,133.191,2,3,0,0,1,1
17,2.1746,4,4,4,1111,33333,4,99.567,133.025,2,3,0,0,1,1
18,2.2081,4,4,4,1111,33333,4,99.792,133.188,1,3,0,0,0,1
19,2.2414,4,4,4,1111,33333,4,99.571,133.068,1,3,0,0,0,1
20,2.2746,4,4,4,1111,33333,4,99.797,133.017,2,3,0,0,1,1
21,2.3080,4,4,4,1111,33333,4,99.392,133.056,1,3,0,0,0,1
22,2.3413,4,4,4,1111,33333,4,99.942,132.949,2,3,0,0,1,1
23,2.3746,4,4,4,1111,33333,4,99.569,132.924,1,3,0,0,0,1
24,2.4080,4,4,4,1111,33333,4,99.430,133.059,2,3,0,0,1,1
25,2.4412,4,4,4,1111,33333,4,99.665,132.908,1,3,0,0,0,1
26,2.4745,4,4,4,1111,33333,4,99.636,132.896,1,3,0,0,0,1
27,2.5079,4,4,4,1111,33333,4,99.635,132.939,1,3,0,0,0,1
28,2.5412,4,4,4,1111,33333,4,99.795,132.906,2,3,0,0,1,1
29,2.5745,4,4,4,1111,33333,4,99.499,132.999,1,3,0,0,0,1
30,2.6079,4,4,4,1111,33333,4,99.707,133.070,2,3,0,0,1,1
31,2.6412,4,4,4,1111,33333,4,98.841,132.949,1,3,0,0,0,1
32,2.6745,4,4,4,1111,33333,4,98.983,132.227,1,3,0,0,0,1
33,2.7078,4,4,4,1111,33333,4,98.507,132.394,1,3,0,0,0,1
34,2.7412,4,4,4,1111,33333,4,98.847,131.992,2,3,0,0,1,1
35,2.7745,4,4,4,1111,33333,4,99.998,132.223,1,3,0,0,0,1
36,2.8080,4,4,4,1111,33333,4,99.771,133.300,1,3,0,0,0,1
37,2.8412,4,4,4,1111,33333,4,99.805,132.922,2,3,0,0,1,1
38,2.8751,4,4,4,1111,33333,4,98.944,133.563,2,3,0,0,1,1
39,2.9081,4,4,4,1111,33333,4,99.077,132.166,1,3,0,0,0,1
40,2.9412,4,4,4,1111,33333,4,99.487,132.203,1,3,0,0,0,1
41,2.9745,4,4,4,1111,33333,4,98.413,132.906,1,3,0,0,0,1
42,3.0077,4,4,4,1111,33333,4,99.253,131.765,1,3,0,0,0,1
43,3.0412,4,4,4,1111,33333,4,99.742,132.831,1,3,0,0,0,1
44,3.0745,4,4,4,1111,33333,4,99.725,132.974,1,3,0,0,0,1
45,3.1079,4,4,4,1111,33333,4,98.767,133.153,1,3,0,0,0,1
46,3.1412,4,4,4,1111,33333,4,99.514,132.147,1,3,0,0,0,1
47,3.1745,4,4,4,1111,33333,4,99.560,132.968,1,3,0,0,0,1
48,3.2079,4,4,4,1111,33333,4,99.596,132.926,2,4,0,0,1,1
49,3.2413,4,4,4,1111,33333,4,99.962,132.965,2,4,0,0,1,1
50,3.2745,4,4,4,1111,33333,4,99.656,133.031,2,4,0,0,1,1
51,3.3080,4,4,4,1111,33333,4,99.869,133.076,1,4,0,0,0,1
52,3.3412,4,4,4,1111,33333,4,99.872,132.972,2,4,0,0,1,1
53,3.3745,4,4,4,1111,33333,4,99.767,132.953,3,5,1,0,1,1
54,3.4079,4,4,4,1111,33333,4,99.677,133.091,3,5,1,0,1,1
