batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,1.6357,4,4,4,1111,33333,4,1210.542,1211.414,0,0,0,0,0,0
1,1.6367,4,4,4,1111,33333,4,1206.067,1211.419,0,0,0,0,0,0
2,1.6698,4,4,4,1111,33333,4,1237.183,1239.472,0,0,0,0,0,0
3,1.7033,4,4,4,1111,33333,4,1269.114,1270.524,0,0,0,0,0,0
4,1.7366,4,4,4,1111,33333,4,99.772,1302.688,0,0,0,0,0,0
5,1.7700,4,4,4,1111,33333,4,99.929,123.781,1,1,1,0,0,0
6,1.8032,4,4,4,1111,33333,4,99.639,133.064,1,1,1,0,0,0
7,1.8368,4,4,4,1111,33333,4,99.970,133.177,2,2,1,0,0,1
8,1.8700,4,4,4,1111,33333,4,99.771,132.971,1,2,0,0,0,1
9,1.9037,4,4,4,1111,33333,4,66.484,100.232,1,2,0,0,0,1
10,1.9373,4,4,4,1111,33333,4,98.887,132.916,2,3,0,0,1,1
11,1.9700,4,4,4,1111,33333,4,99.586,132.876,1,3,0,0,0,1
12,2.0033,4,4,4,1111,33333,4,98.612,133.011,2,3,0,0,1,1
13,2.0368,4,4,4,1111,33333,4,98.747,132.248,2,3,0,0,1,1
14,2.0700,4,4,4,1111,33333,4,99.474,132.979,2,3,0,0,1,1
15,2.1036,4,4,4,1111,33333,4,100.026,133.280,2,3,0,0,1,1
16,2.1366,4,4,4,1111,33333,4,98.601,132.858,2,3,0,0,1,1
17,2.1699,4,4,4,1111,33333,4,99.722,132.135,2,3,0,0,1,1
18,2.2033,4,4,4,1111,33333,4,99.910,133.002,1,3,0,0,0,1
19,2.2367,4,4,4,1111,33333,4,99.912,133.093,1,3,0,0,0,1
20,2.2700,4,4,4,1111,33333,4,99.851,133.066,2,3,0,0,1,1
21,2.3033,4,4,4,1111,33333,4,99.801,133.057,1,3,0,0,0,1
22,2.3366,4,4,4,1111,33333,4,99.619,133.056,2,3,0,0,1,1
23,2.3699,4,4,4,1111,33333,4,99.612,132.990,1,3,0,0,0,1
24,2.4033,4,4,4,1111,33333,4,99.860,133.144,2,3,0,0,1,1
25,2.4366,4,4,4,1111,33333,4,99.791,133.054,1,3,0,0,0,1
26,2.4700,4,4,4,1111,33333,4,99.849,133.065,1,3,0,0,0,1
27,2.5033,4,4,4,1111,33333,4,99.690,133.113,1,3,0,0,0,1
28,2.5369,4,4,4,1111,33333,4,100.094,133.319,2,3,0,0,1,1
29,2.5699,4,4,4,1111,33333,4,99.263,132.992,1,3,0,0,0,1
30,2.6032,4,4,4,1111,33333,4,99.689,132.858,2,3,0,0,1,1
31,2.6366,4,4,4,1111,33333,4,98.788,132.988,1,3,0,0,0,1
32,2.6699,4,4,4,1111,33333,4,98.911,132.155,1,3,0,0,0,1
33,2.7034,4,4,4,1111,33333,4,99.032,132.501,1,3,0,0,0,1
34,2.7367,4,4,4,1111,33333,4,98.957,132.444,2,3,0,0,1,1
35,2.7699,4,4,4,1111,33333,4,99.807,132.334,1,3,0,0,0,1
36,2.8033,4,4,4,1111,33333,4,99.700,133.109,1,3,0,0,0,1
37,2.8366,4,4,4,1111,33333,4,99.555,132.941,2,3,0,0,1,1
38,2.8700,4,4,4,1111,33333,4,98.677,133.016,2,3,0,0,1,1
39,2.9032,4,4,4,1111,33333,4,99.381,132.118,1,3,0,0,0,1
40,2.9367,4,4,4,1111,33333,4,99.888,133.122,1,3,0,0,0,1
41,2.9699,4,4,4,1111,33333,4,99.658,133.033,1,3,0,0,0,1
42,3.0031,4,4,4,1111,33333,4,99.664,132.775,1,3,0,0,0,1
43,3.0366,4,4,4,1111,33333,4,99.331,133.073,1,3,0,0,0,1
44,3.0700,4,4,4,1111,33333,4,99.854,132.979,1,3,0,0,0,1
45,3.1033,4,4,4,1111,33333,4,98.897,133.064,1,3,0,0,0,1
46,3.1367,4,4,4,1111,33333,4,99.829,132.373,1,3,0,0,0,1
47,3.1702,4,4,4,1111,33333,4,99.971,133.253,1,3,0,0,0,1
48,3.2032,4,4,4,1111,33333,4,99.736,132.930,2,4,0,0,1,1
49,3.2366,4,4,4,1111,33333,4,99.485,133.042,2,4,0,0,1,1
50,3.2701,4,4,4,1111,33333,4,99.976,133.141,2,4,0,0,1,1
51,3.3033,4,4,4,1111,33333,4,99.863,132.842,1,4,0,0,0,1
52,3.3366,4,4,4,1111,33333,4,99.812,133.093,2,4,0,0,1,1
53,3.3700,4,4,4,1111,33333,4,99.672,133.112,3,5,1,0,1,1
54,3.4033,4,4,4,1111,33333,4,99.750,132.900,3,5,1,0,1,1
55,3.4366,4,4,4,1111,33333,4,99.545,132.959,2,6,0,1,0,1
56,3.4700,4,4,4,1111,33333,4,99.523,133.151,2,6,0,1,0,1
57,3.5033,4,4,4,1111,33333,4,99.831,133.081,2,6,0,1,0,1
58,3.5366,4,4,4,1111,33333,4,99.808,133.067,2,6,0,1,0,1
59,3.5699,4,4,4,1111,33333,4,99.127,132.999,2,6,0,1,0,1
60,3.6033,4,4,4,1111,33333,4,99.552,132.749,2,6,0,1,0,1
61,3.6366,4,4,4,1111,33333,4,99.717,133.011,2,6,0,1,0,1
62,3.6699,4,4,4,1111,33333,4,98.892,132.963,2,6,0,1,0,1
63,3.7033,4,4,4,1111,33333,4,98.723,132.197,2,6,0,1,0,1
64,3.7367,4,4,4,1111,33333,4,98.561,132.112,2,6,0,1,0,1
65,3.7699,4,4,4,1111,33333,4,99.722,131.913,2,6,0,1,0,1
66,3.8033,4,4,4,1111,33333,4,99.707,133.093,2,6,0,1,0,1
67,3.8368,4,4,4,1111,33333,4,99.615,133.217,3,6,1,1,0,1
68,3.8700,4,4,4,1111,33333,4,98.628,133.050,3,6,1,1,0,1
69,3.9033,4,4,4,1111,33333,4,98.700,99.698,4,6,1,1,1,1
70,3.9367,4,4,4,1111,33333,4,99.317,132.319,4,6,1,1,1,1
71,3.9700,4,4,4,1111,33333,4,99.422,132.827,3,6,1,1,0,1
72,4.0032,4,4,4,1111,33333,4,99.751,132.916,3,6,1,1,0,1
73,4.0368,4,4,4,1111,33333,4,99.734,133.214,3,6,1,1,0,1
74,4.0701,4,4,4,1111,33333,4,99.838,133.182,3,6,1,1,0,1
75,4.1040,4,4,4,1111,33333,4,99.204,133.738,3,6,1,1,0,1
76,4.1373,4,4,4,1111,33333,4,99.344,132.639,3,6,1,1,0,1
77,4.1701,4,4,4,1111,33333,4,66.547,132.104,3,6,1,1,0,1
78,4.2038,4,4,4,1111,33333,4,99.037,132.589,3,6,1,1,0,1
79,4.2367,4,4,4,1111,33333,4,98.863,133.044,3,6,1,1,0,1
80,4.2700,4,4,4,1111,33333,4,99.527,132.443,3,6,1,1,0,1
81,4.3034,4,4,4,1111,33333,4,99.297,133.089,3,6,1,1,0,1
82,4.3368,4,4,4,1111,33333,4,99.724,133.167,3,6,1,1,0,1
83,4.3701,4,4,4,1111,33333,4,99.606,132.993,3,6,1,1,0,1
84,4.4035,4,4,4,1111,33333,4,99.553,133.212,3,6,1,1,0,1
85,4.4367,4,4,4,1111,33333,4,99.372,132.989,2,6,1,0,0,1
86,4.4701,4,4,4,1111,33333,4,99.474,132.977,2,6,1,0,0,1
87,4.5036,4,4,4,1111,33333,4,99.540,133.165,2,6,1,0,0,1
88,4.5375,4,4,4,1111,33333,4,100.524,133.609,2,6,1,0,0,1
89,4.5710,4,4,4,1111,33333,4,100.566,133.986,3,7,1,1,0,1
90,4.6036,4,4,4,1111,33333,4,100.123,133.324,3,7,1,1,0,1
91,4.6366,4,4,4,1111,33333,4,99.962,132.773,3,7,1,1,0,1
92,4.6699,4,4,4,1111,33333,4,99.549,132.926,3,7,1,1,0,1
93,4.7032,4,4,4,1111,33333,4,99.120,132.771,3,7,1,1,0,1
94,4.7369,4,4,4,1111,33333,4,99.839,132.972,3,7,1,1,0,1
95,4.7712,4,4,4,1111,33333,4,100.828,134.053,3,7,1,1,0,1
96,4.8033,4,4,4,1111,33333,4,99.364,132.863,3,7,1,1,0,1
97,4.8369,4,4,4,1111,33333,4,100.131,132.934,2,7,1,0,0,1
98,4.8700,4,4,4,1111,33333,4,99.981,132.903,2,7,1,0,0,1
99,4.9032,4,4,4,1111,33333,4,99.731,132.959,2,7,1,0,0,1
100,4.9366,4,4,4,1111,33333,4,98.531,133.027,2,7,1,0,0,1
101,4.9700,4,4,4,1111,33333,4,99.525,131.935,2,7,1,0,0,1
102,5.0032,4,4,4,1111,33333,4,99.699,132.684,2,7,1,0,0,1
103,5.0366,4,4,4,1111,33333,4,99.749,133.072,2,7,1,0,0,1
104,5.0700,4,4,4,1111,33333,4,99.799,133.029,1,7,0,0,0,1
105,5.1033,4,4,4,1111,33333,4,99.930,132.998,1,7,0,0,0,1
