batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.7220,4,4,4,1111,33333,4,1281.257,1282.456,0,0,0,0,0,0,0,20
1,1.7226,4,4,4,1111,33333,4,1275.306,1281.602,0,0,0,0,0,0,0,20
2,1.7227,4,4,4,1111,33333,4,1274.226,1279.654,0,0,0,0,0,0,0,20
3,1.7227,4,4,4,1111,33333,4,1272.420,1277.356,0,0,0,0,0,0,0,20
4,1.7228,4,4,4,1111,33333,4,1271.542,1274.771,0,0,0,0,0,0,0,20
5,1.7640,2,2,4,1111,33333,4,32.576,32.673,1,1,1,0,0,0,0,39
6,1.8813,4,4,4,1111,33333,4,146.302,149.647,1,1,1,0,0,0,0,42
7,1.8830,4,4,4,1111,33333,4,147.075,150.304,1,1,1,0,0,0,0,46
8,1.8845,4,4,4,1111,33333,4,147.762,150.504,1,2,0,0,0,1,0,46
9,1.8859,4,4,4,1111,33333,4,147.690,149.461,1,2,0,0,0,1,0,47
10,1.8939,4,4,4,1111,33333,4,120.733,156.168,1,2,0,0,0,1,0,49
11,1.9373,4,4,4,1111,33333,4,55.280,55.387,2,3,0,0,1,1,0,62
12,1.9417,4,4,4,1111,33333,4,45.728,56.051,1,3,0,0,0,1,0,66
13,2.0739,4,4,4,1111,33333,4,165.934,175.132,2,3,0,0,1,1,0,70
14,2.0754,4,4,4,1111,33333,4,156.384,165.267,2,3,0,0,1,1,0,74
15,2.0768,4,4,4,1111,33333,4,145.491,157.876,2,3,0,0,1,1,0,74
16,2.0782,4,4,4,1111,33333,4,140.002,140.241,2,3,0,0,1,1,0,75
17,2.0819,4,4,4,1111,33333,4,135.863,139.609,2,3,0,0,1,1,0,76
18,2.1320,4,4,4,1111,33333,4,57.250,57.417,2,3,0,0,1,1,0,90
19,2.1381,4,4,4,1111,33333,4,49.316,60.083,1,3,0,0,0,1,0,94
20,2.2532,4,4,4,1111,33333,4,152.524,161.630,1,3,0,0,0,1,0,98
21,2.2548,4,4,4,1111,33333,4,143.240,152.164,2,3,0,0,1,1,0,102
22,2.2564,4,4,4,1111,33333,4,131.604,144.992,1,3,0,0,0,1,0,102
23,2.2578,4,4,4,1111,33333,4,125.103,125.235,2,3,0,0,1,1,0,103
24,2.2658,4,4,4,1111,33333,4,115.306,127.094,1,3,0,0,0,1,0,105
