cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10455037172113,1783482197860552049
0,-1,96063000,10455039243517,1783482197862623421
0,-1,128083999,10455041544011,1783482197864923979
0,-1,160104999,10455043778777,1783482197867158713
0,-1,192126000,10455045996135,1783482197869376071
0,-1,224146999,10455055734402,1783482197879114370
0,-1,256167999,10455237402743,1783482198060782711
3,-1,567200000,10455398830960,1783482198222210896
3,-1,599242666,10455430861491,1783482198254241459
0,-1,288189000,10455439499464,1783482198262879464
3,-1,631285332,10455462902135,1783482198286282103
3,-1,663328000,10455494927066,1783482198318307258
3,-1,695370666,10455526977054,1783482198350357022
3,-1,727413332,10455558991905,1783482198382371873
3,-1,759456000,10455647929696,1783482198471309632
0,-1,320209999,10455647929856,1783482198471309824
3,-1,791498666,10455856466137,1783482198679846105
0,-1,352230999,10455856466201,1783482198679846137
1,-1,1134800000,10455966390552,1783482198789770584
1,-1,1166832999,10455998365819,1783482198821745755
1,-1,1198865999,10456030453855,1783482198853833855
1,-1,1230899000,10456062474338,1783482198885854274
3,-1,823541332,10456062593859,1783482198885973795
0,-1,416272999,10456062681764,1783482198886061700
1,-1,1262931999,10456094503238,1783482198917883174
1,-1,1294964999,10456126541962,1783482198949921930
0,-1,608398999,10456271139100,1783482199094519100
1,-1,1326998000,10456271152668,1783482199094532636
3,-1,855584000,10456271244189,1783482199094624093
0,-1,832545999,10456479680789,1783482199303060757
3,-1,887626666,10456479681301,1783482199303061237
1,-1,1359030999,10456479680789,1783482199303060757
2,-1,1702100000,10456533685471,1783482199357065439
2,-1,1734128999,10456565730434,1783482199389110402
2,-1,1766157999,10456597750214,1783482199421130182
2,-1,1798187000,10456629768393,1783482199453148361
2,-1,1830215999,10456661788429,1783482199485168397
3,-1,1047840000,10456688162734,1783482199511542734
1,-1,1391063999,10456688170478,1783482199511550446
0,-1,1056693000,10456688264878,1783482199511644814
2,-1,1862244999,10456693825520,1783482199517205456
0,-1,1248819000,10456896712519,1783482199720092519
2,-1,1894274000,10456896714471,1783482199720094407
3,-1,1240096000,10456896720039,1783482199720100007
1,-1,1423097000,10456896810631,1783482199720190599
2,-1,1926302999,10456896817447,1783482199720197383
0,-1,1472965999,10456896827975,1783482199720207911
3,-1,1464394666,10456896847880,1783482199720227848
1,-1,1455129999,10456896888968,1783482199720268904
2,-1,1958331999,10456896922472,1783482199720302408
3,-1,1656650666,10456897016201,1783482199720396137
0,-1,1665091999,10456897085577,1783482199720465545
0,-1,1857217999,10456897093097,1783482199720473065
2,-1,1990361000,10456897305482,1783482199720685450
3,-1,1880949332,10456897514092,1783482199720894028
1,-1,1679360999,10456897660685,1783482199721040653
1,-1,1871558999,10456897676013,1783482199721055949
3,-1,2073205332,10456904773848,1783482199728153784
0,-1,2081364999,10456912935722,1783482199736315722
2,-1,2086448000,10456918040745,1783482199741420713
1,-1,2095790000,10456927363170,1783482199750743170
3,-1,2105248000,10456936820732,1783482199760200732
0,-1,2113386000,10456944959149,1783482199768339085
2,-1,2118476999,10456950053644,1783482199773433644
1,-1,2127822999,10456959392677,1783482199782772645
3,-1,2137290666,10456968859231,1783482199792239167
0,-1,2145406999,10456976973393,1783482199800353361
2,-1,2150505999,10456982067280,1783482199805447248
1,-1,2159855999,10456991426601,1783482199814806569
3,-1,2169333332,10457000902723,1783482199824282723
0,-1,2177427999,10457008994964,1783482199832374932
2,-1,2182535000,10457014105875,1783482199837485843
1,-1,2191889000,10457023462188,1783482199846842188
3,-1,2201376000,10457032952166,1783482199856332134
0,-1,2209449000,10457041031480,1783482199864411448
2,-1,2214563999,10457046132375,1783482199869512343
1,-1,2223921999,10457055496880,1783482199878876880
3,-1,2233418666,10457064987498,1783482199888367466
0,-1,2241469999,10457073042779,1783482199896422715
2,-1,2246592999,10457078156154,1783482199901536122
1,-1,2255954999,10457087516275,1783482199910896211
3,-1,2265461332,10457232137574,1783482200055517542
2,-1,2278622000,10457232137766,1783482200055517734
1,-1,2287988000,10457232141542,1783482200055521510
0,-1,2273490999,10457232148646,1783482200055528646
2,-1,2310650999,10457232282183,1783482200055662151
3,-1,2297504000,10457232292967,1783482200055672967
0,-1,2305512000,10457232300839,1783482200055680775
1,-1,2320020999,10457232317031,1783482200055696999
2,-1,2342679999,10457232369160,1783482200055749128
3,-1,2329546666,10457232375848,1783482200055755816
0,-1,2337532999,10457232381704,1783482200055761672
1,-1,2352053999,10457232393704,1783482200055773640
2,-1,2374709000,10457232449544,1783482200055829480
3,-1,2361589332,10457232452872,1783482200055832808
0,-1,2369553999,10457232462568,1783482200055842504
1,-1,2384087000,10457232487048,1783482200055866984
0,-1,2401575000,10457432607214,1783482200255987182
1,-1,2416119999,10457432608494,1783482200255988462
2,-1,2406737999,10457432618318,1783482200255998254
3,-1,2425674666,10457432624910,1783482200256004878
0,-1,2433595999,10457432762895,1783482200256142831
2,-1,2438766999,10457432765967,1783482200256145935
3,-1,2457717332,10457432783599,1783482200256163535
1,-1,2448152999,10457432777327,1783482200256157295
0,-1,2465616999,10457432850544,1783482200256230512
1,-1,2480186000,10457432854512,1783482200256234480
2,-1,2470796000,10457432882704,1783482200256262640
3,-1,2489760000,10457432897616,1783482200256277584
1,-1,2512218999,10457433014929,1783482200256394897
0,-1,2497638000,10457433019281,1783482200256399217
2,-1,2502824999,10457433099345,1783482200256479281
3,-1,2521802666,10457433273778,1783482200256653778
1,-1,2608317999,10457439896251,1783482200263276187
3,-1,2617930666,10457449522293,1783482200272902261
0,-1,2625721999,10457457298213,1783482200280678181
2,-1,2630940999,10457462519941,1783482200285899877
1,-1,2640350999,10457471926910,1783482200295306910
3,-1,2649973332,10457481553881,1783482200304933849
0,-1,2657742999,10457489313640,1783482200312693544
2,-1,2662970000,10457494554056,1783482200317934024
1,-1,2672384000,10457503953826,1783482200327333762
3,-1,2682016000,10457513589469,1783482200336969437
0,-1,2689764000,10457521342476,1783482200344722444
2,-1,2694998999,10457526574860,1783482200349954796
1,-1,2704416999,10457535983973,1783482200359363941
3,-1,2714058666,10457545630368,1783482200369010336
0,-1,2721784999,10457553356591,1783482200376736527
2,-1,2727027999,10457558607407,1783482200381987375
1,-1,2736449999,10457568057641,1783482200391437609
3,-1,2746101332,10457577684932,1783482200401064900
0,-1,2753805999,10457585389747,1783482200408769747
2,-1,2759057000,10457590636979,1783482200414016915
1,-1,2768483000,10457600039852,1783482200423419852
3,-1,2778144000,10457609720999,1783482200433100967
0,-1,2785827000,10457617402006,1783482200440782006
2,-1,2791085999,10457622661462,1783482200446041366
1,-1,2800515999,10457753587606,1783482200576967574
2,-1,2823114999,10457753589238,1783482200576969206
3,-1,2810186666,10457753598582,1783482200576978550
0,-1,2881890000,10457753603062,1783482200576983062
1,-1,2832548999,10457753744567,1783482200577124503
3,-1,2842229332,10457753752343,1783482200577132311
1,-1,2864582000,10457753826327,1783482200577206263
3,-1,2874272000,10457753828983,1783482200577208951
0,-1,2913910999,10457754088185,1783482200577468121
2,-1,2855144000,10457754099545,1783482200577479545
2,-1,2887172999,10457754114489,1783482200577494425
0,-1,2945931999,10457777497000,1783482200600876968
2,-1,2919201999,10457962429425,1783482200785809361
0,-1,2977953000,10457962430865,1783482200785810833
3,-1,2906314666,10457962442769,1783482200785822769
1,-1,2896614999,10457962444465,1783482200785824433
0,-1,3009973999,10457962533489,1783482200785913457
3,-1,2938357332,10457962542321,1783482200785922321
1,-1,2928647999,10457962546129,1783482200785926097
0,-1,3041994999,10457962615762,1783482200785995698
1,-1,2960681000,10457962624850,1783482200786004786
3,-1,2970400000,10457962708594,1783482200786088562
1,-1,2992713999,10457962794227,1783482200786174163
3,-1,3002442666,10457962795187,1783482200786175123
0,-1,3074016000,10457962816979,1783482200786196947
2,-1,2951231000,10457962882036,1783482200786262036
2,-1,2983259999,10457962894676,1783482200786274612
2,-1,3015288999,10457962901332,1783482200786281300
0,-1,3138057999,10457969633309,1783482200793013277
2,-1,3143405000,10457974973469,1783482200798353437
1,-1,3152879000,10457984447383,1783482200807827351
3,-1,3226741332,10458058338554,1783482200881718522
2,-1,3175433999,10458171325676,1783482200994705612
0,-1,3170079000,10458171325804,1783482200994705772
3,-1,3258784000,10458171334604,1783482200994714572
2,-1,3207462999,10458171422477,1783482200994802445
0,-1,3202099999,10458171427629,1783482200994807597
3,-1,3290826666,10458171429933,1783482200994809869
2,-1,3239492000,10458171502765,1783482200994882733
0,-1,3234120999,10458171505133,1783482200994885101
3,-1,3322869332,10458171508173,1783482200994888141
2,-1,3271520999,10458171570638,1783482200994950574
0,-1,3266142000,10458171581678,1783482200994961614
1,-1,3184911999,10458171925712,1783482200995305648
1,-1,3216944999,10458171943792,1783482200995323728
1,-1,3248978000,10458171971600,1783482200995351536
1,-1,3281010999,10458171993584,1783482200995373520
1,-1,3345077000,10458176641773,1783482201000021741
3,-1,3354912000,10458186481097,1783482201009861033
0,-1,3362205000,10458193771253,1783482201017151221
2,-1,3367607999,10458199176726,1783482201022556694
3,-1,3386954666,10458218547564,1783482201041927564
3,-1,3418997332,10458380237128,1783482201203617096
2,-1,3399636999,10458380240968,1783482201203620936
1,-1,3377109999,10458380272872,1783482201203652808
0,-1,3394225999,10458380277256,1783482201203657192
2,-1,3495723999,10458380351912,1783482201203731912
3,-1,3451040000,10458380357288,1783482201203737224
3,-1,3483082666,10458380443369,1783482201203823337
3,-1,3515125332,10458380543594,1783482201203923530
0,-1,3426246999,10458380867340,1783482201204247308
1,-1,3473208999,10458380875948,1783482201204255916
2,-1,3527753000,10458380883788,1783482201204263756
0,-1,3458268000,10458380884492,1783482201204264460
1,-1,3505241999,10458380889612,1783482201204269580
0,-1,3490288999,10458380891820,1783482201204271788
1,-1,3537275000,10458380897132,1783482201204277068
2,-1,3559781999,10458391371756,1783482201214751756
0,-1,3554331000,10458589113859,1783482201412493859
1,-1,3569307999,10458589117443,1783482201412497379
3,-1,3579210666,10458589120547,1783482201412500515
3,-1,3611253332,10458589217412,1783482201412597380
1,-1,3601340999,10458589219428,1783482201412599396
2,-1,3591810999,10458589236548,1783482201412616484
2,-1,3623840000,10458589247748,1783482201412627684
2,-1,3655868999,10458589329572,1783482201412709540
1,-1,3633374000,10458589332900,1783482201412712868
3,-1,3643296000,10458589333028,1783482201412712964
2,-1,3687897999,10458589415045,1783482201412794981
3,-1,3675338666,10458589491589,1783482201412871589
1,-1,3665406999,10458589518533,1783482201412898533
0,-1,3586351999,10458589519749,1783482201412899717
0,-1,3618372999,10458589535718,1783482201412915686
0,-1,3650394000,10458589541862,1783482201412921830
1,-1,3761505999,10458593076763,1783482201416456731
3,-1,3771466666,10458603056376,1783482201426436344
0,-1,3778477999,10458610053667,1783482201433433635
2,-1,3783984999,10458615570629,1783482201438950597
0,-1,3810498999,10458798038911,1783482201621418847
1,-1,3793538999,10458798039199,1783482201621419167
3,-1,3803509332,10458798048895,1783482201621428863
2,-1,3816014000,10458798052383,1783482201621432351
3,-1,3835552000,10458798159839,1783482201621539775
0,-1,3842520000,10458798160735,1783482201621540703
2,-1,3848042999,10458798175168,1783482201621555136
0,-1,3874540999,10458798243936,1783482201621623872
3,-1,3867594666,10458798262112,1783482201621642048
2,-1,3880071999,10458798326464,1783482201621706432
2,-1,3912101000,10458798333952,1783482201621713920
3,-1,3899637332,10458798373793,1783482201621753761
0,-1,3906561999,10458798386465,1783482201621766401
1,-1,3825572000,10458798412609,1783482201621792545
1,-1,3857604999,10458798425281,1783482201621805249
1,-1,3889637999,10458798447393,1783482201621827361
0,-1,3970603999,10458802171960,1783482201625551928
2,-1,3976158999,10458807725786,1783482201631105754
1,-1,3985736999,10458817308852,1783482201640688820
3,-1,3995765332,10458827346578,1783482201650726514
2,-1,4008188000,10459006952410,1783482201830332378
0,-1,4002624999,10459006953338,1783482201830333338
3,-1,4027808000,10459006958522,1783482201830338458
1,-1,4017770000,10459006962042,1783482201830342010
2,-1,4040216999,10459007045147,1783482201830425115
0,-1,4034646000,10459007048091,1783482201830428059
3,-1,4059850666,10459007062075,1783482201830442043
0,-1,4066666999,10459007130203,1783482201830510139
3,-1,4091893332,10459007133147,1783482201830513083
2,-1,4072245999,10459007142651,1783482201830522587
3,-1,4123936000,10459007204124,1783482201830584060
2,-1,4104275000,10459007349405,1783482201830729341
0,-1,4098687999,10459007413981,1783482201830793949
1,-1,4049802999,10459007495646,1783482201830875614
1,-1,4081835999,10459007693855,1783482201831073823
1,-1,4113869000,10459007704415,1783482201831084383
1,-1,4177934999,10459009496682,1783482201832876618
3,-1,4188021332,10459019590663,1783482201842970631
0,-1,4194750999,10459026319537,1783482201849699505
2,-1,4200362000,10459031928787,1783482201855308691
0,-1,4290813999,10459215873142,1783482202039253110
3,-1,4220064000,10459215881014,1783482202039260982
2,-1,4232390999,10459215885942,1783482202039265878
0,-1,4322835000,10459215974359,1783482202039354327
3,-1,4252106666,10459215977687,1783482202039357655
1,-1,4209968000,10459216010615,1783482202039390583
1,-1,4242000999,10459216022295,1783482202039402231
2,-1,4264419999,10459216034615,1783482202039414583
2,-1,4296449000,10459216148280,1783482202039528216
0,-1,4354855999,10459216157048,1783482202039536984
3,-1,4284149332,10459216167224,1783482202039547192
1,-1,4274033999,10459216173848,1783482202039553784
2,-1,4328477999,10459216234776,1783482202039614744
1,-1,4306067000,10459216341049,1783482202039721049
3,-1,4316192000,10459216454489,1783482202039834425
0,-1,4386876999,10459218442886,1783482202041822822
2,-1,4392536000,10459224108328,1783482202047488296
1,-1,4402166000,10459233761219,1783482202057141155
3,-1,4412320000,10459243901793,1783482202067281729
0,-1,4418898000,10459250484681,1783482202073864649
0,-1,4450918999,10459424902418,1783482202248282418
1,-1,4434198999,10459424902482,1783482202248282482
2,-1,4424564999,10459424905714,1783482202248285682
3,-1,4444362666,10459424909618,1783482202248289586
0,-1,4482939999,10459425015507,1783482202248395443
1,-1,4466231999,10459425021939,1783482202248401875
3,-1,4476405332,10459425024819,1783482202248404787
2,-1,4456593999,10459425031859,1783482202248411795
0,-1,4514961000,10459425100788,1783482202248480788
3,-1,4508448000,10459425102420,1783482202248482356
1,-1,4498265000,10459425106196,1783482202248486132
2,-1,4488623000,10459425110964,1783482202248490900
0,-1,4546981999,10459425175092,1783482202248555060
1,-1,4530297999,10459425178900,1783482202248558868
3,-1,4540490666,10459425180916,1783482202248560852
2,-1,4520651999,10459425193140,1783482202248573108
1,-1,4594364000,10459425929081,1783482202249309017
0,-1,4611024000,10459442615007,1783482202265994975
2,-1,4616738999,10459448343969,1783482202271723937
3,-1,4636618666,10459468198555,1783482202291578555
0,-1,4643044999,10459633850414,1783482202457230350
1,-1,4626396999,10459633850670,1783482202457230638
3,-1,4668661332,10459633850318,1783482202457230318
2,-1,4648767999,10459633922287,1783482202457302255
3,-1,4700704000,10459633963311,1783482202457343279
2,-1,4680797000,10459633981743,1783482202457361647
0,-1,4675065999,10459633990031,1783482202457369999
2,-1,4712825999,10459634046640,1783482202457426576
3,-1,4732746666,10459634048144,1783482202457428112
0,-1,4707087000,10459634050800,1783482202457430768
3,-1,4764789332,10459634124016,1783482202457503984
