batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.6728,1,1,4,1111,10000,4,1159.185,1169.755,0,0,0,0,0,0,0,61
1,1.6734,1,1,4,1111,10000,4,1144.792,1168.308,0,0,0,0,0,0,0,61
2,1.6735,1,1,4,1111,10000,4,1134.672,1144.986,0,0,0,0,0,0,0,61
3,1.6735,1,1,4,1111,10000,4,1096.015,1113.016,0,0,0,0,0,0,0,61
4,1.6736,1,1,4,1111,10000,4,1064.120,1081.095,0,0,0,0,0,0,0,61
5,1.6737,1,1,4,1111,10000,4,1032.119,1049.119,0,0,0,0,0,0,0,61
6,1.6737,1,1,4,1111,10000,4,1000.084,1017.156,0,0,0,0,0,0,0,61
7,1.6738,1,1,4,1111,10000,4,945.218,985.177,0,0,0,0,0,0,0,61
8,1.6740,1,1,4,1111,10000,4,935.320,953.377,0,0,0,0,0,0,0,61
9,1.6741,1,1,4,1111,10000,4,904.555,921.461,0,0,0,0,0,0,0,61
10,1.6742,1,1,4,1111,10000,4,863.228,889.523,0,0,0,0,0,0,0,61
11,1.6742,1,1,4,1111,10000,4,844.798,857.545,0,0,0,0,0,0,0,61
12,1.6743,1,1,4,1111,10000,4,808.762,825.640,0,0,0,0,0,0,0,62
13,1.6756,2,2,4,1111,10000,4,778.323,804.026,0,0,0,0,0,0,0,62
14,1.6757,1,1,4,1111,10000,4,754.380,772.102,0,0,0,0,0,0,0,62
15,1.6758,1,1,4,1111,10000,4,732.943,763.034,0,0,0,0,0,0,0,62
16,1.6758,1,1,4,1111,10000,4,722.901,740.215,0,0,0,0,0,0,0,62
17,1.6759,1,1,4,1111,10000,4,712.876,731.018,0,0,0,0,0,0,0,62
18,1.6763,1,1,4,1111,10000,4,690.982,708.636,0,0,0,0,0,0,0,63
19,1.6764,1,1,4,1111,10000,4,680.933,699.599,0,0,0,0,0,0,0,63
20,1.6764,1,1,4,1111,10000,4,659.114,676.737,0,0,0,0,0,0,0,63
21,1.6765,2,2,4,1111,10000,4,608.644,644.782,0,0,0,0,0,0,0,63
22,1.6766,1,1,4,1111,10000,4,598.622,612.806,0,0,0,0,0,0,0,63
23,1.6767,1,1,4,1111,10000,4,588.601,603.827,0,0,0,0,0,0,0,63
24,1.6767,1,1,4,1111,10000,4,563.353,580.901,1,1,0,0,0,1,0,63
25,1.6768,1,1,4,1111,10000,4,553.323,571.950,0,1,0,0,0,0,0,63
26,1.6769,1,1,4,1111,10000,4,531.425,548.997,1,1,0,0,0,1,0,63
27,1.6771,1,1,4,1111,10000,4,517.086,540.233,0,1,0,0,0,0,0,63
28,1.6772,2,2,4,1111,10000,4,461.395,508.315,1,1,0,0,0,1,0,63
29,1.6773,1,1,4,1111,10000,4,444.243,476.383,0,1,0,0,0,0,0,63
30,1.6774,2,2,4,1111,10000,4,434.280,453.430,1,1,0,0,0,1,0,63
31,1.6775,1,1,4,1111,10000,4,404.502,421.440,1,1,0,0,0,1,0,63
32,1.6778,1,1,4,1111,10000,4,355.079,389.735,1,1,0,0,0,1,0,64
33,1.6779,1,1,4,1111,10000,4,336.700,357.766,1,1,0,0,0,1,0,64
34,1.6780,1,1,4,1111,10000,4,308.708,325.709,1,1,0,0,0,1,0,64
35,1.6780,1,1,4,1111,10000,4,276.743,293.804,1,1,0,0,0,1,0,64
36,1.6781,1,1,4,1111,10000,4,238.067,261.831,1,1,0,0,0,1,0,64
37,1.6783,1,1,4,1111,10000,4,228.197,239.161,0,1,0,0,0,0,0,64
38,1.6784,1,1,4,1111,10000,4,215.197,230.103,1,1,0,0,0,1,0,64
