batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.6409,1,1,4,1111,5000,4,1172.679,1178.619,0,0,0,0,0,0,0,7
1,1.7502,1,1,4,1111,5000,4,93.030,98.251,0,0,0,0,0,0,0,27
2,1.7513,1,1,4,1111,5000,4,84.007,90.083,0,0,0,0,0,0,0,27
3,1.7515,1,1,4,1111,5000,4,73.945,81.583,0,0,0,0,0,0,0,27
4,1.8756,1,1,4,1111,5000,4,186.385,191.572,0,0,0,0,0,0,0,38
5,1.9149,2,2,4,1111,5000,4,165.688,198.847,0,0,0,0,0,0,0,42
6,1.9202,1,1,4,1111,5000,4,165.840,171.005,0,0,0,0,0,0,0,43
7,1.9418,1,1,4,1111,5000,4,177.285,184.408,0,0,0,0,0,0,0,45
8,1.9435,1,1,4,1111,5000,4,168.918,177.600,0,0,0,0,0,0,0,45
9,1.9451,1,1,4,1111,5000,4,159.807,164.978,0,0,0,0,0,0,0,45
10,1.9475,1,1,4,1111,5000,4,151.115,158.131,0,0,0,0,0,0,0,45
11,1.9634,2,2,4,1111,5000,4,144.548,165.498,0,0,0,0,0,0,0,47
12,1.9684,3,3,4,1111,5000,4,92.333,124.208,0,0,0,0,0,0,0,47
13,2.0807,1,1,4,1111,5000,4,195.068,204.432,0,0,0,0,0,0,0,59
14,2.0979,3,3,4,1111,5000,4,182.721,212.379,1,1,0,0,0,1,0,61
15,2.0992,1,1,4,1111,5000,4,173.768,181.606,1,1,0,0,0,1,0,61
16,2.1012,1,1,4,1111,5000,4,159.252,175.189,0,1,0,0,0,0,0,62
17,2.1049,2,2,4,1111,5000,4,148.730,164.646,1,1,0,0,0,1,0,62
18,2.1163,2,2,4,1111,5000,4,135.872,158.279,0,1,0,0,0,0,0,63
19,2.1314,3,3,4,1111,5000,4,127.864,149.720,1,1,0,0,0,1,0,65
20,2.2446,2,2,4,1111,5000,4,219.365,240.292,1,1,0,0,0,1,0,79
21,2.2599,3,3,4,1111,5000,4,178.732,205.803,0,1,0,0,0,0,0,81
22,2.2611,1,1,4,1111,5000,4,169.910,175.018,0,1,0,0,0,0,0,82
23,2.2635,1,1,4,1111,5000,4,165.399,172.363,0,1,0,0,0,0,0,82
24,2.2647,1,1,4,1111,5000,4,151.231,164.313,0,1,0,0,0,0,0,82
25,2.3032,4,4,4,1111,5000,4,162.468,193.347,1,1,0,0,0,1,0,86
26,2.3161,3,3,4,1111,5000,4,152.895,174.287,1,1,0,0,0,1,0,87
27,2.3213,2,2,4,1111,5000,4,134.936,156.776,1,1,0,0,0,1,0,87
28,2.4608,4,4,4,1111,5000,4,218.083,254.828,1,1,0,0,0,1,0,102
29,2.4663,2,2,4,1111,5000,4,214.879,228.257,1,1,0,0,0,1,0,103
30,2.5295,1,1,4,1111,5000,4,273.033,278.244,0,1,0,0,0,0,0,111
31,2.5439,4,4,4,1111,5000,4,246.452,283.288,1,1,0,0,0,1,0,113
32,2.5475,2,2,4,1111,5000,4,230.835,245.387,1,1,0,0,0,1,0,113
33,2.5493,1,1,4,1111,5000,4,206.153,215.133,1,1,0,0,0,1,0,114
34,2.5530,1,1,4,1111,5000,4,192.962,209.939,0,1,0,0,0,0,0,114
35,2.6073,4,4,4,1111,5000,4,189.878,233.011,1,1,0,0,0,1,0,121
36,2.6114,3,3,4,1111,5000,4,183.843,205.088,1,2,0,0,1,0,0,121
37,2.6302,4,4,4,1111,5000,4,171.097,199.973,2,2,0,0,1,1,0,123
38,2.6312,1,1,4,1111,5000,4,161.900,168.895,1,2,0,0,0,1,0,124
39,2.6379,4,4,4,1111,5000,4,107.982,143.562,2,2,0,0,1,1,0,125
40,2.7436,1,1,4,1111,5000,4,206.665,217.223,1,2,0,0,0,1,0,138
41,2.7531,2,2,4,1111,5000,4,205.978,218.667,1,2,0,0,1,0,0,139
42,2.7598,1,1,4,1111,5000,4,197.952,210.862,0,2,0,0,0,0,0,140
43,2.7653,4,4,4,1111,5000,4,164.511,206.897,1,2,0,0,0,1,0,141
44,2.7835,4,4,4,1111,5000,4,159.748,193.070,1,2,0,0,0,1,0,143
45,2.7880,3,3,4,1111,5000,4,141.392,165.450,3,3,1,0,1,1,0,143
46,2.9144,3,3,4,1111,5000,4,244.020,269.393,2,3,1,0,0,1,0,159
47,2.9205,4,4,4,1111,5000,4,176.218,211.417,2,3,1,0,0,1,0,160
48,2.9307,1,1,4,1111,5000,4,179.911,189.558,0,3,0,0,0,0,0,161
49,2.9379,1,1,4,1111,5000,4,182.014,187.174,1,3,0,0,0,1,0,162
50,2.9401,2,2,4,1111,5000,4,163.799,181.524,2,3,1,0,1,0,0,162
51,2.9457,3,3,4,1111,5000,4,145.507,172.517,2,3,1,0,0,1,0,163
52,3.0423,3,3,4,1111,5000,4,220.768,246.519,1,3,0,0,0,1,0,175
53,3.0512,3,3,4,1111,5000,4,144.668,172.396,3,3,1,0,1,1,0,176
54,3.0539,1,1,4,1111,5000,4,140.192,147.333,0,3,0,0,0,0,0,177
55,3.0552,1,1,4,1111,5000,4,136.454,144.337,1,3,0,0,0,1,0,177
56,3.0662,2,2,4,1111,5000,4,135.172,147.493,1,3,1,0,0,0,0,178
57,3.0734,2,2,4,1111,5000,4,119.409,140.059,1,3,0,0,0,1,0,179
58,3.2342,3,3,4,1111,5000,4,256.865,283.464,2,3,1,0,1,0,0,197
59,3.2385,3,3,4,1111,5000,4,204.961,241.154,2,3,1,0,0,1,0,197
60,3.2515,2,2,4,1111,5000,4,212.311,222.047,0,3,0,0,0,0,0,199
61,3.2558,1,1,4,1111,5000,4,211.614,216.788,1,3,0,0,0,1,0,200
62,3.2605,3,3,4,1111,5000,4,194.010,213.765,1,3,1,0,0,0,0,200
63,3.3074,3,3,4,1111,5000,4,217.565,236.257,3,3,1,0,1,1,0,205
64,3.3113,2,2,4,1111,5000,4,196.245,217.881,1,3,0,0,0,1,0,207
65,3.3161,2,2,4,1111,5000,4,177.716,200.001,0,3,0,0,0,0,0,207
66,3.3310,4,4,4,1111,5000,4,136.239,173.408,3,3,1,0,1,1,0,209
67,3.3348,2,2,4,1111,5000,4,129.844,145.238,2,4,0,1,0,1,0,209
68,3.3524,3,3,4,1111,5000,4,117.695,145.492,3,4,1,1,1,0,0,212
69,3.3557,2,2,4,1111,5000,4,111.462,124.432,2,4,1,0,0,1,0,212
70,3.4472,1,1,4,1111,5000,4,195.224,202.998,0,4,0,0,0,0,0,223
71,3.4626,3,3,4,1111,5000,4,154.959,191.671,2,4,1,1,0,0,0,224
72,3.4682,3,3,4,1111,5000,4,150.313,165.223,2,4,1,0,0,1,0,225
73,3.4925,1,1,4,1111,5000,4,168.749,174.755,1,4,0,1,0,0,0,227
74,3.5070,3,3,4,1111,5000,4,161.777,179.554,2,4,1,0,0,1,0,229
75,3.5108,2,2,4,1111,5000,4,141.015,161.045,2,4,0,1,0,1,0,230
76,3.6523,3,3,4,1111,5000,4,261.122,285.336,2,4,1,1,0,0,0,247
77,3.6620,3,3,4,1111,5000,4,214.111,248.212,2,4,1,1,0,0,0,249
78,3.6662,2,2,4,1111,5000,4,208.122,220.381,2,4,0,1,0,1,0,249
79,3.6755,1,1,4,1111,5000,4,206.740,212.371,1,4,1,0,0,0,0,250
80,3.7223,3,3,4,1111,5000,4,221.543,253.910,2,4,1,1,0,0,0,255
81,3.7255,2,2,4,1111,5000,4,201.878,225.047,1,4,0,1,0,0,0,255
