batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.7302,1,1,4,1111,66700,4,1153.798,1227.509,0,0,0,0,0,0,0,78
1,1.7308,1,1,4,1111,66700,4,1079.044,1214.911,0,0,0,0,0,0,0,78
2,1.7309,1,1,4,1111,66700,4,1003.878,1150.971,0,0,0,0,0,0,0,78
3,1.7309,1,1,4,1111,66700,4,928.706,1079.185,0,0,0,0,0,0,0,78
4,1.7310,1,1,4,1111,66700,4,853.532,991.013,0,0,0,0,0,0,0,78
5,1.7311,1,1,4,1111,66700,4,778.360,927.054,0,0,0,0,0,0,0,78
6,1.7315,2,2,4,1111,66700,4,703.820,854.029,0,0,0,0,0,0,0,78
7,1.7316,2,2,4,1111,66700,4,628.650,776.609,0,0,0,0,0,0,0,78
8,1.7317,2,2,4,1111,66700,4,553.341,712.584,0,0,0,0,0,0,0,78
9,1.7318,2,2,4,1111,66700,4,478.126,628.767,0,0,0,0,0,0,0,78
10,1.7319,2,2,4,1111,66700,4,402.945,552.537,0,0,0,0,0,0,0,78
11,1.7323,2,2,4,1111,66700,4,328.112,478.575,0,0,0,0,0,0,0,78
12,1.7324,2,2,4,1111,66700,4,256.579,403.465,1,1,0,0,0,1,0,78
13,1.7334,3,3,4,1111,66700,4,185.464,329.227,1,1,0,0,0,1,0,78
14,1.7336,3,3,4,1111,66700,4,114.639,265.875,1,1,0,0,0,1,0,78
15,1.7337,3,3,4,1111,66700,4,39.505,201.870,1,1,0,0,0,1,0,78
16,1.7970,3,3,4,1111,66700,4,27.527,192.384,1,1,0,0,0,1,0,83
17,1.8707,3,3,4,1111,66700,4,33.345,187.908,1,1,0,0,0,1,0,89
18,1.9373,3,3,4,1111,66700,4,27.576,190.435,1,1,0,0,0,1,0,95
19,2.0127,3,3,4,1111,66700,4,27.717,192.469,1,1,0,0,0,1,0,103
20,2.0794,3,3,4,1111,66700,4,27.648,186.632,1,1,0,0,0,1,0,110
21,2.1289,4,4,4,1111,66700,4,30.486,189.857,1,1,0,0,0,1,0,115
22,2.2189,4,4,4,1111,66700,4,69.555,230.029,1,1,0,0,0,1,0,127
23,2.2215,4,4,4,1111,66700,4,49.642,200.625,1,1,0,0,0,1,0,127
24,2.2464,4,4,4,1111,66700,4,33.206,193.520,1,1,0,0,0,1,0,130
25,2.3039,4,4,4,1111,66700,4,58.661,219.017,1,1,0,0,0,1,0,137
26,2.3224,4,4,4,1111,66700,4,45.134,205.472,1,1,0,0,0,1,0,139
27,2.3389,4,4,4,1111,66700,4,29.611,189.950,1,1,0,0,0,1,0,140
28,2.3703,4,4,4,1111,66700,4,28.945,189.348,1,1,0,0,0,1,0,142
29,2.4027,4,4,4,1111,66700,4,29.263,189.717,1,1,0,0,0,1,0,145
30,2.4345,4,4,4,1111,66700,4,29.021,189.434,1,1,0,0,0,1,0,149
31,2.5288,3,3,4,1111,66700,4,54.513,219.796,1,1,0,0,0,1,0,161
32,2.5303,4,4,4,1111,66700,4,38.212,189.274,2,2,0,0,1,1,0,161
33,2.5567,4,4,4,1111,66700,4,32.585,183.624,2,2,0,0,1,1,0,164
34,2.5853,4,4,4,1111,66700,4,29.058,180.170,2,2,0,0,1,1,0,168
35,2.6171,4,4,4,1111,66700,4,28.903,179.986,2,2,0,0,1,1,0,172
36,2.6491,4,4,4,1111,66700,4,28.792,179.908,2,2,0,0,1,1,0,176
37,2.6812,4,4,4,1111,66700,4,28.931,180.006,2,2,0,0,1,1,0,180
38,2.7140,4,4,4,1111,66700,4,29.720,180.854,1,2,0,0,0,1,0,184
39,2.7452,4,4,4,1111,66700,4,28.850,179.990,1,2,0,0,0,1,0,188
40,2.7771,4,4,4,1111,66700,4,28.768,179.893,2,2,0,0,1,1,0,192
41,2.8091,4,4,4,1111,66700,4,28.769,179.897,2,3,1,0,0,1,0,196
42,2.8415,4,4,4,1111,66700,4,29.051,180.190,3,3,1,0,1,1,0,200
43,2.9138,4,4,4,1111,66700,4,69.213,220.539,2,3,1,0,0,1,0,209
44,2.9163,4,4,4,1111,66700,4,39.734,190.977,3,3,1,0,1,1,0,209
45,2.9412,4,4,4,1111,66700,4,32.697,183.901,2,3,1,0,0,1,0,212
46,2.9696,4,4,4,1111,66700,4,29.063,180.277,2,3,1,0,0,1,0,216
47,3.0015,4,4,4,1111,66700,4,28.862,180.104,2,3,1,0,0,1,0,220
48,3.0337,4,4,4,1111,66700,4,29.026,180.295,3,3,1,0,1,1,0,224
49,3.1061,4,4,4,1111,66700,4,69.371,220.675,2,3,1,0,0,1,0,233
50,3.1076,4,4,4,1111,66700,4,38.752,190.112,3,3,1,0,1,1,0,233
51,3.1335,4,4,4,1111,66700,4,32.692,183.994,2,3,1,0,0,1,0,236
52,3.1794,4,4,4,1111,66700,4,46.633,197.928,2,3,1,0,0,1,0,241
53,3.2015,4,4,4,1111,66700,4,36.651,187.986,2,3,1,0,0,1,0,243
54,3.2285,4,4,4,1111,66700,4,31.715,182.929,3,3,1,0,1,1,0,246
55,3.2579,4,4,4,1111,66700,4,28.866,180.338,2,3,1,0,0,1,0,250
56,3.3162,4,4,4,1111,66700,4,55.210,206.612,2,3,1,0,0,1,0,257
57,3.3409,4,4,4,1111,66700,4,48.002,142.848,4,4,1,1,1,1,0,261
58,3.3548,4,4,4,1111,66700,4,29.842,124.775,4,4,1,1,1,1,0,262
59,3.3860,4,4,4,1111,66700,4,29.021,123.861,3,4,1,1,0,1,0,266
60,3.4181,4,4,4,1111,66700,4,29.091,123.946,3,4,1,1,0,1,0,270
61,3.4668,4,4,4,1111,66700,4,45.745,140.590,3,4,1,1,0,1,0,276
62,3.5038,4,4,4,1111,66700,4,50.695,145.581,3,4,1,1,0,1,0,280
63,3.5147,4,4,4,1111,66700,4,29.483,124.374,3,4,1,1,0,1,0,281
64,3.5466,4,4,4,1111,66700,4,29.477,124.258,3,4,1,1,0,1,0,284
65,3.5780,4,4,4,1111,66700,4,28.883,123.665,3,4,1,1,0,1,0,288
66,3.6511,4,4,4,1111,66700,4,29.070,157.223,3,4,1,1,0,1,0,297
67,3.6879,4,4,4,1111,66700,4,33.900,162.084,3,4,1,1,0,1,0,302
68,3.7152,4,4,4,1111,66700,4,29.128,157.312,4,5,1,1,1,1,0,305
69,3.7471,4,4,4,1111,66700,4,28.972,157.195,4,5,1,1,1,1,0,308
70,3.7789,4,4,4,1111,66700,4,28.855,157.054,4,5,1,1,1,1,0,310
71,3.8109,4,4,4,1111,66700,4,28.785,156.972,2,5,0,1,0,1,0,313
72,3.8430,4,4,4,1111,66700,4,28.923,157.112,3,5,0,1,1,1,0,317
73,3.8984,4,4,4,1111,66700,4,28.932,180.412,3,5,0,1,1,1,0,324
74,3.9304,4,4,4,1111,66700,4,28.812,180.374,2,5,0,1,0,1,0,328
75,3.9626,4,4,4,1111,66700,4,28.977,180.556,2,5,0,1,0,1,0,332
76,3.9947,4,4,4,1111,66700,4,28.998,180.710,2,5,0,1,0,1,0,336
77,4.0265,4,4,4,1111,66700,4,28.881,180.463,2,5,0,1,0,1,0,340
78,4.0986,4,4,4,1111,66700,4,68.892,220.497,3,5,1,1,0,1,0,349
79,4.1006,4,4,4,1111,66700,4,38.836,190.532,3,5,1,1,0,1,0,349
80,4.1272,4,4,4,1111,66700,4,33.429,185.069,3,5,1,1,0,1,0,352
81,4.1549,4,4,4,1111,66700,4,29.120,180.722,3,5,1,1,0,1,0,356
82,4.2223,4,4,4,1111,66700,4,64.399,216.152,2,5,0,1,0,1,0,364
83,4.2239,4,4,4,1111,66700,4,33.895,185.676,3,5,1,1,0,1,0,365
84,4.2514,4,4,4,1111,66700,4,29.418,181.178,3,5,1,1,0,1,0,368
85,4.3241,4,4,4,1111,66700,4,70.071,221.895,2,5,1,0,0,1,0,377
86,4.3255,4,4,4,1111,66700,4,39.487,191.219,2,5,1,0,0,1,0,377
87,4.3514,4,4,4,1111,66700,4,33.445,185.166,2,5,0,0,1,1,0,380
88,4.3790,4,4,4,1111,66700,4,29.035,180.721,3,5,1,0,1,1,0,384
89,4.4111,4,4,4,1111,66700,4,29.017,180.764,3,6,1,1,0,1,0,388
90,4.4431,4,4,4,1111,66700,4,29.039,180.772,2,6,0,1,0,1,0,392
91,4.5120,4,4,4,1111,66700,4,65.834,217.676,3,6,1,1,0,1,0,401
92,4.5137,4,4,4,1111,66700,4,35.565,187.319,2,6,0,1,0,1,0,401
93,4.5394,4,4,4,1111,66700,4,29.248,181.044,3,6,1,1,0,1,0,404
94,4.5711,4,4,4,1111,66700,4,28.891,180.714,3,6,1,1,0,1,0,407
95,4.6030,4,4,4,1111,66700,4,28.865,180.605,3,6,1,1,0,1,0,410
96,4.6352,4,4,4,1111,66700,4,28.948,180.700,3,6,1,1,0,1,0,414
97,4.6953,4,4,4,1111,66700,4,56.992,208.865,2,6,1,0,0,1,0,422
98,4.7175,4,4,4,1111,66700,4,47.192,199.007,2,6,1,0,0,1,0,425
99,4.7313,4,4,4,1111,66700,4,28.987,123.468,2,6,1,0,0,1,0,426
100,4.7630,4,4,4,1111,66700,4,28.613,123.057,2,6,1,0,0,1,0,430
101,4.7952,4,4,4,1111,66700,4,28.837,123.233,1,6,0,0,0,1,0,434
102,4.8273,4,4,4,1111,66700,4,28.915,123.284,2,6,1,0,0,1,0,438
103,4.8594,4,4,4,1111,66700,4,29.013,123.384,2,6,1,0,0,1,0,442
104,4.8946,4,4,4,1111,66700,4,32.078,126.439,2,6,1,0,0,1,0,446
105,4.9234,4,4,4,1111,66700,4,28.869,123.256,2,6,1,0,0,1,0,449
106,4.9553,4,4,4,1111,66700,4,28.749,123.125,3,6,1,1,0,1,0,452
107,4.9874,4,4,4,1111,66700,4,28.815,123.181,2,6,1,0,0,1,0,456
108,5.0599,4,4,4,1111,66700,4,29.032,157.160,3,6,1,1,0,1,0,465
109,5.0968,4,4,4,1111,66700,4,33.836,162.015,3,6,1,1,0,1,0,470
110,5.1240,4,4,4,1111,66700,4,29.027,157.192,2,6,1,0,0,1,0,473
111,5.1801,4,4,4,1111,66700,4,53.079,181.297,3,6,1,1,0,1,0,477
112,5.2097,4,4,4,1111,66700,4,50.676,178.934,3,6,1,1,0,1,0,480
113,5.2212,4,4,4,1111,66700,4,30.117,158.359,2,6,0,1,0,1,0,481
114,5.2524,4,4,4,1111,66700,4,29.274,157.524,2,6,0,1,0,1,0,485
115,5.3089,4,4,4,1111,66700,4,29.986,182.051,2,6,0,1,0,1,0,492
116,5.3400,4,4,4,1111,66700,4,29.072,181.109,2,6,0,1,0,1,0,496
117,5.3721,4,4,4,1111,66700,4,29.055,181.133,2,6,0,1,0,1,0,500
118,5.4040,4,4,4,1111,66700,4,28.968,181.013,3,6,1,1,0,1,0,504
119,5.4361,4,4,4,1111,66700,4,29.039,181.096,3,6,1,1,0,1,0,508
120,5.4995,4,4,4,1111,66700,4,60.398,212.493,2,6,0,1,0,1,0,516
121,5.5220,4,4,4,1111,66700,4,50.818,202.915,3,6,1,1,0,1,0,519
122,5.5331,4,4,4,1111,66700,4,29.921,182.101,3,6,1,1,0,1,0,520
123,5.5637,4,4,4,1111,66700,4,28.479,180.591,3,6,1,1,0,1,0,524
124,5.5957,4,4,4,1111,66700,4,28.444,180.562,4,7,1,2,0,1,0,528
125,5.6278,4,4,4,1111,66700,4,28.553,180.661,3,7,1,1,0,1,0,532
126,5.6847,4,4,4,1111,66700,4,53.446,205.610,4,7,1,2,0,1,0,539
127,5.7106,4,4,4,1111,66700,4,47.261,199.472,3,7,0,2,0,1,0,543
128,5.7248,4,4,4,1111,66700,4,29.478,181.656,2,7,0,1,0,1,0,544
129,5.7564,4,4,4,1111,66700,4,28.999,181.244,2,7,0,1,0,1,0,548
130,5.7883,4,4,4,1111,66700,4,28.881,181.109,3,7,0,2,0,1,0,552
131,5.8203,4,4,4,1111,66700,4,28.869,181.048,2,7,0,1,0,1,0,556
132,5.8526,4,4,4,1111,66700,4,29.104,181.313,2,7,0,1,0,1,0,560
133,5.9030,4,4,4,1111,66700,4,47.461,199.774,3,7,0,2,0,1,0,567
134,5.9171,4,4,4,1111,66700,4,29.523,181.766,3,7,0,2,0,1,0,568
135,5.9485,4,4,4,1111,66700,4,28.922,181.194,3,7,0,2,0,1,0,572
136,5.9805,4,4,4,1111,66700,4,28.915,181.203,4,7,1,2,0,1,0,575
137,6.0126,4,4,4,1111,66700,4,28.963,181.241,4,7,1,2,0,1,0,578
138,6.0446,4,4,4,1111,66700,4,28.883,181.179,4,7,1,2,0,1,0,582
139,6.0815,4,4,4,1111,66700,4,33.801,186.090,4,7,1,2,0,1,0,586
140,6.1087,4,4,4,1111,66700,4,28.985,181.299,4,7,1,2,0,1,0,590
141,6.1406,4,4,4,1111,66700,4,28.851,122.845,4,7,1,2,0,1,0,594
142,6.1992,4,4,4,1111,66700,4,55.442,149.429,3,7,0,2,0,1,0,601
143,6.2228,4,4,4,1111,66700,4,46.834,140.934,3,8,0,1,1,1,0,605
144,6.2376,4,4,4,1111,66700,4,29.526,123.716,3,8,0,1,1,1,0,606
145,6.3090,4,4,4,1111,66700,4,68.939,163.044,3,8,0,1,1,1,0,614
146,6.3116,4,4,4,1111,66700,4,39.604,133.602,4,9,0,1,2,1,0,614
147,6.3370,4,4,4,1111,66700,4,33.058,126.987,4,9,0,1,2,1,0,617
148,6.3650,4,4,4,1111,66700,4,28.969,122.912,4,9,0,1,2,1,0,620
149,6.3971,4,4,4,1111,66700,4,29.023,122.988,4,9,0,1,2,1,0,624
150,6.5161,4,4,4,1111,66700,4,76.250,204.451,4,9,0,1,2,1,0,639
151,6.5182,4,4,4,1111,66700,4,46.401,174.523,4,9,0,1,2,1,0,639
152,6.5679,4,4,4,1111,66700,4,63.996,192.188,4,9,0,1,2,1,0,645
153,6.5697,4,4,4,1111,66700,4,33.802,161.976,3,9,0,1,1,1,0,645
154,6.5968,4,4,4,1111,66700,4,28.907,157.069,3,9,0,1,1,1,0,646
155,6.6290,4,4,4,1111,66700,4,28.997,157.203,2,9,0,1,0,1,0,649
156,6.6752,4,4,4,1111,66700,4,43.165,171.379,1,9,0,0,0,1,0,655
157,6.7173,4,4,4,1111,66700,4,28.933,181.533,1,9,0,0,0,1,0,660
158,6.7493,4,4,4,1111,66700,4,28.917,181.504,1,10,0,1,0,0,0,664
159,6.7816,4,4,4,1111,66700,4,29.112,181.726,1,10,0,1,0,0,0,668
160,6.8137,4,4,4,1111,66700,4,29.071,181.826,2,10,0,1,1,0,0,672
161,6.8456,4,4,4,1111,66700,4,29.080,181.733,1,10,0,1,0,0,0,676
162,6.9182,4,4,4,1111,66700,4,69.604,222.319,1,10,0,1,0,0,0,685
163,6.9196,4,4,4,1111,66700,4,39.046,191.666,2,10,0,1,1,0,0,685
164,6.9458,4,4,4,1111,66700,4,33.215,185.822,2,10,0,1,1,0,0,688
165,6.9741,4,4,4,1111,66700,4,29.477,182.145,2,10,0,1,1,0,0,692
166,7.0056,4,4,4,1111,66700,4,28.955,181.626,1,10,0,1,0,0,0,696
167,7.0378,4,4,4,1111,66700,4,29.061,181.727,1,10,0,1,0,0,0,700
168,7.1097,4,4,4,1111,66700,4,68.811,221.603,1,10,0,1,0,0,0,709
169,7.1111,4,4,4,1111,66700,4,38.255,190.774,4,10,0,1,2,1,0,709
170,7.1370,4,4,4,1111,66700,4,32.205,184.909,3,10,0,1,1,1,0,712
171,7.1661,4,4,4,1111,66700,4,29.239,181.949,3,10,0,1,1,1,0,716
172,7.2381,4,4,4,1111,66700,4,69.120,221.968,4,10,0,1,2,1,0,725
173,7.2396,4,4,4,1111,66700,4,38.707,191.456,3,10,0,1,2,0,0,725
174,7.2656,4,4,4,1111,66700,4,32.647,185.464,2,10,0,1,1,0,0,728
175,7.3215,4,4,4,1111,66700,4,56.423,209.290,3,10,0,1,2,0,0,736
176,7.3657,4,4,4,1111,66700,4,68.681,221.501,4,10,0,1,2,1,0,741
177,7.3671,4,4,4,1111,66700,4,37.960,190.760,2,10,0,1,1,0,0,741
178,7.3931,4,4,4,1111,66700,4,32.072,184.855,4,10,0,1,2,1,0,743
179,7.4220,4,4,4,1111,66700,4,28.844,181.704,3,10,0,1,2,0,0,746
180,7.4540,4,4,4,1111,66700,4,28.893,181.719,3,10,0,1,2,0,0,750
181,7.4861,4,4,4,1111,66700,4,28.890,181.733,4,10,0,1,2,1,0,754
182,7.5182,4,4,4,1111,66700,4,29.009,181.873,2,10,0,1,1,0,0,758
183,7.5549,4,4,4,1111,66700,4,33.669,127.262,1,10,0,1,0,0,0,762
184,7.5823,4,4,4,1111,66700,4,29.024,122.625,2,10,0,1,0,1,0,766
185,7.6141,4,4,4,1111,66700,4,28.785,122.379,1,10,0,1,0,0,0,770
186,7.6464,4,4,4,1111,66700,4,29.066,122.636,2,10,0,1,1,0,0,774
187,7.7183,4,4,4,1111,66700,4,68.876,162.503,3,10,0,1,2,0,0,782
188,7.7197,4,4,4,1111,66700,4,38.300,131.856,1,10,0,1,0,0,0,782
189,7.7456,4,4,4,1111,66700,4,32.168,125.669,2,10,0,1,1,0,0,785
190,7.7744,4,4,4,1111,66700,4,28.994,122.491,2,10,0,1,1,0,0,788
191,7.8064,4,4,4,1111,66700,4,28.864,122.396,2,10,0,1,1,0,0,792
192,7.9051,4,4,4,1111,66700,4,56.262,184.542,2,10,0,1,1,0,0,804
193,7.9353,4,4,4,1111,66700,4,54.505,182.689,2,10,0,1,1,0,0,808
194,7.9433,4,4,4,1111,66700,4,30.504,158.666,2,10,0,1,1,0,0,809
195,7.9736,4,4,4,1111,66700,4,28.772,156.989,2,10,0,1,1,0,0,812
196,8.0058,4,4,4,1111,66700,4,28.900,157.077,2,10,0,1,1,0,0,814
197,8.0377,4,4,4,1111,66700,4,28.793,156.982,3,10,0,1,1,1,0,817
198,8.0801,4,4,4,1111,66700,4,39.144,167.386,3,10,0,1,1,1,0,823
199,8.1269,4,4,4,1111,66700,4,29.040,182.131,3,10,0,1,1,1,0,828
200,8.1590,4,4,4,1111,66700,4,29.117,182.224,3,10,0,1,1,1,0,832
201,8.2179,4,4,4,1111,66700,4,55.961,209.130,2,10,0,1,1,0,0,840
202,8.2401,4,4,4,1111,66700,4,46.082,199.261,3,10,0,1,1,1,0,843
203,8.2553,4,4,4,1111,66700,4,29.209,182.394,2,10,0,1,1,0,0,844
204,8.3272,4,4,4,1111,66700,4,69.177,222.354,2,10,0,1,1,0,0,853
205,8.3285,4,4,4,1111,66700,4,38.426,191.646,3,10,0,1,1,1,0,853
206,8.3535,4,4,4,1111,66700,4,31.488,184.620,2,10,0,1,1,0,0,856
207,8.3834,4,4,4,1111,66700,4,29.147,182.494,2,10,0,1,1,0,0,860
208,8.4153,4,4,4,1111,66700,4,28.989,182.243,3,10,0,1,1,1,0,864
209,8.4470,4,4,4,1111,66700,4,28.870,182.050,3,10,0,1,1,1,0,868
210,8.4790,4,4,4,1111,66700,4,28.813,182.002,3,10,0,1,1,1,0,872
211,8.5160,4,4,4,1111,66700,4,33.797,187.014,2,10,0,1,1,0,0,876
212,8.5434,4,4,4,1111,66700,4,29.116,182.372,1,10,0,1,0,0,0,880
213,8.5752,4,4,4,1111,66700,4,28.879,182.132,1,10,0,1,0,0,0,884
214,8.6072,4,4,4,1111,66700,4,28.869,182.116,1,10,0,0,0,1,0,888
215,8.6392,4,4,4,1111,66700,4,28.859,182.132,1,10,0,0,0,1,0,892
216,8.6713,4,4,4,1111,66700,4,28.883,182.169,2,10,0,1,0,1,0,896
217,8.7078,4,4,4,1111,66700,4,33.317,186.649,1,10,0,1,0,0,0,900
218,8.7355,4,4,4,1111,66700,4,28.998,182.324,1,10,0,1,0,0,0,904
219,8.7673,4,4,4,1111,66700,4,28.862,182.194,2,11,0,1,1,0,0,908
220,8.7994,4,4,4,1111,66700,4,28.825,182.181,2,11,0,1,1,0,0,911
221,8.8313,4,4,4,1111,66700,4,28.716,182.087,2,11,0,1,1,0,0,914
222,8.8636,4,4,4,1111,66700,4,29.034,182.389,2,11,0,1,1,0,0,918
223,8.9216,4,4,4,1111,66700,4,54.817,208.323,3,11,0,1,1,1,0,925
224,8.9292,4,4,4,1111,66700,4,30.562,183.963,2,11,0,1,1,0,0,926
225,8.9592,4,4,4,1111,66700,4,28.471,121.672,2,11,0,1,1,0,0,930
226,8.9914,4,4,4,1111,66700,4,28.742,121.882,2,11,0,1,1,0,0,934
227,9.0236,4,4,4,1111,66700,4,28.818,121.958,2,11,0,1,1,0,0,938
228,9.0558,4,4,4,1111,66700,4,29.034,122.163,3,11,0,1,1,1,0,942
229,9.1277,4,4,4,1111,66700,4,68.802,162.005,3,11,0,1,1,1,0,950
230,9.1292,4,4,4,1111,66700,4,38.286,131.440,3,11,0,1,1,1,0,950
231,9.1541,4,4,4,1111,66700,4,31.250,124.344,2,11,0,1,1,0,0,953
232,9.2127,4,4,4,1111,66700,4,57.775,150.887,3,11,0,1,1,1,0,960
233,9.2278,4,4,4,1111,66700,4,40.728,133.934,3,11,0,1,1,1,0,962
234,9.3230,3,3,4,1111,66700,4,68.761,193.404,2,11,0,1,1,0,0,974
235,9.3246,4,4,4,1111,66700,4,66.971,163.075,3,11,0,1,1,1,0,974
236,9.3738,4,4,4,1111,66700,4,84.028,180.190,3,11,0,1,1,1,0,979
237,9.3755,4,4,4,1111,66700,4,52.574,149.868,3,11,0,1,1,1,0,979
238,9.4234,4,4,4,1111,66700,4,69.649,165.799,3,11,0,1,1,1,0,983
239,9.4249,4,4,4,1111,66700,4,39.100,135.265,3,11,0,1,1,1,0,983
240,9.4557,4,4,4,1111,66700,4,29.434,134.051,2,11,0,1,1,0,0,986
241,9.5247,3,3,4,1111,66700,4,27.572,171.023,2,11,0,0,1,1,0,995
242,9.5582,4,4,4,1111,66700,4,29.070,172.524,3,11,0,1,1,1,0,999
243,9.5901,4,4,4,1111,66700,4,28.955,172.425,3,11,0,1,1,1,0,1003
244,9.6221,4,4,4,1111,66700,4,28.869,172.406,2,11,0,0,1,1,0,1007
245,9.6541,4,4,4,1111,66700,4,28.840,172.302,2,11,0,0,1,1,0,1011
246,9.6912,4,4,4,1111,66700,4,33.938,177.436,2,11,0,0,1,1,0,1016
247,9.7182,4,4,4,1111,66700,4,28.925,172.408,2,11,0,0,1,1,0,1019
248,9.7501,4,4,4,1111,66700,4,28.778,172.293,2,11,0,0,1,1,0,1023
