batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.6962,1,1,4,1111,20000,4,1175.503,1199.809,0,0,0,0,0,0,0,59
1,1.6968,1,1,4,1111,20000,4,1154.665,1195.274,0,0,0,0,0,0,0,59
2,1.6969,1,1,4,1111,20000,4,1134.613,1163.288,0,0,0,0,0,0,0,59
3,1.6970,1,1,4,1111,20000,4,1106.099,1131.344,0,0,0,0,0,0,0,59
4,1.6971,1,1,4,1111,20000,4,1077.643,1099.379,0,0,0,0,0,0,0,59
5,1.6971,1,1,4,1111,20000,4,1040.892,1067.441,0,0,0,0,0,0,0,59
6,1.6972,1,1,4,1111,20000,4,1012.470,1035.475,0,0,0,0,0,0,0,59
7,1.6973,1,1,4,1111,20000,4,975.705,1003.535,0,0,0,0,0,0,0,59
8,1.6973,1,1,4,1111,20000,4,950.570,971.606,0,0,0,0,0,0,0,59
9,1.6974,1,1,4,1111,20000,4,913.652,939.619,0,0,0,0,0,0,0,59
10,1.6975,1,1,4,1111,20000,4,885.201,907.655,0,0,0,0,0,0,0,59
11,1.6975,1,1,4,1111,20000,4,855.171,875.708,0,0,0,0,0,0,0,59
12,1.6976,1,1,4,1111,20000,4,820.825,843.780,0,0,0,0,0,0,0,59
13,1.6978,1,1,4,1111,20000,4,800.892,821.111,0,0,0,0,0,0,0,59
14,1.6979,1,1,4,1111,20000,4,779.887,812.021,0,0,0,0,0,0,0,59
15,1.6979,2,2,4,1111,20000,4,757.119,789.222,0,0,0,0,0,0,0,59
16,1.6980,1,1,4,1111,20000,4,737.088,757.274,0,0,0,0,0,0,0,59
17,1.6981,1,1,4,1111,20000,4,716.533,748.203,0,0,0,0,0,0,0,59
18,1.6982,1,1,4,1111,20000,4,696.459,725.337,0,0,0,0,0,0,0,59
19,1.6982,1,1,4,1111,20000,4,675.753,716.300,0,0,0,0,0,0,0,59
20,1.6983,2,2,4,1111,20000,4,630.096,693.450,0,0,0,0,0,0,0,59
21,1.6984,2,2,4,1111,20000,4,601.716,661.501,0,0,0,0,0,0,0,59
22,1.6985,2,2,4,1111,20000,4,566.457,629.530,0,0,0,0,0,0,0,59
23,1.6985,2,2,4,1111,20000,4,538.041,597.574,1,1,0,0,0,1,0,59
24,1.6986,2,2,4,1111,20000,4,509.601,565.624,1,1,0,0,0,1,0,59
25,1.6987,2,2,4,1111,20000,4,484.155,533.656,1,1,0,0,0,1,0,59
26,1.6988,2,2,4,1111,20000,4,457.956,501.725,1,1,0,0,0,1,0,59
27,1.6989,1,1,4,1111,20000,4,437.925,469.768,1,1,0,0,0,1,0,59
28,1.6990,1,1,4,1111,20000,4,409.480,437.792,1,1,0,0,0,1,0,59
29,1.6990,1,1,4,1111,20000,4,380.431,405.839,1,1,0,0,0,1,0,59
30,1.6991,1,1,4,1111,20000,4,352.049,373.860,1,1,0,0,0,1,0,59
31,1.6992,1,1,4,1111,20000,4,315.268,341.874,1,1,0,0,0,1,0,59
32,1.6992,1,1,4,1111,20000,4,286.835,309.907,1,1,0,0,0,1,0,59
33,1.6993,1,1,4,1111,20000,4,254.932,277.946,1,1,0,0,0,1,0,59
34,1.6998,1,1,4,1111,20000,4,235.370,255.570,0,1,0,0,0,0,0,59
35,1.6999,1,1,4,1111,20000,4,214.408,246.511,1,1,0,0,0,1,0,59
36,1.7000,2,2,4,1111,20000,4,194.388,223.732,1,1,0,0,0,1,0,59
37,1.7001,1,1,4,1111,20000,4,165.918,191.781,0,1,0,0,0,0,0,59
38,1.7002,1,1,4,1111,20000,4,142.142,182.683,1,1,0,0,0,1,0,59
39,1.7003,2,2,4,1111,20000,4,118.566,159.874,1,1,0,0,0,1,0,59
40,1.7004,2,2,4,1111,20000,4,98.549,127.955,1,1,0,0,0,1,0,59
41,1.7004,1,1,4,1111,20000,4,70.071,96.057,0,1,0,0,0,0,0,59
42,1.7005,2,2,4,1111,20000,4,41.670,86.884,1,1,0,0,0,1,0,60
43,1.7318,1,1,4,1111,20000,4,36.055,63.322,0,1,0,0,0,0,0,78
44,1.7415,1,1,4,1111,20000,4,25.693,35.926,1,1,0,0,0,1,0,79
45,1.7756,3,3,4,1111,20000,4,34.254,75.038,1,1,0,0,0,1,0,82
46,1.7906,2,2,4,1111,20000,4,25.854,80.834,1,1,0,0,0,1,0,83
47,1.8163,2,2,4,1111,20000,4,25.402,74.484,1,1,0,0,0,1,0,86
48,1.8588,2,2,4,1111,20000,4,44.493,84.984,1,1,0,0,0,1,0,89
49,1.8884,3,3,4,1111,20000,4,50.416,91.823,1,1,0,0,0,1,0,92
50,1.8967,2,2,4,1111,20000,4,38.569,68.031,1,1,0,0,0,1,0,93
51,1.9331,1,1,4,1111,20000,4,54.596,86.680,0,1,0,0,0,0,0,96
52,1.9348,3,3,4,1111,20000,4,33.582,74.162,1,1,0,0,0,1,0,97
53,1.9785,1,1,4,1111,20000,4,57.055,85.737,0,1,0,0,0,0,0,101
54,1.9794,2,2,4,1111,20000,4,36.832,77.346,1,1,0,0,0,1,0,101
55,2.0528,3,3,4,1111,20000,4,86.613,128.074,1,1,0,0,0,1,0,109
56,2.0576,2,2,4,1111,20000,4,68.615,100.785,1,1,0,0,0,1,0,110
57,2.1536,2,2,4,1111,20000,4,141.904,179.003,0,1,0,0,0,0,0,120
58,2.1562,3,3,4,1111,20000,4,117.459,158.011,2,2,1,0,0,1,0,120
59,2.1564,3,3,4,1111,20000,4,94.404,135.527,2,2,1,0,0,1,0,120
60,2.1624,2,2,4,1111,20000,4,78.236,118.785,0,2,0,0,0,0,0,121
61,2.2027,3,3,4,1111,20000,4,94.955,132.098,0,2,0,0,0,0,0,126
62,2.2042,4,4,4,1111,20000,4,50.579,101.605,1,2,0,0,0,1,0,127
63,2.2919,4,4,4,1111,20000,4,110.754,157.297,1,2,0,0,0,1,0,137
64,2.2930,3,3,4,1111,20000,4,90.139,126.351,0,2,0,0,0,0,0,137
65,2.2955,3,3,4,1111,20000,4,64.699,105.093,1,2,0,0,0,1,0,138
66,2.3396,3,3,4,1111,20000,4,85.929,126.498,1,2,0,0,0,1,0,141
67,2.3410,4,4,4,1111,20000,4,49.779,105.267,1,2,0,0,0,1,0,141
68,2.3892,4,4,4,1111,20000,4,70.566,121.470,1,2,0,0,0,1,0,145
69,2.4029,2,2,4,1111,20000,4,63.437,103.064,1,2,0,0,0,1,0,147
70,2.4986,1,1,4,1111,20000,4,131.198,171.866,0,2,0,0,0,0,0,159
71,2.4996,2,2,4,1111,20000,4,111.467,149.025,1,2,0,0,0,1,0,159
72,2.5008,3,3,4,1111,20000,4,86.984,127.532,1,2,0,0,0,1,0,159
73,2.5019,3,3,4,1111,20000,4,65.467,105.978,2,3,0,0,1,1,0,160
74,2.5550,3,3,4,1111,20000,4,95.006,132.188,1,3,0,0,1,0,0,166
75,2.5608,4,4,4,1111,20000,4,61.578,114.073,3,3,1,0,1,1,0,167
76,2.5928,4,4,4,1111,20000,4,68.653,113.977,3,3,1,0,1,1,0,171
77,2.5939,3,3,4,1111,20000,4,42.900,83.112,3,3,1,0,1,1,0,171
78,2.6457,3,3,4,1111,20000,4,71.641,112.271,2,3,1,0,0,1,0,177
79,2.6467,3,3,4,1111,20000,4,49.164,90.705,2,3,0,0,1,1,0,177
80,2.7027,3,3,4,1111,20000,4,82.398,119.709,1,3,1,0,0,0,0,184
81,2.7082,3,3,4,1111,20000,4,62.799,101.201,2,3,1,0,0,1,0,185
82,2.7477,3,3,4,1111,20000,4,77.636,118.204,2,3,1,0,0,1,0,190
83,2.7543,3,3,4,1111,20000,4,61.658,102.115,2,3,0,0,1,1,0,191
84,2.7846,3,3,4,1111,20000,4,68.325,105.644,1,3,1,0,0,0,0,195
85,2.7859,3,3,4,1111,20000,4,42.722,82.777,3,3,1,0,1,1,0,195
86,2.8372,3,3,4,1111,20000,4,70.992,111.640,2,3,1,0,0,1,0,201
87,2.8383,3,3,4,1111,20000,4,48.475,90.076,1,3,0,0,0,1,0,201
88,2.8847,3,3,4,1111,20000,4,72.357,109.648,2,3,1,0,1,0,0,207
89,2.8858,3,3,4,1111,20000,4,48.928,86.582,2,3,1,0,0,1,0,208
90,2.9402,3,3,4,1111,20000,4,77.949,118.544,2,3,1,0,0,1,0,214
91,2.9444,3,3,4,1111,20000,4,59.871,100.074,1,3,0,0,0,1,0,215
92,2.9773,3,3,4,1111,20000,4,68.759,106.165,1,3,1,0,0,0,0,219
93,2.9784,3,3,4,1111,20000,4,43.127,83.069,3,3,1,0,1,1,0,219
94,3.0298,3,3,4,1111,20000,4,71.389,111.995,2,3,1,0,0,1,0,225
95,3.0308,3,3,4,1111,20000,4,48.849,90.449,1,3,0,0,0,1,0,225
96,3.0945,3,3,4,1111,20000,4,89.960,127.307,2,3,1,0,1,0,0,233
97,3.1489,3,3,4,1111,20000,4,119.489,157.425,2,3,1,0,0,1,0,239
98,3.1541,3,3,4,1111,20000,4,99.625,140.251,2,3,1,0,0,1,0,240
99,3.1659,3,3,4,1111,20000,4,88.927,129.443,1,3,0,0,0,1,0,241
100,3.1755,3,3,4,1111,20000,4,74.902,112.289,1,3,1,0,0,0,0,242
101,3.2762,3,3,4,1111,20000,4,148.043,188.608,3,3,1,0,1,1,0,254
102,3.2771,2,2,4,1111,20000,4,125.351,167.180,1,3,0,0,0,1,0,254
103,3.2782,3,3,4,1111,20000,4,105.029,145.682,1,3,0,0,0,1,0,254
104,3.2867,2,2,4,1111,20000,4,89.936,122.054,0,3,0,0,0,0,0,255
105,3.3476,3,3,4,1111,20000,4,124.073,163.854,3,3,1,0,1,1,0,263
106,3.3493,4,4,4,1111,20000,4,73.436,143.186,4,4,1,1,1,1,0,263
107,3.3508,4,4,4,1111,20000,4,57.977,112.690,3,4,1,1,0,1,0,263
108,3.4327,4,4,4,1111,20000,4,113.240,162.583,3,4,1,1,0,1,0,274
109,3.4498,4,4,4,1111,20000,4,102.341,147.584,3,4,1,1,0,1,0,276
110,3.4576,3,3,4,1111,20000,4,82.744,123.453,3,4,1,1,0,1,0,277
111,3.5324,3,3,4,1111,20000,4,132.611,175.607,2,4,0,1,0,1,0,284
112,3.5354,3,3,4,1111,20000,4,114.485,151.959,2,4,1,1,0,0,0,284
113,3.5435,3,3,4,1111,20000,4,95.860,135.411,2,4,1,0,0,1,0,285
114,3.5575,3,3,4,1111,20000,4,86.542,127.169,3,4,1,1,0,1,0,287
115,3.5659,2,2,4,1111,20000,4,72.629,113.080,1,4,0,1,0,0,0,288
116,3.6307,3,3,4,1111,20000,4,98.816,151.172,2,4,1,1,0,0,0,296
117,3.6374,4,4,4,1111,20000,4,78.809,125.846,3,4,1,1,0,1,0,297
118,3.6909,3,3,4,1111,20000,4,109.795,147.286,3,5,1,1,1,0,0,304
119,3.6920,3,3,4,1111,20000,4,82.746,123.706,3,5,1,0,1,1,0,304
120,3.6940,3,3,4,1111,20000,4,62.879,103.496,3,5,1,1,0,1,0,304
121,3.7389,3,3,4,1111,20000,4,84.239,125.850,3,5,0,1,1,1,0,309
122,3.7404,4,4,4,1111,20000,4,49.814,100.753,2,5,0,1,0,1,0,309
123,3.7879,4,4,4,1111,20000,4,68.760,116.226,3,5,0,1,1,1,0,312
124,3.7888,2,2,4,1111,20000,4,41.108,85.067,1,5,0,0,1,0,0,312
125,3.8381,2,2,4,1111,20000,4,70.209,109.625,1,5,0,0,0,1,0,319
126,3.8388,2,2,4,1111,20000,4,46.085,78.288,1,5,0,0,0,1,0,319
127,3.8846,2,2,4,1111,20000,4,69.849,101.939,2,5,0,1,0,1,0,324
128,3.8858,3,3,4,1111,20000,4,47.799,86.037,1,5,0,1,0,0,0,324
129,3.9327,3,3,4,1111,20000,4,68.830,108.169,1,5,0,0,0,1,0,330
130,3.9340,3,3,4,1111,20000,4,49.170,87.273,3,5,1,1,0,1,0,331
131,3.9938,3,3,4,1111,20000,4,83.962,124.542,2,5,0,1,0,1,0,338
132,4.0103,3,3,4,1111,20000,4,77.721,114.465,2,5,1,1,0,0,0,340
133,4.0141,2,2,4,1111,20000,4,61.229,93.394,2,5,1,0,0,1,0,340
134,4.1202,3,3,4,1111,20000,4,146.333,186.947,2,5,0,1,0,1,0,354
135,4.1259,3,3,4,1111,20000,4,128.421,166.021,2,5,1,1,0,0,0,355
136,4.1391,3,3,4,1111,20000,4,115.086,154.322,1,5,0,0,0,1,0,356
137,4.1456,3,3,4,1111,20000,4,98.088,138.687,3,5,1,1,0,1,0,357
138,4.1502,3,3,4,1111,20000,4,80.094,120.787,2,5,0,1,0,1,0,357
139,4.2406,3,3,4,1111,20000,4,149.330,184.701,2,5,1,1,0,0,0,368
140,4.2414,2,2,4,1111,20000,4,128.340,160.448,2,5,1,0,0,1,0,369
141,4.2425,3,3,4,1111,20000,4,108.446,149.054,2,5,0,1,0,1,0,369
142,4.2494,3,3,4,1111,20000,4,91.725,129.351,2,5,1,1,0,0,0,370
143,4.3000,3,3,4,1111,20000,4,115.891,154.993,1,5,0,0,0,1,0,376
144,4.3056,4,4,4,1111,20000,4,65.168,128.511,2,5,1,0,0,1,0,377
145,4.3490,4,4,4,1111,20000,4,86.798,139.893,3,5,1,0,1,1,0,382
146,4.3829,4,4,4,1111,20000,4,97.150,141.653,2,5,0,0,1,1,0,387
147,4.3840,3,3,4,1111,20000,4,71.770,110.824,2,5,1,0,0,1,0,387
148,4.3848,3,3,4,1111,20000,4,49.027,89.544,1,5,0,0,0,1,0,387
149,4.4710,3,3,4,1111,20000,4,111.399,153.340,2,6,0,1,0,1,0,397
