batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,10388689833261,1783482131513213229,1
1,160104999,10388897144083,1783482131720524051,1
2,567200000,10389105646624,1783482131929026560,2
3,599242666,10389314192109,1783482132137572045,2
4,832545999,10389520509005,1783482132343888909,2
5,1134800000,10389729106779,1783482132552486747,3
6,1208053332,10389937650121,1783482132761030057,3
7,1472965999,10390146101782,1783482132969481718,3
8,1702100000,10390354697220,1783482133178077156,4
9,1734128999,10390354807780,1783482133178187716,4
10,1766157999,10390354890629,1783482133178270565,4
11,1816864000,10390354964901,1783482133178344869,4
12,1848906666,10390355024806,1783482133178404742,4
13,1880949332,10390379309400,1783482133202689369,4
14,1912992000,10390402967976,1783482133226347944,4
15,2081364999,10390611540469,1783482133434920437,4
16,2113386000,10390611668310,1783482133435048278,4
17,2145406999,10390820206852,1783482133643586788,4
18,2177427999,10390820312101,1783482133643692069,4
19,2209449000,10390820400133,1783482133643780069,4
20,2241469999,10390820486054,1783482133643865990,4
21,2273490999,10390820560934,1783482133643940870,4
22,2305512000,10390820796583,1783482133644176519,4
23,2337532999,10390842189641,1783482133665569577,4
24,2369553999,10390874254859,1783482133697634827,4
25,2401575000,10390906247660,1783482133729627628,4
26,2534853999,10391114795066,1783482133938175034,4
27,2566883000,10391114920283,1783482133938300251,4
28,2598911999,10391115017212,1783482133938397180,4
29,2630940999,10391323555241,1783482134146935209,4
30,2662970000,10391323691178,1783482134147071146,4
31,2694998999,10391323798987,1783482134147178923,4
32,2727027999,10391323887307,1783482134147267243,4
33,2759057000,10391323954380,1783482134147334348,4
34,2791085999,10391324152013,1783482134147531981,4
35,2881890000,10391532686011,1783482134356065979,4
36,2913910999,10391532797403,1783482134356177371,4
37,2945931999,10391532928412,1783482134356308380,4
38,2977953000,10391533070973,1783482134356450941,4
39,3056780000,10391741607371,1783482134564987307,4
40,3088812999,10391741734892,1783482134565114828,4
41,3120845999,10391741846124,1783482134565226060,4
42,3152879000,10391742051310,1783482134565431246,4
43,3226741332,10391742272399,1783482134565652335,4
44,3258784000,10391950794845,1783482134774174781,4
45,3290826666,10391950924253,1783482134774304221,4
46,3322869332,10391951044606,1783482134774424574,4
47,3354912000,10391951406432,1783482134774786400,4
48,3386954666,10391951539137,1783482134774919073,4
49,3495723999,10392160141711,1783482134983521647,4
50,3527753000,10392160269264,1783482134983649232,4
51,3559781999,10392160357553,1783482134983737521,4
52,3591810999,10392160435697,1783482134983815665,4
53,3623840000,10392160518866,1783482134983898802,4
54,3687897999,10392369116416,1783482135192496352,4
55,3719927000,10392369269697,1783482135192649633,4
56,3751955999,10392369368258,1783482135192748162,4
57,3783984999,10392369458690,1783482135192838658,4
58,3816014000,10392369542595,1783482135192922563,4
59,3899637332,10392578109361,1783482135401489297,4
60,3931680000,10392578252210,1783482135401632178,4
61,3963722666,10392578350962,1783482135401730898,4
62,3995765332,10392578434707,1783482135401814675,4
63,4027808000,10392578510227,1783482135401890163,4
64,4104275000,10392787033729,1783482135610413697,4
65,4136303999,10392787150658,1783482135610530626,4
66,4168332999,10392787238082,1783482135610618018,4
67,4200362000,10392787316835,1783482135610696803,4
68,4290813999,10392787411395,1783482135610791331,4
69,4322835000,10392995961554,1783482135819341490,4
70,4354855999,10392996100594,1783482135819480562,4
71,4386876999,10392996191923,1783482135819571891,4
72,4418898000,10392996274867,1783482135819654835,4
73,4450918999,10392996478677,1783482135819858645,4
74,4520651999,10393205024099,1783482136028404067,4
75,4552680999,10393205141507,1783482136028521443,4
76,4636618666,10393205227620,1783482136028607556,4
77,4668661332,10393205313636,1783482136028693604,4
78,4700704000,10393205392197,1783482136028772133,4
79,4732746666,10393413966291,1783482136237346259,4
80,4764789332,10393414088756,1783482136237468724,4
81,4796832000,10393414199477,1783482136237579445,4
82,4882661000,10393414279573,1783482136237659541,4
83,4914693999,10393414340854,1783482136237720822,4
84,4946726999,10393622876580,1783482136446256516,4
85,4978760000,10393622983588,1783482136446363556,4
86,5010792999,10393623072005,1783482136446451973,4
87,5042825999,10393623169830,1783482136446549766,4
88,5074859000,10393623244614,1783482136446624582,4
89,5155380999,10393831802996,1783482136655182964,4
90,5187402000,10393831915637,1783482136655295573,4
91,5219422999,10393832000086,1783482136655394166,4
92,5251443999,10393832102038,1783482136655481974,4
93,5283465000,10393832178135,1783482136655558071,4
94,5363156000,10394040726021,1783482136864105957,4
95,5395188999,10394040836902,1783482136864216838,4
96,5427221999,10394040920998,1783482136864300934,4
97,5459255000,10394040994311,1783482136864374247,4
98,5491287999,10394041074183,1783482136864454151,4
99,5571654000,10394061683268,1783482136885063204,4
100,5603674999,10394093775238,1783482136917155206,4
101,5699737999,10394302338868,1783482137125718836,4
102,5731758999,10394302468437,1783482137125848373,4
103,5763780000,10394302574198,1783482137125954134,4
104,5795800999,10394302648982,1783482137126028918,4
105,5827821999,10394511196965,1783482137334576901,4
