cam,pts_ns,mono_ns,real_ns
0,64041999,10388489654482,1783482131313034450
0,96063000,10388491664254,1783482131315044222
0,128083999,10388492827749,1783482131316207685
0,160104999,10388494955794,1783482131318335730
0,192126000,10388495944984,1783482131319324920
0,224146999,10388513629635,1783482131337009603
0,256167999,10388689861869,1783482131513241805
3,567200000,10388856736446,1783482131680116382
0,288189000,10388865416435,1783482131688796403
3,599242666,10388888720768,1783482131712100768
0,320209999,10388897162739,1783482131720542675
0,352230999,10388897174387,1783482131720554323
3,631285332,10388920762594,1783482131744142530
3,663328000,10388952811683,1783482131776191683
0,416272999,10388961328055,1783482131784707991
3,695370666,10388984859973,1783482131808240037
0,576378000,10388993345657,1783482131816725625
3,727413332,10389016889703,1783482131840269639
0,608398999,10389105666912,1783482131929046848
3,759456000,10389105672064,1783482131929052000
0,640419999,10389105683136,1783482131929063072
0,672441000,10389105690304,1783482131929070272
0,704461999,10389105694272,1783482131929074208
3,791498666,10389314213421,1783482132137593389
0,832545999,10389314217901,1783482132137597869
0,864567000,10389314237614,1783482132137617582
1,1134800000,10389424316103,1783482132247696071
3,823541332,10389432866107,1783482132256246075
0,896587999,10389432869403,1783482132256249339
3,855584000,10389432963932,1783482132256343868
0,928608999,10389432974748,1783482132256354716
0,1056693000,10389432989436,1783482132256369404
1,1166832999,10389456325353,1783482132279705353
3,887626666,10389464829565,1783482132288209533
0,1088713999,10389464830749,1783482132288210685
1,1198865999,10389488359243,1783482132311739179
3,1047840000,10389496819070,1783482132320199070
1,1230899000,10389520393709,1783482132343773645
0,1152756000,10389520514445,1783482132343894413
3,1143968000,10389520525037,1783482132343904973
3,1176010666,10389520539246,1783482132343919214
1,1262931999,10389552436654,1783482132375816622
1,1294964999,10389584444880,1783482132407824848
1,1326998000,10389729124699,1783482132552504635
0,1184776999,10389729132859,1783482132552512795
0,1216797999,10389729147707,1783482132552527675
0,1248819000,10389729152443,1783482132552532411
0,1280839999,10389729174620,1783482132552554556
3,1208053332,10389729174588,1783482132552554556
3,1240096000,10389729204380,1783482132552584348
3,1272138666,10389729223068,1783482132552603036
3,1304181332,10389729237276,1783482132552617244
1,1359030999,10389937670153,1783482132761050121
1,1391063999,10389937688489,1783482132761068457
0,1472965999,10389937709417,1783482132761089353
0,1504986999,10389937735753,1783482132761115721
0,1537008000,10389937752937,1783482132761132873
3,1464394666,10389937768073,1783482132761148009
3,1496437332,10389937838250,1783482132761218218
3,1528480000,10389937845834,1783482132761225802
2,1702100000,10389991611503,1783482132814991471
0,1569028999,10390000144611,1783482132823524579
3,1560522666,10390000176643,1783482132823556579
1,1423097000,10390000233251,1783482132823613219
2,1734128999,10390023613489,1783482132846993457
3,1656650666,10390032092964,1783482132855472900
1,1455129999,10390032157060,1783482132855537028
0,1665091999,10390032352486,1783482132855732486
0,1697112999,10390040809433,1783482132864189369
2,1766157999,10390055658643,1783482132879038611
3,1688693332,10390064085221,1783482132887465157
1,1679360999,10390064174534,1783482132887554470
2,1798187000,10390087690644,1783482132911070580
1,1711394000,10390096167784,1783482132919547752
2,1830215999,10390119698230,1783482132943078198
1,1743426999,10390128127369,1783482132951507305
1,1775459999,10390146103318,1783482132969483254
0,1729134000,10390146114294,1783482132969494262
3,1720736000,10390146129334,1783482132969509270
2,1862244999,10390151732696,1783482132975112664
1,1807493000,10390354718692,1783482133178098660
2,1894274000,10390354732996,1783482133178112932
1,1839525999,10390354740804,1783482133178120772
1,1871558999,10390354747748,1783482133178127652
3,1816864000,10390354812516,1783482133178192452
2,1926302999,10390354814212,1783482133178194148
3,1848906666,10390354824068,1783482133178204036
3,1880949332,10390354849125,1783482133178229093
3,1912992000,10390354854821,1783482133178234757
0,1761154999,10390354871397,1783482133178251365
0,1793175999,10390354902597,1783482133178282565
0,1825197000,10390354907365,1783482133178287301
0,1857217999,10390354932389,1783482133178312357
1,1903592000,10390355049574,1783482133178429542
2,1958331999,10390355348040,1783482133178727976
2,1990361000,10390355426984,1783482133178806920
3,2073205332,10390362692084,1783482133186072052
0,2081364999,10390370856261,1783482133194236229
2,2086448000,10390375943652,1783482133199323588
1,2095790000,10390385280381,1783482133208660317
3,2105248000,10390394756150,1783482133218136086
0,2113386000,10390402871175,1783482133226251111
2,2118476999,10390407994246,1783482133231374246
1,2127822999,10390417326430,1783482133240706398
3,2137290666,10390426787064,1783482133250167032
0,2145406999,10390434889833,1783482133258269801
2,2150505999,10390439995048,1783482133263374984
1,2159855999,10390449347328,1783482133272727296
3,2169333332,10390458804761,1783482133282184729
