batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.3567,1,1,4,1111,200000,4,1202.796,1324.161,0,0,0,0,0,0
1,2.3576,1,1,4,1111,200000,4,1170.407,1314.391,0,0,0,0,0,0
2,2.3578,1,1,4,1111,200000,4,1137.315,1284.007,0,0,0,0,0,0
3,2.3580,1,1,4,1111,200000,4,1104.157,1251.908,0,0,0,0,0,0
4,2.4127,1,1,4,1111,200000,4,54.007,827.897,0,0,0,0,0,0
5,2.4132,1,1,4,1111,200000,4,53.721,823.815,0,0,0,0,0,0
6,2.4135,1,1,4,1111,200000,4,53.656,801.970,0,0,0,0,0,0
7,2.4138,1,1,4,1111,200000,4,53.540,770.282,0,0,0,0,0,0
8,2.4304,1,1,4,1111,200000,4,16.232,277.435,0,0,0,0,0,0
9,2.4358,1,1,4,1111,200000,4,20.717,255.222,0,0,0,0,0,0
10,2.4417,1,1,4,1111,200000,4,26.016,231.003,0,0,0,0,0,0
11,2.4471,1,1,4,1111,200000,4,30.358,204.616,0,0,0,0,0,0
12,2.4642,1,1,4,1111,200000,4,10.471,26.489,0,0,0,0,0,0
13,2.5037,1,1,4,1111,200000,4,16.617,60.179,2,2,0,2,0,0
14,2.5367,1,1,4,1111,200000,4,16.300,87.821,2,2,0,2,0,0
15,2.5695,1,1,4,1111,200000,4,15.789,90.236,2,2,0,2,0,0
16,2.6035,1,1,4,1111,200000,4,16.482,92.333,2,2,0,2,0,0
17,2.6368,1,1,4,1111,200000,4,16.408,89.964,2,2,0,2,0,0
18,2.6701,1,1,4,1111,200000,4,16.432,91.159,2,2,0,2,0,0
19,2.7032,1,1,4,1111,200000,4,16.110,92.116,2,2,0,2,0,0
20,2.7367,1,1,4,1111,200000,4,16.140,89.786,2,2,0,2,0,0
21,2.7701,1,1,4,1111,200000,4,16.371,90.954,2,2,0,2,0,0
22,2.8033,1,1,4,1111,200000,4,16.277,92.860,2,2,0,2,0,0
23,2.8367,1,1,4,1111,200000,4,16.363,89.908,2,2,0,2,0,0
24,2.8884,2,2,4,1111,200000,4,34.496,186.961,2,2,0,2,0,0
25,2.9171,2,2,4,1111,200000,4,29.969,201.753,2,2,0,2,0,0
26,2.9501,2,2,4,1111,200000,4,29.732,200.211,2,2,0,2,0,0
27,2.9821,2,2,4,1111,200000,4,28.309,200.025,3,3,0,3,0,0
28,3.0148,2,2,4,1111,200000,4,27.730,123.792,3,3,0,3,0,0
29,3.0483,2,2,4,1111,200000,4,27.970,129.208,3,4,0,2,0,1
30,3.0815,2,2,4,1111,200000,4,27.865,129.368,3,4,0,2,0,1
31,3.1155,2,2,4,1111,200000,4,28.402,131.619,3,4,0,2,0,1
32,3.1487,2,2,4,1111,200000,4,28.357,132.324,3,4,0,2,0,1
33,3.1816,2,2,4,1111,200000,4,27.859,131.536,4,4,0,3,0,1
34,3.2155,2,2,4,1111,200000,4,28.449,132.256,2,4,0,1,0,1
35,3.2489,2,2,4,1111,200000,4,28.464,131.840,3,4,0,2,0,1
36,3.2820,2,2,4,1111,200000,4,28.290,131.632,5,5,0,3,0,2
37,3.3152,2,2,4,1111,200000,4,28.128,132.043,3,5,0,2,0,1
38,3.3489,2,2,4,1111,200000,4,28.501,131.753,3,5,0,2,0,1
39,3.3818,2,2,4,1111,200000,4,28.152,131.292,4,5,0,3,0,1
40,3.4157,2,2,4,1111,200000,4,28.625,132.105,3,5,0,2,0,1
41,3.4487,2,2,4,1111,200000,4,28.353,131.872,3,5,0,2,0,1
42,3.4820,2,2,4,1111,200000,4,28.350,131.491,2,5,0,1,0,1
43,3.5161,2,2,4,1111,200000,4,29.167,132.714,2,5,0,1,0,1
44,3.5492,2,2,4,1111,200000,4,28.858,131.786,3,5,0,2,0,1
45,3.5824,2,2,4,1111,200000,4,28.763,132.091,4,5,0,3,0,1
46,3.6154,2,2,4,1111,200000,4,28.331,131.041,3,5,0,2,0,1
47,3.6495,2,2,4,1111,200000,4,29.099,131.356,3,5,0,2,0,1
48,3.6828,2,2,4,1111,200000,4,29.121,131.602,3,5,0,2,0,1
49,3.7157,2,2,4,1111,200000,4,28.666,130.615,2,5,0,1,0,1
50,3.7485,2,2,4,1111,200000,4,28.124,131.176,3,5,0,2,0,1
51,3.7829,2,2,4,1111,200000,4,29.202,131.501,4,6,0,2,0,2
52,3.8242,2,2,4,1111,200000,4,37.217,138.822,4,6,0,3,0,1
53,3.8510,2,2,4,1111,200000,4,30.655,133.439,5,6,0,3,0,2
54,3.8718,2,2,4,1111,200000,4,18.146,121.371,5,6,0,3,0,2
55,3.9050,2,2,4,1111,200000,4,17.938,119.609,4,6,0,3,0,1
56,3.9432,2,2,4,1111,200000,4,22.877,116.849,5,6,0,3,0,2
57,3.9770,2,2,4,1111,200000,4,23.256,123.915,5,6,0,3,0,2
58,4.0103,2,2,4,1111,200000,4,23.275,136.197,4,6,0,3,0,1
59,4.0436,2,2,4,1111,200000,4,23.262,136.315,4,6,0,3,0,1
60,4.0770,2,2,4,1111,200000,4,23.339,131.569,5,6,0,3,0,2
61,4.1099,2,2,4,1111,200000,4,22.888,130.722,4,6,0,3,0,1
62,4.1435,2,2,4,1111,200000,4,23.146,130.958,4,6,0,2,0,2
63,4.1769,2,2,4,1111,200000,4,23.240,131.127,4,6,0,3,0,1
64,4.2104,2,2,4,1111,200000,4,23.352,131.058,4,6,0,3,0,1
65,4.2431,2,2,4,1111,200000,4,22.781,130.953,2,6,0,1,0,1
66,4.2766,2,2,4,1111,200000,4,22.947,130.950,2,6,0,1,0,1
67,4.3102,2,2,4,1111,200000,4,23.151,131.006,2,6,0,1,0,1
68,4.3435,2,2,4,1111,200000,4,23.191,130.874,2,6,0,1,0,1
69,4.3763,2,2,4,1111,200000,4,22.593,131.077,2,6,0,1,0,1
70,4.4103,2,2,4,1111,200000,4,23.248,131.515,2,6,0,1,0,1
71,4.4435,2,2,4,1111,200000,4,23.173,131.187,2,6,0,1,0,1
72,4.4769,2,2,4,1111,200000,4,23.212,131.173,2,6,0,1,0,1
73,4.5096,2,2,4,1111,200000,4,22.559,131.143,3,6,0,1,0,2
74,4.5435,2,2,4,1111,200000,4,23.127,131.063,3,6,0,1,0,2
75,4.5769,2,2,4,1111,200000,4,23.220,131.261,3,6,0,2,0,1
76,4.6101,2,2,4,1111,200000,4,23.107,131.092,3,6,0,2,0,1
77,4.6430,2,2,4,1111,200000,4,22.619,131.190,3,6,0,2,0,1
78,4.6765,2,2,4,1111,200000,4,22.820,130.959,3,6,0,1,0,2
79,4.7102,2,2,4,1111,200000,4,23.168,131.138,4,6,0,2,0,2
80,4.7433,2,2,4,1111,200000,4,22.953,130.869,3,6,0,1,0,2
81,4.7848,2,2,4,1111,200000,4,31.082,139.705,5,6,0,2,0,3
82,4.8102,2,2,4,1111,200000,4,23.229,131.788,4,6,0,2,0,2
83,4.8439,2,2,4,1111,200000,4,23.529,131.649,3,6,0,1,0,2
84,4.8771,2,2,4,1111,200000,4,23.498,131.828,5,6,0,3,0,2
85,4.9105,2,2,4,1111,200000,4,23.487,123.679,4,6,0,2,0,2
86,4.9429,2,2,4,1111,200000,4,22.543,130.354,3,6,0,1,0,2
87,4.9769,2,2,4,1111,200000,4,23.256,130.840,2,6,0,1,0,1
88,5.0103,2,2,4,1111,200000,4,23.302,130.863,3,6,0,1,0,2
89,5.0434,2,2,4,1111,200000,4,23.051,130.513,2,6,0,1,0,1
90,5.0760,2,2,4,1111,200000,4,22.285,131.020,2,6,0,1,0,1
91,5.1109,2,2,4,1111,200000,4,23.796,131.991,2,6,0,1,0,1
92,5.1432,2,2,4,1111,200000,4,22.909,130.650,2,6,0,1,0,1
93,5.1767,2,2,4,1111,200000,4,22.968,131.203,2,6,0,1,0,1
94,5.2096,2,2,4,1111,200000,4,22.498,131.655,4,6,0,2,0,2
95,5.2433,2,2,4,1111,200000,4,22.982,130.500,3,6,0,2,0,1
96,5.2766,2,2,4,1111,200000,4,22.964,131.304,4,6,0,2,0,2
97,5.3113,2,2,4,1111,200000,4,24.294,132.516,5,6,0,3,0,2
98,5.3429,2,2,4,1111,200000,4,22.486,131.096,3,6,0,2,0,1
99,5.3765,2,2,4,1111,200000,4,22.787,131.342,3,6,0,2,0,1
100,5.4112,2,2,4,1111,200000,4,24.166,132.629,3,6,0,2,0,1
101,5.4434,2,2,4,1111,200000,4,22.996,129.889,3,6,0,2,0,1
102,5.4781,2,2,4,1111,200000,4,24.379,133.198,3,6,0,2,0,1
103,5.5104,2,2,4,1111,200000,4,23.330,131.946,3,6,0,2,0,1
104,5.5429,2,2,4,1111,200000,4,22.632,129.608,4,6,0,2,0,2
105,5.5771,2,2,4,1111,200000,4,23.491,131.738,3,6,0,2,0,1
106,5.6096,2,2,4,1111,200000,4,22.581,129.288,3,6,0,1,0,2
107,5.6437,2,2,4,1111,200000,4,22.675,131.008,3,6,0,2,0,1
108,5.6769,2,2,4,1111,200000,4,23.241,132.166,3,6,0,2,0,1
109,5.7114,2,2,4,1111,200000,4,24.404,132.527,3,6,0,2,0,1
110,5.7511,2,2,4,1111,200000,4,30.701,139.588,3,6,0,2,0,1
111,5.7796,2,2,4,1111,200000,4,25.879,133.887,4,6,0,3,0,1
112,5.8115,2,2,4,1111,200000,4,24.484,132.358,5,6,0,2,0,3
113,5.8437,2,2,4,1111,200000,4,23.387,130.079,3,6,0,2,0,1
114,5.8784,2,2,4,1111,200000,4,24.656,124.839,3,6,0,2,0,1
115,5.9105,2,2,4,1111,200000,4,23.390,128.609,3,6,0,2,0,1
116,5.9432,2,2,4,1111,200000,4,22.771,129.482,3,6,0,2,0,1
117,5.9789,2,2,4,1111,200000,4,25.154,133.002,3,6,0,2,0,1
118,6.0112,2,2,4,1111,200000,4,24.137,130.650,4,6,0,2,0,2
119,6.0434,2,2,4,1111,200000,4,22.903,130.706,3,6,0,2,0,1
120,6.0790,2,2,4,1111,200000,4,25.215,133.847,3,6,0,2,0,1
121,6.1113,2,2,4,1111,200000,4,24.322,130.314,1,6,0,0,0,1
122,6.1445,2,2,4,1111,200000,4,24.102,131.266,1,6,0,0,0,1
123,6.1789,2,2,4,1111,200000,4,25.157,133.479,2,6,0,0,0,2
124,6.2103,2,2,4,1111,200000,4,23.250,129.332,1,6,0,0,0,1
125,6.2430,2,2,4,1111,200000,4,22.689,129.707,2,6,0,1,0,1
126,6.2795,2,2,4,1111,200000,4,25.751,133.063,2,6,0,1,0,1
127,6.3119,2,2,4,1111,200000,4,24.757,130.942,2,6,0,1,0,1
128,6.3448,2,2,4,1111,200000,4,24.437,132.465,3,6,0,1,0,2
129,6.3776,2,2,4,1111,200000,4,24.028,132.733,2,6,0,1,0,1
130,6.4106,2,2,4,1111,200000,4,23.648,128.985,3,6,0,1,0,2
131,6.4447,2,2,4,1111,200000,4,24.290,130.510,3,6,0,1,0,2
132,6.4797,2,2,4,1111,200000,4,25.899,132.593,4,7,0,1,0,3
133,6.5111,2,2,4,1111,200000,4,24.030,131.587,3,7,0,1,0,2
134,6.5436,2,2,4,1111,200000,4,23.300,130.884,3,7,0,1,0,2
135,6.5800,2,2,4,1111,200000,4,26.253,133.127,4,7,0,2,0,2
136,6.6112,2,2,4,1111,200000,4,24.153,129.253,4,7,0,2,0,2
137,6.6446,2,2,4,1111,200000,4,24.259,131.391,3,7,0,1,0,2
138,6.6791,2,2,4,1111,200000,4,25.428,133.357,3,7,0,1,0,2
139,6.7188,2,2,4,1111,200000,4,31.668,136.494,3,7,0,1,0,2
140,6.7440,2,2,4,1111,200000,4,23.631,130.531,3,7,0,1,0,2
141,6.7796,2,2,4,1111,200000,4,25.736,132.722,3,7,0,1,0,2
142,6.8104,2,2,4,1111,200000,4,23.331,128.738,4,7,0,1,0,3
143,6.8434,2,2,4,1111,200000,4,23.084,122.220,4,7,0,1,0,3
144,6.8791,2,2,4,1111,200000,4,25.394,132.921,4,7,0,1,0,3
145,6.9105,2,2,4,1111,200000,4,23.076,128.609,4,7,0,0,0,4
146,6.9441,2,2,4,1111,200000,4,23.741,131.828,3,7,0,0,0,3
147,6.9793,2,2,4,1111,200000,4,25.518,133.633,3,7,0,0,0,3
148,7.0101,2,2,4,1111,200000,4,23.068,128.712,2,7,0,0,0,2
149,7.0444,2,2,4,1111,200000,4,24.064,131.700,2,7,0,0,0,2
150,7.0789,2,2,4,1111,200000,4,25.126,132.661,2,7,0,0,0,2
151,7.1102,2,2,4,1111,200000,4,23.150,128.927,2,7,0,0,0,2
152,7.1439,2,2,4,1111,200000,4,23.427,131.597,2,7,0,0,0,2
153,7.1795,2,2,4,1111,200000,4,25.661,132.985,3,7,0,1,0,2
154,7.2115,2,2,4,1111,200000,4,24.437,130.527,3,7,0,0,0,3
155,7.2438,2,2,4,1111,200000,4,23.364,131.399,2,7,0,0,0,2
156,7.2771,2,2,4,1111,200000,4,23.284,130.989,3,7,0,1,0,2
157,7.3096,2,2,4,1111,200000,4,22.583,127.937,2,7,0,0,0,2
158,7.3439,2,2,4,1111,200000,4,23.496,130.489,2,7,0,0,0,2
159,7.3780,2,2,4,1111,200000,4,24.290,132.343,2,7,0,0,0,2
160,7.4103,2,2,4,1111,200000,4,23.195,131.339,2,7,0,0,0,2
161,7.4439,2,2,4,1111,200000,4,23.561,132.278,3,7,0,1,0,2
162,7.4780,2,2,4,1111,200000,4,24.154,132.074,2,7,0,0,0,2
163,7.5102,2,2,4,1111,200000,4,23.146,130.139,2,7,0,0,0,2
164,7.5454,2,2,4,1111,200000,4,24.978,118.214,1,7,0,0,0,1
165,7.5771,2,2,4,1111,200000,4,23.326,118.740,2,7,0,1,0,1
166,7.6095,2,2,4,1111,200000,4,22.486,115.478,2,7,0,1,0,1
167,7.6448,2,2,4,1111,200000,4,24.414,117.486,1,7,0,0,0,1
168,7.6783,2,2,4,1111,200000,4,24.344,116.852,1,7,0,0,0,1
169,7.7103,2,2,4,1111,200000,4,23.293,116.588,1,7,0,0,0,1
170,7.7439,2,2,4,1111,200000,4,23.521,113.934,1,7,0,0,0,1
171,7.7771,2,2,4,1111,200000,4,23.397,114.845,1,7,0,0,0,1
172,7.8097,2,2,4,1111,200000,4,22.625,115.441,1,7,0,0,0,1
173,7.8433,2,2,4,1111,200000,4,22.982,115.879,1,7,0,0,0,1
174,7.8774,2,2,4,1111,200000,4,23.746,115.601,1,7,0,0,0,1
175,7.9103,2,2,4,1111,200000,4,23.308,116.275,1,7,0,0,0,1
176,7.9440,2,2,4,1111,200000,4,23.613,117.062,2,7,0,0,0,2
177,7.9783,2,2,4,1111,200000,4,24.597,116.348,1,7,0,0,0,1
178,8.0121,2,2,4,1111,200000,4,24.891,117.884,1,7,0,0,0,1
179,8.0439,2,2,4,1111,200000,4,23.423,117.558,2,8,0,0,0,2
180,8.0774,2,2,4,1111,200000,4,23.672,115.322,3,8,0,0,0,3
181,8.1106,2,2,4,1111,200000,4,23.561,112.233,4,9,0,2,0,2
182,8.1434,2,2,4,1111,200000,4,23.115,116.944,4,9,0,2,0,2
183,8.1769,2,2,4,1111,200000,4,23.281,114.998,3,9,0,1,0,2
184,8.2106,2,2,4,1111,200000,4,23.492,116.561,2,9,0,1,0,1
185,8.2445,2,2,4,1111,200000,4,24.109,118.385,2,9,0,0,0,2
186,8.2765,2,2,4,1111,200000,4,22.861,114.438,2,9,0,1,0,1
187,8.3102,2,2,4,1111,200000,4,23.177,115.951,2,9,0,0,0,2
188,8.3437,2,2,4,1111,200000,4,23.396,113.705,2,9,0,1,0,1
