batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.6029,1,1,4,1111,50000,4,1200.062,1584.630,0,0,0,0,0,0
1,2.6038,1,1,4,1111,50000,4,1168.039,1547.730,0,0,0,0,0,0
2,2.6040,1,1,4,1111,50000,4,1134.949,1533.824,0,0,0,0,0,0
3,2.6042,1,1,4,1111,50000,4,1101.715,1501.863,0,0,0,0,0,0
4,2.6607,1,1,4,1111,50000,4,55.911,1078.524,0,0,0,0,0,0
5,2.6611,1,1,4,1111,50000,4,55.597,1074.440,0,0,0,0,0,0
6,2.6614,1,1,4,1111,50000,4,55.447,1055.812,0,0,0,0,0,0
7,2.6615,1,1,4,1111,50000,4,55.142,1023.804,0,0,0,0,0,0
8,2.7147,1,1,4,1111,50000,4,52.743,584.031,0,0,0,0,0,0
9,2.7151,1,1,4,1111,50000,4,52.376,570.130,0,0,0,0,0,0
10,2.7154,1,1,4,1111,50000,4,51.975,539.267,0,0,0,0,0,0
11,2.7156,1,1,4,1111,50000,4,51.287,503.309,0,0,0,0,0,0
12,2.7469,1,1,4,1111,50000,4,11.097,23.941,0,0,0,0,0,0
13,2.7806,1,1,4,1111,50000,4,11.295,54.675,2,2,0,0,0,2
14,2.8317,1,1,4,1111,50000,4,29.086,83.016,1,2,0,0,0,1
15,2.8654,1,1,4,1111,50000,4,29.622,84.407,1,2,0,0,0,1
16,2.8848,1,1,4,1111,50000,4,15.721,68.445,1,2,0,0,0,1
17,2.9181,1,1,4,1111,50000,4,15.632,70.094,1,2,0,0,0,1
18,2.9571,1,1,4,1111,50000,4,21.302,77.292,1,2,0,0,0,1
19,2.9914,1,1,4,1111,50000,4,22.325,75.677,1,2,0,0,0,1
20,3.0299,1,1,4,1111,50000,4,27.389,82.194,1,2,0,0,0,1
21,3.0670,1,1,4,1111,50000,4,31.351,87.296,1,2,0,0,0,1
22,3.0931,1,1,4,1111,50000,4,24.062,80.331,1,2,0,0,0,1
23,3.1186,1,1,4,1111,50000,4,16.157,70.672,1,2,0,0,0,1
24,3.1720,2,2,4,1111,50000,4,35.980,457.042,1,2,0,0,0,1
25,3.2313,2,2,4,1111,50000,4,62.167,510.247,1,2,0,0,0,1
26,3.2502,2,2,4,1111,50000,4,47.722,497.066,1,2,0,0,0,1
27,3.2657,2,2,4,1111,50000,4,30.010,479.873,1,2,0,0,0,1
28,3.2963,2,2,4,1111,50000,4,27.339,122.136,1,2,0,0,0,1
29,3.3323,2,2,4,1111,50000,4,29.977,98.892,2,3,0,0,1,1
30,3.3682,2,2,4,1111,50000,4,32.485,115.929,2,3,0,0,1,1
31,3.3990,2,2,4,1111,50000,4,29.980,131.341,2,3,0,0,1,1
32,3.4307,2,2,4,1111,50000,4,28.324,132.288,2,3,0,0,1,1
