batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.6381,1,1,4,1111,5000,4,1177.350,1182.989,0,0,0,0,0,0,0,55
1,1.6387,1,1,4,1111,5000,4,1167.637,1182.567,0,0,0,0,0,0,0,55
2,1.6388,1,1,4,1111,5000,4,1157.575,1179.337,0,0,0,0,0,0,0,55
3,1.6389,1,1,4,1111,5000,4,1147.417,1178.168,0,0,0,0,0,0,0,55
4,1.6389,1,1,4,1111,5000,4,1137.263,1157.852,0,0,0,0,0,0,0,55
5,1.6390,1,1,4,1111,5000,4,1071.310,1125.907,1,1,1,0,0,0,0,55
6,1.6391,1,1,4,1111,5000,4,1047.993,1093.930,0,1,0,0,0,0,0,55
7,1.6391,1,1,4,1111,5000,4,1026.459,1062.006,0,1,0,0,0,0,0,55
8,1.6392,1,1,4,1111,5000,4,969.136,1030.032,0,1,0,0,0,0,0,55
9,1.6393,1,1,4,1111,5000,4,959.093,998.065,0,1,0,0,0,0,0,55
10,1.6393,1,1,4,1111,5000,4,952.907,966.143,0,1,0,0,0,0,0,55
11,1.6394,1,1,4,1111,5000,4,934.101,934.178,0,1,0,0,0,0,0,55
12,1.6395,1,1,4,1111,5000,4,902.144,902.221,0,1,0,0,0,0,0,55
13,1.6395,1,1,4,1111,5000,4,848.901,870.274,0,1,0,0,0,0,0,55
14,1.6396,1,1,4,1111,5000,4,838.233,838.324,0,1,0,0,0,0,0,55
15,1.6397,1,1,4,1111,5000,4,806.271,806.363,0,1,0,0,0,0,0,55
16,1.6399,1,1,4,1111,5000,4,783.615,783.711,0,1,0,0,0,0,0,55
17,1.6400,2,2,4,1111,5000,4,738.150,774.629,0,1,0,0,0,0,0,55
18,1.6401,1,1,4,1111,5000,4,729.408,742.632,0,1,0,0,0,0,0,55
19,1.6401,1,1,4,1111,5000,4,719.761,719.873,0,1,0,0,0,0,0,55
20,1.6402,1,1,4,1111,5000,4,710.645,710.792,0,1,0,0,0,0,0,55
21,1.6403,1,1,4,1111,5000,4,687.865,687.948,0,1,0,0,0,0,0,55
