batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.7617,1,1,4,1111,100000,4,1149.337,1258.034,0,0,0,0,0,0,0,40
1,1.7622,1,1,4,1111,100000,4,1041.400,1258.092,0,0,0,0,0,0,0,40
2,1.7623,1,1,4,1111,100000,4,932.980,1254.613,0,0,0,0,0,0,0,40
3,1.7629,2,2,4,1111,100000,4,825.098,1254.558,0,0,0,0,0,0,0,40
4,1.7630,2,2,4,1111,100000,4,723.691,1251.293,0,0,0,0,0,0,0,40
5,1.7631,2,2,4,1111,100000,4,615.255,1227.120,1,1,1,0,0,0,0,40
6,1.7632,2,2,4,1111,100000,4,506.820,1150.797,0,1,0,0,0,0,0,40
7,1.7633,2,2,4,1111,100000,4,398.372,1041.836,0,1,0,0,0,0,0,40
8,1.7643,3,3,4,1111,100000,4,290.997,934.976,0,1,0,0,0,0,0,40
9,1.7644,3,3,4,1111,100000,4,189.565,826.626,0,1,0,0,0,0,0,40
10,1.7645,3,3,4,1111,100000,4,81.186,724.448,1,2,0,0,0,1,0,40
11,1.8203,3,3,4,1111,100000,4,28.410,672.462,1,2,0,0,0,1,0,43
12,1.9281,3,3,4,1111,100000,4,27.629,671.717,1,2,0,0,0,1,0,46
13,2.0593,3,3,4,1111,100000,4,50.217,694.354,1,2,0,0,0,1,0,57
14,2.0630,4,4,4,1111,100000,4,48.969,589.611,1,2,0,0,0,1,0,57
15,2.0867,4,4,4,1111,100000,4,32.247,511.835,1,2,0,0,0,1,0,61
16,2.1154,4,4,4,1111,100000,4,28.871,431.974,1,2,0,0,0,1,0,62
17,2.1534,4,4,4,1111,100000,4,34.896,361.511,1,2,0,0,0,1,0,69
18,2.1803,4,4,4,1111,100000,4,29.733,279.797,1,2,0,0,0,1,0,70
19,2.2114,4,4,4,1111,100000,4,28.819,202.326,1,2,0,0,0,1,0,74
20,2.2506,4,4,4,1111,100000,4,35.973,236.579,1,2,0,0,0,1,0,81
21,2.2755,4,4,4,1111,100000,4,28.944,221.040,1,2,0,0,0,1,0,82
22,2.3077,4,4,4,1111,100000,4,28.991,221.171,2,2,1,0,0,1,0,86
23,2.3396,4,4,4,1111,100000,4,28.903,221.042,2,2,1,0,0,1,0,89
24,2.4365,4,4,4,1111,100000,4,29.730,285.981,2,3,0,0,1,1,0,94
25,2.4750,4,4,4,1111,100000,4,36.138,292.447,2,3,0,0,1,1,0,101
26,2.4999,4,4,4,1111,100000,4,29.007,285.220,2,3,0,0,1,1,0,102
27,2.5317,4,4,4,1111,100000,4,28.859,285.098,2,3,0,0,1,1,0,106
28,2.5637,4,4,4,1111,100000,4,28.884,285.036,2,3,0,0,1,1,0,110
29,2.6020,4,4,4,1111,100000,4,35.025,291.263,2,3,0,0,1,1,0,117
30,2.6277,4,4,4,1111,100000,4,28.736,220.880,1,3,0,0,0,1,0,118
31,2.6601,4,4,4,1111,100000,4,29.076,221.138,1,3,0,0,0,1,0,122
32,2.6979,4,4,4,1111,100000,4,34.858,226.999,2,3,0,0,1,1,0,129
33,2.7248,4,4,4,1111,100000,4,29.803,221.957,1,3,0,0,0,1,0,130
34,2.7559,4,4,4,1111,100000,4,28.857,221.070,2,3,0,0,1,1,0,134
35,2.7939,4,4,4,1111,100000,4,34.828,226.950,2,3,1,0,0,1,0,141
