batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.6691,1,1,4,1111,33300,4,1152.425,1194.314,0,0,0,0,0,0,0,56
1,1.6697,1,1,4,1111,33300,4,1111.216,1192.634,0,0,0,0,0,0,0,56
2,1.6698,1,1,4,1111,33300,4,1069.534,1190.668,0,0,0,0,0,0,0,56
3,1.6699,1,1,4,1111,33300,4,1027.805,1188.388,0,0,0,0,0,0,0,56
4,1.6699,1,1,4,1111,33300,4,986.071,1186.449,0,0,0,0,0,0,0,56
5,1.6700,1,1,4,1111,33300,4,944.323,1157.607,1,1,1,0,0,0,0,56
6,1.6701,1,1,4,1111,33300,4,902.583,1125.629,0,1,0,0,0,0,0,56
7,1.6701,1,1,4,1111,33300,4,860.882,1093.695,0,1,0,0,0,0,0,56
8,1.6702,1,1,4,1111,33300,4,819.162,1061.751,0,1,0,0,0,0,0,56
9,1.6706,2,2,4,1111,33300,4,783.085,1028.527,0,1,0,0,0,0,0,56
10,1.6707,2,2,4,1111,33300,4,742.701,986.275,0,1,0,0,0,0,0,56
11,1.6708,2,2,4,1111,33300,4,700.972,945.108,0,1,0,0,0,0,0,56
12,1.6709,2,2,4,1111,33300,4,659.344,903.424,0,1,0,0,0,0,0,56
13,1.6710,2,2,4,1111,33300,4,623.248,861.761,0,1,0,0,0,0,0,56
14,1.6711,2,2,4,1111,33300,4,582.788,820.057,0,1,0,0,0,0,0,56
15,1.6712,2,2,4,1111,33300,4,541.097,783.641,0,1,0,0,0,0,0,56
16,1.6713,2,2,4,1111,33300,4,499.421,743.222,1,2,0,0,0,1,0,56
17,1.6713,2,2,4,1111,33300,4,463.324,701.472,1,2,0,0,0,1,0,56
18,1.6714,2,2,4,1111,33300,4,422.957,659.806,1,2,0,0,0,1,0,56
19,1.6715,2,2,4,1111,33300,4,381.281,623.696,1,2,0,0,0,1,0,56
