cam,pts_ns,mono_ns,real_ns
0,64041999,10055351944133,1783481798175324101
0,97375332,10055354063409,1783481798177443377
0,130708665,10055356336734,1783481798179716702
0,164041998,10055358626923,1783481798182006891
0,197375331,10055360800471,1783481798184180439
0,230708664,10055365751283,1783481798189131251
0,264041997,10055552133229,1783481798375513197
3,567200000,10055708860321,1783481798532240289
0,297375330,10055717616562,1783481798540996498
0,330708663,10055717636658,1783481798541016626
3,600533333,10055740871861,1783481798564251829
0,364041996,10055749439909,1783481798572819877
0,397375329,10055757922037,1783481798581301973
0,430708662,10055757934869,1783481798581314805
3,633866666,10055772911113,1783481798596291081
3,667199999,10055804942014,1783481798628321982
3,700533332,10055836994003,1783481798660373971
0,464041995,10055845459394,1783481798668839362
3,733866665,10055869028903,1783481798692408839
0,497375328,10055966348140,1783481798789728108
3,767199998,10055966358284,1783481798789738252
0,530708661,10055966358956,1783481798789738924
0,564041994,10055966364492,1783481798789744428
0,597375327,10055966370924,1783481798789750860
0,630708660,10055974153784,1783481798797533752
0,664041993,10056174984963,1783481798998364899
3,800533331,10056174986115,1783481798998366051
0,697375326,10056175009763,1783481798998389699
3,833866664,10056175017700,1783481798998397636
0,730708659,10056175109668,1783481798998489636
0,764041992,10056175120292,1783481798998500260
0,797375325,10056198320039,1783481799021700007
1,1134800000,10056276438783,1783481799099818719
3,867199997,10056285042000,1783481799108421904
3,900533330,10056285079952,1783481799108459920
0,830708658,10056285097232,1783481799108477168
0,864041991,10056285103856,1783481799108483824
3,933866663,10056293648608,1783481799117028576
0,897375324,10056294373348,1783481799117753316
1,1168133333,10056308450260,1783481799131830228
0,930708657,10056326413145,1783481799149793081
1,1201466666,10056340490088,1783481799163870152
3,967199996,10056349077593,1783481799172457529
0,964041990,10056358436941,1783481799181816909
1,1234799999,10056372553469,1783481799195933437
3,1000533329,10056381188814,1783481799204568750
3,1033866662,10056381222862,1783481799204602798
0,997375323,10056390444898,1783481799213824834
1,1268133332,10056404555985,1783481799227935953
0,1030708656,10056422454742,1783481799245834678
1,1301466665,10056436586374,1783481799259966374
1,1334799998,10056589767077,1783481799413147045
0,1064041989,10056589767141,1783481799413147045
3,1067199995,10056589777222,1783481799413157190
0,1097375322,10056589792678,1783481799413172646
0,1130708655,10056589802694,1783481799413182630
3,1100533328,10056589844038,1783481799413223974
3,1133866661,10056589856422,1783481799413236390
