cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10055351939589,1783481798175319589
0,-1,96063000,10055354061169,1783481798177441105
0,-1,128083999,10055356334942,1783481798179714910
0,-1,160104999,10055358625259,1783481798182005195
0,-1,192126000,10055360798455,1783481798184178423
0,-1,224146999,10055365748883,1783481798189128787
0,-1,256167999,10055552129101,1783481798375509069
3,-1,567200000,10055708852320,1783481798532232288
0,-1,288189000,10055717612946,1783481798540992882
0,-1,320209999,10055717635698,1783481798541015666
3,-1,599242666,10055740867093,1783481798564247029
0,-1,352230999,10055749437157,1783481798572817125
0,-1,416272999,10055757920181,1783481798581300181
0,-1,576378000,10055757934037,1783481798581313973
3,-1,631285332,10055772907593,1783481798596287593
3,-1,663328000,10055804938846,1783481798628318814
3,-1,695370666,10055836990675,1783481798660370643
0,-1,608398999,10055845456322,1783481798668836226
3,-1,727413332,10055869026887,1783481798692406855
0,-1,640419999,10055966345964,1783481798789725932
3,-1,759456000,10055966356044,1783481798789736012
0,-1,672441000,10055966357964,1783481798789737900
0,-1,704461999,10055966363756,1783481798789743692
0,-1,736482999,10055966370028,1783481798789749996
0,-1,832545999,10055974152440,1783481798797532408
0,-1,864567000,10056174981315,1783481798998361251
3,-1,791498666,10056174983235,1783481798998363203
0,-1,896587999,10056175008771,1783481798998388707
3,-1,823541332,10056175016067,1783481798998396035
0,-1,928608999,10056175108612,1783481798998488548
0,-1,960630000,10056175119588,1783481798998499556
0,-1,1056693000,10056198316583,1783481799021696519
1,-1,1134800000,10056276432095,1783481799099812031
3,-1,855584000,10056285039408,1783481799108419376
3,-1,887626666,10056285078896,1783481799108458832
0,-1,1088713999,10056285095792,1783481799108475728
0,-1,1120734999,10056285102832,1783481799108482800
3,-1,1047840000,10056293644800,1783481799117024768
0,-1,1152756000,10056294371108,1783481799117751076
1,-1,1166832999,10056308446068,1783481799131826036
0,-1,1184776999,10056326408281,1783481799149788249
1,-1,1198865999,10056340486312,1783481799163866248
3,-1,1079882666,10056349074329,1783481799172454297
0,-1,1216797999,10056358433645,1783481799181813581
1,-1,1230899000,10056372545789,1783481799195925757
3,-1,1143968000,10056381185038,1783481799204565006
3,-1,1176010666,10056381221678,1783481799204601646
0,-1,1248819000,10056390440546,1783481799213820482
1,-1,1262931999,10056404552337,1783481799227932433
0,-1,1280839999,10056422450678,1783481799245830646
1,-1,1294964999,10056436582854,1783481799259962790
0,-1,1312860999,10056589763461,1783481799413143397
1,-1,1326998000,10056589763941,1783481799413143909
3,-1,1208053332,10056589773766,1783481799413153702
0,-1,1344882000,10056589790918,1783481799413170854
0,-1,1376902999,10056589801734,1783481799413181702
3,-1,1240096000,10056589842662,1783481799413222598
3,-1,1272138666,10056589855590,1783481799413235558
3,-1,1304181332,10056589874470,1783481799413254406
3,-1,1464394666,10056606029601,1783481799429409569
0,-1,1472965999,10056614588945,1783481799437968881
3,-1,1496437332,10056638089654,1783481799461469622
0,-1,1504986999,10056646614374,1783481799469994342
3,-1,1528480000,10056670121802,1783481799493501770
0,-1,1537008000,10056678632090,1783481799502012058
3,-1,1560522666,10056702158911,1783481799525538879
0,-1,1569028999,10056710652495,1783481799534032463
3,-1,1592565332,10056734196468,1783481799557576436
0,-1,1601049999,10056742656035,1783481799566035971
1,-1,1359030999,10056751147763,1783481799574527731
3,-1,1624608000,10056766208872,1783481799589588840
0,-1,1633071000,10056774686360,1783481799598066328
1,-1,1391063999,10056783249992,1783481799606629928
1,-1,1423097000,10056791758872,1783481799615138840
3,-1,1656650666,10056798278813,1783481799621658749
0,-1,1665091999,10056806701676,1783481799630081644
3,-1,1688693332,10056830329970,1783481799653709938
0,-1,1697112999,10056838729697,1783481799662109665
1,-1,1455129999,10056838870338,1783481799662250274
2,-1,1702100000,10056843734525,1783481799667114493
3,-1,1720736000,10056862353222,1783481799685733190
0,-1,1729134000,10056870741237,1783481799694121205
2,-1,1734128999,10056875764018,1783481799699143954
1,-1,1615295000,10056876045683,1783481799699425651
0,-1,1761154999,10056902770474,1783481799726150442
2,-1,1766157999,10056907792326,1783481799731172262
1,-1,1647327999,10056907965127,1783481799731345095
0,-1,1793175999,10056934788830,1783481799758168766
2,-1,1798187000,10056939819163,1783481799763199131
1,-1,1679360999,10056939962812,1783481799763342780
3,-1,1816864000,10056958481796,1783481799781861764
0,-1,1825197000,10056966805843,1783481799790185779
1,-1,1711394000,10056966927668,1783481799790307636
2,-1,1830215999,10056971848943,1783481799795228879
3,-1,1848906666,10056990526905,1783481799813906809
0,-1,1857217999,10056998824807,1783481799822204775
1,-1,1743426999,10056999372042,1783481799822752010
1,-1,1775459999,10056999395659,1783481799822775627
2,-1,1862244999,10057003881028,1783481799827260996
3,-1,1880949332,10057022566989,1783481799845946957
0,-1,1889238999,10057030855420,1783481799854235356
3,-1,1912992000,10057054621986,1783481799878001986
0,-1,1921260000,10057062862480,1783481799886242416
2,-1,1894274000,10057063008913,1783481799886388817
1,-1,1807493000,10057063413619,1783481799886793587
1,-1,1839525999,10057063431476,1783481799886811444
3,-1,1945034666,10057086681623,1783481799910061527
0,-1,1953280999,10057094900101,1783481799918280037
1,-1,1871558999,10057095042214,1783481799918422150
2,-1,1926302999,10057095045446,1783481799918425446
3,-1,1977077332,10057118714987,1783481799942094955
0,-1,1985301999,10057126943386,1783481799950323322
1,-1,1903592000,10057127098970,1783481799950478906
2,-1,1958331999,10057127107482,1783481799950487418
3,-1,2009120000,10057150767744,1783481799974147648
0,-1,2017323000,10057158955054,1783481799982334990
1,-1,1935624999,10057159085455,1783481799982465423
2,-1,1990361000,10057159193551,1783481799982573519
3,-1,2041162666,10057182801716,1783481800006181684
0,-1,2049343999,10057190959234,1783481800014339202
1,-1,1967657999,10057191076579,1783481800014456547
3,-1,2073205332,10057214821769,1783481800038201737
0,-1,2081364999,10057222986391,1783481800046366327
1,-1,2063756999,10057223076632,1783481800046456600
2,-1,2086448000,10057228042484,1783481800051422452
3,-1,2105248000,10057246882430,1783481800070262366
0,-1,2113386000,10057255006988,1783481800078386956
1,-1,2095790000,10057255115564,1783481800078495532
