cam,pts_ns,mono_ns,real_ns
0,64041999,10687862889700,1783482430686269636
0,96063000,10687865193139,1783482430688573075
0,128083999,10687867235680,1783482430690615648
0,160104999,10687869587118,1783482430692967054
0,192126000,10687871603451,1783482430694983419
0,224146999,10687885046159,1783482430708426127
0,256167999,10688063097607,1783482430886477543
3,567200000,10688228251247,1783482431051631183
0,288189000,10688237034854,1783482431060414790
0,320209999,10688237048006,1783482431060427942
3,599242666,10688260200023,1783482431083580119
0,352230999,10688268740204,1783482431092120172
0,416272999,10688268831373,1783482431092211341
3,631285332,10688292211199,1783482431115591167
3,663328000,10688324235847,1783482431147615911
0,576378000,10688332723580,1783482431156103548
3,695370666,10688356285935,1783482431179665871
0,608398999,10688364729956,1783482431188109924
3,727413332,10688388324215,1783482431211704183
3,759456000,10688477334531,1783482431300714467
0,640419999,10688477367140,1783482431300747076
0,672441000,10688477374948,1783482431300754884
0,704461999,10688477378564,1783482431300758532
0,736482999,10688477394628,1783482431300774596
3,791498666,10688685876890,1783482431509256826
0,832545999,10688685908922,1783482431509288890
0,864567000,10688685916123,1783482431509296091
1,1134800000,10688795728393,1783482431619108361
3,823541332,10688804252894,1783482431627632862
3,855584000,10688804322942,1783482431627702878
3,887626666,10688804328830,1783482431627708798
0,896587999,10688804345278,1783482431627725214
0,928608999,10688804375199,1783482431627755167
0,1056693000,10688804380671,1783482431627760607
1,1166832999,10688827731185,1783482431651111153
3,1047840000,10688836175589,1783482431659555557
0,1088713999,10688836179365,1783482431659559333
1,1198865999,10688859770777,1783482431683150713
3,1143968000,10688868219406,1783482431691599342
1,1230899000,10688891804673,1783482431715184609
0,1152756000,10688891916482,1783482431715296450
3,1176010666,10688891917218,1783482431715297154
3,1208053332,10688891925154,1783482431715305122
1,1262931999,10688923841481,1783482431747221449
1,1294964999,10688955895697,1783482431779275665
0,1184776999,10689100507129,1783482431923887097
0,1216797999,10689100528121,1783482431923908089
3,1240096000,10689100549849,1783482431923929817
3,1272138666,10689100557497,1783482431923937465
1,1326998000,10689100561369,1783482431923941305
3,1304181332,10689100561817,1783482431923941753
0,1248819000,10689100573017,1783482431923952953
0,1280839999,10689100606169,1783482431923986105
1,1359030999,10689309093040,1783482432132473008
0,1472965999,10689309099376,1783482432132479312
1,1391063999,10689309116400,1783482432132496368
0,1504986999,10689309147504,1783482432132527440
3,1336224000,10689309147664,1783482432132527632
0,1537008000,10689309155217,1783482432132535121
0,1569028999,10689309159633,1783482432132539601
3,1464394666,10689309164241,1783482432132544209
1,1423097000,10689309209489,1783482432132589457
3,1496437332,10689309228337,1783482432132608273
3,1528480000,10689309246705,1783482432132626673
2,1702100000,10689363026273,1783482432186406209
3,1656650666,10689371572439,1783482432194952375
0,1665091999,10689371584311,1783482432194964279
1,1455129999,10689371614583,1783482432194994519
0,1697112999,10689380033931,1783482432203413899
2,1734128999,10689395032105,1783482432218412073
3,1688693332,10689403475742,1783482432226855710
1,1679360999,10689403517278,1783482432226897214
2,1766157999,10689427055377,1783482432250435345
1,1711394000,10689435493830,1783482432258873798
3,1720736000,10689435494694,1783482432258874662
2,1798187000,10689459094393,1783482432282474361
1,1743426999,10689467586606,1783482432290966542
2,1830215999,10689491144290,1783482432314524226
1,1775459999,10689499999993,1783482432323379961
0,1729134000,10689517607591,1783482432340987527
1,1807493000,10689517644647,1783482432341024583
1,1839525999,10689517656295,1783482432341036263
3,1816864000,10689517758952,1783482432341138920
2,1862244999,10689523167914,1783482432346547850
0,1761154999,10689726158686,1783482432549538622
0,1793175999,10689726189054,1783482432549569022
0,1825197000,10689726194974,1783482432549574942
1,1871558999,10689726197470,1783482432549577406
0,1857217999,10689726199422,1783482432549579358
2,1894274000,10689726204990,1783482432549584958
3,1848906666,10689726226431,1783482432549606367
1,1903592000,10689726301567,1783482432549681503
3,1880949332,10689726308991,1783482432549688959
3,1912992000,10689726317087,1783482432549697023
3,1945034666,10689726321279,1783482432549701247
1,1935624999,10689726594273,1783482432549974209
1,1967657999,10689726636737,1783482432550016705
2,1926302999,10689726638145,1783482432550018113
2,1958331999,10689726649921,1783482432550029857
2,1990361000,10689726707106,1783482432550087074
3,2073205332,10689734117072,1783482432557497040
0,2081364999,10689742270691,1783482432565650659
2,2086448000,10689747376259,1783482432570756195
1,2095790000,10689756706205,1783482432580086173
3,2105248000,10689766161464,1783482432589541400
0,2113386000,10689774299467,1783482432597679435
2,2118476999,10689779382059,1783482432602762027
1,2127822999,10689788724901,1783482432612104869
3,2137290666,10689798194432,1783482432621574400
0,2145406999,10689806312979,1783482432629692915
2,2150505999,10689811405427,1783482432634785363
1,2159855999,10689820754541,1783482432644134477
3,2169333332,10689830234440,1783482432653614376
0,2177427999,10689838337659,1783482432661717595
3,2201376000,10689862276049,1783482432685656049
0,2209449000,10689870358403,1783482432693738371
0,2241469999,10689902392427,1783482432725772363
2,2182535000,10689982968547,1783482432806348483
3,2233418666,10689982969475,1783482432806349443
0,2273490999,10689982980355,1783482432806360291
1,2191889000,10689982986147,1783482432806366083
0,2305512000,10689983094084,1783482432806474020
3,2265461332,10689983098404,1783482432806478340
1,2223921999,10689983293413,1783482432806673381
2,2214563999,10689983348485,1783482432806728421
0,2337532999,10690191672667,1783482433015052603
3,2297504000,10690191676443,1783482433015056379
1,2255954999,10690191707355,1783482433015087323
1,2287988000,10690191716507,1783482433015096443
1,2352053999,10690191721723,1783482433015101659
3,2329546666,10690191782844,1783482433015162780
1,2384087000,10690191797276,1783482433015177212
0,2369553999,10690191799548,1783482433015179516
2,2246592999,10690191827580,1783482433015207516
2,2278622000,10690191841084,1783482433015221052
2,2342679999,10690191848444,1783482433015228380
2,2374709000,10690191853340,1783482433015233276
0,2401575000,10690191902364,1783482433015282332
3,2361589332,10690191945725,1783482433015325661
0,2433595999,10690192311039,1783482433015691007
3,2393632000,10690192318079,1783482433015698015
2,2534853999,10690195757556,1783482433019137492
1,2544251999,10690205173935,1783482433028553903
3,2553845332,10690214751019,1783482433038130955
0,2561679999,10690222604252,1783482433045984188
2,2566883000,10690227808989,1783482433051188957
1,2576285000,10690237211703,1783482433060591671
3,2585888000,10690246802515,1783482433070182451
0,2593701000,10690254635684,1783482433078015620
2,2598911999,10690259830405,1783482433083210341
1,2608317999,10690269243040,1783482433092623008
3,2617930666,10690278846140,1783482433102226076
0,2625721999,10690286628460,1783482433110008396
2,2630940999,10690291854221,1783482433115234189
1,2640350999,10690301253416,1783482433124633352
3,2649973332,10690310894724,1783482433134274692
0,2657742999,10690318647188,1783482433142027156
2,2662970000,10690323881205,1783482433147261173
1,2672384000,10690333293104,1783482433156673072
2,2694998999,10690355914429,1783482433179294365
1,2704416999,10690365323192,1783482433188703128
1,2736449999,10690454221891,1783482433277601859
0,2689764000,10690454227268,1783482433277607204
3,2682016000,10690454231684,1783482433277611652
2,2727027999,10690454343012,1783482433277722948
0,2721784999,10690454352836,1783482433277732772
1,2768483000,10690454363396,1783482433277743332
3,2714058666,10690454367748,1783482433277747716
2,2759057000,10690454440485,1783482433277820453
3,2746101332,10690662948764,1783482433486328732
0,2753805999,10690662956956,1783482433486336892
3,2778144000,10690662972092,1783482433486352060
1,2800515999,10690662977148,1783482433486357084
0,2785827000,10690662984316,1783482433486364252
3,2810186666,10690663044220,1783482433486424188
1,2832548999,10690663055452,1783482433486435420
2,2791085999,10690663071645,1783482433486451613
0,2881890000,10690663072605,1783482433486452541
2,2823114999,10690663083613,1783482433486463581
2,2855144000,10690663270462,1783482433486650430
0,2913910999,10690663291678,1783482433486671646
1,2864582000,10690663319262,1783482433486699230
1,2896614999,10690663329214,1783482433486709150
2,2887172999,10690663459423,1783482433486839391
3,2842229332,10690663484895,1783482433486864831
3,3002442666,10690663546400,1783482433486926368
0,3009973999,10690670902926,1783482433494282894
2,3015288999,10690676197839,1783482433499577807
1,3024746999,10690685670506,1783482433509050474
3,3034485332,10690695401543,1783482433518781479
0,3041994999,10690702912406,1783482433526292342
2,3047318000,10690708223863,1783482433531603959
1,3056780000,10690717681618,1783482433541061554
3,3066528000,10690727430639,1783482433550810575
