cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10355231307623,1783482098054687591
0,-1,96063000,10355232942353,1783482098056322289
0,-1,128083999,10355235744738,1783482098059124706
0,-1,160104999,10355237532012,1783482098060911980
0,-1,192126000,10355240109692,1783482098063489628
0,-1,224146999,10355243095534,1783482098066475534
0,-1,256167999,10355431550748,1783482098254930716
3,-1,567200000,10355586219647,1783482098409599647
0,-1,288189000,10355595040660,1783482098418420596
0,-1,320209999,10355595064308,1783482098418444276
3,-1,599242666,10355618256704,1783482098441636672
0,-1,352230999,10355626879924,1783482098450259892
0,-1,416272999,10355635346695,1783482098458726663
3,-1,631285332,10355650343585,1783482098473723553
3,-1,663328000,10355682303489,1783482098505683489
0,-1,576378000,10355690866293,1783482098514246261
3,-1,695370666,10355714339458,1783482098537719426
0,-1,608398999,10355722870005,1783482098546249973
3,-1,727413332,10355746381507,1783482098569761507
0,-1,640419999,10355843846893,1783482098667226893
3,-1,759456000,10355843857133,1783482098667237133
0,-1,672441000,10355843883182,1783482098667263118
0,-1,704461999,10355843890254,1783482098667270222
0,-1,736482999,10355843913198,1783482098667293102
3,-1,791498666,10356052381652,1783482098875761620
0,-1,832545999,10356052386132,1783482098875766068
3,-1,823541332,10356052409909,1783482098875789877
0,-1,864567000,10356052410581,1783482098875790549
1,-1,1134800000,10356153778199,1783482098977158167
0,-1,896587999,10356162339466,1783482098985719434
3,-1,855584000,10356162375562,1783482098985755530
3,-1,887626666,10356162403467,1783482098985783435
0,-1,928608999,10356162435211,1783482098985815179
0,-1,1056693000,10356162448491,1783482098985828427
1,-1,1166832999,10356185783831,1783482099009163831
3,-1,1047840000,10356194208938,1783482099017588906
0,-1,1088713999,10356194216138,1783482099017596106
1,-1,1198865999,10356217824088,1783482099041204056
3,-1,1079882666,10356226266123,1783482099049646059
1,-1,1230899000,10356249869337,1783482099073249305
3,-1,1143968000,10356258338444,1783482099081718412
3,-1,1176010666,10356258348364,1783482099081728332
0,-1,1152756000,10356258353708,1783482099081733644
1,-1,1262931999,10356281907482,1783482099105287418
1,-1,1294964999,10356313932475,1783482099137312411
1,-1,1326998000,10356466929844,1783482099290309812
3,-1,1208053332,10356466940308,1783482099290320276
3,-1,1240096000,10356466955604,1783482099290335572
0,-1,1184776999,10356466957748,1783482099290337716
3,-1,1272138666,10356466960212,1783482099290340180
0,-1,1216797999,10356466981716,1783482099290361652
0,-1,1248819000,10356467009012,1783482099290388980
0,-1,1280839999,10356467015540,1783482099290395476
1,-1,1359030999,10356675966366,1783482099499346302
1,-1,1391063999,10356675990718,1783482099499370654
0,-1,1472965999,10356676063198,1783482099499443166
3,-1,1304181332,10356676069342,1783482099499449278
0,-1,1504986999,10356676110143,1783482099499490079
3,-1,1464394666,10356676114623,1783482099499494559
1,-1,1423097000,10356676117343,1783482099499497311
0,-1,1537008000,10356676118399,1783482099499498335
0,-1,1569028999,10356676126655,1783482099499506591
3,-1,1496437332,10356676171263,1783482099499551199
3,-1,1528480000,10356676181535,1783482099499561471
0,-1,1665091999,10356684026126,1783482099507406094
3,-1,1688693332,10356707655357,1783482099531035357
2,-1,1702100000,10356721077645,1783482099544457613
1,-1,1455129999,10356729705025,1783482099553085025
0,-1,1697112999,10356738054195,1783482099561434163
3,-1,1720736000,10356739691709,1783482099563071677
2,-1,1734128999,10356753096142,1783482099576476142
1,-1,1679360999,10356761676546,1783482099585056514
2,-1,1766157999,10356785124079,1783482099608504047
1,-1,1711394000,10356793553890,1783482099616933858
2,-1,1798187000,10356817138864,1783482099640518800
1,-1,1743426999,10356825600258,1783482099648980194
3,-1,1816864000,10356835820576,1783482099659200544
2,-1,1830215999,10356849177456,1783482099672557456
1,-1,1775459999,10356857597059,1783482099680977027
2,-1,1862244999,10356881202097,1783482099704582065
1,-1,1807493000,10356883967298,1783482099707347266
0,-1,1729134000,10356883968898,1783482099707348866
3,-1,1848906666,10356883971522,1783482099707351458
1,-1,1839525999,10356883978978,1783482099707358946
2,-1,1894274000,10357092566441,1783482099915946409
0,-1,1761154999,10357092567785,1783482099915947721
0,-1,1793175999,10357092591754,1783482099915971658
0,-1,1825197000,10357092598058,1783482099915978026
0,-1,1889238999,10357092690602,1783482099916070730
1,-1,1871558999,10357092716746,1783482099916096682
3,-1,1880949332,10357092777259,1783482099916157227
3,-1,1912992000,10357092790699,1783482099916170635
3,-1,1945034666,10357092795403,1783482099916175339
2,-1,1926302999,10357093052940,1783482099916432876
3,-1,1977077332,10357093062476,1783482099916442412
1,-1,1903592000,10357093159053,1783482099916538989
2,-1,1958331999,10357093161869,1783482099916541805
1,-1,1935624999,10357093169997,1783482099916549965
1,-1,1967657999,10357093230317,1783482099916610285
2,-1,1990361000,10357093334254,1783482099916714190
0,-1,2081364999,10357100334296,1783482099923714264
2,-1,2086448000,10357105406455,1783482099928786423
1,-1,2095790000,10357114755215,1783482099938135151
3,-1,2105248000,10357124205384,1783482099947585352
0,-1,2113386000,10357132346905,1783482099955726873
2,-1,2118476999,10357137452984,1783482099960832952
1,-1,2127822999,10357146785488,1783482099970165456
3,-1,2137290666,10357156253769,1783482099979633769
0,-1,2145406999,10357164360282,1783482099987740218
2,-1,2150505999,10357169477720,1783482099992857656
1,-1,2159855999,10357178804976,1783482100002184976
3,-1,2169333332,10357188287274,1783482100011667242
0,-1,2177427999,10357196374586,1783482100019754554
3,-1,2201376000,10357220337546,1783482100043717514
0,-1,2209449000,10357228405819,1783482100051785787
