cam,pts_ns,mono_ns,real_ns
0,64041999,10721144145123,1783482463967525091
0,96063000,10721145217322,1783482463968597290
0,128083999,10721148557471,1783482463971937439
0,160104999,10721149692102,1783482463973072070
0,192126000,10721152892634,1783482463976272538
0,224146999,10721153870656,1783482463977250592
0,256167999,10721344355657,1783482464167735625
3,567200000,10721492452041,1783482464315832009
0,288189000,10721501219328,1783482464324599264
0,320209999,10721501238112,1783482464324618048
3,599242666,10721524475729,1783482464347855697
0,352230999,10721533126855,1783482464356506823
0,448293999,10721552979396,1783482464376359364
0,576378000,10721552995108,1783482464376375076
3,631285332,10721556482778,1783482464379862714
3,663328000,10721588520930,1783482464411900866
3,695370666,10721620564043,1783482464443943947
0,608398999,10721629018784,1783482464452398720
3,727413332,10721652600884,1783482464475980852
3,759456000,10721761455710,1783482464584835614
0,640419999,10721761456254,1783482464584836190
0,672441000,10721761479198,1783482464584859134
0,704461999,10721761502910,1783482464584882878
0,736482999,10721761508158,1783482464584888094
3,791498666,10721970087000,1783482464793466936
0,864567000,10721970087832,1783482464793467768
0,896587999,10721970113433,1783482464793493401
3,823541332,10721970144921,1783482464793524889
0,928608999,10721970188857,1783482464793568825
1,1134800000,10722060032812,1783482464883412748
0,960630000,10722068622818,1783482464892002786
0,1056693000,10722068644450,1783482464892024386
3,855584000,10722068709186,1783482464892089154
3,887626666,10722068724258,1783482464892104226
1,1166832999,10722092075796,1783482464915455732
0,1088713999,10722100618058,1783482464923998026
3,1047840000,10722100942188,1783482464924322156
1,1198865999,10722124095453,1783482464947475389
3,1079882666,10722132752723,1783482464956132787
1,1230899000,10722156084997,1783482464979464965
3,1143968000,10722164716315,1783482464988096251
0,1120734999,10722173273489,1783482464996653425
3,1176010666,10722173328913,1783482464996708881
1,1262931999,10722188159598,1783482465011539534
1,1294964999,10722220190615,1783482465043570583
1,1326998000,10722381851500,1783482465205231468
3,1208053332,10722381856620,1783482465205236588
0,1152756000,10722381860876,1783482465205240844
0,1184776999,10722381874060,1783482465205253996
3,1240096000,10722381899276,1783482465205279212
3,1272138666,10722381905964,1783482465205285932
0,1216797999,10722381931692,1783482465205311660
0,1248819000,10722381938220,1783482465205318156
1,1359030999,10722590558695,1783482465413938631
1,1391063999,10722590584455,1783482465413964423
1,1423097000,10722590665608,1783482465414045576
1,1487162999,10722590696200,1783482465414076136
0,1472965999,10722590717352,1783482465414097288
0,1504986999,10722590728328,1783482465414108264
0,1537008000,10722590732968,1783482465414112904
0,1569028999,10722590737192,1783482465414117128
3,1304181332,10722590752584,1783482465414132520
3,1464394666,10722590758952,1783482465414138920
3,1496437332,10722590789064,1783482465414169000
3,1528480000,10722590794216,1783482465414174152
3,1688693332,10722613904025,1783482465437284153
0,1697112999,10722622328142,1783482465445708110
2,1702100000,10722627315149,1783482465450695085
3,1720736000,10722645973826,1783482465469353794
0,1729134000,10722654369911,1783482465477749879
2,1734128999,10722659351734,1783482465482731670
1,1679360999,10722668285678,1783482465491665582
2,1766157999,10722691369790,1783482465514749726
1,1711394000,10722699929876,1783482465523309780
2,1798187000,10722723404519,1783482465546784487
1,1743426999,10722731932157,1783482465555312125
3,1816864000,10722742088476,1783482465565468444
2,1830215999,10722755417904,1783482465578797840
1,1775459999,10722763922533,1783482465587302469
2,1862244999,10722787437720,1783482465610817656
0,1761154999,10722799058593,1783482465622438561
3,1848906666,10722799071713,1783482465622451617
1,1807493000,10722799084865,1783482465622464833
1,1839525999,10722799093537,1783482465622473441
2,1894274000,10723007705084,1783482465831085052
1,1871558999,10723007717500,1783482465831097436
0,1793175999,10723007724252,1783482465831104188
0,1825197000,10723007739868,1783482465831119804
0,1857217999,10723007746876,1783482465831126812
1,1903592000,10723007793437,1783482465831173405
2,1926302999,10723007796093,1783482465831176061
1,1935624999,10723007869277,1783482465831249213
3,1880949332,10723007881117,1783482465831261085
3,1912992000,10723007896797,1783482465831276733
3,1945034666,10723007901597,1783482465831281533
3,1977077332,10723007905661,1783482465831285629
0,1889238999,10723007906365,1783482465831286301
2,1958331999,10723007943261,1783482465831323197
1,1967657999,10723007983134,1783482465831363070
2,1990361000,10723008045022,1783482465831424990
2,2086448000,10723011642709,1783482465835022645
1,2095790000,10723020976271,1783482465844356239
3,2105248000,10723030467915,1783482465853847851
0,2113386000,10723038592317,1783482465861972253
2,2118476999,10723043672509,1783482465867052445
1,2127822999,10723053012408,1783482465876392376
3,2137290666,10723062476051,1783482465885855987
0,2145406999,10723070600230,1783482465893980198
2,2150505999,10723075706662,1783482465899086598
1,2159855999,10723085040640,1783482465908420608
3,2169333332,10723094509052,1783482465917889020
0,2177427999,10723102608558,1783482465925988526
3,2201376000,10723126559844,1783482465949939812
0,2209449000,10723134641399,1783482465958021335
3,2233418666,10723158596717,1783482465981976653
0,2241469999,10723166662400,1783482465990042368
0,2273490999,10723198674696,1783482466022054664
1,2191889000,10723279323073,1783482466102703009
0,2305512000,10723279324641,1783482466102704577
2,2182535000,10723279323137,1783482466102703105
3,2265461332,10723279332193,1783482466102712161
1,2223921999,10723279354882,1783482466102734818
2,2214563999,10723279417346,1783482466102797282
0,2337532999,10723279426466,1783482466102806434
3,2297504000,10723279426946,1783482466102806914
1,2255954999,10723279440290,1783482466102820226
1,2287988000,10723488065917,1783482466311445885
0,2369553999,10723488115453,1783482466311495421
3,2329546666,10723488116157,1783482466311496125
2,2246592999,10723488130269,1783482466311510237
2,2278622000,10723488142878,1783482466311522814
2,2374709000,10723488147806,1783482466311527742
2,2406737999,10723488151934,1783482466311531902
1,2384087000,10723488172894,1783482466311552862
