cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10188754525082,1783481931577905050
0,-1,96063000,10188755009916,1783481931578389884
0,-1,128083999,10188756670438,1783481931580050438
0,-1,160104999,10188759515607,1783481931582895575
0,-1,192126000,10188760995775,1783481931584375711
0,-1,224146999,10188763585774,1783481931586965742
0,-1,256167999,10188954760745,1783481931778140745
3,-1,567200000,10189105610905,1783481931928990873
3,-1,599242666,10189137275954,1783481931960655890
0,-1,288189000,10189163417419,1783481931986797355
3,-1,631285332,10189169254765,1783481931992634765
3,-1,663328000,10189201324296,1783481932024704264
3,-1,695370666,10189233375171,1783481932056755139
3,-1,727413332,10189265416510,1783481932088796478
0,-1,320209999,10189371854411,1783481932195234347
3,-1,759456000,10189371857067,1783481932195237003
0,-1,352230999,10189580489996,1783481932403869964
3,-1,791498666,10189581251280,1783481932404631248
1,-1,1134800000,10189672774982,1783481932496154950
1,-1,1166832999,10189704789089,1783481932528169057
1,-1,1198865999,10189736820220,1783481932560200220
1,-1,1230899000,10189768856919,1783481932592236887
3,-1,823541332,10189789020300,1783481932612400300
0,-1,448293999,10189789171309,1783481932612551277
1,-1,1262931999,10189800950610,1783481932624330546
1,-1,1294964999,10189832975597,1783481932656355597
1,-1,1326998000,10189997731214,1783481932821111214
0,-1,640419999,10189997740430,1783481932821120398
3,-1,855584000,10189998394418,1783481932821774386
0,-1,864567000,10190206233647,1783481933029613615
3,-1,887626666,10190206233807,1783481933029613743
1,-1,1359030999,10190206240143,1783481933029620079
2,-1,1702100000,10190240066452,1783481933063446420
2,-1,1734128999,10190272090543,1783481933095470511
2,-1,1766157999,10190304137162,1783481933127517130
2,-1,1798187000,10190336159909,1783481933159539877
2,-1,1830215999,10190368189088,1783481933191569088
2,-1,1862244999,10190400211963,1783481933223591995
1,-1,1391063999,10190414750479,1783481933238130383
3,-1,1047840000,10190414768143,1783481933238148111
0,-1,1056693000,10190414859088,1783481933238239056
2,-1,1894274000,10190623354481,1783481933446734449
3,-1,1272138666,10190623354769,1783481933446734769
0,-1,1280839999,10190623355793,1783481933446735761
1,-1,1423097000,10190623466129,1783481933446846097
2,-1,1926302999,10190623480561,1783481933446860529
3,-1,1464394666,10190623505490,1783481933446885426
1,-1,1487162999,10190623536274,1783481933446916242
2,-1,1958331999,10190623557970,1783481933446937938
3,-1,1688693332,10190623669523,1783481933447049459
0,-1,1472965999,10190623971764,1783481933447351700
0,-1,1697112999,10190623989268,1783481933447369236
1,-1,1679360999,10190623989300,1783481933447369268
1,-1,1903592000,10190624022357,1783481933447402325
0,-1,1889238999,10190624056853,1783481933447437013
2,-1,1990361000,10190624128533,1783481933447508501
3,-1,1880949332,10190624233974,1783481933447613910
2,-1,2086448000,10190624389495,1783481933447769463
1,-1,2095790000,10190633754221,1783481933457134189
3,-1,2105248000,10190643221029,1783481933466600997
0,-1,2113386000,10190651342900,1783481933474722868
2,-1,2118476999,10190656446610,1783481933479826546
1,-1,2127822999,10190665786952,1783481933489166920
3,-1,2137290666,10190675249920,1783481933498629856
0,-1,2145406999,10190683352335,1783481933506732303
2,-1,2150505999,10190688481389,1783481933511861357
1,-1,2159855999,10190697839363,1783481933521219331
3,-1,2169333332,10190707311643,1783481933530691611
0,-1,2177427999,10190715395338,1783481933538775306
2,-1,2182535000,10190720487848,1783481933543867784
1,-1,2191889000,10190729874302,1783481933553254270
3,-1,2201376000,10190739353974,1783481933562733942
0,-1,2209449000,10190747420645,1783481933570800613
2,-1,2214563999,10190752517410,1783481933575897378
1,-1,2223921999,10190761884185,1783481933585264153
3,-1,2233418666,10190771381841,1783481933594761809
0,-1,2241469999,10190779453056,1783481933602833088
2,-1,2246592999,10190784568253,1783481933607948253
1,-1,2255954999,10190793921460,1783481933617301428
3,-1,2265461332,10190803417835,1783481933626797803
0,-1,2273490999,10190811453530,1783481933634833530
2,-1,2278622000,10190816577400,1783481933639957400
1,-1,2287988000,10190825955023,1783481933649335023
3,-1,2297504000,10190835466278,1783481933658846246
0,-1,2305512000,10190843480245,1783481933666860213
2,-1,2310650999,10190848615379,1783481933671995379
1,-1,2320020999,10190858005770,1783481933681385738
3,-1,2329546666,10190867524162,1783481933690904130
0,-1,2337532999,10190875510864,1783481933698890800
2,-1,2342679999,10190880640174,1783481933704020174
1,-1,2352053999,10190890022661,1783481933713402629
3,-1,2361589332,10190899564733,1783481933722944701
0,-1,2369553999,10190907501131,1783481933730881099
2,-1,2374709000,10190912674985,1783481933736054953
1,-1,2384087000,10190922059616,1783481933745439584
3,-1,2393632000,10190931610456,1783481933754990392
0,-1,2401575000,10190939520006,1783481933762899974
2,-1,2406737999,10190944711940,1783481933768091972
1,-1,2416119999,10190954081019,1783481933777461019
3,-1,2425674666,10190963659059,1783481933787039027
0,-1,2433595999,10190971570561,1783481933794950561
0,-1,2465616999,10191116306413,1783481933939686381
1,-1,2448152999,10191116315213,1783481933939695181
2,-1,2438766999,10191116324141,1783481933939704077
3,-1,2457717332,10191116333709,1783481933939713709
1,-1,2480186000,10191116422062,1783481933939802030
0,-1,2497638000,10191116431726,1783481933939811694
2,-1,2470796000,10191116447214,1783481933939827182
3,-1,2489760000,10191116474254,1783481933939854190
2,-1,2502824999,10191116508846,1783481933939888814
3,-1,2521802666,10191116514991,1783481933939894927
2,-1,2534853999,10191116594479,1783481933939974415
1,-1,2512218999,10191116603823,1783481933939983759
1,-1,2544251999,10191116611791,1783481933939991727
3,-1,2553845332,10191116824496,1783481933940204432
0,-1,2529658999,10191117021873,1783481933940401809
0,-1,2561679999,10191117047506,1783481933940427442
3,-1,2585888000,10191123842713,1783481933947222681
0,-1,2593701000,10191131719847,1783481933955099847
2,-1,2598911999,10191136876805,1783481933960256773
1,-1,2608317999,10191146286908,1783481933969666876
3,-1,2617930666,10191155889812,1783481933979269780
0,-1,2625721999,10191163678210,1783481933987058178
2,-1,2630940999,10191168895520,1783481933992275488
1,-1,2640350999,10191178310103,1783481934001690071
3,-1,2649973332,10191187924143,1783481934011304111
0,-1,2657742999,10191195702429,1783481934019082397
2,-1,2662970000,10191200921979,1783481934024301947
1,-1,2672384000,10191210341682,1783481934033721650
3,-1,2682016000,10191219966186,1783481934043346154
0,-1,2689764000,10191227723480,1783481934051103448
2,-1,2694998999,10191232961302,1783481934056341302
1,-1,2704416999,10191242382893,1783481934065762861
3,-1,2714058666,10191252026469,1783481934075406437
0,-1,2721784999,10191259734386,1783481934083114354
2,-1,2727027999,10191264987409,1783481934088367377
1,-1,2736449999,10191274416328,1783481934097796328
3,-1,2746101332,10191284037504,1783481934107417440
0,-1,2753805999,10191291751757,1783481934115131725
2,-1,2759057000,10191297000940,1783481934120380876
1,-1,2768483000,10191306439075,1783481934129819075
3,-1,2778144000,10191316092827,1783481934139472763
0,-1,2785827000,10191323773320,1783481934147153256
2,-1,2791085999,10191329036679,1783481934152416647
1,-1,2800515999,10191338466654,1783481934161846590
3,-1,2810186666,10191348131798,1783481934171511766
