cam,pts_ns,mono_ns,real_ns
0,64041999,10188754532602,1783481931577912538
0,97375332,10188755013596,1783481931578393564
0,130708665,10188756675078,1783481931580055046
0,164041998,10188759520791,1783481931582900727
0,197375331,10188760999231,1783481931584379199
0,230708664,10188763589518,1783481931586969454
0,264041997,10188954764841,1783481931778144809
3,567200000,10189105666074,1783481931929046010
3,600533333,10189137284338,1783481931960664274
0,297375330,10189163421003,1783481931986800971
3,633866666,10189169260365,1783481931992640301
3,667199999,10189201331112,1783481932024711080
3,700533332,10189233382819,1783481932056762723
3,733866665,10189265424638,1783481932088804606
0,330708663,10189371858635,1783481932195238603
3,767199998,10189371860043,1783481932195240011
0,364041996,10189580494156,1783481932403874124
3,800533331,10189581254448,1783481932404634416
1,1134800000,10189672782470,1783481932496162406
1,1168133333,10189704792257,1783481932528172225
1,1201466666,10189736823932,1783481932560203900
1,1234799999,10189768861687,1783481932592241623
3,833866664,10189789024460,1783481932612404428
0,397375329,10189789173965,1783481932612553933
1,1268133332,10189800957362,1783481932624337330
1,1301466665,10189832983149,1783481932656363117
1,1334799998,10189997734478,1783481932821114446
0,430708662,10189997744878,1783481932821124814
3,867199997,10189998397266,1783481932821777202
0,464041995,10190206239855,1783481933029619791
3,900533330,10190206240367,1783481933029620303
1,1368133331,10190206243343,1783481933029623279
2,1702100000,10190240075636,1783481933063455572
2,1735433333,10190272098927,1783481933095478895
2,1768766666,10190304145066,1783481933127525034
2,1802099999,10190336167365,1783481933159547333
2,1835433332,10190368195776,1783481933191575712
2,1868766665,10190400219067,1783481933223599035
1,1401466664,10190414753551,1783481933238133519
3,933866663,10190414770991,1783481933238150959
0,497375328,10190414862608,1783481933238242576
2,1902099998,10190623358129,1783481933446738097
3,967199996,10190623359921,1783481933446739857
0,530708661,10190623359921,1783481933446739857
1,1434799997,10190623468945,1783481933446848881
2,1935433331,10190623481905,1783481933446861873
3,1000533329,10190623507122,1783481933446887058
1,1468133330,10190623538002,1783481933446917938
2,1968766664,10190623558994,1783481933446938962
3,1033866662,10190623671475,1783481933447051411
0,564041994,10190623974516,1783481933447354484
0,597375327,10190623990388,1783481933447370324
1,1501466663,10190623991540,1783481933447371508
1,1534799996,10190624023349,1783481933447403317
0,630708660,10190624058645,1783481933447438613
2,2002099997,10190624130069,1783481933447510005
3,1067199995,10190624235350,1783481933447615318
2,2035433330,10190624391927,1783481933447771895
1,1568133329,10190633760237,1783481933457140205
3,1100533328,10190643226533,1783481933466606501
0,664041993,10190651348020,1783481933474727924
2,2068766663,10190656451826,1783481933479831762
1,1601466662,10190665792584,1783481933489172520
3,1133866661,10190675254592,1783481933498634560
0,697375326,10190683356239,1783481933506736207
2,2102099996,10190688487213,1783481933511867181
1,1634799995,10190697846211,1783481933521226179
3,1167199994,10190707317083,1783481933530697051
0,730708659,10190715400202,1783481933538780170
2,2135433329,10190720492456,1783481933543872424
1,1668133328,10190729880414,1783481933553260382
3,1200533327,10190739358998,1783481933562738934
0,764041992,10190747425637,1783481933570805605
2,2168766662,10190752522946,1783481933575903042
1,1701466661,10190761888409,1783481933585268377
3,1233866660,10190771386161,1783481933594766097
0,797375325,10190779458272,1783481933602838304
2,2202099995,10190784574366,1783481933607954302
1,1734799994,10190793926036,1783481933617305972
3,1267199993,10190803421451,1783481933626801419
0,830708658,10190811459162,1783481933634839098
2,2235433328,10190816582232,1783481933639962200
1,1768133327,10190825959311,1783481933649339279
3,1300533326,10190835470887,1783481933658850951
0,864041991,10190843485397,1783481933666865365
2,2268766661,10190848620371,1783481933672000307
1,1801466660,10190858012234,1783481933681392170
3,1333866659,10190867529634,1783481933690909602
0,897375324,10190875515792,1783481933698895728
2,2302099994,10190880645294,1783481933704025230
1,1834799993,10190890028389,1783481933713408325
3,1367199992,10190899570589,1783481933722950525
0,930708657,10190907504331,1783481933730884267
2,2335433327,10190912680745,1783481933736060777
1,1868133326,10190922064288,1783481933745444192
3,1400533325,10190931615800,1783481933754995768
0,964041990,10190939522406,1783481933762902342
2,2368766660,10190944718084,1783481933768098020
1,1901466659,10190954085883,1783481933777465851
3,1433866658,10190963665107,1783481933787045075
0,997375323,10190971576673,1783481933794956737
0,1030708656,10191116310733,1783481933939690701
1,1934799992,10191116369550,1783481933939749486
2,2402099993,10191116399022,1783481933939778990
3,1467199991,10191116405934,1783481933939785902
1,1968133325,10191116423278,1783481933939803246
0,1064041989,10191116434958,1783481933939814926
2,2435433326,10191116449902,1783481933939829838
3,1500533324,10191116475982,1783481933939855950
2,2468766659,10191116509711,1783481933939889679
3,1533866657,10191116516239,1783481933939896207
2,2502099992,10191116596175,1783481933939976111
1,2001466658,10191116605071,1783481933939985039
1,2034799991,10191116612559,1783481933939992495
3,1567199990,10191116826096,1783481933940206064
0,1097375322,10191117024050,1783481933940404018
0,1130708655,10191117048434,1783481933940428370
3,1600533323,10191123845497,1783481933947225465
0,1164041988,10191131726919,1783481933955106887
2,2535433325,10191136882181,1783481933960262149
1,2068133324,10191146293532,1783481933969673500
3,1633866656,10191155894548,1783481933979274516
0,1197375321,10191163683266,1783481933987063202
2,2568766658,10191168899488,1783481933992279456
1,2101466657,10191178313623,1783481934001693559
3,1667199989,10191187928655,1783481934011308623
0,1230708654,10191195707741,1783481934019087677
2,2602099991,10191200924219,1783481934024304187
1,2134799990,10191210346066,1783481934033726034
3,1700533322,10191219970762,1783481934043350730
0,1264041987,10191227728216,1783481934051108184
2,2635433324,10191232966646,1783481934056346582
1,2168133323,10191242387661,1783481934065767597
3,1733866655,10191252030309,1783481934075410277
0,1297375320,10191259738802,1783481934083118770
2,2668766657,10191264991697,1783481934088371665
1,2201466656,10191274420648,1783481934097800584
3,1767199988,10191284041152,1783481934107421056
0,1330708653,10191291756045,1783481934115136013
2,2702099990,10191297003308,1783481934120383244
1,2234799989,10191306443331,1783481934129823299
3,1800533321,10191316096539,1783481934139476507
0,1364041986,10191323777768,1783481934147157704
2,2735433323,10191329039527,1783481934152419495
1,2268133322,10191338469886,1783481934161849822
3,1833866654,10191348135062,1783481934171514998
2,2768766656,10191361080866,1783481934184460834
1,2301466655,10191370515705,1783481934193895673
3,1867199987,10191380181009,1783481934203560945
2,2802099989,10191393104061,1783481934216483997
1,2334799988,10191402528980,1783481934225908948
3,1900533320,10191412215596,1783481934235595532
0,1397375319,10191419841881,1783481934243221849
2,2835433322,10191425125912,1783481934248505848
1,2368133321,10191434570255,1783481934257950223
3,1933866653,10191444261415,1783481934267641383
0,1430708652,10191451867732,1783481934275247732
2,2868766655,10191457153267,1783481934280533235
1,2401466654,10191466588074,1783481934289968042
3,1967199986,10191476300066,1783481934299680002
0,1464041985,10191483879919,1783481934307259855
2,2902099988,10191489184878,1783481934312564846
1,2434799987,10191498628869,1783481934322008837
3,2000533319,10191508343517,1783481934331723453
0,1497375318,10191515910922,1783481934339290890
2,2935433321,10191521222889,1783481934344602857
1,2468133320,10191530672704,1783481934354052640
3,2033866652,10191540386841,1783481934363766809
0,1530708651,10191547934725,1783481934371314661
2,2968766654,10191553253540,1783481934376633476
1,2501466653,10191562749275,1783481934386129211
3,2067199985,10191572451540,1783481934395831476
0,1564041984,10191579965056,1783481934403345024
2,3002099987,10191585285471,1783481934408665439
1,2534799986,10191594758966,1783481934418138998
