cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10022069588461,1783481764892968429
0,-1,96063000,10022070097488,1783481764893477424
0,-1,128083999,10022073939014,1783481764897318950
0,-1,160104999,10022074610025,1783481764897989993
0,-1,192126000,10022078375390,1783481764901755326
0,-1,224146999,10022087672114,1783481764911052050
0,-1,256167999,10022269788970,1783481765093168938
3,-1,567200000,10022430786796,1783481765254166764
0,-1,288189000,10022439492060,1783481765262872028
0,-1,320209999,10022439508124,1783481765262888060
0,-1,352230999,10022439514012,1783481765262893948
3,-1,599242666,10022462823359,1783481765286203295
0,-1,416272999,10022471544943,1783481765294924879
0,-1,576378000,10022471562063,1783481765294942031
3,-1,631285332,10022494852305,1783481765318232305
3,-1,663328000,10022526869956,1783481765350249924
3,-1,695370666,10022558936791,1783481765382316759
0,-1,608398999,10022567481158,1783481765390861126
0,-1,640419999,10022575879957,1783481765399259925
3,-1,727413332,10022590955945,1783481765414335913
0,-1,672441000,10022679961946,1783481765503341914
3,-1,759456000,10022679969018,1783481765503348954
0,-1,704461999,10022679982746,1783481765503362682
0,-1,736482999,10022679991898,1783481765503371866
0,-1,768504000,10022679997722,1783481765503377658
0,-1,832545999,10022888639558,1783481765712019558
0,-1,864567000,10022888663142,1783481765712043110
0,-1,896587999,10022888669350,1783481765712049286
0,-1,928608999,10022888737862,1783481765712117798
3,-1,791498666,10022888761510,1783481765712141446
3,-1,823541332,10022888769222,1783481765712149158
0,-1,1056693000,10022920234998,1783481765743614966
1,-1,1134800000,10022998357738,1783481765821737642
3,-1,855584000,10023006993050,1783481765830373018
3,-1,887626666,10023007006138,1783481765830386106
3,-1,1047840000,10023007012986,1783481765830392954
0,-1,1088713999,10023007030554,1783481765830410490
0,-1,1120734999,10023007037690,1783481765830417626
0,-1,1152756000,10023016280110,1783481765839660078
1,-1,1166832999,10023030386300,1783481765853766236
0,-1,1184776999,10023048309280,1783481765871689248
3,-1,1079882666,10023056736975,1783481765880116975
1,-1,1198865999,10023062409615,1783481765885789583
0,-1,1216797999,10023080331987,1783481765903711955
1,-1,1230899000,10023094451682,1783481765917831650
3,-1,1143968000,10023094575202,1783481765917955170
3,-1,1176010666,10023094585410,1783481765917965378
0,-1,1248819000,10023112353925,1783481765935733893
1,-1,1262931999,10023126477684,1783481765949857652
0,-1,1280839999,10023144363064,1783481765967743032
1,-1,1294964999,10023158499463,1783481765981879431
3,-1,1208053332,10023303159790,1783481766126539758
3,-1,1240096000,10023303183758,1783481766126563726
3,-1,1272138666,10023303189198,1783481766126569166
3,-1,1304181332,10023303193518,1783481766126573454
1,-1,1326998000,10023303236782,1783481766126616750
0,-1,1312860999,10023303652657,1783481766127032625
0,-1,1344882000,10023303692945,1783481766127072913
0,-1,1376902999,10023303709297,1783481766127089233
3,-1,1464394666,10023327918808,1783481766151298776
0,-1,1472965999,10023336517192,1783481766159897160
3,-1,1496437332,10023360000075,1783481766183391083
0,-1,1504986999,10023368529115,1783481766191909083
3,-1,1528480000,10023392080990,1783481766215460958
0,-1,1537008000,10023400543245,1783481766223923213
3,-1,1560522666,10023424052817,1783481766247432785
0,-1,1569028999,10023432562368,1783481766255942336
1,-1,1359030999,10023441050031,1783481766264429999
3,-1,1592565332,10023456164676,1783481766279544612
0,-1,1601049999,10023464571507,1783481766287951539
3,-1,1624608000,10023488139670,1783481766311519606
0,-1,1633071000,10023496635430,1783481766320015430
1,-1,1391063999,10023496699206,1783481766320079174
1,-1,1423097000,10023505265398,1783481766328645366
3,-1,1656650666,10023520189225,1783481766343569193
0,-1,1665091999,10023528632440,1783481766352012408
3,-1,1688693332,10023552234652,1783481766375614588
0,-1,1697112999,10023560670635,1783481766384050603
2,-1,1702100000,10023565640711,1783481766389020647
1,-1,1455129999,10023565828104,1783481766389208072
1,-1,1583261999,10023574328279,1783481766397708247
3,-1,1720736000,10023584264622,1783481766407644590
0,-1,1729134000,10023592683837,1783481766416063773
2,-1,1734128999,10023597666425,1783481766421046393
0,-1,1761154999,10023624719152,1783481766448099152
2,-1,1766157999,10023629694508,1783481766453074476
1,-1,1647327999,10023629906221,1783481766453286157
0,-1,1793175999,10023656720483,1783481766480100451
