batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,10022269764714,1783481765093144650,1
1,230708664,10022471436847,1783481765294816815,1
2,567200000,10022679948346,1783481765503328282,2
3,633866666,10022888620550,1783481765712000486,1
4,833866664,10023094566306,1783481765917946242,2
5,1134800000,10023303219886,1783481766126599854,1
6,1264041987,10023505155829,1783481766328535765,3
7,1468133330,10023712543386,1783481766535923322,3
8,1702100000,10023784933582,1783481766608313518,4
9,1735433333,10023816912193,1783481766640292161,4
10,1768766666,10023848924307,1783481766672304275,4
11,1802099999,10023881030950,1783481766704410918,4
12,1835433332,10023913004313,1783481766736384281,4
13,1868766665,10023945004203,1783481766768384139,4
14,1902099998,10023977035294,1783481766800415262,4
15,1935433331,10024009061713,1783481766832441649,4
16,1968766664,10024041066787,1783481766864446755,4
17,2002099997,10024073067990,1783481766896447958,4
18,2035433330,10024105082184,1783481766928462152,4
19,2068766663,10024137104315,1783481766960484251,4
20,2102099996,10024169137518,1783481766992517486,4
21,2135433329,10024201128832,1783481767024508768,4
22,2168766662,10024233194483,1783481767056574451,4
23,2202099995,10024297264025,1783481767120643993,4
24,2235433328,10024329256396,1783481767152636332,4
25,2268766661,10024361296190,1783481767184676158,4
26,2302099994,10024393307313,1783481767216687281,4
27,2335433327,10024425317060,1783481767248697028,4
28,2368766660,10024457331478,1783481767280711414,4
29,2402099993,10024489322825,1783481767312702761,4
30,2435433326,10024521408156,1783481767344788092,4
31,2468766659,10024553432591,1783481767376812559,4
32,2502099992,10024585430273,1783481767408810209,4
33,2535433325,10024617442836,1783481767440822772,4
34,2568766658,10024649426247,1783481767472806183,4
35,2602099991,10024682338462,1783481767505718430,4
36,2635433324,10024714270224,1783481767537650160,4
37,2668766657,10024745539327,1783481767568919295,4
38,2702099990,10024777511889,1783481767600891825,4
39,2735433323,10024809747621,1783481767633127557,4
40,2768766656,10024841601143,1783481767664981111,4
41,2802099989,10024873622058,1783481767697002026,4
42,2835433322,10024905628285,1783481767729008253,4
43,2868766655,10024937630383,1783481767761010351,4
44,2902099988,10024969639234,1783481767793019202,4
45,2935433321,10025001708437,1783481767825088405,4
46,2968766654,10025042152055,1783481767865531991,4
47,3002099987,10025074057545,1783481767897437513,4
48,3035433320,10025129767200,1783481767953147136,4
49,3068766653,10025161837203,1783481767985217139,4
50,3102099986,10025193856229,1783481768017236197,4
51,3135433319,10025225852024,1783481768049231960,4
52,3168766652,10025257900459,1783481768081280427,4
53,3202099985,10025289924478,1783481768113304414,4
54,3235433318,10025321910832,1783481768145290800,4
55,3268766651,10025353878819,1783481768177258755,4
56,3302099984,10025385910550,1783481768209290486,4
57,3335433317,10025417990409,1783481768241370377,4
58,3368766650,10025450012539,1783481768273392475,4
59,3402099983,10025482054158,1783481768305434126,4
60,3435433316,10025513987457,1783481768337367425,4
61,3468766649,10025546068308,1783481768369448244,4
62,3502099982,10025578067974,1783481768401447942,4
63,3535433315,10025610088633,1783481768433468569,4
64,3568766648,10025642090060,1783481768465470028,4
65,3602099981,10025674088062,1783481768497467998,4
66,3635433314,10025706119857,1783481768529499825,4
67,3668766647,10025738161828,1783481768561541796,4
