cam,pts_ns,mono_ns,real_ns
0,64041999,10022069593581,1783481764892973517
0,97375332,10022070099280,1783481764893479216
0,130708665,10022073940742,1783481764897320678
0,164041998,10022074611657,1783481764897991625
0,197375331,10022078379390,1783481764901759326
0,230708664,10022087675858,1783481764911055826
0,264041997,10022269792842,1783481765093172778
3,567200000,10022430795116,1783481765254175084
0,297375330,10022439495036,1783481765262874972
0,330708663,10022439509180,1783481765262889148
0,364041996,10022439514716,1783481765262894684
3,600533333,10022462831359,1783481765286211327
0,397375329,10022471547855,1783481765294927791
0,430708662,10022471562959,1783481765294942895
3,633866666,10022494858833,1783481765318238801
3,667199999,10022526873412,1783481765350253380
3,700533332,10022558943703,1783481765382323671
0,464041995,10022567484006,1783481765390863942
0,497375328,10022575881813,1783481765399261781
3,733866665,10022590959241,1783481765414339209
0,530708661,10022679964858,1783481765503344826
3,767199998,10022679971450,1783481765503351418
0,564041994,10022679983962,1783481765503363898
0,597375327,10022679992954,1783481765503372890
0,630708660,10022679998458,1783481765503378426
0,664041993,10022888643526,1783481765712023494
0,697375326,10022888663942,1783481765712043910
0,730708659,10022888670086,1783481765712050054
0,764041992,10022888738982,1783481765712118950
3,800533331,10022888762854,1783481765712142822
3,833866664,10022888769894,1783481765712149830
0,797375325,10022920240182,1783481765743620150
1,1134800000,10022998363946,1783481765821743914
3,867199997,10023006995482,1783481765830375418
3,900533330,10023007006938,1783481765830386906
3,933866663,10023007013690,1783481765830393658
0,830708658,10023007031994,1783481765830411962
0,864041991,10023007038298,1783481765830418266
0,897375324,10023016282670,1783481765839662638
1,1168133333,10023030389500,1783481765853769436
0,930708657,10023048312864,1783481765871692832
3,967199996,10023056739471,1783481765880119407
1,1201466666,10023062411855,1783481765885791823
0,964041990,10023080335219,1783481765903715187
1,1234799999,10023094454786,1783481765917834786
3,1000533329,10023094577314,1783481765917957282
3,1033866662,10023094586466,1783481765917966402
0,997375323,10023112357510,1783481765935737478
1,1268133332,10023126480052,1783481765949860020
0,1030708656,10023144364568,1783481765967744504
1,1301466665,10023158501031,1783481765981880967
3,1067199995,10023303163406,1783481766126543342
3,1100533328,10023303184910,1783481766126564878
3,1133866661,10023303189966,1783481766126569902
3,1167199994,10023303194158,1783481766126574126
1,1334799998,10023303239918,1783481766126619854
0,1064041989,10023303656177,1783481766127036113
0,1097375322,10023303694161,1783481766127074097
0,1130708655,10023303710065,1783481766127090033
