batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.6557,4,4,4,1111,20000,4,1230.569,1231.793,0,0,0,0,0,0,0,20
1,1.6563,4,4,4,1111,20000,4,1226.221,1231.041,0,0,0,0,0,0,0,20
2,1.6564,4,4,4,1111,20000,4,1225.174,1229.051,0,0,0,0,0,0,0,20
3,1.6564,4,4,4,1111,20000,4,1223.268,1227.044,0,0,0,0,0,0,0,20
4,1.6565,4,4,4,1111,20000,4,1222.362,1223.536,0,0,0,0,0,0,0,20
5,1.7830,3,3,4,1111,20000,4,117.794,117.974,0,0,0,0,0,0,0,40
6,1.7847,4,4,4,1111,20000,4,115.671,119.374,1,1,1,0,0,0,0,43
7,1.7862,4,4,4,1111,20000,4,116.248,119.408,2,2,1,0,0,1,0,45
8,1.7881,4,4,4,1111,20000,4,117.276,119.463,2,2,1,0,0,1,0,45
9,1.7948,4,4,4,1111,20000,4,122.837,124.361,1,2,0,0,0,1,0,47
10,1.7956,1,1,4,1111,20000,4,81.706,105.129,0,2,0,0,0,0,0,47
11,1.8341,3,3,4,1111,20000,4,50.243,50.386,2,3,0,0,1,1,0,60
12,1.8415,4,4,4,1111,20000,4,49.284,56.277,1,3,0,0,0,1,0,63
13,1.9377,4,4,4,1111,20000,4,132.775,141.763,2,3,0,0,1,1,0,67
14,1.9392,4,4,4,1111,20000,4,122.686,131.570,2,3,0,0,1,1,0,71
15,1.9407,4,4,4,1111,20000,4,111.781,124.215,2,3,0,0,1,1,0,71
16,1.9428,4,4,4,1111,20000,4,108.031,117.227,2,3,0,0,1,1,0,72
17,1.9488,4,4,4,1111,20000,4,106.724,106.929,2,3,0,0,1,1,0,73
18,1.9700,3,3,4,1111,20000,4,31.576,31.688,2,3,0,0,1,1,0,81
19,2.0693,4,4,4,1111,20000,4,116.760,130.876,1,3,0,0,0,1,0,90
20,2.0708,4,4,4,1111,20000,4,106.568,118.412,1,3,0,0,0,1,0,94
21,2.0723,4,4,4,1111,20000,4,101.460,108.095,2,3,0,0,1,1,0,94
22,2.0737,4,4,4,1111,20000,4,95.248,100.714,1,3,0,0,0,1,0,95
23,2.0809,4,4,4,1111,20000,4,95.800,100.687,2,3,0,0,1,1,0,96
24,2.1274,4,4,4,1111,20000,4,57.406,57.517,1,3,0,0,0,1,0,110
25,2.1326,4,4,4,1111,20000,4,48.075,59.066,2,3,0,0,1,1,0,114
26,2.2304,4,4,4,1111,20000,4,134.161,142.999,1,3,0,0,0,1,0,118
27,2.2318,4,4,4,1111,20000,4,124.762,133.545,1,3,0,0,0,1,0,122
28,2.2333,4,4,4,1111,20000,4,113.491,126.299,1,3,0,0,0,1,0,122
29,2.2380,4,4,4,1111,20000,4,109.910,110.016,2,3,0,0,1,1,0,123
30,2.2402,4,4,4,1111,20000,4,94.882,107.189,1,3,0,0,0,1,0,124
31,2.2601,2,2,4,1111,20000,4,28.981,29.098,0,3,0,0,0,0,0,131
32,2.3014,4,4,4,1111,20000,4,62.710,70.368,2,3,0,0,1,1,0,140
33,2.3165,4,4,4,1111,20000,4,59.624,74.294,1,3,0,0,0,1,0,144
34,2.3255,4,4,4,1111,20000,4,64.356,77.481,1,3,0,0,0,1,0,148
35,2.4242,4,4,4,1111,20000,4,151.364,160.840,1,3,0,0,0,1,0,152
36,2.4257,4,4,4,1111,20000,4,126.042,158.213,2,3,0,0,1,1,0,156
37,2.4272,4,4,4,1111,20000,4,125.142,125.292,1,3,0,0,0,1,0,156
38,2.4318,4,4,4,1111,20000,4,114.586,114.791,1,3,0,0,0,1,0,157
39,2.4337,4,4,4,1111,20000,4,96.886,107.706,2,3,0,0,1,1,0,158
40,2.4416,2,2,4,1111,20000,4,16.663,16.770,1,3,0,0,1,0,0,161
41,2.4962,4,4,4,1111,20000,4,57.362,71.208,1,3,0,0,0,1,0,174
42,2.5098,4,4,4,1111,20000,4,59.148,81.509,1,3,0,0,0,1,0,178
43,2.5217,4,4,4,1111,20000,4,60.489,80.249,1,3,0,0,0,1,0,182
