batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.7063,4,4,4,1111,33333,4,1273.675,1274.730,0,0,0,0,0,0,0,20
1,1.7069,4,4,4,1111,33333,4,1266.642,1274.082,0,0,0,0,0,0,0,20
2,1.7069,4,4,4,1111,33333,4,1263.722,1272.133,0,0,0,0,0,0,0,20
3,1.7070,4,4,4,1111,33333,4,1262.674,1269.807,0,0,0,0,0,0,0,20
4,1.7071,4,4,4,1111,33333,4,1261.822,1267.261,0,0,0,0,0,0,0,20
5,1.7339,1,1,4,1111,33333,4,18.128,18.369,0,0,0,0,0,0,0,40
6,1.8212,4,4,4,1111,33333,4,102.132,105.668,1,1,1,0,0,0,0,41
7,1.8236,4,4,4,1111,33333,4,103.110,107.663,1,1,1,0,0,0,0,45
8,1.8269,4,4,4,1111,33333,4,105.563,109.212,2,2,1,0,0,1,0,47
9,1.8349,4,4,4,1111,33333,4,112.042,115.303,1,2,0,0,0,1,0,49
10,1.8370,3,3,4,1111,33333,4,102.305,114.652,1,2,0,0,0,1,0,50
11,1.8459,1,1,4,1111,33333,4,93.609,111.186,0,2,0,0,0,0,0,54
12,1.8762,2,2,4,1111,33333,4,54.237,54.337,0,2,0,0,0,0,0,61
13,1.8886,4,4,4,1111,33333,4,59.865,66.652,2,3,0,0,1,1,0,63
14,1.9780,4,4,4,1111,33333,4,140.228,149.282,1,3,0,0,0,1,0,67
15,1.9811,4,4,4,1111,33333,4,133.172,140.851,2,3,0,0,1,1,0,71
16,1.9854,4,4,4,1111,33333,4,129.835,135.639,2,3,0,0,1,1,0,72
17,2.0033,2,2,4,1111,33333,4,133.109,146.017,2,3,0,0,1,1,0,78
18,2.0052,2,2,4,1111,33333,4,124.008,128.405,0,3,0,0,0,0,0,79
19,2.0246,4,4,4,1111,33333,4,126.126,135.511,2,3,0,0,1,1,0,83
20,2.0273,4,4,4,1111,33333,4,48.525,48.643,2,3,0,0,1,1,0,87
21,2.0830,3,3,4,1111,33333,4,93.236,100.829,1,3,0,0,1,0,0,91
22,2.0951,3,3,4,1111,33333,4,96.006,102.013,1,3,0,0,0,1,0,94
23,2.0980,3,3,4,1111,33333,4,89.025,96.051,1,3,0,0,0,1,0,97
24,2.1008,3,3,4,1111,33333,4,79.081,91.867,1,3,0,0,0,1,0,98
25,2.1612,4,4,4,1111,33333,4,135.894,136.027,2,3,0,0,1,1,0,103
26,2.1652,4,4,4,1111,33333,4,83.456,137.421,1,3,0,0,0,1,0,107
27,2.1788,3,3,4,1111,33333,4,84.302,95.201,1,3,0,0,1,0,0,111
28,2.1817,4,4,4,1111,33333,4,83.150,86.197,1,3,0,0,0,1,0,112
29,2.2139,3,3,4,1111,33333,4,102.677,112.695,1,3,0,0,0,1,0,118
30,2.2165,2,2,4,1111,33333,4,57.157,104.094,2,3,0,0,1,1,0,121
31,2.2651,4,4,4,1111,33333,4,103.147,103.254,1,3,0,0,0,1,0,123
32,2.2668,3,3,4,1111,33333,4,93.714,100.995,0,3,0,0,0,0,0,127
33,2.2688,3,3,4,1111,33333,4,86.458,92.692,1,3,0,0,0,1,0,127
34,2.2851,2,2,4,1111,33333,4,92.212,99.813,1,3,0,0,0,1,0,132
35,2.3225,3,3,4,1111,33333,4,109.725,129.894,1,3,0,0,1,0,0,135
36,2.3414,4,4,4,1111,33333,4,78.355,126.908,1,3,0,0,0,1,0,138
37,2.3485,4,4,4,1111,33333,4,82.610,85.429,2,3,0,0,1,1,0,142
38,2.4292,4,4,4,1111,33333,4,152.404,163.419,1,3,0,0,0,1,0,146
39,2.4315,2,2,4,1111,33333,4,146.250,151.636,1,3,0,0,0,1,0,150
40,2.4367,2,2,4,1111,33333,4,116.977,151.000,1,3,0,0,0,1,0,150
41,2.4456,3,3,4,1111,33333,4,113.166,125.818,0,3,0,0,0,0,0,153
42,2.4474,4,4,4,1111,33333,4,105.369,124.264,1,3,0,0,0,1,0,155
43,2.4495,4,4,4,1111,33333,4,90.635,107.425,2,3,0,0,1,1,0,155
44,2.4575,1,1,4,1111,33333,4,85.677,104.565,0,3,0,0,0,0,0,157
45,2.4936,3,3,4,1111,33333,4,63.673,63.782,1,3,0,0,0,1,0,166
46,2.4951,2,2,4,1111,33333,4,52.534,65.242,0,3,0,0,0,0,0,169
47,2.5579,4,4,4,1111,33333,4,104.994,120.825,2,3,0,0,1,1,0,171
48,2.5662,4,4,4,1111,33333,4,103.707,119.463,2,3,0,0,1,1,0,175
49,2.5785,4,4,4,1111,33333,4,104.021,120.509,1,3,0,0,0,1,0,179
50,2.5820,3,3,4,1111,33333,4,90.125,117.260,1,3,0,0,0,1,0,182
51,2.6277,4,4,4,1111,33333,4,131.944,133.510,1,3,0,0,0,1,0,186
52,2.6286,1,1,4,1111,33333,4,72.377,131.745,0,3,0,0,0,0,0,190
53,2.6311,4,4,4,1111,33333,4,72.331,72.593,1,3,0,0,0,1,0,190
54,2.6803,3,3,4,1111,33333,4,110.798,113.484,0,3,0,0,0,0,0,195
55,2.6821,3,3,4,1111,33333,4,102.704,109.435,1,3,0,0,0,1,0,198
56,2.6840,3,3,4,1111,33333,4,89.741,102.739,1,3,0,0,0,1,0,199
57,2.6940,2,2,4,1111,33333,4,78.307,107.575,1,3,0,0,0,1,0,202
58,2.7030,1,1,4,1111,33333,4,74.562,74.634,1,3,0,0,0,1,0,204
59,2.7631,4,4,4,1111,33333,4,121.645,134.758,1,3,0,0,0,1,0,207
60,2.7651,3,3,4,1111,33333,4,85.207,133.218,0,3,0,0,0,0,0,211
61,2.7683,4,4,4,1111,33333,4,85.528,123.230,2,4,0,0,1,1,0,212
62,2.8518,3,3,4,1111,33333,4,159.768,170.900,1,4,0,0,1,0,0,218
63,2.8549,3,3,4,1111,33333,4,151.315,166.630,2,4,0,0,1,1,0,221
64,2.8565,2,2,4,1111,33333,4,95.118,152.614,1,4,0,0,0,1,0,222
65,2.8596,4,4,4,1111,33333,4,95.691,146.395,1,4,0,0,0,1,0,223
66,2.8631,4,4,4,1111,33333,4,88.057,99.317,3,5,1,0,1,1,0,224
67,2.8727,3,3,4,1111,33333,4,88.659,94.916,3,5,1,0,1,1,0,227
68,2.8796,1,1,4,1111,33333,4,85.209,92.800,1,6,0,1,0,0,0,230
69,2.9743,3,3,4,1111,33333,4,121.744,121.834,2,6,0,1,1,0,0,238
70,2.9772,4,4,4,1111,33333,4,113.182,121.669,2,6,0,1,0,1,0,241
71,2.9800,3,3,4,1111,33333,4,106.943,112.908,2,6,0,1,0,1,0,243
72,2.9821,3,3,4,1111,33333,4,99.304,106.360,1,6,0,0,0,1,0,243
73,2.9925,4,4,4,1111,33333,4,99.982,109.815,2,6,0,1,0,1,0,247
74,2.9941,3,3,4,1111,33333,4,88.852,107.160,2,6,0,1,0,1,0,247
75,3.0238,2,2,4,1111,33333,4,48.814,48.914,1,6,0,1,0,0,0,257
76,3.0350,4,4,4,1111,33333,4,49.185,60.003,2,6,0,1,0,1,0,260
77,3.0803,4,4,4,1111,33333,4,85.727,101.706,2,6,0,1,0,1,0,264
78,3.0830,2,2,4,1111,33333,4,79.137,84.782,1,6,0,0,0,1,0,268
79,3.0853,2,2,4,1111,33333,4,67.690,84.130,1,6,0,0,0,1,0,268
80,3.1275,4,4,4,1111,33333,4,103.406,111.992,2,6,0,1,0,1,0,272
81,3.1335,4,4,4,1111,33333,4,97.812,115.697,2,6,0,1,0,1,0,276
82,3.1353,2,2,4,1111,33333,4,88.858,110.960,1,6,0,1,0,0,0,278
83,3.1558,2,2,4,1111,33333,4,77.652,120.183,1,6,0,1,0,0,0,282
84,3.1861,4,4,4,1111,33333,4,105.030,105.196,3,6,1,1,0,1,0,284
85,3.1876,2,2,4,1111,33333,4,64.821,99.893,1,6,0,0,0,1,0,288
86,3.2653,4,4,4,1111,33333,4,132.654,167.975,3,6,1,1,0,1,0,290
87,3.2695,4,4,4,1111,33333,4,127.780,141.416,3,6,1,1,0,1,0,294
88,3.2750,4,4,4,1111,33333,4,120.852,140.941,4,6,1,1,1,1,0,296
89,3.2841,2,2,4,1111,33333,4,101.179,127.910,2,6,1,1,0,0,0,299
90,3.2867,4,4,4,1111,33333,4,99.751,99.917,4,6,1,1,1,1,0,300
91,3.3118,2,2,4,1111,33333,4,106.455,114.468,1,6,0,0,0,1,0,308
92,3.3193,3,3,4,1111,33333,4,53.245,53.363,2,6,1,0,0,1,0,310
93,3.3920,4,4,4,1111,33333,4,114.671,125.998,3,6,1,1,0,1,0,313
94,3.3943,3,3,4,1111,33333,4,108.036,113.906,3,6,1,1,0,1,0,317
95,3.3976,3,3,4,1111,33333,4,101.101,108.138,2,6,0,1,0,1,0,318
96,3.4015,3,3,4,1111,33333,4,93.597,107.267,2,6,1,1,0,0,0,319
97,3.4185,4,4,4,1111,33333,4,106.053,115.888,3,6,1,1,0,1,0,325
98,3.4193,1,1,4,1111,33333,4,83.132,99.430,1,6,1,0,0,0,0,325
99,3.4302,1,1,4,1111,33333,4,45.551,93.950,0,6,0,0,0,0,0,330
100,3.4907,4,4,4,1111,33333,4,97.907,106.065,3,6,1,1,0,1,0,332
101,3.5010,3,3,4,1111,33333,4,97.489,108.284,3,6,1,1,0,1,0,336
102,3.5122,3,3,4,1111,33333,4,99.775,112.388,2,6,1,0,0,1,0,339
103,3.5251,4,4,4,1111,33333,4,102.862,115.743,3,6,1,1,0,1,0,342
104,3.5284,4,4,4,1111,33333,4,97.372,108.358,3,6,1,1,0,1,0,346
105,3.5577,2,2,4,1111,33333,4,112.312,129.275,1,6,0,1,0,0,0,350
106,3.5609,4,4,4,1111,33333,4,69.540,69.677,3,6,1,1,0,1,0,352
107,3.5711,1,1,4,1111,33333,4,69.436,69.532,1,6,0,0,0,1,0,356
108,3.6643,3,3,4,1111,33333,4,151.558,162.568,1,6,1,0,0,0,0,357
109,3.6662,2,2,4,1111,33333,4,141.836,153.564,2,6,1,0,0,1,0,360
110,3.6691,4,4,4,1111,33333,4,118.379,143.391,2,6,1,0,0,1,0,362
111,3.6721,4,4,4,1111,33333,4,113.248,143.273,2,6,1,0,0,1,0,362
112,3.6858,4,4,4,1111,33333,4,113.888,127.550,2,6,1,0,0,1,0,366
113,3.6896,3,3,4,1111,33333,4,105.791,126.651,2,7,0,1,0,1,0,367
114,3.7381,3,3,4,1111,33333,4,73.076,73.184,2,7,1,1,0,0,0,377
115,3.7418,3,3,4,1111,33333,4,68.056,75.108,2,7,1,0,0,1,0,380
116,3.7546,3,3,4,1111,33333,4,70.830,76.473,3,7,1,1,0,1,0,383
117,3.7572,3,3,4,1111,33333,4,64.284,70.395,2,7,1,1,0,0,0,386
118,3.8575,4,4,4,1111,33333,4,154.911,161.365,3,7,1,1,0,1,0,389
119,3.8590,3,3,4,1111,33333,4,123.652,154.675,2,7,0,1,0,1,0,393
120,3.8613,4,4,4,1111,33333,4,122.548,150.389,3,7,1,1,0,1,0,393
121,3.8628,3,3,4,1111,33333,4,113.643,120.488,2,7,1,0,0,1,0,394
122,3.8726,4,4,4,1111,33333,4,114.748,117.506,3,7,1,1,0,1,0,397
123,3.8760,2,2,4,1111,33333,4,103.423,113.301,1,7,1,0,0,0,0,398
124,3.9312,4,4,4,1111,33333,4,72.929,73.048,2,7,1,0,0,1,0,409
125,3.9343,3,3,4,1111,33333,4,65.478,72.745,2,7,1,0,0,1,0,413
126,3.9423,3,3,4,1111,33333,4,64.576,70.167,1,7,0,0,0,1,0,414
127,3.9501,3,3,4,1111,33333,4,61.878,69.533,2,7,1,0,0,1,0,417
128,4.0141,4,4,4,1111,33333,4,117.823,125.960,2,7,1,0,0,1,0,422
129,4.0255,3,3,4,1111,33333,4,100.044,129.354,1,7,1,0,0,0,0,426
130,4.0318,4,4,4,1111,33333,4,96.296,99.945,1,7,0,0,0,1,0,429
131,4.0344,4,4,4,1111,33333,4,88.769,99.033,1,7,0,0,0,1,0,431
132,4.0660,3,3,4,1111,33333,4,111.866,115.435,1,7,0,0,0,1,0,437
133,4.0684,2,2,4,1111,33333,4,58.365,109.390,1,7,0,0,0,1,0,440
134,4.1093,4,4,4,1111,33333,4,90.095,94.528,2,7,0,1,0,1,0,442
