batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.6782,4,4,4,1111,10000,4,1251.829,1253.219,0,0,0,0,0,0,0,20
1,1.6788,4,4,4,1111,10000,4,1247.890,1252.026,0,0,0,0,0,0,0,20
2,1.6789,4,4,4,1111,10000,4,1246.812,1250.304,0,0,0,0,0,0,0,20
3,1.6790,4,4,4,1111,10000,4,1245.522,1248.269,0,0,0,0,0,0,0,20
4,1.6790,4,4,4,1111,10000,4,1244.595,1245.300,0,0,0,0,0,0,0,20
5,1.8149,4,4,4,1111,10000,4,126.861,127.168,1,1,1,0,0,0,0,40
6,1.8164,4,4,4,1111,10000,4,123.553,128.340,1,1,1,0,0,0,0,44
7,1.8178,4,4,4,1111,10000,4,123.060,127.956,2,2,1,0,0,1,0,44
8,1.8222,4,4,4,1111,10000,4,125.742,130.233,1,2,0,0,0,1,0,45
9,1.8340,4,4,4,1111,10000,4,136.436,139.281,1,2,0,0,0,1,0,48
10,1.8479,2,2,4,1111,10000,4,32.190,32.285,1,2,0,0,0,1,0,54
11,1.9507,4,4,4,1111,10000,4,120.843,134.951,2,3,0,0,1,1,0,62
12,1.9523,4,4,4,1111,10000,4,116.345,133.100,1,3,0,0,0,1,0,66
13,1.9540,4,4,4,1111,10000,4,105.371,115.071,2,3,0,0,1,1,0,66
14,1.9556,4,4,4,1111,10000,4,100.706,111.752,2,3,0,0,1,1,0,67
15,1.9644,4,4,4,1111,10000,4,101.293,107.900,2,3,0,0,1,1,0,69
16,2.0088,4,4,4,1111,10000,4,57.316,57.415,2,3,0,0,1,1,0,82
17,2.0148,4,4,4,1111,10000,4,49.074,59.662,2,3,0,0,1,1,0,86
18,2.1261,4,4,4,1111,10000,4,148.603,157.583,2,3,0,0,1,1,0,90
19,2.1277,4,4,4,1111,10000,4,139.269,148.144,1,3,0,0,0,1,0,94
20,2.1292,4,4,4,1111,10000,4,127.813,140.804,1,3,0,0,0,1,0,94
21,2.1306,4,4,4,1111,10000,4,121.195,121.278,2,3,0,0,1,1,0,95
22,2.1377,4,4,4,1111,10000,4,110.959,122.324,1,3,0,0,0,1,0,96
23,2.1933,4,4,4,1111,10000,4,66.421,66.543,2,3,0,0,1,1,0,110
24,2.1985,4,4,4,1111,10000,4,57.536,68.131,1,3,0,0,0,1,0,114
25,2.3058,4,4,4,1111,10000,4,152.925,161.891,2,3,0,0,1,1,0,118
26,2.3073,4,4,4,1111,10000,4,143.173,152.232,1,3,0,0,0,1,0,122
27,2.3087,4,4,4,1111,10000,4,122.064,144.701,1,3,0,0,0,1,0,122
28,2.3101,4,4,4,1111,10000,4,116.099,116.195,1,3,0,0,0,1,0,123
29,2.3127,4,4,4,1111,10000,4,105.370,113.445,2,3,0,0,1,1,0,123
30,2.3635,4,4,4,1111,10000,4,56.869,56.987,1,3,0,0,0,1,0,138
31,2.3693,4,4,4,1111,10000,4,48.245,59.311,2,3,0,0,1,1,0,142
32,2.4656,4,4,4,1111,10000,4,132.574,141.637,1,3,0,0,0,1,0,146
33,2.4671,4,4,4,1111,10000,4,122.869,131.992,1,3,0,0,0,1,0,150
34,2.4686,4,4,4,1111,10000,4,104.420,124.438,1,3,0,0,0,1,0,150
35,2.4703,4,4,4,1111,10000,4,104.414,106.193,2,3,0,0,1,1,0,151
36,2.4807,4,4,4,1111,10000,4,108.182,110.907,1,3,0,0,0,1,0,154
37,2.5330,4,4,4,1111,10000,4,66.552,66.673,1,3,0,0,0,1,0,166
38,2.5556,4,4,4,1111,10000,4,75.156,85.845,2,3,0,0,1,1,0,170
39,2.6473,4,4,4,1111,10000,4,155.382,164.067,2,3,0,0,1,1,0,174
40,2.6487,4,4,4,1111,10000,4,145.820,154.612,1,3,0,0,0,1,0,178
41,2.6502,4,4,4,1111,10000,4,116.487,147.400,1,3,0,0,0,1,0,178
42,2.6516,4,4,4,1111,10000,4,115.986,118.022,1,3,0,0,0,1,0,179
43,2.6581,4,4,4,1111,10000,4,101.404,101.690,1,3,0,0,0,1,0,180
44,2.6846,3,3,4,1111,10000,4,36.453,36.590,1,3,0,0,0,1,0,190
45,2.7924,4,4,4,1111,10000,4,130.049,144.325,1,3,0,0,0,1,0,197
46,2.7948,4,4,4,1111,10000,4,121.036,139.790,1,3,0,0,0,1,0,201
47,2.7963,4,4,4,1111,10000,4,112.056,125.203,1,3,0,0,0,1,0,201
48,2.7978,4,4,4,1111,10000,4,107.740,119.544,1,3,0,0,0,1,0,202
49,2.8078,4,4,4,1111,10000,4,111.305,119.375,2,4,0,0,1,1,0,205
50,2.8604,4,4,4,1111,10000,4,67.101,67.245,2,4,0,0,1,1,0,217
51,2.8659,4,4,4,1111,10000,4,58.379,69.279,2,4,0,0,1,1,0,221
52,2.9624,4,4,4,1111,10000,4,143.459,152.314,1,4,0,0,0,1,0,225
53,2.9640,4,4,4,1111,10000,4,133.952,142.672,3,5,1,0,1,1,0,229
54,2.9656,4,4,4,1111,10000,4,112.510,135.719,3,5,1,0,1,1,0,229
55,2.9677,4,4,4,1111,10000,4,106.462,106.679,2,5,0,0,1,1,0,230
56,2.9741,4,4,4,1111,10000,4,98.930,107.552,1,5,0,0,0,1,0,232
57,2.9975,3,3,4,1111,10000,4,34.326,34.422,2,6,0,1,0,1,0,240
58,3.0745,4,4,4,1111,10000,4,97.069,111.241,2,6,0,1,0,1,0,248
59,3.0973,4,4,4,1111,10000,4,108.323,120.025,2,6,0,1,0,1,0,252
60,3.1100,4,4,4,1111,10000,4,113.571,127.105,2,6,0,1,0,1,0,256
61,3.1165,4,4,4,1111,10000,4,109.381,118.339,2,6,0,1,0,1,0,260
62,3.1193,4,4,4,1111,10000,4,108.570,117.358,2,6,0,1,0,1,0,262
63,3.2253,3,3,4,1111,10000,4,150.009,150.129,2,6,0,1,0,1,0,268
64,3.2286,4,4,4,1111,10000,4,130.483,153.362,2,6,0,1,0,1,0,271
65,3.2306,4,4,4,1111,10000,4,113.342,132.508,2,6,0,1,0,1,0,273
66,3.2326,4,4,4,1111,10000,4,108.855,121.987,2,6,0,1,0,1,0,273
67,3.2348,4,4,4,1111,10000,4,103.131,117.703,2,6,0,1,0,1,0,274
68,3.2387,1,1,4,1111,10000,4,65.054,113.031,0,6,0,0,0,0,0,275
69,3.2892,3,3,4,1111,10000,4,63.085,63.238,2,6,0,1,0,1,0,288
70,3.2960,4,4,4,1111,10000,4,55.824,66.735,3,6,1,1,0,1,0,291
71,3.3936,4,4,4,1111,10000,4,142.182,153.538,4,6,1,1,1,1,0,295
72,3.3951,4,4,4,1111,10000,4,136.693,143.766,4,6,1,1,1,1,0,299
73,3.3965,4,4,4,1111,10000,4,113.195,136.105,3,6,1,1,0,1,0,299
74,3.3980,4,4,4,1111,10000,4,108.191,130.059,3,6,1,1,0,1,0,300
75,3.4070,4,4,4,1111,10000,4,99.183,110.372,3,6,1,1,0,1,0,302
76,3.4508,4,4,4,1111,10000,4,56.386,56.500,3,6,1,1,0,1,0,315
77,3.4564,4,4,4,1111,10000,4,48.574,58.902,3,6,1,1,0,1,0,319
78,3.5635,4,4,4,1111,10000,4,144.008,153.136,3,6,1,1,0,1,0,323
79,3.5650,4,4,4,1111,10000,4,134.794,143.431,3,6,1,1,0,1,0,327
80,3.5664,4,4,4,1111,10000,4,114.958,136.285,3,6,1,1,0,1,0,327
81,3.5679,4,4,4,1111,10000,4,114.764,116.548,3,6,1,1,0,1,0,328
82,3.5722,4,4,4,1111,10000,4,111.794,115.146,3,6,1,1,0,1,0,329
83,3.6375,4,4,4,1111,10000,4,73.148,73.345,3,6,1,1,0,1,0,343
84,3.6521,4,4,4,1111,10000,4,74.085,84.526,3,6,1,1,0,1,0,347
85,3.6653,4,4,4,1111,10000,4,75.746,84.600,3,6,1,1,0,1,0,351
86,3.6747,4,4,4,1111,10000,4,74.561,83.059,3,6,1,1,0,1,0,355
87,3.7841,4,4,4,1111,10000,4,164.537,184.075,3,6,1,1,0,1,0,359
88,3.7860,4,4,4,1111,10000,4,147.625,147.790,2,6,1,0,0,1,0,363
89,3.7874,4,4,4,1111,10000,4,133.948,134.703,2,6,1,0,0,1,0,363
90,3.7907,4,4,4,1111,10000,4,124.637,124.818,2,6,1,0,0,1,0,364
91,3.7953,4,4,4,1111,10000,4,119.601,120.091,2,6,1,0,0,1,0,365
92,3.8146,3,3,4,1111,10000,4,29.667,29.759,2,6,1,0,0,1,0,371
93,3.8682,4,4,4,1111,10000,4,67.838,83.259,3,7,1,1,0,1,0,382
94,3.8764,4,4,4,1111,10000,4,63.902,83.605,3,7,1,1,0,1,0,386
95,3.9697,4,4,4,1111,10000,4,146.152,157.318,3,7,1,1,0,1,0,390
96,3.9749,4,4,4,1111,10000,4,148.128,157.314,3,7,1,1,0,1,0,394
97,3.9923,4,4,4,1111,10000,4,157.486,163.916,3,7,1,1,0,1,0,398
98,4.0104,4,4,4,1111,10000,4,141.340,141.468,3,7,1,1,0,1,0,402
99,4.0160,4,4,4,1111,10000,4,133.460,138.968,3,7,1,1,0,1,0,406
100,4.0346,4,4,4,1111,10000,4,63.960,64.103,3,7,1,1,0,1,0,410
101,4.0410,4,4,4,1111,10000,4,56.847,65.290,2,7,1,0,0,1,0,414
102,4.1515,4,4,4,1111,10000,4,156.017,158.483,2,7,1,0,0,1,0,418
103,4.1532,4,4,4,1111,10000,4,136.330,142.124,2,7,1,0,0,1,0,422
104,4.1549,4,4,4,1111,10000,4,120.369,138.175,2,7,1,0,0,1,0,422
105,4.1563,4,4,4,1111,10000,4,118.799,120.844,2,7,1,0,0,1,0,423
106,4.1639,4,4,4,1111,10000,4,118.856,122.199,2,7,1,0,0,1,0,425
107,4.2101,4,4,4,1111,10000,4,57.760,57.874,1,7,0,0,0,1,0,438
108,4.2153,4,4,4,1111,10000,4,48.742,59.741,1,7,0,0,0,1,0,442
109,4.3121,4,4,4,1111,10000,4,134.038,142.993,1,7,0,0,0,1,0,446
110,4.3136,4,4,4,1111,10000,4,124.867,133.600,2,7,0,1,0,1,0,450
111,4.3152,4,4,4,1111,10000,4,112.437,126.516,1,7,0,0,0,1,0,450
112,4.3171,4,4,4,1111,10000,4,101.064,106.333,2,7,0,1,0,1,0,451
113,4.3230,4,4,4,1111,10000,4,102.906,107.145,2,7,0,1,0,1,0,452
114,4.3459,3,3,4,1111,10000,4,33.046,33.141,1,7,1,0,0,0,0,461
115,4.4083,4,4,4,1111,10000,4,81.386,95.456,3,7,1,1,0,1,0,469
116,4.4141,4,4,4,1111,10000,4,75.586,87.271,3,7,1,1,0,1,0,473
117,4.4312,4,4,4,1111,10000,4,86.335,95.569,3,7,1,1,0,1,0,477
118,4.4369,4,4,4,1111,10000,4,80.717,89.989,2,7,0,1,0,1,0,481
119,4.5264,4,4,4,1111,10000,4,166.503,173.554,3,7,1,1,0,1,0,485
120,4.5273,2,2,4,1111,10000,4,118.233,118.349,1,7,1,0,0,0,0,489
121,4.5295,4,4,4,1111,10000,4,113.587,120.414,3,7,1,1,0,1,0,489
122,4.5319,4,4,4,1111,10000,4,99.061,111.587,3,7,1,1,0,1,0,490
123,4.5455,4,4,4,1111,10000,4,101.843,113.571,2,7,0,1,0,1,0,494
124,4.5469,2,2,4,1111,10000,4,61.346,108.169,2,7,0,1,0,1,0,494
125,4.5927,4,4,4,1111,10000,4,65.480,65.627,3,7,1,1,0,1,0,505
126,4.6071,4,4,4,1111,10000,4,64.973,76.785,3,7,1,1,0,1,0,509
127,4.6144,4,4,4,1111,10000,4,60.231,69.111,2,7,0,1,0,1,0,513
128,4.7143,4,4,4,1111,10000,4,148.920,158.114,3,7,1,1,0,1,0,517
129,4.7157,4,4,4,1111,10000,4,125.953,150.436,2,7,0,1,0,1,0,521
130,4.7173,4,4,4,1111,10000,4,123.847,123.989,4,8,1,1,1,1,0,521
131,4.7187,4,4,4,1111,10000,4,110.892,110.981,5,9,1,2,1,1,0,522
132,4.7218,4,4,4,1111,10000,4,101.242,106.800,4,9,1,1,1,1,0,522
133,4.7709,4,4,4,1111,10000,4,55.695,55.823,6,10,1,2,2,1,0,537
134,4.7764,4,4,4,1111,10000,4,47.451,57.906,6,10,1,2,2,1,0,539
135,4.8516,4,4,4,1111,10000,4,110.878,120.100,5,10,1,1,2,1,0,545
136,4.8530,4,4,4,1111,10000,4,99.341,110.109,4,10,0,1,2,1,0,547
137,4.8545,4,4,4,1111,10000,4,87.262,100.875,6,10,1,2,2,1,0,547
138,4.8642,4,4,4,1111,10000,4,63.548,92.713,5,10,1,1,2,1,0,548
139,4.8991,4,4,4,1111,10000,4,56.865,122.238,5,10,1,1,2,1,0,552
140,4.9006,4,4,4,1111,10000,4,33.345,48.393,4,10,0,2,1,1,0,556
141,4.9280,4,4,4,1111,10000,4,27.415,72.538,5,10,1,2,1,1,0,556
142,4.9699,4,4,4,1111,10000,4,27.541,100.971,4,10,1,2,0,1,0,564
143,4.9950,4,4,4,1111,10000,4,27.667,94.524,4,10,1,2,0,1,0,564
144,5.0283,4,4,4,1111,10000,4,27.685,94.525,4,10,1,2,0,1,0,568
145,5.0617,4,4,4,1111,10000,4,27.760,94.536,5,10,1,2,1,1,0,572
146,5.0950,4,4,4,1111,10000,4,27.695,94.536,5,10,1,2,1,1,0,576
147,5.1366,4,4,4,1111,10000,4,27.672,102.860,4,10,1,2,0,1,0,584
148,5.1615,4,4,4,1111,10000,4,27.606,94.412,4,10,1,2,0,1,0,584
149,5.1949,4,4,4,1111,10000,4,27.699,94.526,5,10,1,2,1,1,0,588
150,5.2284,4,4,4,1111,10000,4,27.770,94.595,3,10,1,1,0,1,0,592
151,5.2616,4,4,4,1111,10000,4,27.677,94.500,3,10,1,1,0,1,0,596
152,5.2950,4,4,4,1111,10000,4,27.716,94.524,3,10,0,1,1,1,0,600
153,5.3282,4,4,4,1111,10000,4,27.589,94.409,3,10,0,1,1,1,0,604
154,5.3616,4,4,4,1111,10000,4,27.657,94.431,3,10,0,1,1,1,0,608
155,5.3949,4,4,4,1111,10000,4,27.680,94.475,2,10,0,1,0,1,0,612
156,5.4282,4,4,4,1111,10000,4,27.639,94.441,2,10,0,1,0,1,0,616
157,5.4617,4,4,4,1111,10000,4,27.750,94.562,3,10,1,1,0,1,0,620
158,5.4950,4,4,4,1111,10000,4,27.725,94.547,5,10,1,1,2,1,0,624
159,5.5282,4,4,4,1111,10000,4,27.674,94.462,3,10,0,1,1,1,0,628
160,5.5617,4,4,4,1111,10000,4,27.776,94.582,4,10,1,1,1,1,0,632
161,5.6033,4,4,4,1111,10000,4,27.642,102.846,4,10,1,0,2,1,0,640
162,5.6281,4,4,4,1111,10000,4,27.556,94.352,5,10,1,1,2,1,0,640
163,5.6616,4,4,4,1111,10000,4,27.654,94.451,3,10,1,0,1,1,0,644
164,5.6949,4,4,4,1111,10000,4,27.644,94.467,5,10,1,1,2,1,0,648
165,5.7282,4,4,4,1111,10000,4,27.663,94.479,5,11,1,1,2,1,0,652
166,5.7615,4,4,4,1111,10000,4,27.628,94.436,3,11,0,1,1,1,0,656
167,5.8034,4,4,4,1111,10000,4,27.729,102.911,4,11,0,1,2,1,0,664
168,5.8282,4,4,4,1111,10000,4,27.598,94.414,4,11,0,1,2,1,0,664
169,5.8617,4,4,4,1111,10000,4,27.707,94.567,4,11,0,1,2,1,0,668
170,5.8948,4,4,4,1111,10000,4,27.588,94.381,4,11,0,1,2,1,0,672
171,5.9366,4,4,4,1111,10000,4,27.665,102.850,3,11,0,1,1,1,0,680
172,5.9619,4,4,4,1111,10000,4,27.960,94.757,2,11,0,1,0,1,0,680
173,5.9953,4,4,4,1111,10000,4,28.015,94.899,2,11,0,1,0,1,0,684
174,6.0370,4,4,4,1111,10000,4,27.979,103.244,2,11,0,1,0,1,0,692
175,6.0618,4,4,4,1111,10000,4,27.888,94.711,4,11,1,1,1,1,0,692
176,6.0955,4,4,4,1111,10000,4,28.206,95.070,5,11,1,1,2,1,0,696
177,6.1292,4,4,4,1111,10000,4,28.558,95.424,3,11,1,1,0,1,0,700
178,6.1624,4,4,4,1111,10000,4,28.473,95.346,4,11,1,1,1,1,0,704
179,6.2052,4,4,4,1111,10000,4,29.523,104.777,4,11,1,1,1,1,0,712
