batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.7508,4,4,4,1111,33333,4,1313.753,1314.663,0,0,0,0,0,0,0,20
1,1.7514,4,4,4,1111,33333,4,1307.590,1314.145,0,0,0,0,0,0,0,20
2,1.7514,4,4,4,1111,33333,4,1306.537,1312.155,0,0,0,0,0,0,0,20
3,1.7515,4,4,4,1111,33333,4,1304.814,1310.074,0,0,0,0,0,0,0,20
4,1.7516,4,4,4,1111,33333,4,1303.972,1307.913,0,0,0,0,0,0,0,20
5,1.7784,1,1,4,1111,33333,4,18.174,18.313,0,0,0,0,0,0,0,40
6,1.8987,4,4,4,1111,33333,4,135.027,138.453,1,1,1,0,0,0,0,41
7,1.9013,4,4,4,1111,33333,4,136.378,140.900,1,1,1,0,0,0,0,45
8,1.9027,4,4,4,1111,33333,4,136.810,140.465,2,2,1,0,0,1,0,45
9,1.9044,4,4,4,1111,33333,4,137.088,140.355,1,2,0,0,0,1,0,46
10,1.9140,4,4,4,1111,33333,4,126.405,147.128,2,3,0,0,1,1,0,49
11,1.9602,4,4,4,1111,33333,4,60.700,60.896,1,3,0,0,0,1,0,61
12,1.9704,4,4,4,1111,33333,4,56.714,67.508,2,3,0,0,1,1,0,65
13,2.0740,4,4,4,1111,33333,4,148.369,157.516,2,3,0,0,1,1,0,69
14,2.0754,4,4,4,1111,33333,4,138.685,147.563,2,3,0,0,1,1,0,73
15,2.0769,4,4,4,1111,33333,4,126.865,140.262,2,3,0,0,1,1,0,73
16,2.0782,4,4,4,1111,33333,4,117.181,117.367,2,3,0,0,1,1,0,74
17,2.0797,4,4,4,1111,33333,4,99.421,108.633,2,3,0,0,1,1,0,74
18,2.1446,4,4,4,1111,33333,4,66.371,69.989,1,3,0,0,0,1,0,89
19,2.1583,4,4,4,1111,33333,4,66.500,80.169,1,3,0,0,0,1,0,93
20,2.1709,4,4,4,1111,33333,4,67.839,79.116,2,3,0,0,1,1,0,97
21,2.2768,4,4,4,1111,33333,4,167.094,173.895,1,3,0,0,0,1,0,101
22,2.2783,4,4,4,1111,33333,4,142.043,166.619,2,3,0,0,1,1,0,105
23,2.2797,4,4,4,1111,33333,4,134.333,134.518,1,3,0,0,0,1,0,105
24,2.2811,4,4,4,1111,33333,4,113.175,122.197,2,3,0,0,1,1,0,105
25,2.2827,4,4,4,1111,33333,4,111.225,111.364,1,3,0,0,0,1,0,106
26,2.3689,4,4,4,1111,33333,4,87.502,91.355,1,3,0,0,0,1,0,121
27,2.3825,4,4,4,1111,33333,4,87.695,101.302,1,3,0,0,0,1,0,125
28,2.3949,4,4,4,1111,33333,4,88.671,100.158,2,3,0,0,1,1,0,129
29,2.4461,4,4,4,1111,33333,4,133.266,139.895,1,3,0,0,0,1,0,133
30,2.4649,4,4,4,1111,33333,4,129.680,150.107,2,3,0,0,1,1,0,137
31,2.4729,4,4,4,1111,33333,4,103.061,103.294,1,3,0,0,0,1,0,141
32,2.4878,4,4,4,1111,33333,4,95.245,104.735,1,3,0,0,0,1,0,145
33,2.5014,4,4,4,1111,33333,4,105.749,105.984,1,3,0,0,0,1,0,149
34,2.5130,4,4,4,1111,33333,4,66.001,66.207,2,3,0,0,1,1,0,153
35,2.6108,4,4,4,1111,33333,4,145.072,145.246,1,3,0,0,0,1,0,157
36,2.6166,4,4,4,1111,33333,4,136.905,143.150,1,3,0,0,0,1,0,161
37,2.6358,4,4,4,1111,33333,4,137.441,147.507,2,3,0,0,1,1,0,165
38,2.6508,4,4,4,1111,33333,4,147.775,148.759,2,3,0,0,1,1,0,169
39,2.6631,4,4,4,1111,33333,4,140.968,149.532,1,3,0,0,0,1,0,173
40,2.7077,4,4,4,1111,33333,4,96.017,96.208,1,3,0,0,0,1,0,177
41,2.7136,4,4,4,1111,33333,4,87.762,96.368,1,3,0,0,0,1,0,181
