cam,pts_ns,mono_ns,real_ns
0,64041999,10754468416557,1783482497291796493
0,96063000,10754470429977,1783482497293809945
0,128083999,10754471571265,1783482497294951201
0,160104999,10754474670964,1783482497298050900
0,192126000,10754475647770,1783482497299027738
0,224146999,10754478749710,1783482497302129646
0,256167999,10754668621590,1783482497492001558
3,567200000,10754804205865,1783482497627585833
0,288189000,10754812916224,1783482497636296256
3,599242666,10754836240850,1783482497659620786
0,320209999,10754844747207,1783482497668127143
3,631285332,10754868254075,1783482497691634043
0,352230999,10754876702352,1783482497700082288
0,448293999,10754876777745,1783482497700157681
3,663328000,10754900301764,1783482497723681732
3,695370666,10754932381102,1783482497755761038
0,576378000,10754940956259,1783482497764336195
3,727413332,10754964396631,1783482497787776599
3,759456000,10755085286862,1783482497908666830
0,608398999,10755085322318,1783482497908702286
0,640419999,10755085344654,1783482497908724622
0,672441000,10755085349486,1783482497908729422
0,704461999,10755085353518,1783482497908733486
0,864567000,10755101518163,1783482497924898131
3,791498666,10755293828811,1783482498117208779
0,896587999,10755293861131,1783482498117241067
0,928608999,10755293984780,1783482498117364748
1,1134800000,10755371791284,1783482498195171220
0,960630000,10755380408427,1783482498203788395
0,992650999,10755380432299,1783482498203812235
3,823541332,10755380436491,1783482498203816427
3,855584000,10755380541547,1783482498203921483
1,1166832999,10755403795133,1783482498227175133
3,887626666,10755412279091,1783482498235659027
0,1088713999,10755412293011,1783482498235672979
1,1198865999,10755435820070,1783482498259200006
3,1079882666,10755444257563,1783482498267637531
1,1230899000,10755467848720,1783482498291228656
3,1143968000,10755476359845,1783482498299739813
1,1262931999,10755499914073,1783482498323294009
3,1176010666,10755500088154,1783482498323468122
3,1208053332,10755500097786,1783482498323477754
0,1120734999,10755500099354,1783482498323479290
1,1294964999,10755531965090,1783482498355345026
1,1326998000,10755708745848,1783482498532125784
0,1152756000,10755708751320,1783482498532131256
3,1240096000,10755708761208,1783482498532141144
0,1184776999,10755708772888,1783482498532152856
3,1272138666,10755708777240,1783482498532157208
0,1216797999,10755708778776,1783482498532158744
0,1280839999,10755708812984,1783482498532192952
