batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.4137,1,1,4,1111,33333,4,1221.268,1419.738,0,0,0,0,0,0
1,2.4146,1,1,4,1111,33333,4,1189.043,1411.257,0,0,0,0,0,0
2,2.4148,1,1,4,1111,33333,4,1155.924,1390.326,0,0,0,0,0,0
3,2.4149,1,1,4,1111,33333,4,1122.763,1354.102,0,0,0,0,0,0
4,2.4727,1,1,4,1111,33333,4,57.194,900.340,0,0,0,0,0,0
5,2.4739,1,1,4,1111,33333,4,57.745,897.232,0,0,0,0,0,0
6,2.4743,1,1,4,1111,33333,4,57.772,895.001,0,0,0,0,0,0
7,2.4745,1,1,4,1111,33333,4,57.629,877.847,0,0,0,0,0,0
8,2.4966,1,1,4,1111,33333,4,21.766,383.908,0,0,0,0,0,0
9,2.4971,1,1,4,1111,33333,4,21.543,365.055,0,0,0,0,0,0
10,2.5065,1,1,4,1111,33333,4,30.598,339.710,0,0,0,0,0,0
11,2.5101,1,1,4,1111,33333,4,33.735,311.544,0,0,0,0,0,0
12,2.5357,1,1,4,1111,33333,4,10.268,27.447,0,0,0,0,0,0
13,2.5755,1,1,4,1111,33333,4,16.639,63.853,2,2,0,0,0,2
14,2.6086,1,1,4,1111,33333,4,16.362,75.185,3,3,0,0,0,3
15,2.6418,1,1,4,1111,33333,4,16.312,74.922,3,3,0,0,0,3
16,2.6754,1,1,4,1111,33333,4,16.649,77.158,3,3,0,0,0,3
17,2.7081,1,1,4,1111,33333,4,15.861,77.863,3,3,0,0,0,3
18,2.7414,1,1,4,1111,33333,4,15.997,74.422,3,3,0,0,0,3
19,2.7749,1,1,4,1111,33333,4,16.199,75.955,3,3,0,0,0,3
20,2.8085,1,1,4,1111,33333,4,16.376,71.787,3,3,0,0,0,3
21,2.8419,1,1,4,1111,33333,4,16.424,74.936,3,3,0,0,0,3
22,2.8755,1,1,4,1111,33333,4,16.642,76.625,3,3,0,0,0,3
23,2.9268,2,2,4,1111,33333,4,34.427,241.799,3,3,0,0,0,3
24,2.9547,2,2,4,1111,33333,4,29.236,256.860,3,3,0,0,0,3
25,2.9879,2,2,4,1111,33333,4,29.185,252.220,3,3,0,0,0,3
26,3.0217,2,2,4,1111,33333,4,29.579,253.622,3,3,0,0,0,3
