batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.3801,1,1,4,1111,33333,4,1236.449,1388.210,0,0,0,0,0,0
1,2.3810,1,1,4,1111,33333,4,1204.207,1382.157,0,0,0,0,0,0
2,2.3812,1,1,4,1111,33333,4,1171.104,1356.190,0,0,0,0,0,0
3,2.3814,1,1,4,1111,33333,4,1137.901,1320.419,0,0,0,0,0,0
4,2.4382,1,1,4,1111,33333,4,56.295,877.208,0,0,0,0,0,0
5,2.4387,1,1,4,1111,33333,4,56.152,873.684,0,0,0,0,0,0
6,2.4390,1,1,4,1111,33333,4,56.068,846.452,0,0,0,0,0,0
7,2.4393,1,1,4,1111,33333,4,56.000,810.867,0,0,0,0,0,0
8,2.4563,1,1,4,1111,33333,4,16.826,345.342,0,0,0,0,0,0
9,2.4606,1,1,4,1111,33333,4,20.312,326.550,0,0,0,0,0,0
10,2.4668,1,1,4,1111,33333,4,25.998,301.882,0,0,0,0,0,0
11,2.4723,1,1,4,1111,33333,4,30.996,275.487,0,0,0,0,0,0
12,2.4871,1,1,4,1111,33333,4,10.481,18.665,0,0,0,0,0,0
13,2.5259,1,1,4,1111,33333,4,15.862,51.852,3,3,0,0,0,3
14,2.5598,1,1,4,1111,33333,4,16.430,61.661,3,3,0,0,0,3
15,2.5934,1,1,4,1111,33333,4,16.623,60.520,3,3,0,0,0,3
16,2.6270,1,1,4,1111,33333,4,16.807,62.369,3,3,0,0,0,3
17,2.6646,1,1,4,1111,33333,4,21.197,66.490,3,3,0,0,0,3
18,2.6937,1,1,4,1111,33333,4,16.894,60.757,3,3,0,0,0,3
19,2.7261,1,1,4,1111,33333,4,16.145,60.673,3,3,0,0,0,3
20,2.7599,1,1,4,1111,33333,4,16.560,62.521,3,3,0,0,0,3
21,2.7930,1,1,4,1111,33333,4,16.318,60.415,3,3,0,0,0,3
22,2.8261,1,1,4,1111,33333,4,16.151,60.282,3,3,0,0,0,3
23,2.8752,2,2,4,1111,33333,4,31.759,194.817,3,3,0,0,0,3
24,2.9056,2,2,4,1111,33333,4,28.948,220.752,3,3,0,0,0,3
25,2.9388,2,2,4,1111,33333,4,28.827,239.291,3,3,0,0,0,3
26,2.9721,2,2,4,1111,33333,4,28.775,237.428,1,3,0,0,0,1
27,3.0055,2,2,4,1111,33333,4,28.892,128.257,3,3,0,0,0,3
28,3.0388,2,2,4,1111,33333,4,28.816,131.131,3,3,0,0,0,3
