batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.3716,1,1,4,1111,66000,4,1246.363,1360.135,0,0,0,0,0,0
1,2.3726,1,1,4,1111,66000,4,1213.738,1351.703,0,0,0,0,0,0
2,2.3729,1,1,4,1111,66000,4,1181.263,1328.130,0,0,0,0,0,0
3,2.3731,1,1,4,1111,66000,4,1148.165,1296.183,0,0,0,0,0,0
4,2.4451,1,1,4,1111,66000,4,71.177,823.017,0,0,0,0,0,0
5,2.4455,1,1,4,1111,66000,4,70.891,816.921,0,0,0,0,0,0
6,2.4459,1,1,4,1111,66000,4,70.762,795.807,0,0,0,0,0,0
7,2.4466,1,1,4,1111,66000,4,70.978,764.291,0,0,0,0,0,0
8,2.4620,1,1,4,1111,66000,4,14.937,326.196,0,0,0,0,0,0
9,2.4679,1,1,4,1111,66000,4,19.745,315.516,0,0,0,0,0,0
10,2.4753,1,1,4,1111,66000,4,26.448,288.570,0,0,0,0,0,0
11,2.4825,1,1,4,1111,66000,4,32.800,263.843,0,0,0,0,0,0
12,2.5052,1,1,4,1111,66000,4,13.772,20.688,0,0,0,0,0,0
13,2.5455,1,1,4,1111,66000,4,20.613,25.377,1,1,0,0,1,0
14,2.5771,1,1,4,1111,66000,4,18.873,24.945,1,1,0,0,1,0
15,2.6081,1,1,4,1111,66000,4,16.683,21.190,1,1,0,0,1,0
16,2.6632,1,1,4,1111,66000,4,38.291,41.910,1,1,0,0,1,0
17,2.6827,1,1,4,1111,66000,4,24.487,31.929,1,1,0,0,1,0
18,2.7043,1,1,4,1111,66000,4,12.816,17.245,1,1,0,0,1,0
19,2.7365,1,1,4,1111,66000,4,11.565,15.370,1,1,0,0,1,0
20,2.7725,1,1,4,1111,66000,4,14.440,17.545,1,1,0,0,1,0
21,2.8051,1,1,4,1111,66000,4,13.612,18.309,1,1,0,0,1,0
22,2.8526,2,2,4,1111,66000,4,27.526,146.582,1,1,0,0,1,0
23,2.8928,2,2,4,1111,66000,4,34.670,172.898,1,1,0,0,1,0
24,2.9214,2,2,4,1111,66000,4,29.889,168.991,1,1,0,0,1,0
25,2.9564,2,2,4,1111,66000,4,31.635,168.645,1,1,0,0,1,0
26,3.0298,2,2,4,1111,66000,4,71.708,175.053,1,1,0,0,1,0
27,3.0419,2,2,4,1111,66000,4,50.429,146.640,1,1,0,0,1,0
28,3.0537,2,2,4,1111,66000,4,28.845,130.300,1,1,0,0,1,0
29,3.0781,2,2,4,1111,66000,4,19.964,119.215,1,1,0,0,1,0
30,3.1172,2,2,4,1111,66000,4,25.770,85.087,1,1,0,0,1,0
31,3.1512,2,2,4,1111,66000,4,26.391,107.113,1,1,0,0,1,0
32,3.1864,2,2,4,1111,66000,4,27.386,130.361,1,1,0,0,1,0
33,3.2271,2,2,4,1111,66000,4,35.568,146.652,2,2,0,1,1,0
34,3.2508,2,2,4,1111,66000,4,25.317,129.889,2,2,0,1,1,0
35,3.3441,2,2,4,1111,66000,4,84.188,190.901,2,2,0,1,1,0
36,3.3447,2,2,4,1111,66000,4,53.097,155.042,2,2,0,1,1,0
37,3.3785,2,2,4,1111,66000,4,53.698,149.133,3,3,0,2,1,0
38,3.3900,2,2,4,1111,66000,4,31.718,135.727,3,3,0,2,1,0
39,3.4232,2,2,4,1111,66000,4,31.728,77.180,1,3,0,0,1,0
40,3.4557,2,2,4,1111,66000,4,30.919,106.941,2,3,0,1,1,0
41,3.4804,2,2,4,1111,66000,4,22.265,99.955,1,3,0,0,1,0
42,3.5086,1,1,4,1111,66000,4,17.033,116.705,2,3,0,2,0,0
43,3.5511,2,2,4,1111,66000,4,26.003,125.919,1,3,0,0,1,0
44,3.5904,2,2,4,1111,66000,4,32.153,132.584,2,3,0,1,1,0
45,3.6154,1,1,4,1111,66000,4,23.839,132.767,1,3,0,1,0,0
