batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.2558,1,1,4,1111,16000,4,1231.673,1266.322,0,0,0,0,0,0
1,2.2565,1,1,4,1111,16000,4,1200.749,1259.324,0,0,0,0,0,0
2,2.2568,1,1,4,1111,16000,4,1168.866,1239.282,0,0,0,0,0,0
3,2.2569,1,1,4,1111,16000,4,1136.951,1206.897,0,0,0,0,0,0
4,2.3149,1,1,4,1111,16000,4,56.987,751.162,0,0,0,0,0,0
5,2.3154,1,1,4,1111,16000,4,56.819,746.436,0,0,0,0,0,0
6,2.3162,1,1,4,1111,16000,4,57.194,728.900,0,0,0,0,0,0
7,2.3168,1,1,4,1111,16000,4,57.442,697.015,0,0,0,0,0,0
8,2.3544,1,1,4,1111,16000,4,36.638,248.767,0,0,0,0,0,0
9,2.3548,1,1,4,1111,16000,4,36.072,234.236,0,0,0,0,0,0
10,2.3550,1,1,4,1111,16000,4,35.700,203.816,0,0,0,0,0,0
11,2.3553,1,1,4,1111,16000,4,34.705,168.245,0,0,0,0,0,0
12,2.3788,1,1,4,1111,16000,4,11.014,16.213,0,0,0,0,0,0
13,2.4212,1,1,4,1111,16000,4,21.351,55.746,0,0,0,0,0,0
14,2.4475,1,1,4,1111,16000,4,15.817,59.037,0,0,0,0,0,0
15,2.4799,1,1,4,1111,16000,4,16.106,56.760,0,0,0,0,0,0
16,2.5118,1,1,4,1111,16000,4,16.068,56.246,0,0,0,0,0,0
17,2.5441,1,1,4,1111,16000,4,16.289,56.670,1,1,0,1,0,0
18,2.5806,1,1,4,1111,16000,4,20.784,57.006,1,1,0,1,0,0
19,2.6132,1,1,4,1111,16000,4,21.424,57.705,0,1,0,0,0,0
20,2.6424,1,1,4,1111,16000,4,18.593,51.150,1,1,0,1,0,0
21,2.6723,1,1,4,1111,16000,4,16.540,48.594,1,2,0,1,0,0
22,2.7055,1,1,4,1111,16000,4,17.647,50.029,0,2,0,0,0,0
23,2.7675,2,2,4,1111,16000,4,31.458,93.715,1,2,0,1,0,0
24,2.7965,2,2,4,1111,16000,4,28.655,103.114,1,2,0,1,0,0
25,2.8288,2,2,4,1111,16000,4,29.055,102.597,1,2,0,1,0,0
26,2.8623,2,2,4,1111,16000,4,30.514,104.524,1,2,0,1,0,0
27,2.8956,2,2,4,1111,16000,4,31.813,103.310,0,2,0,0,0,0
28,2.9252,2,2,4,1111,16000,4,29.274,99.949,2,4,0,0,0,2
29,2.9565,2,2,4,1111,16000,4,28.723,95.040,2,4,0,0,0,2
30,2.9915,2,2,4,1111,16000,4,31.657,99.015,3,4,0,1,0,2
31,3.0275,2,2,4,1111,16000,4,35.331,101.751,3,5,0,1,0,2
