batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.2925,1,1,4,1111,33000,4,1232.490,1305.086,0,0,0,0,0,0
1,2.2935,1,1,4,1111,33000,4,1200.679,1300.005,0,0,0,0,0,0
2,2.2937,1,1,4,1111,33000,4,1167.924,1280.057,0,0,0,0,0,0
3,2.2939,1,1,4,1111,33000,4,1135.124,1243.710,0,0,0,0,0,0
4,2.3565,1,1,4,1111,33000,4,61.834,780.773,0,0,0,0,0,0
5,2.3568,1,1,4,1111,33000,4,61.520,776.428,0,0,0,0,0,0
6,2.3571,1,1,4,1111,33000,4,61.300,767.360,0,0,0,0,0,0
7,2.3573,1,1,4,1111,33000,4,61.035,735.331,0,0,0,0,0,0
8,2.3730,1,1,4,1111,33000,4,15.479,265.739,0,0,0,0,0,0
9,2.3791,1,1,4,1111,33000,4,20.632,267.189,0,0,0,0,0,0
10,2.3871,1,1,4,1111,33000,4,28.032,264.058,0,0,0,0,0,0
11,2.3913,1,1,4,1111,33000,4,30.684,232.384,0,0,0,0,0,0
12,2.4265,1,1,4,1111,33000,4,13.766,43.027,0,0,0,0,0,0
13,2.4621,1,1,4,1111,33000,4,16.398,73.339,1,1,0,0,1,0
14,2.4952,1,1,4,1111,33000,4,16.415,67.836,1,1,0,0,1,0
15,2.5338,1,1,4,1111,33000,4,22.023,74.552,1,1,0,0,1,0
16,2.5609,1,1,4,1111,33000,4,16.167,69.861,1,1,0,0,1,0
17,2.5940,1,1,4,1111,33000,4,16.291,66.613,1,1,0,0,1,0
18,2.6276,1,1,4,1111,33000,4,16.886,68.425,1,1,0,0,1,0
19,2.6599,1,1,4,1111,33000,4,16.181,68.556,2,2,0,0,2,0
20,2.6930,1,1,4,1111,33000,4,16.035,65.701,1,2,0,0,1,0
21,2.7260,1,1,4,1111,33000,4,16.244,66.988,1,2,0,0,1,0
22,2.7594,1,1,4,1111,33000,4,16.540,68.145,1,2,0,0,1,0
23,2.8091,2,2,4,1111,33000,4,32.929,127.203,2,2,0,0,2,0
24,2.8375,2,2,4,1111,33000,4,28.687,145.177,1,2,0,0,1,0
25,2.8701,2,2,4,1111,33000,4,28.437,146.160,2,2,0,0,2,0
26,2.9033,2,2,4,1111,33000,4,28.646,142.991,2,2,0,0,2,0
27,2.9369,2,2,4,1111,33000,4,29.246,124.536,2,2,0,0,2,0
28,2.9693,2,2,4,1111,33000,4,28.595,129.748,2,2,0,0,2,0
29,3.0211,2,2,4,1111,33000,4,47.351,149.071,1,2,0,0,1,0
30,3.0345,2,2,4,1111,33000,4,27.647,129.129,2,2,0,0,2,0
31,3.0584,2,2,4,1111,33000,4,18.714,119.130,1,2,0,0,1,0
32,3.0965,2,2,4,1111,33000,4,23.642,124.723,1,2,0,0,1,0
33,3.1356,2,2,4,1111,33000,4,29.904,112.400,2,2,0,0,2,0
34,3.1633,2,2,4,1111,33000,4,24.612,126.709,2,2,0,0,2,0
35,3.1946,2,2,4,1111,33000,4,22.923,134.228,1,2,0,0,1,0
36,3.2353,2,2,4,1111,33000,4,30.542,136.643,1,2,0,0,1,0
37,3.2624,2,2,4,1111,33000,4,24.545,124.679,2,2,0,0,2,0
38,3.2938,2,2,4,1111,33000,4,23.055,128.470,2,2,0,0,2,0
39,3.3335,2,2,4,1111,33000,4,29.778,136.930,2,2,0,0,2,0
40,3.3615,2,2,4,1111,33000,4,24.824,124.054,2,2,0,0,2,0
41,3.3927,2,2,4,1111,33000,4,22.968,128.309,2,2,0,0,2,0
