batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.4422,1,1,4,1111,150000,4,1235.127,1422.946,0,0,0,0,0,0
1,2.4431,1,1,4,1111,150000,4,1203.029,1416.146,0,0,0,0,0,0
2,2.4434,1,1,4,1111,150000,4,1169.934,1397.389,0,0,0,0,0,0
3,2.4435,1,1,4,1111,150000,4,1136.758,1364.831,0,0,0,0,0,0
4,2.5004,1,1,4,1111,150000,4,56.297,887.334,0,0,0,0,0,0
5,2.5012,1,1,4,1111,150000,4,56.384,883.799,0,0,0,0,0,0
6,2.5033,1,1,4,1111,150000,4,58.020,883.293,0,0,0,0,0,0
7,2.5093,1,1,4,1111,150000,4,63.620,857.076,0,0,0,0,0,0
8,2.5253,1,1,4,1111,150000,4,15.266,362.638,0,0,0,0,0,0
9,2.5340,1,1,4,1111,150000,4,22.804,345.805,0,0,0,0,0,0
10,2.5395,1,1,4,1111,150000,4,27.511,317.769,0,0,0,0,0,0
11,2.5461,1,1,4,1111,150000,4,32.838,294.721,0,0,0,0,0,0
12,2.5857,1,1,4,1111,150000,4,12.281,41.139,0,0,0,0,0,0
13,2.6232,1,1,4,1111,150000,4,16.568,72.332,0,0,0,0,0,0
14,2.6711,1,1,4,1111,150000,4,31.029,84.517,0,0,0,0,0,0
15,2.6902,1,1,4,1111,150000,4,16.895,71.435,0,0,0,0,0,0
16,2.7226,1,1,4,1111,150000,4,15.856,71.480,0,0,0,0,0,0
17,2.7618,1,1,4,1111,150000,4,21.535,75.409,0,0,0,0,0,0
18,2.7900,1,1,4,1111,150000,4,16.696,72.043,0,0,0,0,0,0
19,2.8235,1,1,4,1111,150000,4,16.827,69.643,0,0,0,0,0,0
20,2.8571,1,1,4,1111,150000,4,17.100,70.084,0,0,0,0,0,0
21,2.9085,1,1,4,1111,150000,4,35.113,89.822,0,0,0,0,0,0
22,2.9401,2,2,4,1111,150000,4,30.898,210.923,0,0,0,0,0,0
23,2.9626,2,2,4,1111,150000,4,22.259,211.405,0,0,0,0,0,0
24,2.9917,2,2,4,1111,150000,4,18.389,202.228,0,0,0,0,0,0
25,3.0323,2,2,4,1111,150000,4,25.504,209.072,0,0,0,0,0,0
26,3.0748,2,2,4,1111,150000,4,34.847,131.689,0,0,0,0,0,0
27,3.1471,2,2,4,1111,150000,4,73.689,182.648,2,2,0,2,0,0
28,3.1478,2,2,4,1111,150000,4,41.077,154.069,2,2,0,2,0,0
29,3.1664,2,2,4,1111,150000,4,26.296,132.206,2,2,0,2,0,0
30,3.1962,2,2,4,1111,150000,4,22.958,119.116,2,2,0,2,0,0
31,3.2244,2,2,4,1111,150000,4,17.784,75.270,2,2,0,2,0,0
32,3.2629,2,2,4,1111,150000,4,22.931,111.121,1,2,0,1,0,0
33,3.2995,2,2,4,1111,150000,4,26.172,131.096,1,2,0,1,0,0
34,3.3411,2,2,4,1111,150000,4,34.400,142.926,2,2,0,2,0,0
35,3.3733,2,2,4,1111,150000,4,33.305,147.059,1,2,0,1,0,0
36,3.3974,2,2,4,1111,150000,4,24.152,132.662,2,2,0,2,0,0
37,3.4298,2,2,4,1111,150000,4,23.147,125.144,2,2,0,2,0,0
38,3.4807,2,2,4,1111,150000,4,40.675,136.881,2,2,0,2,0,0
39,3.5092,2,2,4,1111,150000,4,35.802,133.259,2,2,0,2,0,0
40,3.5300,2,2,4,1111,150000,4,22.573,130.401,2,2,0,2,0,0
41,3.5628,2,2,4,1111,150000,4,22.751,130.867,2,2,0,2,0,0
42,3.6288,2,2,4,1111,150000,4,55.421,144.972,2,2,0,2,0,0
43,3.6430,2,2,4,1111,150000,4,36.266,131.154,2,2,0,2,0,0
44,3.6760,2,2,4,1111,150000,4,36.048,144.006,2,2,0,2,0,0
45,3.6966,2,2,4,1111,150000,4,23.252,131.923,2,2,0,2,0,0
46,3.7245,2,2,4,1111,150000,4,17.937,93.773,2,2,0,2,0,0
47,3.7664,2,2,4,1111,150000,4,26.293,121.200,2,2,0,2,0,0
48,3.8071,2,2,4,1111,150000,4,33.725,129.329,1,2,0,1,0,0
49,3.8325,2,2,4,1111,150000,4,25.806,133.929,1,2,0,1,0,0
50,3.8663,2,2,4,1111,150000,4,26.342,139.913,1,2,0,1,0,0
