cam,pts_ns,mono_ns,real_ns
0,64041999,10788005316701,1783482530828696669
0,96063000,10788006109553,1783482530829489521
0,128083999,10788008843793,1783482530832223729
0,160104999,10788009556313,1783482530832936281
0,192126000,10788011776765,1783482530835156733
0,224146999,10788013134464,1783482530836514432
0,256167999,10788205563810,1783482531028943778
3,567200000,10788339702071,1783482531163082039
0,288189000,10788348470537,1783482531171850473
3,599242666,10788371722513,1783482531195102449
0,320209999,10788380272635,1783482531203652603
3,631285332,10788403776514,1783482531227156450
0,352230999,10788412408152,1783482531235788056
0,448293999,10788412529945,1783482531235909881
3,663328000,10788435813272,1783482531259193240
3,695370666,10788467866378,1783482531291246346
0,576378000,10788476439567,1783482531299819503
3,727413332,10788499910878,1783482531323290814
3,759456000,10788621005131,1783482531444385099
0,608398999,10788621005771,1783482531444385707
0,640419999,10788621032772,1783482531444412708
0,672441000,10788621040418,1783482531444420386
0,704461999,10788621044801,1783482531444424737
0,864567000,10788637036563,1783482531460416499
0,896587999,10788829566887,1783482531652946855
3,791498666,10788829569798,1783482531652949766
0,928608999,10788829656752,1783482531653036720
1,1134800000,10788907283969,1783482531730663937
3,823541332,10788915834955,1783482531739214923
0,960630000,10788915857669,1783482531739237605
0,992650999,10788915880639,1783482531739260575
3,855584000,10788915971016,1783482531739350984
1,1166832999,10788939321622,1783482531762701558
3,887626666,10788947945966,1783482531771325998
0,1088713999,10788947964329,1783482531771344265
1,1198865999,10788971349391,1783482531794729359
3,1079882666,10788979872160,1783482531803252096
1,1230899000,10789003399073,1783482531826779041
3,1143968000,10789011996800,1783482531835376768
1,1262931999,10789035405311,1783482531858785247
3,1176010666,10789035582482,1783482531858962418
3,1208053332,10789035595918,1783482531858975886
0,1120734999,10789035607371,1783482531858987307
1,1294964999,10789067456818,1783482531890836754
3,1240096000,10789244290694,1783482532067670630
0,1152756000,10789244291941,1783482532067671909
3,1272138666,10789244316895,1783482532067696863
0,1184776999,10789244320030,1783482532067699998
0,1216797999,10789244326524,1783482532067706460
0,1280839999,10789244375728,1783482532067755696
1,1326998000,10789244405352,1783482532067785320
3,1304181332,10789244479349,1783482532067859317
0,1472965999,10789245423171,1783482532068803139
0,1504986999,10789452981920,1783482532276361856
3,1336224000,10789452989790,1783482532276369758
0,1537008000,10789453006713,1783482532276386649
0,1569028999,10789453013048,1783482532276393016
3,1496437332,10789453086949,1783482532276466917
3,1528480000,10789453094947,1783482532276474915
3,1560522666,10789453497819,1783482532276877787
1,1359030999,10789453515255,1783482532276895223
0,1601049999,10789453525876,1783482532276905780
1,1391063999,10789453534866,1783482532276914834
1,1423097000,10789453615133,1783482532276995101
2,1702100000,10789474549858,1783482532297929826
2,1734128999,10789506585703,1783482532329965639
3,1688693332,10789515202404,1783482532338582372
1,1487162999,10789515300267,1783482532338680235
0,1697112999,10789523671111,1783482532347051079
2,1766157999,10789538626602,1783482532362006570
1,1711394000,10789547313782,1783482532370693750
3,1720736000,10789547514498,1783482532370894434
2,1798187000,10789570650130,1783482532394030098
1,1743426999,10789579278253,1783482532402658189
3,1816864000,10789589322940,1783482532412702876
2,1830215999,10789602674554,1783482532426054522
1,1775459999,10789611243748,1783482532434623684
2,1862244999,10789634727707,1783482532458107643
1,1807493000,10789662061206,1783482532485441174
0,1729134000,10789662079985,1783482532485459921
1,1839525999,10789662083824,1783482532485463792
3,1848906666,10789662140450,1783482532485520418
2,1894274000,10789870702909,1783482532694082877
1,1871558999,10789870865875,1783482532694245843
0,1761154999,10789870883566,1783482532694263502
2,1926302999,10789870908456,1783482532694288424
1,1903592000,10789870921445,1783482532694301381
1,1935624999,10789870926211,1783482532694306179
3,1880949332,10789870937408,1783482532694317344
0,1793175999,10789870937664,1783482532694317600
0,1825197000,10789870947710,1783482532694327646
3,1912992000,10789870950813,1783482532694330749
3,1945034666,10789870956795,1783482532694336763
3,1977077332,10789870960507,1783482532694340474
0,1921260000,10789870993522,1783482532694373458
1,1967657999,10789871174116,1783482532694554020
2,1958331999,10789871229493,1783482532694609461
2,1990361000,10789871305154,1783482532694685122
3,2105248000,10789877688956,1783482532701068892
0,2113386000,10789885872745,1783482532709252681
2,2118476999,10789890932183,1783482532714312151
1,2127822999,10789900262205,1783482532723642109
3,2137290666,10789909767734,1783482532733147894
0,2145406999,10789917858234,1783482532741238170
2,2150505999,10789922984631,1783482532746364663
1,2159855999,10789932294882,1783482532755674818
3,2169333332,10789941796733,1783482532765176701
0,2177427999,10789949883874,1783482532773263810
1,2191889000,10789964346179,1783482532787726115
3,2201376000,10789973843647,1783482532797223615
0,2209449000,10789981908042,1783482532805288010
0,2241469999,10790013937136,1783482532837317104
0,2273490999,10790045923554,1783482532869303522
1,2223921999,10790102941501,1783482532926321469
2,2182535000,10790102944093,1783482532926324029
3,2233418666,10790102949563,1783482532926329499
0,2305512000,10790102963895,1783482532926343863
0,2337532999,10790311587519,1783482533134967487
1,2255954999,10790311637138,1783482533135017074
1,2287988000,10790311656685,1783482533135036653
0,2369553999,10790311687237,1783482533135067141
1,2320020999,10790311705024,1783482533135084992
2,2214563999,10790311712479,1783482533135092446
1,2352053999,10790311717789,1783482533135097757
2,2246592999,10790311719933,1783482533135099869
2,2278622000,10790311724315,1783482533135104283
2,2342679999,10790311733401,1783482533135113369
0,2401575000,10790311783404,1783482533135163340
0,2433595999,10790311998485,1783482533135378453
3,2265461332,10790312119510,1783482533135499478
3,2297504000,10790312136210,1783482533135516178
3,2329546666,10790312141873,1783482533135521841
3,2361589332,10790312146287,1783482533135526255
1,2544251999,10790316693283,1783482533140073251
3,2553845332,10790326323808,1783482533149703776
0,2561679999,10790334146605,1783482533157526573
2,2566883000,10790339339867,1783482533162719803
1,2576285000,10790348743187,1783482533172123091
3,2585888000,10790358344664,1783482533181724568
0,2593701000,10790366170084,1783482533189550052
2,2598911999,10790371333209,1783482533194713209
1,2608317999,10790380769193,1783482533204149161
3,2617930666,10790390378572,1783482533213758540
0,2625721999,10790398226322,1783482533221606258
2,2630940999,10790403415905,1783482533226795841
1,2640350999,10790412809115,1783482533236189051
3,2649973332,10790422431963,1783482533245811930
2,2662970000,10790435431897,1783482533258811833
1,2672384000,10790444838704,1783482533268218672
2,2694998999,10790467447090,1783482533290827026
2,2727027999,10790499524667,1783482533322904635
0,2657742999,10790525343078,1783482533348723046
1,2704416999,10790525343878,1783482533348723814
3,2682016000,10790525350052,1783482533348729988
0,2689764000,10790733985739,1783482533557365707
1,2736449999,10790733990538,1783482533557370474
0,2721784999,10790734019267,1783482533557399235
0,2753805999,10790734040637,1783482533557420605
2,2759057000,10790734079347,1783482533557459315
1,2768483000,10790734108012,1783482533557487980
0,2785827000,10790734131910,1783482533557511846
2,2791085999,10790734185464,1783482533557565400
1,2800515999,10790734220303,1783482533557600239
2,2823114999,10790734234124,1783482533557614124
1,2832548999,10790734369897,1783482533557749833
3,2714058666,10790734433593,1783482533557813561
3,2746101332,10790734452948,1783482533557832884
3,2778144000,10790734458450,1783482533557838418
3,2810186666,10790734462449,1783482533557842385
2,2855144000,10790734576532,1783482533557956468
3,2970400000,10790742875783,1783482533566255751
0,2977953000,10790750416411,1783482533573796347
2,2983259999,10790755725228,1783482533579105164
1,2992713999,10790765160155,1783482533588540123
3,3002442666,10790774904476,1783482533598284444
0,3009973999,10790782436211,1783482533605816147
2,3015288999,10790787775835,1783482533611155803
1,3024746999,10790797218505,1783482533620598505
3,3034485332,10790806961354,1783482533630341290
0,3041994999,10790814458410,1783482533637838346
2,3047318000,10790819788533,1783482533643168501
1,3056780000,10790829240608,1783482533652620544
3,3066528000,10790839001948,1783482533662381916
0,3074016000,10790846461574,1783482533669841542
2,3079346999,10790851819753,1783482533675199721
1,3088812999,10790861273972,1783482533684653908
3,3098570666,10790871051084,1783482533694431052
0,3106036999,10790878482717,1783482533701862685
0,3138057999,10790910535500,1783482533733915404
2,3111375999,10790982345813,1783482533805725717
1,3120845999,10790982347732,1783482533805727668
0,3170079000,10790982350644,1783482533805730612
1,3152879000,10790982465078,1783482533805845078
3,3130613332,10790982469109,1783482533805849045
2,3143405000,10790982937853,1783482533806317821
0,3202099999,10790982956568,1783482533806336504
3,3226741332,10790999232048,1783482533822612016
2,3175433999,10791191145847,1783482534014525783
0,3234120999,10791191191627,1783482534014571595
3,3258784000,10791191235680,1783482534014615648
3,3290826666,10791191298032,1783482534014678000
0,3266142000,10791191309197,1783482534014689165
2,3207462999,10791191321418,1783482534014701354
1,3184911999,10791191324585,1783482534014704553
1,3216944999,10791191362143,1783482534014742079
1,3248978000,10791192215909,1783482534015595845
1,3281010999,10791192313388,1783482534015693356
3,3322869332,10791192492159,1783482534015872127
3,3354912000,10791192513081,1783482534015893049
3,3418997332,10791192518424,1783482534015898392
0,3298162999,10791192541266,1783482534015921202
0,3330183999,10791192549104,1783482534015929040
2,3239492000,10791192568555,1783482534015948491
2,3271520999,10791192575849,1783482534015955817
0,3426246999,10791198715272,1783482534022095240
1,3473208999,10791245709945,1783482534069090041
2,3495723999,10791268208449,1783482534091588417
2,3527753000,10791401028254,1783482534224408222
2,3559781999,10791401051224,1783482534224431192
1,3505241999,10791401071603,1783482534224451571
1,3537275000,10791401078417,1783482534224458353
3,3451040000,10791401112584,1783482534224492552
3,3483082666,10791401137122,1783482534224517058
0,3458268000,10791401154877,1783482534224534813
1,3569307999,10791401160220,1783482534224540188
0,3490288999,10791401176952,1783482534224556888
2,3591810999,10791401230762,1783482534224610730
2,3623840000,10791401240199,1783482534224620135
0,3522309999,10791401261570,1783482534224641506
0,3554331000,10791401304087,1783482534224684023
1,3601340999,10791401459663,1783482534224839599
3,3515125332,10791401652958,1783482534225032926
3,3547168000,10791401773567,1783482534225153503
1,3633374000,10791405818453,1783482534229198389
2,3655868999,10791428349589,1783482534251729525
2,3687897999,10791609907749,1783482534433287717
1,3665406999,10791609908581,1783482534433288517
0,3650394000,10791609917698,1783482534433297666
3,3643296000,10791609918114,1783482534433298050
0,3682414999,10791609948794,1783482534433328762
3,3675338666,10791609967414,1783482534433347382
0,3714435999,10791610021000,1783482534433400936
3,3707381332,10791610022440,1783482534433402376
3,3739424000,10791610239152,1783482534433619088
2,3719927000,10791610242383,1783482534433622351
0,3746457000,10791610247022,1783482534433626990
1,3697439999,10791610266409,1783482534433646345
1,3729473000,10791610369039,1783482534433749007
1,3761505999,10791610376301,1783482534433756237
2,3751955999,10791610388074,1783482534433768042
2,3783984999,10791610392041,1783482534433772009
0,3842520000,10791614990290,1783482534438370257
2,3848042999,10791620485749,1783482534443865685
1,3857604999,10791630068931,1783482534453449059
3,3867594666,10791640058249,1783482534463438185
0,3874540999,10791646999994,1783482534470379962
2,3880071999,10791652515128,1783482534475895096
1,3889637999,10791662106180,1783482534485486116
3,3899637332,10791672092395,1783482534495472363
0,3906561999,10791679021408,1783482534502401344
2,3912101000,10791684571221,1783482534507951157
1,3921671000,10791694162913,1783482534517542881
3,3931680000,10791704166275,1783482534527546243
0,3938583000,10791711043237,1783482534534423205
2,3944129999,10791716588348,1783482534539968284
1,3953703999,10791726162988,1783482534549542956
3,3963722666,10791736184554,1783482534559564522
0,3970603999,10791743058796,1783482534566438764
2,3976158999,10791748613568,1783482534571993504
1,3985736999,10791758222408,1783482534581602376
3,3995765332,10791768252164,1783482534591632132
0,4002624999,10791775106827,1783482534598486763
3,4027808000,10791800290501,1783482534623670469
1,4017770000,10791953342541,1783482534776722477
0,4034646000,10791953348587,1783482534776728523
2,4008188000,10791953352010,1783482534776731978
3,4059850666,10791953380355,1783482534776760323
0,4066666999,10791953469996,1783482534776849932
1,4049802999,10791953487272,1783482534776867208
0,4098687999,10791953545369,1783482534776925305
1,4081835999,10791953554806,1783482534776934774
0,4130709000,10791953615079,1783482534776995015
1,4113869000,10791953623589,1783482534777003557
2,4040216999,10791953791322,1783482534777171258
2,4072245999,10791953804726,1783482534777184694
2,4104275000,10791953888289,1783482534777268257
3,4091893332,10791953964526,1783482534777344462
3,4123936000,10791953977258,1783482534777357194
3,4155978666,10791953983689,1783482534777363625
0,4194750999,10792162208791,1783482534985588727
3,4188021332,10792162241967,1783482534985621935
2,4200362000,10792162403494,1783482534985783430
2,4232390999,10792162415682,1783482534985795650
2,4264419999,10792162420641,1783482534985800577
1,4209968000,10792162465878,1783482534985845814
2,4296449000,10792162494734,1783482534985874702
1,4242000999,10792162506283,1783482534985886187
1,4274033999,10792162511114,1783482534985891082
1,4306067000,10792162534788,1783482534985914724
3,4220064000,10792162558014,1783482534985937982
3,4252106666,10792162577081,1783482534985957049
3,4284149332,10792162583128,1783482534985963096
0,4290813999,10792162615791,1783482534985995759
0,4322835000,10792162621870,1783482534986001838
0,4354855999,10792162625709,1783482534986005613
2,4392536000,10792164974740,1783482534988354708
1,4402166000,10792174685474,1783482534998065410
3,4412320000,10792184768754,1783482535008148722
0,4418898000,10792191369469,1783482535014749437
2,4424564999,10792197018012,1783482535020397948
1,4434198999,10792206656992,1783482535030036960
3,4444362666,10792216830588,1783482535040210524
0,4450918999,10792223398032,1783482535046777968
2,4456593999,10792229105855,1783482535052485823
1,4466231999,10792238705005,1783482535062084941
3,4476405332,10792248890406,1783482535072270342
0,4482939999,10792255406119,1783482535078786055
3,4508448000,10792391878875,1783482535215258779
2,4488623000,10792391879579,1783482535215259515
1,4498265000,10792391912083,1783482535215292019
0,4514961000,10792391934893,1783482535215314829
0,4546981999,10792391979682,1783482535215359618
3,4540490666,10792391990751,1783482535215370719
0,4579002999,10792392070346,1783482535215450314
0,4611024000,10792392132539,1783482535215512507
1,4530297999,10792392336231,1783482535215716167
1,4562330999,10792392371678,1783482535215751646
2,4520651999,10792392455112,1783482535215835048
2,4552680999,10792392469573,1783482535215849541
2,4584710000,10792392478466,1783482535215858402
1,4594364000,10792392590662,1783482535215970598
3,4636618666,10792409037089,1783482535232417057
3,4668661332,10792441120229,1783482535264500197
3,4700704000,10792600771998,1783482535424151966
2,4648767999,10792600772542,1783482535424152509
0,4643044999,10792600812115,1783482535424192083
