batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.2351,1,1,4,1111,20000,4,1252.532,1272.998,0,0,0,0,0,0
1,2.2361,1,1,4,1111,20000,4,1231.675,1265.117,0,0,0,0,0,0
2,2.2364,1,1,4,1111,20000,4,1210.787,1252.555,0,0,0,0,0,0
3,2.2365,1,1,4,1111,20000,4,1187.781,1220.423,0,0,0,0,0,0
4,2.3719,3,3,4,1111,20000,4,114.738,846.281,0,0,0,0,0,0
5,2.3800,3,3,4,1111,20000,4,101.478,850.013,4,4,4,0,0,0
6,2.3817,3,3,4,1111,20000,4,81.549,830.688,4,4,4,0,0,0
7,2.3835,3,3,4,1111,20000,4,61.687,800.375,4,4,4,0,0,0
8,2.4337,3,3,4,1111,20000,4,39.142,59.391,3,4,3,0,0,0
9,2.4702,3,3,4,1111,20000,4,53.679,87.420,8,9,3,2,0,3
10,2.4796,3,3,4,1111,20000,4,41.608,93.780,9,10,3,3,0,3
11,2.5244,3,3,4,1111,20000,4,64.186,135.156,9,10,3,3,0,3
12,2.5288,3,3,4,1111,20000,4,45.117,93.184,9,10,3,3,0,3
13,2.5565,3,3,4,1111,20000,4,50.417,83.783,8,10,3,2,0,3
14,2.5899,3,3,4,1111,20000,4,57.221,107.824,8,10,3,2,0,3
15,2.5919,3,3,4,1111,20000,4,37.475,65.312,9,10,3,3,0,3
16,2.6258,3,3,4,1111,20000,4,49.330,94.900,9,10,3,3,0,3
17,2.6636,3,3,4,1111,20000,4,54.849,103.781,7,10,3,2,0,2
18,2.6649,3,3,4,1111,20000,4,34.504,72.462,6,10,2,2,0,2
19,2.6915,1,1,4,1111,20000,4,25.890,66.600,2,10,0,0,0,2
20,2.7490,4,4,4,1111,20000,4,56.989,102.075,7,10,2,3,0,2
21,2.7500,4,4,4,1111,20000,4,56.177,80.393,7,10,3,2,0,2
22,2.7971,3,3,4,1111,20000,4,74.529,94.747,5,10,3,2,0,0
23,2.8076,4,4,4,1111,20000,4,57.110,82.818,7,10,3,2,0,2
24,2.8464,2,2,4,1111,20000,4,69.289,89.600,2,10,0,0,0,2
25,2.8491,4,4,4,1111,20000,4,52.941,65.804,9,12,3,2,2,2
26,2.8994,4,4,4,1111,20000,4,72.649,83.779,9,12,3,2,2,2
27,2.9027,4,4,4,1111,20000,4,44.026,51.114,10,12,3,3,2,2
