batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.3655,1,1,4,1111,100000,4,1209.840,1310.412,0,0,0,0,0,0
1,2.3664,1,1,4,1111,100000,4,1107.827,1304.231,0,0,0,0,0,0
2,2.3666,1,1,4,1111,100000,4,1006.535,1296.519,0,0,0,0,0,0
3,2.3668,1,1,4,1111,100000,4,905.271,1263.836,0,0,0,0,0,0
4,2.5199,3,3,4,1111,100000,4,52.609,896.659,0,0,0,0,0,0
5,2.6023,3,3,4,1111,100000,4,33.036,974.495,3,3,3,0,0,0
6,2.7248,3,3,4,1111,100000,4,53.101,1076.312,3,3,3,0,0,0
7,2.8253,4,4,4,1111,100000,4,87.102,1144.468,3,3,3,0,0,0
8,2.8286,4,4,4,1111,100000,4,75.529,306.712,3,3,3,0,0,0
9,2.8766,4,4,4,1111,100000,4,88.962,272.369,7,7,3,2,0,2
10,2.8859,4,4,4,1111,100000,4,64.768,158.981,7,7,3,2,0,2
11,2.9282,4,4,4,1111,100000,4,76.564,99.104,7,7,3,2,0,2
12,2.9336,4,4,4,1111,100000,4,46.257,101.230,9,9,3,2,2,2
13,2.9727,4,4,4,1111,100000,4,53.281,93.743,9,9,3,2,2,2
14,2.9989,4,4,4,1111,100000,4,48.050,110.768,9,9,3,2,2,2
15,3.0386,4,4,4,1111,100000,4,51.138,107.711,9,9,3,2,2,2
16,3.0548,4,4,4,1111,100000,4,35.082,119.013,9,9,3,2,2,2
17,3.0842,4,4,4,1111,100000,4,33.198,109.232,9,9,3,2,2,2
18,3.1264,4,4,4,1111,100000,4,36.603,125.164,9,9,3,2,2,2
19,3.1577,4,4,4,1111,100000,4,37.796,116.680,9,9,3,2,2,2
20,3.1887,4,4,4,1111,100000,4,36.985,131.637,9,9,3,2,2,2
21,3.2240,4,4,4,1111,100000,4,36.328,137.476,9,9,3,2,2,2
22,3.2562,4,4,4,1111,100000,4,36.265,127.436,10,10,3,3,2,2
23,3.2905,4,4,4,1111,100000,4,39.141,130.497,9,10,3,2,2,2
24,3.3250,4,4,4,1111,100000,4,37.357,131.362,9,10,3,2,2,2
25,3.3554,4,4,4,1111,100000,4,35.756,129.150,9,10,3,2,2,2
26,3.3867,4,4,4,1111,100000,4,35.936,128.203,9,10,3,2,2,2
27,3.4355,4,4,4,1111,100000,4,47.881,141.899,9,10,3,2,2,2
28,3.4552,4,4,4,1111,100000,4,36.191,127.922,10,10,3,3,2,2
29,3.4834,4,4,4,1111,100000,4,32.327,125.828,10,10,3,3,2,2
30,3.5227,4,4,4,1111,100000,4,33.776,133.762,10,10,3,3,2,2
31,3.5522,4,4,4,1111,100000,4,32.278,114.043,10,10,3,3,2,2
32,3.5880,4,4,4,1111,100000,4,35.286,130.573,10,10,3,3,2,2
33,3.6235,4,4,4,1111,100000,4,35.486,137.889,10,10,3,3,2,2
34,3.6507,4,4,4,1111,100000,4,31.431,124.913,10,10,3,3,2,2
35,3.6866,4,4,4,1111,100000,4,35.166,132.097,10,10,3,3,2,2
36,3.7222,4,4,4,1111,100000,4,34.587,130.537,10,10,3,3,2,2
