batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.7781,1,1,4,1111,33300,4,1219.947,1253.599,0,0,0,0,0,0
1,2.7790,1,1,4,1111,33300,4,1185.120,1242.512,0,0,0,0,0,0
2,2.7792,1,1,4,1111,33300,4,1150.539,1212.709,0,0,0,0,0,0
3,2.7794,1,1,4,1111,33300,4,1116.010,1180.395,0,0,0,0,0,0
4,2.9450,4,4,4,1111,33300,4,164.614,841.663,0,0,0,0,0,0
5,2.9458,4,4,4,1111,33300,4,159.567,837.960,2,2,0,2,0,0
6,2.9462,4,4,4,1111,33300,4,154.126,809.757,2,2,0,2,0,0
7,2.9469,4,4,4,1111,33300,4,145.916,778.934,2,2,0,2,0,0
8,3.0798,4,4,4,1111,33300,4,129.301,132.493,2,2,0,2,0,0
9,3.0820,4,4,4,1111,33300,4,123.160,130.671,9,9,3,2,2,2
10,3.0846,4,4,4,1111,33300,4,120.682,124.996,9,9,3,2,2,2
11,3.0871,4,4,4,1111,33300,4,117.335,121.999,9,9,3,2,2,2
12,3.1968,4,4,4,1111,33300,4,111.369,114.516,9,9,3,2,2,2
13,3.1991,4,4,4,1111,33300,4,106.270,112.806,9,9,3,2,2,2
14,3.2012,4,4,4,1111,33300,4,102.308,106.761,9,9,3,2,2,2
15,3.2042,4,4,4,1111,33300,4,100.194,104.210,9,9,3,2,2,2
16,3.3222,4,4,4,1111,33300,4,119.704,122.553,9,9,3,2,2,2
17,3.3246,4,4,4,1111,33300,4,115.864,121.297,9,9,3,2,2,2
18,3.3297,4,4,4,1111,33300,4,113.610,118.024,9,9,3,2,2,2
19,3.3313,4,4,4,1111,33300,4,95.344,114.062,8,9,3,2,1,2
20,3.4343,4,4,4,1111,33300,4,106.155,108.915,8,9,3,2,1,2
21,3.4367,4,4,4,1111,33300,4,100.129,107.577,8,9,3,2,1,2
22,3.4414,4,4,4,1111,33300,4,98.967,103.935,8,9,3,2,1,2
23,3.4445,4,4,4,1111,33300,4,76.137,101.565,8,9,3,2,1,2
24,3.5929,4,4,4,1111,33300,4,152.664,155.538,8,9,3,2,1,2
25,3.5956,4,4,4,1111,33300,4,148.020,153.485,8,9,3,2,1,2
26,3.5978,4,4,4,1111,33300,4,129.306,148.185,8,9,3,2,1,2
27,3.6009,4,4,4,1111,33300,4,99.029,126.302,8,9,3,2,1,2
28,3.7039,4,4,4,1111,33300,4,105.074,107.831,8,9,3,2,1,2
29,3.7066,4,4,4,1111,33300,4,99.263,106.920,8,9,3,2,1,2
30,3.7097,4,4,4,1111,33300,4,98.222,101.739,8,9,3,2,1,2
31,3.7125,4,4,4,1111,33300,4,80.454,99.252,8,9,3,2,1,2
32,3.7917,4,4,4,1111,33300,4,81.336,84.586,8,9,3,2,1,2
33,3.7932,4,4,4,1111,33300,4,75.975,82.425,8,9,3,2,1,2
34,3.8043,4,4,4,1111,33300,4,70.878,85.416,8,9,3,2,1,2
35,3.8459,4,4,4,1111,33300,4,77.479,103.135,8,9,3,2,1,2
36,3.8535,4,4,4,1111,33300,4,51.888,58.321,8,9,3,2,1,2
37,3.8736,4,4,4,1111,33300,4,39.789,63.161,8,9,3,2,1,2
38,3.9007,4,4,4,1111,33300,4,32.337,58.619,8,9,3,2,1,2
39,3.9333,4,4,4,1111,33300,4,31.655,58.994,8,9,3,2,1,2
40,3.9671,4,4,4,1111,33300,4,30.842,56.947,8,9,3,2,1,2
41,3.9993,4,4,4,1111,33300,4,31.023,57.221,8,9,3,2,1,2
42,4.0328,4,4,4,1111,33300,4,31.368,58.603,8,9,3,2,1,2
43,4.0674,4,4,4,1111,33300,4,30.847,56.790,8,9,3,2,1,2
44,4.1006,4,4,4,1111,33300,4,32.309,58.282,8,9,3,2,1,2
