batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.3048,1,1,4,1111,1000,4,1296.476,1297.880,0,0,0,0,0,0
1,2.3057,1,1,4,1111,1000,4,1289.508,1291.479,0,0,0,0,0,0
2,2.3059,1,1,4,1111,1000,4,1287.591,1288.791,0,0,0,0,0,0
3,2.3061,1,1,4,1111,1000,4,1254.786,1256.054,0,0,0,0,0,0
4,2.4707,3,3,4,1111,1000,4,163.259,909.638,0,0,0,0,0,0
5,2.4717,2,2,4,1111,1000,4,162.057,905.541,0,0,0,0,0,0
6,2.4720,2,2,4,1111,1000,4,160.618,887.111,0,0,0,0,0,0
7,2.4731,3,3,4,1111,1000,4,159.946,856.617,2,2,0,0,2,0
8,2.5955,1,1,4,1111,1000,4,122.868,278.269,2,2,0,0,2,0
9,2.5987,3,3,4,1111,1000,4,123.498,277.562,2,2,0,0,2,0
10,2.5994,1,1,4,1111,1000,4,121.071,124.363,2,2,0,0,2,0
11,2.6115,2,2,4,1111,1000,4,131.188,133.373,4,6,0,2,0,2
12,2.7427,3,3,4,1111,1000,4,145.479,260.358,7,7,0,3,2,2
13,2.7499,3,3,4,1111,1000,4,149.353,262.216,7,7,0,3,2,2
14,2.7506,2,2,4,1111,1000,4,147.168,148.461,5,7,0,3,0,2
15,2.7511,1,1,4,1111,1000,4,137.687,145.986,2,7,0,0,2,0
16,2.8857,4,4,4,1111,1000,4,133.523,271.267,7,7,0,3,2,2
17,2.8957,4,4,4,1111,1000,4,140.439,208.427,7,7,0,3,2,2
18,2.8996,1,1,4,1111,1000,4,140.846,181.724,0,7,0,0,0,0
19,2.9070,3,3,4,1111,1000,4,146.256,156.640,5,7,0,3,2,0
20,2.9979,3,3,4,1111,1000,4,109.007,235.526,7,7,0,3,2,2
21,3.0015,4,4,4,1111,1000,4,104.613,232.291,7,7,0,3,2,2
22,3.0042,4,4,4,1111,1000,4,103.673,116.023,9,10,3,2,2,2
23,3.0056,2,2,4,1111,1000,4,96.745,104.498,5,10,3,0,0,2
24,3.1319,3,3,4,1111,1000,4,131.715,221.773,8,10,3,3,2,0
25,3.1338,3,3,4,1111,1000,4,128.886,133.339,5,10,0,2,1,2
26,3.1346,2,2,4,1111,1000,4,126.563,127.881,6,10,3,3,0,0
27,3.1350,2,2,4,1111,1000,4,124.507,126.226,4,10,0,0,2,2
28,3.2550,4,4,4,1111,1000,4,122.164,239.878,9,10,3,3,1,2
29,3.2682,4,4,4,1111,1000,4,132.605,249.260,10,10,3,3,2,2
30,3.2784,1,1,4,1111,1000,4,139.944,142.044,3,10,3,0,0,0
31,3.2818,1,1,4,1111,1000,4,141.105,142.324,2,10,0,0,0,2
32,3.3817,4,4,4,1111,1000,4,125.924,234.829,10,10,3,3,2,2
33,3.3840,4,4,4,1111,1000,4,115.145,232.675,10,10,3,3,2,2
34,3.3862,4,4,4,1111,1000,4,106.066,129.076,10,10,3,3,2,2
35,3.3878,2,2,4,1111,1000,4,104.027,116.585,5,10,0,3,2,0
36,3.5139,2,2,4,1111,1000,4,129.359,229.454,5,10,3,0,0,2
37,3.5188,2,2,4,1111,1000,4,131.513,134.426,5,10,0,3,0,2
38,3.5271,2,2,4,1111,1000,4,137.696,139.930,5,10,3,0,2,0
39,3.5413,2,2,4,1111,1000,4,148.311,149.593,5,10,0,3,0,2
40,3.6671,4,4,4,1111,1000,4,152.654,271.391,8,10,3,2,2,1
41,3.6687,4,4,4,1111,1000,4,149.397,267.913,8,10,3,2,2,1
42,3.6700,4,4,4,1111,1000,4,141.700,265.672,9,10,3,3,2,1
43,3.6706,2,2,4,1111,1000,4,127.398,142.118,5,10,3,0,2,0
44,3.7685,2,2,4,1111,1000,4,99.543,224.945,4,10,0,3,0,1
45,3.7691,2,2,4,1111,1000,4,98.221,99.991,5,10,3,0,2,0
46,3.7705,2,2,4,1111,1000,4,97.813,99.373,4,10,0,3,0,1
47,3.7712,2,2,4,1111,1000,4,92.537,93.703,5,10,3,0,2,0
48,3.9054,4,4,4,1111,1000,4,136.008,224.709,8,10,3,3,1,1
49,3.9078,4,4,4,1111,1000,4,136.192,222.153,7,10,3,2,1,1
50,3.9088,3,3,4,1111,1000,4,134.273,137.912,6,10,0,3,2,1
51,3.9094,1,1,4,1111,1000,4,131.938,134.706,3,10,3,0,0,0
52,4.0144,4,4,4,1111,1000,4,106.050,230.779,9,10,3,2,2,2
53,4.0173,4,4,4,1111,1000,4,106.066,108.875,8,10,3,2,2,1
54,4.0186,1,1,4,1111,1000,4,97.808,99.030,2,10,0,0,2,0
55,4.0201,3,3,4,1111,1000,4,96.946,99.029,7,10,3,3,0,1
56,4.1449,4,4,4,1111,1000,4,129.360,220.540,9,10,3,2,2,2
57,4.1459,2,2,4,1111,1000,4,126.677,128.078,5,10,0,3,2,0
58,4.1471,2,2,4,1111,1000,4,125.147,126.456,5,10,3,0,0,2
59,4.1482,2,2,4,1111,1000,4,119.037,120.624,4,10,0,2,2,0
60,4.2839,4,4,4,1111,1000,4,137.345,253.080,9,10,3,2,2,2
61,4.2869,4,4,4,1111,1000,4,137.305,251.423,9,10,3,2,2,2
62,4.2878,2,2,4,1111,1000,4,135.090,139.214,4,10,3,0,0,1
63,4.2883,1,1,4,1111,1000,4,128.219,129.471,2,10,0,0,0,2
